Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,49,10,"(-0.274965300760564, 0.8291262536864307)",0.004163503646850586
E-STLSQ,0.5,0.002,0.002,49,10,"(-0.274965300760564, 0.8291262536864307)",0.16405344009399414
STLSQ,0.5,0.002,0.002,49,10,"(-0.274965300760564, 0.8291262536864307)",0.0031256675720214844
SSR,0.5,0.002,0.002,49,10,"(-0.274965300760564, 0.8291262536864307)",0.01483917236328125
SR3,0.5,0.002,0.002,49,10,"(-0.274965300760564, 0.8291262536864307)",0.002389669418334961
MIOSR,0.5,0.002,0.002,49,10,"(-0.274965300760564, 0.8291262536864307)",0.7627427577972412
MIOSR-Opt,0.5,0.002,0.002,49,10,"(-0.274965300760564, 0.8291262536864307)",0.7224776744842529
MIOSR-Build,0.5,0.002,0.002,49,10,"(-0.274965300760564, 0.8291262536864307)",0.03764605522155762
Preprocessing,0.8277532798848107,0.002,0.002,49,10,"(-0.274965300760564, 0.8291262536864307)",0.0029485225677490234
E-STLSQ,0.8277532798848107,0.002,0.002,49,10,"(-0.274965300760564, 0.8291262536864307)",0.1720728874206543
STLSQ,0.8277532798848107,0.002,0.002,49,10,"(-0.274965300760564, 0.8291262536864307)",0.0031478404998779297
SSR,0.8277532798848107,0.002,0.002,49,10,"(-0.274965300760564, 0.8291262536864307)",0.01424860954284668
SR3,0.8277532798848107,0.002,0.002,49,10,"(-0.274965300760564, 0.8291262536864307)",0.002376079559326172
MIOSR,0.8277532798848107,0.002,0.002,49,10,"(-0.274965300760564, 0.8291262536864307)",0.7273705005645752
MIOSR-Opt,0.8277532798848107,0.002,0.002,49,10,"(-0.274965300760564, 0.8291262536864307)",0.705254316329956
MIOSR-Build,0.8277532798848107,0.002,0.002,49,10,"(-0.274965300760564, 0.8291262536864307)",0.019532442092895508
Preprocessing,1.3703509847201238,0.002,0.002,49,10,"(-0.274965300760564, 0.8291262536864307)",0.003446817398071289
E-STLSQ,1.3703509847201238,0.002,0.002,49,10,"(-0.274965300760564, 0.8291262536864307)",0.18330860137939453
STLSQ,1.3703509847201238,0.002,0.002,49,10,"(-0.274965300760564, 0.8291262536864307)",0.0035657882690429688
SSR,1.3703509847201238,0.002,0.002,49,10,"(-0.274965300760564, 0.8291262536864307)",0.014838218688964844
SR3,1.3703509847201238,0.002,0.002,49,10,"(-0.274965300760564, 0.8291262536864307)",0.002574920654296875
MIOSR,1.3703509847201238,0.002,0.002,49,10,"(-0.274965300760564, 0.8291262536864307)",0.7308535575866699
MIOSR-Opt,1.3703509847201238,0.002,0.002,49,10,"(-0.274965300760564, 0.8291262536864307)",0.709385871887207
