Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,36,10,"(-0.14147353894861656, -1.0412400358161764)",0.004805564880371094
E-STLSQ,0.5,0.002,0.002,36,10,"(-0.14147353894861656, -1.0412400358161764)",0.19556379318237305
STLSQ,0.5,0.002,0.002,36,10,"(-0.14147353894861656, -1.0412400358161764)",0.0031888484954833984
SSR,0.5,0.002,0.002,36,10,"(-0.14147353894861656, -1.0412400358161764)",0.016368627548217773
SR3,0.5,0.002,0.002,36,10,"(-0.14147353894861656, -1.0412400358161764)",0.002789020538330078
MIOSR,0.5,0.002,0.002,36,10,"(-0.14147353894861656, -1.0412400358161764)",0.7543561458587646
MIOSR-Opt,0.5,0.002,0.002,36,10,"(-0.14147353894861656, -1.0412400358161764)",0.7123839855194092
MIOSR-Build,0.5,0.002,0.002,36,10,"(-0.14147353894861656, -1.0412400358161764)",0.03854250907897949
Preprocessing,0.8277532798848107,0.002,0.002,36,10,"(-0.14147353894861656, -1.0412400358161764)",0.0031549930572509766
E-STLSQ,0.8277532798848107,0.002,0.002,36,10,"(-0.14147353894861656, -1.0412400358161764)",0.17788004875183105
STLSQ,0.8277532798848107,0.002,0.002,36,10,"(-0.14147353894861656, -1.0412400358161764)",0.00325775146484375
SSR,0.8277532798848107,0.002,0.002,36,10,"(-0.14147353894861656, -1.0412400358161764)",0.015662431716918945
SR3,0.8277532798848107,0.002,0.002,36,10,"(-0.14147353894861656, -1.0412400358161764)",0.0023040771484375
MIOSR,0.8277532798848107,0.002,0.002,36,10,"(-0.14147353894861656, -1.0412400358161764)",0.7219312191009521
MIOSR-Opt,0.8277532798848107,0.002,0.002,36,10,"(-0.14147353894861656, -1.0412400358161764)",0.6987051963806152
MIOSR-Build,0.8277532798848107,0.002,0.002,36,10,"(-0.14147353894861656, -1.0412400358161764)",0.020402193069458008
Preprocessing,1.3703509847201238,0.002,0.002,36,10,"(-0.14147353894861656, -1.0412400358161764)",0.003418445587158203
E-STLSQ,1.3703509847201238,0.002,0.002,36,10,"(-0.14147353894861656, -1.0412400358161764)",0.19052934646606445
STLSQ,1.3703509847201238,0.002,0.002,36,10,"(-0.14147353894861656, -1.0412400358161764)",0.0030536651611328125
SSR,1.3703509847201238,0.002,0.002,36,10,"(-0.14147353894861656, -1.0412400358161764)",0.014364480972290039
SR3,1.3703509847201238,0.002,0.002,36,10,"(-0.14147353894861656, -1.0412400358161764)",0.0022661685943603516
MIOSR,1.3703509847201238,0.002,0.002,36,10,"(-0.14147353894861656, -1.0412400358161764)",0.7096743583679199
MIOSR-Opt,1.3703509847201238,0.002,0.002,36,10,"(-0.14147353894861656, -1.0412400358161764)",0.6882741451263428
MIOSR-Build,1.3703509847201238,0.002,0.002,36,10,"(-0.14147353894861656, -1.0412400358161764)",0.018727540969848633
Preprocessing,2.268625044390925,0.002,0.002,36,10,"(-0.14147353894861656, -1.0412400358161764)",0.0043261051177978516
E-STLSQ,2.268625044390925,0.002,0.002,36,10,"(-0.14147353894861656, -1.0412400358161764)",0.2505784034729004
STLSQ,2.268625044390925,0.002,0.002,36,10,"(-0.14147353894861656, -1.0412400358161764)",0.0051805973052978516
SSR,2.268625044390925,0.002,0.002,36,10,"(-0.14147353894861656, -1.0412400358161764)",0.015902280807495117
SR3,2.268625044390925,0.002,0.002,36,10,"(-0.14147353894861656, -1.0412400358161764)",0.0030541419982910156
MIOSR,2.268625044390925,0.002,0.002,36,10,"(-0.14147353894861656, -1.0412400358161764)",0.8228185176849365
MIOSR-Opt,2.268625044390925,0.002,0.002,36,10,"(-0.14147353894861656, -1.0412400358161764)",0.7991724014282227
MIOSR-Build,2.268625044390925,0.002,0.002,36,10,"(-0.14147353894861656, -1.0412400358161764)",0.02045154571533203
Preprocessing,3.7557236426468257,0.002,0.002,36,10,"(-0.14147353894861656, -1.0412400358161764)",0.0041463375091552734
E-STLSQ,3.7557236426468257,0.002,0.002,36,10,"(-0.14147353894861656, -1.0412400358161764)",0.24519968032836914
STLSQ,3.7557236426468257,0.002,0.002,36,10,"(-0.14147353894861656, -1.0412400358161764)",0.005094766616821289
SSR,3.7557236426468257,0.002,0.002,36,10,"(-0.14147353894861656, -1.0412400358161764)",0.02172708511352539
SR3,3.7557236426468257,0.002,0.002,36,10,"(-0.14147353894861656, -1.0412400358161764)",0.004161834716796875
