Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,0.5,0.002,0.002,50,"(-0.016195063385935793, -0.8157506866519914, -0.733578228728366, -0.3110102708316691, -0.3680547069266278, 1.4897226904639478)",0.5495172259365987,-4.34349349637562,2.3604960138973468,-9.588672778138852,8.274372463997077,2.821182656439343,2.2492482568243486,2.318977427935317,0.1935483870967742,6.0,19.0,6.0,6.766793727874756,0.46053782558224143,0.2,,
E-STLSQ,0.5,0.002,0.002,50,"(-0.016195063385935793, -0.8157506866519914, -0.733578228728366, -0.3110102708316691, -0.3680547069266278, 1.4897226904639478)",0.49360004813176744,-8.561124317930473,3.001136156216425,-0.7496450642339749,4.791083042332351,1.6931764738154282,1.4665771198392314,1.8830846194161641,0.15384615384615385,4.0,14.0,8.0,29.728756189346313,0.46053782558224143,0.2,,
SR3,0.5,0.002,0.002,50,"(-0.016195063385935793, -0.8157506866519914, -0.733578228728366, -0.3110102708316691, -0.3680547069266278, 1.4897226904639478)",0.9974868864934003,-5448137802.942079,2322375465.8097615,-7233738828308.888,3308671.215239697,2284670.103637572,532091.6542191938,279746.6611568685,0.023809523809523808,12.0,492.0,0.0,4.9970667362213135,0.01,,0.03333333333333333,
SSR,0.5,0.002,0.002,50,"(-0.016195063385935793, -0.8157506866519914, -0.733578228728366, -0.3110102708316691, -0.3680547069266278, 1.4897226904639478)",0.9954118408052914,0.615151405393966,0.06844754831126289,0.05526883342677016,1.6711753378067637,0.40902862017972236,0.4133244696679351,0.5555555555555556,0.391304347826087,9,11,3,2.6844100952148438,,"(0.05, 0.2, 1e-05, 0.05, 0.2, 0.01)",,
MIOSR,0.5,0.002,0.002,50,"(-0.016195063385935793, -0.8157506866519914, -0.733578228728366, -0.3110102708316691, -0.3680547069266278, 1.4897226904639478)",0.9874533962387222,0.11989938236829996,0.08723535797395614,0.6984004290266909,0.6908147447567901,0.12345989473203746,0.22620239392108663,0.3656017051424868,0.7692307692307693,10,1,2,2870.596601009369,,"(0, 0, 0, 0, 0, 0)",,"(2, 2, 2, 1, 2, 2)"
STLSQ,0.6851754923600619,0.002,0.002,50,"(-0.016195063385935793, -0.8157506866519914, -0.733578228728366, -0.3110102708316691, -0.3680547069266278, 1.4897226904639478)",0.5701236721472455,-0.2905256006749091,5.46682098430755,-5.83291794948968,6.910256872856019,1.9486651388470158,1.7457002925990381,1.9926725838882748,0.23076923076923078,6.0,14.0,6.0,7.411365270614624,0.5302611335911988,0.2,,
E-STLSQ,0.6851754923600619,0.002,0.002,50,"(-0.016195063385935793, -0.8157506866519914, -0.733578228728366, -0.3110102708316691, -0.3680547069266278, 1.4897226904639478)",0.3753033008645323,-0.5881322291147474,6.10637510414173,-3.3786933279326234,5.8041905898589805,1.2071818189089294,1.2727987541129173,1.8450426262657205,0.1875,3.0,4.0,9.0,33.76509642601013,0.8094001216083124,0.2,,
SR3,0.6851754923600619,0.002,0.002,50,"(-0.016195063385935793, -0.8157506866519914, -0.733578228728366, -0.3110102708316691, -0.3680547069266278, 1.4897226904639478)",0.9966919665735005,-162829663.13759175,507470181.2715991,-528630179862.80273,939883.8833550479,682114.0762265534,177663.45319546698,99027.228802449,0.023952095808383235,12.0,489.0,0.0,9.425437927246094,100.0,,0.03333333333333333,
SSR,0.6851754923600619,0.002,0.002,50,"(-0.016195063385935793, -0.8157506866519914, -0.733578228728366, -0.3110102708316691, -0.3680547069266278, 1.4897226904639478)",0.9931106301562954,0.9652290965477485,0.07825324835892368,-0.45479532030152753,2.641830334285585,0.6707956144719524,0.594105551806158,0.5555555555555556,0.3181818181818182,7,10,5,2.689626693725586,,"(0.2, 0.2, 0.2, 0.01, 0.01, 0.05)",,
MIOSR,0.6851754923600619,0.002,0.002,50,"(-0.016195063385935793, -0.8157506866519914, -0.733578228728366, -0.3110102708316691, -0.3680547069266278, 1.4897226904639478)",0.9953880448408285,0.983471473286806,0.044889202707171554,0.9999432091956193,0.01766690769516909,0.002696666542675419,0.0031960011281677086,0.004330852812915293,1.0,12,0,0,2865.680666446686,,"(0, 0, 0, 0, 0, 0)",,"(2, 2, 2, 2, 2, 2)"
