Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,0.5,0.002,0.002,31,"(-0.6418385350184531, 1.3743166995570002, 0.8109387966566342, 1.4606100092773886, -0.8755036142858365, -1.0892488534685154)",0.6976961646718439,-0.6234004914953282,7.210766665915376,-124.99922443761486,44.5896445304061,10.447673296541675,12.328702331103793,19.21895552859372,0.023255813953488372,1.0,31.0,11.0,6.492111444473267,0.3999823395608933,0.2,,
E-STLSQ,0.5,0.002,0.002,31,"(-0.6418385350184531, 1.3743166995570002, 0.8109387966566342, 1.4606100092773886, -0.8755036142858365, -1.0892488534685154)",0.06827433835302864,-0.9183835481496404,18.102125386975416,-0.0032595376162795698,3.8936465705869088,1.0961605515565342,0.9748191463201255,1.0,0.058823529411764705,1.0,5.0,11.0,27.346980094909668,0.5302611335911988,0.2,,
SR3,0.5,0.002,0.002,31,"(-0.6418385350184531, 1.3743166995570002, 0.8109387966566342, 1.4606100092773886, -0.8755036142858365, -1.0892488534685154)",0.9941648435899401,-435407946.07010156,1604821004.8380802,-1602625227041.5374,1993434.9855174243,964727.1723957985,389659.5358474184,293682.5247212676,0.024691358024691357,12.0,474.0,0.0,38.12720584869385,100.0,,3.3333333333333335,
SSR,0.5,0.002,0.002,31,"(-0.6418385350184531, 1.3743166995570002, 0.8109387966566342, 1.4606100092773886, -0.8755036142858365, -1.0892488534685154)",0.9883801486465212,0.9506415985591232,0.23047976107363352,0.1953988686900115,2.595250793025271,0.9819638407151656,0.7636342144200232,0.7777777777777778,0.18181818181818182,4,10,8,2.387437582015991,,"(0.2, 0.2, 0.2, 0.2, 0.2, 0.2)",,
MIOSR,0.5,0.002,0.002,31,"(-0.6418385350184531, 1.3743166995570002, 0.8109387966566342, 1.4606100092773886, -0.8755036142858365, -1.0892488534685154)",0.9899906479604778,0.9741934162584149,0.09857105203557755,0.9999761209961531,0.017828175232616556,0.001534845808968277,0.0017343717724419496,0.0021967628105168144,1.0,12,0,0,3109.048481464386,,"(0, 0, 0, 0, 0, 0)",,"(2, 2, 2, 2, 2, 2)"
STLSQ,0.6851754923600619,0.002,0.002,31,"(-0.6418385350184531, 1.3743166995570002, 0.8109387966566342, 1.4606100092773886, -0.8755036142858365, -1.0892488534685154)",0.11236161849086228,-6.0910570522595195,9.412711713992762,0.03735906278650528,3.774068451565735,1.160672605600068,0.9811365580814995,1.0,0.05555555555555555,1.0,6.0,11.0,6.153687953948975,0.7029732115325472,0.2,,
E-STLSQ,0.6851754923600619,0.002,0.002,31,"(-0.6418385350184531, 1.3743166995570002, 0.8109387966566342, 1.4606100092773886, -0.8755036142858365, -1.0892488534685154)",0.11408749575157838,-5.986858144586314,8.413360297580114,0.03724411951313008,3.7868299697732537,1.1691130607540048,0.9801528013165566,1.0,0.05263157894736842,1.0,7.0,11.0,32.091397762298584,0.7029732115325472,0.2,,
SR3,0.6851754923600619,0.002,0.002,31,"(-0.6418385350184531, 1.3743166995570002, 0.8109387966566342, 1.4606100092773886, -0.8755036142858365, -1.0892488534685154)",0.9921746840104686,-1325368.8741974256,1050092.1409009334,-2372851295.835616,72149.68252305049,34951.14675609182,12381.633054396902,10812.670894957164,0.026378896882494004,11.0,405.0,1.0,23.389307260513306,100.0,,0.03333333333333333,
SSR,0.6851754923600619,0.002,0.002,31,"(-0.6418385350184531, 1.3743166995570002, 0.8109387966566342, 1.4606100092773886, -0.8755036142858365, -1.0892488534685154)",0.9871017579472999,0.9193023095244196,0.1513438430288412,0.615848143222895,1.688641888468084,0.3906891959191863,0.4749183606455014,0.5555555555555556,0.5,8,4,4,2.2412118911743164,,"(0.2, 0.2, 0.05, 0.01, 0.2, 0.05)",,
MIOSR,0.6851754923600619,0.002,0.002,31,"(-0.6418385350184531, 1.3743166995570002, 0.8109387966566342, 1.4606100092773886, -0.8755036142858365, -1.0892488534685154)",0.9894688303646334,0.9364927914403967,0.09207332922994334,0.9999654987602101,0.015529153536004068,0.0018829217298002724,0.002354901502075997,0.0034198230708627855,1.0,12,0,0,3002.413157939911,,"(0, 0, 0, 0, 0, 0)",,"(2, 2, 2, 2, 2, 2)"
