Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,0.5,0.002,0.002,12,"(-1.0375114728609829, 0.7201490895462141, -0.710054954444596, 0.10121818014089312, -1.456275112543741, 1.256241024299655)",0.43385587312475765,-7.297218981600167,3.110521889893064,-1.2331075000158966,8.367949834493718,1.279894408853227,1.1758627390487733,1.4764913533258752,0.11764705882352941,2.0,5.0,10.0,4.835004568099976,0.7029732115325472,0.2,,
E-STLSQ,0.5,0.002,0.002,12,"(-1.0375114728609829, 0.7201490895462141, -0.710054954444596, 0.10121818014089312, -1.456275112543741, 1.256241024299655)",0.4775508762436342,-7.6369977046266655,7.525466553073946,-1.4519985023171489,6.9924728156182026,1.3607313574584468,1.0700562037899597,1.0191926018989872,0.08,2.0,13.0,10.0,20.71346688270569,0.46053782558224143,0.2,,
SR3,0.5,0.002,0.002,12,"(-1.0375114728609829, 0.7201490895462141, -0.710054954444596, 0.10121818014089312, -1.456275112543741, 1.256241024299655)",0.9947204377536233,-281591270.00257105,1042262970.0555378,-7942747307039.089,6810076.152949798,2670199.4755970123,680780.3232370078,417195.35723282455,0.02390438247011952,12.0,490.0,0.0,9.436490297317505,47.1486636345739,,0.03333333333333333,
SSR,0.5,0.002,0.002,12,"(-1.0375114728609829, 0.7201490895462141, -0.710054954444596, 0.10121818014089312, -1.456275112543741, 1.256241024299655)",0.9643053114975269,0.7176954548778198,0.2324801304066041,-2.625428085963114,4.555352815626299,0.8016843069030389,0.7509573287188153,1.0,0.3333333333333333,6,6,6,1.8225440979003906,,"(0.2, 0.01, 0.05, 1e-05, 0.2, 0.2)",,
MIOSR,0.5,0.002,0.002,12,"(-1.0375114728609829, 0.7201490895462141, -0.710054954444596, 0.10121818014089312, -1.456275112543741, 1.256241024299655)",0.9862431587242974,0.8731603283348431,0.06219147321378171,0.9134077357174135,1.152115072526014,0.0920993313264113,0.26103438993194605,0.5555555555555556,0.9166666666666666,11,0,1,2598.107583284378,,"(0, 0, 0, 0, 0, 0)",,"(2, 2, 2, 2, 1, 2)"
STLSQ,0.6851754923600619,0.002,0.002,12,"(-1.0375114728609829, 0.7201490895462141, -0.710054954444596, 0.10121818014089312, -1.456275112543741, 1.256241024299655)",0.783262778341026,0.8067172236492928,0.5322796981537662,-6.381649597401731,11.687776711914967,1.4958747155830556,1.410114737152335,1.8303766015247465,0.22727272727272727,5.0,10.0,7.0,4.910132884979248,0.6105402296585326,0.05,,
E-STLSQ,0.6851754923600619,0.002,0.002,12,"(-1.0375114728609829, 0.7201490895462141, -0.710054954444596, 0.10121818014089312, -1.456275112543741, 1.256241024299655)",0.5777410118595706,0.22339731220686584,2.833545391508864,0.17367605806324432,4.678832972849678,0.7043208942096606,0.7410593778822026,1.0,0.3333333333333333,5.0,3.0,7.0,26.477745294570923,0.6105402296585326,0.05,,
SR3,0.6851754923600619,0.002,0.002,12,"(-1.0375114728609829, 0.7201490895462141, -0.710054954444596, 0.10121818014089312, -1.456275112543741, 1.256241024299655)",0.995873939428319,-36245.62840117563,150314.8597339483,-200924118300.77887,1133076.7060288254,470310.3663338082,121474.41695681214,74949.48110016114,0.024193548387096774,12.0,484.0,0.0,18.670454502105713,100.0,,0.03333333333333333,
SSR,0.6851754923600619,0.002,0.002,12,"(-1.0375114728609829, 0.7201490895462141, -0.710054954444596, 0.10121818014089312, -1.456275112543741, 1.256241024299655)",0.9928800416077154,0.9910254290318273,0.0679208683468695,0.6963493769595817,1.8189217852954793,0.21402215376684067,0.3531787387401439,0.5555555555555556,0.7142857142857143,10,2,2,1.8252010345458984,,"(0.01, 1e-05, 0.2, 0.05, 0.01, 0.2)",,
MIOSR,0.6851754923600619,0.002,0.002,12,"(-1.0375114728609829, 0.7201490895462141, -0.710054954444596, 0.10121818014089312, -1.456275112543741, 1.256241024299655)",0.9944057310553266,0.9915977065813077,0.058147347089778346,0.9999126111272746,0.03388928727181033,0.003911569183217441,0.004687194167937062,0.006088342969799222,1.0,12,0,0,2733.655873298645,,"(0, 0, 0, 0, 0, 0)",,"(2, 2, 2, 2, 2, 2)"
STLSQ,0.9389309106617063,0.002,0.002,12,"(-1.0375114728609829, 0.7201490895462141, -0.710054954444596, 0.10121818014089312, -1.456275112543741, 1.256241024299655)",0.9951276211986612,0.9911003889260028,0.0623783127851981,0.6196206921169736,1.3187682315630949,0.20692275657928397,0.2568542763720514,0.4444444444444444,0.55,11.0,8.0,1.0,5.356866836547852,0.3999823395608933,0.05,,
E-STLSQ,0.9389309106617063,0.002,0.002,12,"(-1.0375114728609829, 0.7201490895462141, -0.710054954444596, 0.10121818014089312, -1.456275112543741, 1.256241024299655)",0.9793307533665639,0.9845828518703358,0.14770701784147874,0.6803058014150873,1.490061330240233,0.20333479093152762,0.2638796919086508,0.4444444444444444,0.5882352941176471,10.0,5.0,2.0,30.48620891571045,0.3999823395608933,0.05,,
SR3,0.9389309106617063,0.002,0.002,12,"(-1.0375114728609829, 0.7201490895462141, -0.710054954444596, 0.10121818014089312, -1.456275112543741, 1.256241024299655)",0.9960351075763518,-826297.736304175,7626235.042524621,-111901896564.7979,760845.4002838489,287501.3260282807,76208.38388622069,44581.26933614185,0.02404809619238477,12.0,487.0,0.0,14.74675440788269,100.0,,0.03333333333333333,
SSR,0.9389309106617063,0.002,0.002,12,"(-1.0375114728609829, 0.7201490895462141, -0.710054954444596, 0.10121818014089312, -1.456275112543741, 1.256241024299655)",0.9913729808040911,0.9908631055786709,0.06320249707487409,-0.3937693645732779,1.5899649362238057,0.241922709072722,0.33573979416676103,0.4444444444444444,0.6666666666666666,10,3,2,1.8804125785827637,,"(0.2, 0.001, 0.2, 0.01, 0.01, 1e-05)",,
MIOSR,0.9389309106617063,0.002,0.002,12,"(-1.0375114728609829, 0.7201490895462141, -0.710054954444596, 0.10121818014089312, -1.456275112543741, 1.256241024299655)",0.9951329989815982,0.9911132849477565,0.06205982496952072,0.9999278263969057,0.02966130137317733,0.0031939398655495515,0.00397295560494066,0.004981564697972087,1.0,12,0,0,2397.2482244968414,,"(0, 0, 0, 0, 0, 0)",,"(2, 2, 2, 2, 2, 2)"
STLSQ,1.2866648980094317,0.002,0.002,12,"(-1.0375114728609829, 0.7201490895462141, -0.710054954444596, 0.10121818014089312, -1.456275112543741, 1.256241024299655)",0.9950238596568447,0.9934142074797014,0.06139734848467637,-4.014557306533062,4.251302854799239,0.5757832567013317,0.7421128943995222,1.2692351691921255,0.34375,11.0,20.0,1.0,6.197044134140015,0.3017114810529294,0.05,,
E-STLSQ,1.2866648980094317,0.002,0.002,12,"(-1.0375114728609829, 0.7201490895462141, -0.710054954444596, 0.10121818014089312, -1.456275112543741, 1.256241024299655)",0.9419319439274259,0.9539485846958334,0.25218057758840556,0.46794195870862526,2.2916475382950727,0.27273621441879237,0.3195976650579739,0.4444444444444444,0.5263157894736842,10.0,7.0,2.0,35.29402422904968,0.3017114810529294,0.05,,
SR3,1.2866648980094317,0.002,0.002,12,"(-1.0375114728609829, 0.7201490895462141, -0.710054954444596, 0.10121818014089312, -1.456275112543741, 1.256241024299655)",0.9955937578412385,-3090.337248037662,37934.88530217772,-661708084.3757331,37299.561403290194,15011.251728151456,4803.579048122241,2878.5552244993746,0.020930232558139535,9.0,418.0,3.0,24.305171012878418,100.0,,3.3333333333333335,
SSR,1.2866648980094317,0.002,0.002,12,"(-1.0375114728609829, 0.7201490895462141, -0.710054954444596, 0.10121818014089312, -1.456275112543741, 1.256241024299655)",0.9950204124726186,0.993978951882986,0.04898000078272987,-9.590788557884286,4.7571689467616824,0.46858401859995136,0.5702360079230492,0.8773043912421156,0.5238095238095238,11,9,1,2.0392656326293945,,"(0.001, 0.01, 0.05, 0.2, 0.01, 0.01)",,
MIOSR,1.2866648980094317,0.002,0.002,12,"(-1.0375114728609829, 0.7201490895462141, -0.710054954444596, 0.10121818014089312, -1.456275112543741, 1.256241024299655)",0.9950153973216024,0.9940063753502072,0.04854883578792194,0.999934451376171,0.02896562912536362,0.0031346370640319716,0.0036265810135872752,0.004516214017537508,1.0,12,0,0,1948.6372554302216,,"(0, 0, 0, 0, 0, 0)",,"(2, 2, 2, 2, 2, 2)"
STLSQ,1.7631825099920424,0.002,0.002,12,"(-1.0375114728609829, 0.7201490895462141, -0.710054954444596, 0.10121818014089312, -1.456275112543741, 1.256241024299655)",0.9931447368995466,0.9519452829854695,0.6005750449912449,-0.05300897782738394,2.341935137473598,0.3615266880997003,0.3648685597205247,0.4444444444444444,0.45454545454545453,10.0,10.0,2.0,7.290909051895142,0.6105402296585326,0.01,,
E-STLSQ,1.7631825099920424,0.002,0.002,12,"(-1.0375114728609829, 0.7201490895462141, -0.710054954444596, 0.10121818014089312, -1.456275112543741, 1.256241024299655)",0.9854854295988297,0.7895708185516978,2.186288652278464,0.5370448818294971,1.898078929267978,0.27244936665689484,0.3778873974145784,0.5555555555555556,0.6428571428571429,9.0,2.0,3.0,47.68435311317444,0.9319395762340775,0.01,,
SR3,1.7631825099920424,0.002,0.002,12,"(-1.0375114728609829, 0.7201490895462141, -0.710054954444596, 0.10121818014089312, -1.456275112543741, 1.256241024299655)",0.9953630626863789,-13303.44248382414,202316.57318956495,-3745942.5569934906,2716.7299219739893,956.1361069756962,382.8217283717192,285.2296660077722,0.02711864406779661,8.0,283.0,4.0,30.49223256111145,100.0,,3.3333333333333335,
SSR,1.7631825099920424,0.002,0.002,12,"(-1.0375114728609829, 0.7201490895462141, -0.710054954444596, 0.10121818014089312, -1.456275112543741, 1.256241024299655)",0.995206589081703,0.9868734725795522,0.050656748301510686,0.9999642872112254,0.023956935180327203,0.0020912928478874085,0.0023933146110743995,0.0032674277254079393,1.0,12,0,0,2.228708505630493,,"(0.01, 0.001, 0.05, 0.001, 0.01, 0.001)",,
MIOSR,1.7631825099920424,0.002,0.002,12,"(-1.0375114728609829, 0.7201490895462141, -0.710054954444596, 0.10121818014089312, -1.456275112543741, 1.256241024299655)",0.995206601034884,0.9868669136492912,0.05065922088242314,0.9999638931988113,0.02396004737984087,0.002007508616422012,0.002294543281561846,0.003259381655712416,1.0,12,0,0,1635.604807138443,,"(0, 0, 0, 0, 0, 0)",,"(2, 2, 2, 2, 2, 2)"
STLSQ,2.4161788888088944,0.002,0.002,12,"(-1.0375114728609829, 0.7201490895462141, -0.710054954444596, 0.10121818014089312, -1.456275112543741, 1.256241024299655)",0.9948216849267376,0.9873374706396723,0.16106087567075103,0.5591211856894072,0.8672484045072674,0.11333653158590158,0.16323474973568772,0.23546075419955825,0.6111111111111112,11.0,6.0,1.0,9.08828854560852,0.34738921120831157,0.05,,
E-STLSQ,2.4161788888088944,0.002,0.002,12,"(-1.0375114728609829, 0.7201490895462141, -0.710054954444596, 0.10121818014089312, -1.456275112543741, 1.256241024299655)",0.9297639567503267,0.9562147907775866,0.19767899882941106,0.8891664844154221,0.41619542084445643,0.03677895877963681,0.1045709587119525,0.2222222222222222,0.9166666666666666,11.0,0.0,1.0,54.99096417427063,0.3999823395608933,0.05,,
