Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,0.5,0.002,0.002,22,"(-0.8746183879234721, -0.054956814709902435, -0.2383858940568757, 1.0775459955640323, -0.9865153391649801, -0.48340811818889895)",-0.06591488488648001,-3.299508420555012,3.9739249640202385,0.01919297219514693,4.775776436180722,1.2179018814533682,1.1101816772681439,1.0,0.0,0.0,2.0,12.0,5.94085955619812,1.4225293134853698,0.05,,
E-STLSQ,0.5,0.002,0.002,22,"(-0.8746183879234721, -0.054956814709902435, -0.2383858940568757, 1.0775459955640323, -0.9865153391649801, -0.48340811818889895)",-0.06426257497753911,-3.3029227548722093,4.014870275880823,-1.0548518212157474,5.72690800139764,1.0502951968906253,1.0640552825207548,1.097898979993516,0.07692307692307693,1.0,1.0,11.0,29.816580057144165,1.235482888256747,0.05,,
SR3,0.5,0.002,0.002,22,"(-0.8746183879234721, -0.054956814709902435, -0.2383858940568757, 1.0775459955640323, -0.9865153391649801, -0.48340811818889895)",0.9918579433007711,-39793138677.81392,49786386414.674416,-1003051134139.3037,3959896.807535544,1455763.586497693,598348.1538803126,665205.7563467895,0.02390438247011952,12.0,490.0,0.0,7.355581283569336,100.0,,0.03333333333333333,
SSR,0.5,0.002,0.002,22,"(-0.8746183879234721, -0.054956814709902435, -0.2383858940568757, 1.0775459955640323, -0.9865153391649801, -0.48340811818889895)",0.9739611313132744,0.731820388758707,0.08834076888780062,-0.15443740578273174,2.9332798389445696,0.5211403428277583,0.6197930269237847,0.7777777777777778,0.5,8,4,4,2.3690011501312256,,"(0.01, 0.2, 0.01, 0.05, 0.05, 0.05)",,
MIOSR,0.5,0.002,0.002,22,"(-0.8746183879234721, -0.054956814709902435, -0.2383858940568757, 1.0775459955640323, -0.9865153391649801, -0.48340811818889895)",0.987321647968372,0.951509673195721,0.03827978994752482,0.9998459577718076,0.03835619099785777,0.0036962886343364903,0.005753733633186693,0.01068218981150753,1.0,12,0,0,2865.9300072193146,,"(0, 0, 0, 0, 0, 0)",,"(2, 2, 2, 2, 2, 2)"
STLSQ,0.6851754923600619,0.002,0.002,22,"(-0.8746183879234721, -0.054956814709902435, -0.2383858940568757, 1.0775459955640323, -0.9865153391649801, -0.48340811818889895)",0.6029765161040598,0.2718123128695305,2.2131282319234447,-5.102683629582381,9.050599235030083,1.7351947192588209,2.033831246088167,2.8703675540958242,0.21739130434782608,5.0,11.0,7.0,5.909583806991577,0.8094001216083124,0.01,,
E-STLSQ,0.6851754923600619,0.002,0.002,22,"(-0.8746183879234721, -0.054956814709902435, -0.2383858940568757, 1.0775459955640323, -0.9865153391649801, -0.48340811818889895)",0.2870327040453235,0.06701426992036506,4.968822262915018,-0.1488295088540647,5.125579684574809,1.2482735811746983,1.0392561972220176,1.2534898683403923,0.21739130434782608,5.0,11.0,7.0,37.70467019081116,0.6105402296585326,0.01,,
SR3,0.6851754923600619,0.002,0.002,22,"(-0.8746183879234721, -0.054956814709902435, -0.2383858940568757, 1.0775459955640323, -0.9865153391649801, -0.48340811818889895)",0.9911300554509489,-14237409.42059769,24850732.569768336,-3597920904.554681,120152.34644856805,77355.8816463228,20183.908728944705,10395.847948741806,0.024539877300613498,12.0,477.0,0.0,17.441320657730103,82.86427728546842,,0.03333333333333333,
SSR,0.6851754923600619,0.002,0.002,22,"(-0.8746183879234721, -0.054956814709902435, -0.2383858940568757, 1.0775459955640323, -0.9865153391649801, -0.48340811818889895)",0.9887306426109289,0.9856603435901822,0.040249979835231264,0.8665613070216484,1.1056252028384868,0.12909834229283476,0.28115229220619253,0.4444444444444444,0.8461538461538461,11,1,1,2.2577831745147705,,"(0.001, 0.05, 0.01, 0.001, 0.05, 0.05)",,
MIOSR,0.6851754923600619,0.002,0.002,22,"(-0.8746183879234721, -0.054956814709902435, -0.2383858940568757, 1.0775459955640323, -0.9865153391649801, -0.48340811818889895)",0.9888056178524763,0.9858240392952867,0.039504215544099344,0.8630397213875641,0.4954873373241437,0.06367437491192209,0.13794945671248723,0.2222222222222222,0.8461538461538461,11,1,1,2539.5976972579956,,"(0, 0, 0, 0, 0, 0)",,"(2, 2, 2, 2, 2, 2)"
