Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,0.5,0.002,0.002,34,"(-1.384314957355771, 0.840301381574025, -1.2218887339976, 0.3986780594534318, -1.458327455039344, 1.3084756082547697)",-0.7617280939350684,-1.2251439222223548,19.668903194686674,-0.0006032139405325802,5.041716542583279,1.0,1.0,1.0,0.0,0.0,0.0,12.0,6.52536416053772,0.9319395762340775,0.2,,
E-STLSQ,0.5,0.002,0.002,34,"(-1.384314957355771, 0.840301381574025, -1.2218887339976, 0.3986780594534318, -1.458327455039344, 1.3084756082547697)",-0.6083889269621245,-0.537782037992025,8.79387007979351,-0.21330579708415232,5.738271888877697,1.1185937539767783,1.0388260494427335,1.0,0.0,0.0,2.0,12.0,31.851157426834106,0.8094001216083124,0.2,,
SR3,0.5,0.002,0.002,34,"(-1.384314957355771, 0.840301381574025, -1.2218887339976, 0.3986780594534318, -1.458327455039344, 1.3084756082547697)",0.9888614645163699,-90353303.02369855,375603267.5847381,-3605287907160.8843,3071228.290976056,1926122.3251016065,745504.9976617625,597246.0133459339,0.024193548387096774,12.0,484.0,0.0,40.845000982284546,100.0,,0.03333333333333333,
SSR,0.5,0.002,0.002,34,"(-1.384314957355771, 0.840301381574025, -1.2218887339976, 0.3986780594534318, -1.458327455039344, 1.3084756082547697)",0.8893895119900767,0.8361613101533191,0.5563968924260672,-0.05916237173630914,5.235792298249589,1.3040467996275036,1.0338577715251123,1.0,0.10344827586206896,3,17,9,2.6416330337524414,,"(0.2, 0.2, 0.05, 0.2, 0.001, 0.2)",,
MIOSR,0.5,0.002,0.002,34,"(-1.384314957355771, 0.840301381574025, -1.2218887339976, 0.3986780594534318, -1.458327455039344, 1.3084756082547697)",0.9816388135915227,0.9631101271100585,0.1180254559685266,0.9999516382642335,0.030127983238932808,0.003769542813124649,0.00405788773353358,0.005295695454814601,1.0,12,0,0,3377.7776596546173,,"(0, 0, 0, 0, 0, 0)",,"(2, 2, 2, 2, 2, 2)"
STLSQ,0.6851754923600619,0.002,0.002,34,"(-1.384314957355771, 0.840301381574025, -1.2218887339976, 0.3986780594534318, -1.458327455039344, 1.3084756082547697)",0.6155507368697164,-1.8700314404437437,28.970959764521485,-0.2773169507426023,5.571160483874761,1.5756792159544908,1.1101727287565095,1.0453696392768501,0.06060606060606061,2.0,21.0,10.0,7.233053207397461,0.3999823395608933,0.2,,
E-STLSQ,0.6851754923600619,0.002,0.002,34,"(-1.384314957355771, 0.840301381574025, -1.2218887339976, 0.3986780594534318, -1.458327455039344, 1.3084756082547697)",0.47186425759125866,-0.4986284963131391,15.13196928516975,-0.03802847900389087,4.6401529977116684,1.1165850585780441,0.9174775519834516,1.0,0.08,2.0,13.0,10.0,35.74953031539917,0.3999823395608933,0.2,,
SR3,0.6851754923600619,0.002,0.002,34,"(-1.384314957355771, 0.840301381574025, -1.2218887339976, 0.3986780594534318, -1.458327455039344, 1.3084756082547697)",0.9894366762930596,-60770909.30045768,739567771.0343695,-1406219928.232969,89439.15423836882,57665.59191903601,18881.65332155184,14543.346371309462,0.02510460251046025,12.0,466.0,0.0,30.160268545150757,100.0,,0.1,
SSR,0.6851754923600619,0.002,0.002,34,"(-1.384314957355771, 0.840301381574025, -1.2218887339976, 0.3986780594534318, -1.458327455039344, 1.3084756082547697)",0.9855973709810328,0.9754629994127963,0.4222333031315731,0.10520889858631303,4.229974762793558,0.9942222188740111,0.832083656385941,1.0,0.18181818181818182,6,21,6,2.780947208404541,,"(0.05, 0.2, 0.01, 0.2, 1e-05, 0.05)",,
MIOSR,0.6851754923600619,0.002,0.002,34,"(-1.384314957355771, 0.840301381574025, -1.2218887339976, 0.3986780594534318, -1.458327455039344, 1.3084756082547697)",0.9854247301992881,0.9876941728250684,0.10045051640771863,0.9999393585522324,0.027223531598716412,0.0027370358917120584,0.004080686238902482,0.006460225848899024,1.0,12,0,0,3551.3559510707855,,"(0, 0, 0, 0, 0, 0)",,"(2, 2, 2, 2, 2, 2)"
STLSQ,0.9389309106617063,0.002,0.002,34,"(-1.384314957355771, 0.840301381574025, -1.2218887339976, 0.3986780594534318, -1.458327455039344, 1.3084756082547697)",0.04881306604300756,0.3034617401129635,6.296655152051632,-0.14013219167709556,4.824829877024317,1.0139854677787483,0.9334670263263878,1.0,0.13333333333333333,2.0,3.0,10.0,8.362659931182861,1.8858632787726497,0.01,,
E-STLSQ,0.9389309106617063,0.002,0.002,34,"(-1.384314957355771, 0.840301381574025, -1.2218887339976, 0.3986780594534318, -1.458327455039344, 1.3084756082547697)",0.11513435063774942,0.2793260807669577,7.732190964842005,0.05066188958665998,5.139568663853685,1.3488656985438114,0.9901559694286362,1.0,0.08571428571428572,3.0,23.0,9.0,56.0202260017395,0.8094001216083124,0.01,,
SR3,0.9389309106617063,0.002,0.002,34,"(-1.384314957355771, 0.840301381574025, -1.2218887339976, 0.3986780594534318, -1.458327455039344, 1.3084756082547697)",0.9932173582596396,-7332.015427712376,602527.8278729838,-2244309.2968452238,7604.108353544669,4161.527654545114,1570.301812353348,1793.5107326273985,0.031914893617021274,12.0,364.0,0.0,33.06056046485901,100.0,,3.3333333333333335,
SSR,0.9389309106617063,0.002,0.002,34,"(-1.384314957355771, 0.840301381574025, -1.2218887339976, 0.3986780594534318, -1.458327455039344, 1.3084756082547697)",0.9698543422007443,0.9087133613652667,0.9908748299532225,0.5099555355484509,1.789609939219344,0.43322172614201027,0.4309708803455969,0.5555555555555556,0.30434782608695654,7,11,5,2.976346492767334,,"(1e-05, 0.05, 0.2, 0.2, 0.001, 0.05)",,
