Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,38,462,"(-0.3456806414497686, 1.079123539771857, 1.33259890742226, 0.6084746808321881, 0.40090229151422063, 0.3178838459717941)",0.007957220077514648
E-STLSQ,0.5,0.002,0.002,38,462,"(-0.3456806414497686, 1.079123539771857, 1.33259890742226, 0.6084746808321881, 0.40090229151422063, 0.3178838459717941)",3.924243450164795
STLSQ,0.5,0.002,0.002,38,462,"(-0.3456806414497686, 1.079123539771857, 1.33259890742226, 0.6084746808321881, 0.40090229151422063, 0.3178838459717941)",0.07171869277954102
SSR,0.5,0.002,0.002,38,462,"(-0.3456806414497686, 1.079123539771857, 1.33259890742226, 0.6084746808321881, 0.40090229151422063, 0.3178838459717941)",7.4084882736206055
SR3,0.5,0.002,0.002,38,462,"(-0.3456806414497686, 1.079123539771857, 1.33259890742226, 0.6084746808321881, 0.40090229151422063, 0.3178838459717941)",9.32185983657837
MIOSR,0.5,0.002,0.002,38,462,"(-0.3456806414497686, 1.079123539771857, 1.33259890742226, 0.6084746808321881, 0.40090229151422063, 0.3178838459717941)",182.79213571548462
MIOSR-Opt,0.5,0.002,0.002,38,462,"(-0.3456806414497686, 1.079123539771857, 1.33259890742226, 0.6084746808321881, 0.40090229151422063, 0.3178838459717941)",182.32698607444763
MIOSR-Build,0.5,0.002,0.002,38,462,"(-0.3456806414497686, 1.079123539771857, 1.33259890742226, 0.6084746808321881, 0.40090229151422063, 0.3178838459717941)",0.4370763301849365
Preprocessing,0.8277532798848107,0.002,0.002,38,462,"(-0.3456806414497686, 1.079123539771857, 1.33259890742226, 0.6084746808321881, 0.40090229151422063, 0.3178838459717941)",0.00831151008605957
E-STLSQ,0.8277532798848107,0.002,0.002,38,462,"(-0.3456806414497686, 1.079123539771857, 1.33259890742226, 0.6084746808321881, 0.40090229151422063, 0.3178838459717941)",7.907953500747681
STLSQ,0.8277532798848107,0.002,0.002,38,462,"(-0.3456806414497686, 1.079123539771857, 1.33259890742226, 0.6084746808321881, 0.40090229151422063, 0.3178838459717941)",0.18277525901794434
SSR,0.8277532798848107,0.002,0.002,38,462,"(-0.3456806414497686, 1.079123539771857, 1.33259890742226, 0.6084746808321881, 0.40090229151422063, 0.3178838459717941)",12.028199911117554
SR3,0.8277532798848107,0.002,0.002,38,462,"(-0.3456806414497686, 1.079123539771857, 1.33259890742226, 0.6084746808321881, 0.40090229151422063, 0.3178838459717941)",11.027186155319214
MIOSR,0.8277532798848107,0.002,0.002,38,462,"(-0.3456806414497686, 1.079123539771857, 1.33259890742226, 0.6084746808321881, 0.40090229151422063, 0.3178838459717941)",182.8055555820465
MIOSR-Opt,0.8277532798848107,0.002,0.002,38,462,"(-0.3456806414497686, 1.079123539771857, 1.33259890742226, 0.6084746808321881, 0.40090229151422063, 0.3178838459717941)",182.32800340652466
MIOSR-Build,0.8277532798848107,0.002,0.002,38,462,"(-0.3456806414497686, 1.079123539771857, 1.33259890742226, 0.6084746808321881, 0.40090229151422063, 0.3178838459717941)",0.42555689811706543
Preprocessing,1.3703509847201238,0.002,0.002,38,462,"(-0.3456806414497686, 1.079123539771857, 1.33259890742226, 0.6084746808321881, 0.40090229151422063, 0.3178838459717941)",0.010404348373413086
E-STLSQ,1.3703509847201238,0.002,0.002,38,462,"(-0.3456806414497686, 1.079123539771857, 1.33259890742226, 0.6084746808321881, 0.40090229151422063, 0.3178838459717941)",13.889634132385254
STLSQ,1.3703509847201238,0.002,0.002,38,462,"(-0.3456806414497686, 1.079123539771857, 1.33259890742226, 0.6084746808321881, 0.40090229151422063, 0.3178838459717941)",0.25106215476989746
SSR,1.3703509847201238,0.002,0.002,38,462,"(-0.3456806414497686, 1.079123539771857, 1.33259890742226, 0.6084746808321881, 0.40090229151422063, 0.3178838459717941)",15.552536249160767
SR3,1.3703509847201238,0.002,0.002,38,462,"(-0.3456806414497686, 1.079123539771857, 1.33259890742226, 0.6084746808321881, 0.40090229151422063, 0.3178838459717941)",12.274953365325928
MIOSR,1.3703509847201238,0.002,0.002,38,462,"(-0.3456806414497686, 1.079123539771857, 1.33259890742226, 0.6084746808321881, 0.40090229151422063, 0.3178838459717941)",183.04585528373718
MIOSR-Opt,1.3703509847201238,0.002,0.002,38,462,"(-0.3456806414497686, 1.079123539771857, 1.33259890742226, 0.6084746808321881, 0.40090229151422063, 0.3178838459717941)",182.53652238845825
MIOSR-Build,1.3703509847201238,0.002,0.002,38,462,"(-0.3456806414497686, 1.079123539771857, 1.33259890742226, 0.6084746808321881, 0.40090229151422063, 0.3178838459717941)",0.43150854110717773
Preprocessing,2.268625044390925,0.002,0.002,38,462,"(-0.3456806414497686, 1.079123539771857, 1.33259890742226, 0.6084746808321881, 0.40090229151422063, 0.3178838459717941)",0.016081571578979492
E-STLSQ,2.268625044390925,0.002,0.002,38,462,"(-0.3456806414497686, 1.079123539771857, 1.33259890742226, 0.6084746808321881, 0.40090229151422063, 0.3178838459717941)",21.842374324798584
STLSQ,2.268625044390925,0.002,0.002,38,462,"(-0.3456806414497686, 1.079123539771857, 1.33259890742226, 0.6084746808321881, 0.40090229151422063, 0.3178838459717941)",0.3616178035736084
SSR,2.268625044390925,0.002,0.002,38,462,"(-0.3456806414497686, 1.079123539771857, 1.33259890742226, 0.6084746808321881, 0.40090229151422063, 0.3178838459717941)",22.131341457366943
SR3,2.268625044390925,0.002,0.002,38,462,"(-0.3456806414497686, 1.079123539771857, 1.33259890742226, 0.6084746808321881, 0.40090229151422063, 0.3178838459717941)",15.581717014312744
MIOSR,2.268625044390925,0.002,0.002,38,462,"(-0.3456806414497686, 1.079123539771857, 1.33259890742226, 0.6084746808321881, 0.40090229151422063, 0.3178838459717941)",163.84242916107178
MIOSR-Opt,2.268625044390925,0.002,0.002,38,462,"(-0.3456806414497686, 1.079123539771857, 1.33259890742226, 0.6084746808321881, 0.40090229151422063, 0.3178838459717941)",163.28800535202026
MIOSR-Build,2.268625044390925,0.002,0.002,38,462,"(-0.3456806414497686, 1.079123539771857, 1.33259890742226, 0.6084746808321881, 0.40090229151422063, 0.3178838459717941)",0.4589345455169678
Preprocessing,3.7557236426468257,0.002,0.002,38,462,"(-0.3456806414497686, 1.079123539771857, 1.33259890742226, 0.6084746808321881, 0.40090229151422063, 0.3178838459717941)",0.02335977554321289
E-STLSQ,3.7557236426468257,0.002,0.002,38,462,"(-0.3456806414497686, 1.079123539771857, 1.33259890742226, 0.6084746808321881, 0.40090229151422063, 0.3178838459717941)",38.290289878845215
STLSQ,3.7557236426468257,0.002,0.002,38,462,"(-0.3456806414497686, 1.079123539771857, 1.33259890742226, 0.6084746808321881, 0.40090229151422063, 0.3178838459717941)",0.792433500289917
