Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,13,462,"(0.8331072317214607, -0.7873763398952631, 0.9728355979841057, 1.3972475941289995, 1.4178033417146798, -0.13965225774806345)",0.42278218269348145
E-STLSQ,0.5,0.002,0.002,13,462,"(0.8331072317214607, -0.7873763398952631, 0.9728355979841057, 1.3972475941289995, 1.4178033417146798, -0.13965225774806345)",7.947534561157227
STLSQ,0.5,0.002,0.002,13,462,"(0.8331072317214607, -0.7873763398952631, 0.9728355979841057, 1.3972475941289995, 1.4178033417146798, -0.13965225774806345)",0.1285090446472168
SSR,0.5,0.002,0.002,13,462,"(0.8331072317214607, -0.7873763398952631, 0.9728355979841057, 1.3972475941289995, 1.4178033417146798, -0.13965225774806345)",10.401408433914185
SR3,0.5,0.002,0.002,13,462,"(0.8331072317214607, -0.7873763398952631, 0.9728355979841057, 1.3972475941289995, 1.4178033417146798, -0.13965225774806345)",16.15052056312561
MIOSR,0.5,0.002,0.002,13,462,"(0.8331072317214607, -0.7873763398952631, 0.9728355979841057, 1.3972475941289995, 1.4178033417146798, -0.13965225774806345)",183.30582094192505
MIOSR-Opt,0.5,0.002,0.002,13,462,"(0.8331072317214607, -0.7873763398952631, 0.9728355979841057, 1.3972475941289995, 1.4178033417146798, -0.13965225774806345)",182.70036935806274
MIOSR-Build,0.5,0.002,0.002,13,462,"(0.8331072317214607, -0.7873763398952631, 0.9728355979841057, 1.3972475941289995, 1.4178033417146798, -0.13965225774806345)",0.563471794128418
Preprocessing,0.8277532798848107,0.002,0.002,13,462,"(0.8331072317214607, -0.7873763398952631, 0.9728355979841057, 1.3972475941289995, 1.4178033417146798, -0.13965225774806345)",0.019055604934692383
E-STLSQ,0.8277532798848107,0.002,0.002,13,462,"(0.8331072317214607, -0.7873763398952631, 0.9728355979841057, 1.3972475941289995, 1.4178033417146798, -0.13965225774806345)",16.46348762512207
