Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,33,462,"(-0.7544696176868102, -0.1500737368476135, -0.26717759101037775, -0.7191009273393004, 1.1111870650408484, -0.944880218514285)",0.22016119956970215
E-STLSQ,0.5,0.002,0.002,33,462,"(-0.7544696176868102, -0.1500737368476135, -0.26717759101037775, -0.7191009273393004, 1.1111870650408484, -0.944880218514285)",6.182756423950195
STLSQ,0.5,0.002,0.002,33,462,"(-0.7544696176868102, -0.1500737368476135, -0.26717759101037775, -0.7191009273393004, 1.1111870650408484, -0.944880218514285)",0.1015172004699707
SSR,0.5,0.002,0.002,33,462,"(-0.7544696176868102, -0.1500737368476135, -0.26717759101037775, -0.7191009273393004, 1.1111870650408484, -0.944880218514285)",11.392420053482056
SR3,0.5,0.002,0.002,33,462,"(-0.7544696176868102, -0.1500737368476135, -0.26717759101037775, -0.7191009273393004, 1.1111870650408484, -0.944880218514285)",20.181401014328003
MIOSR,0.5,0.002,0.002,33,462,"(-0.7544696176868102, -0.1500737368476135, -0.26717759101037775, -0.7191009273393004, 1.1111870650408484, -0.944880218514285)",184.11842799186707
MIOSR-Opt,0.5,0.002,0.002,33,462,"(-0.7544696176868102, -0.1500737368476135, -0.26717759101037775, -0.7191009273393004, 1.1111870650408484, -0.944880218514285)",182.0261526107788
MIOSR-Build,0.5,0.002,0.002,33,462,"(-0.7544696176868102, -0.1500737368476135, -0.26717759101037775, -0.7191009273393004, 1.1111870650408484, -0.944880218514285)",2.027148962020874
Preprocessing,0.8277532798848107,0.002,0.002,33,462,"(-0.7544696176868102, -0.1500737368476135, -0.26717759101037775, -0.7191009273393004, 1.1111870650408484, -0.944880218514285)",0.007384538650512695
E-STLSQ,0.8277532798848107,0.002,0.002,33,462,"(-0.7544696176868102, -0.1500737368476135, -0.26717759101037775, -0.7191009273393004, 1.1111870650408484, -0.944880218514285)",11.847892999649048
STLSQ,0.8277532798848107,0.002,0.002,33,462,"(-0.7544696176868102, -0.1500737368476135, -0.26717759101037775, -0.7191009273393004, 1.1111870650408484, -0.944880218514285)",0.2508118152618408
SSR,0.8277532798848107,0.002,0.002,33,462,"(-0.7544696176868102, -0.1500737368476135, -0.26717759101037775, -0.7191009273393004, 1.1111870650408484, -0.944880218514285)",15.497642755508423
SR3,0.8277532798848107,0.002,0.002,33,462,"(-0.7544696176868102, -0.1500737368476135, -0.26717759101037775, -0.7191009273393004, 1.1111870650408484, -0.944880218514285)",21.539565324783325
MIOSR,0.8277532798848107,0.002,0.002,33,462,"(-0.7544696176868102, -0.1500737368476135, -0.26717759101037775, -0.7191009273393004, 1.1111870650408484, -0.944880218514285)",182.7142927646637
MIOSR-Opt,0.8277532798848107,0.002,0.002,33,462,"(-0.7544696176868102, -0.1500737368476135, -0.26717759101037775, -0.7191009273393004, 1.1111870650408484, -0.944880218514285)",182.00902819633484
MIOSR-Build,0.8277532798848107,0.002,0.002,33,462,"(-0.7544696176868102, -0.1500737368476135, -0.26717759101037775, -0.7191009273393004, 1.1111870650408484, -0.944880218514285)",0.5854296684265137
Preprocessing,1.3703509847201238,0.002,0.002,33,462,"(-0.7544696176868102, -0.1500737368476135, -0.26717759101037775, -0.7191009273393004, 1.1111870650408484, -0.944880218514285)",0.008579492568969727
E-STLSQ,1.3703509847201238,0.002,0.002,33,462,"(-0.7544696176868102, -0.1500737368476135, -0.26717759101037775, -0.7191009273393004, 1.1111870650408484, -0.944880218514285)",20.81697392463684
STLSQ,1.3703509847201238,0.002,0.002,33,462,"(-0.7544696176868102, -0.1500737368476135, -0.26717759101037775, -0.7191009273393004, 1.1111870650408484, -0.944880218514285)",0.3942747116088867
SSR,1.3703509847201238,0.002,0.002,33,462,"(-0.7544696176868102, -0.1500737368476135, -0.26717759101037775, -0.7191009273393004, 1.1111870650408484, -0.944880218514285)",22.471632480621338
SR3,1.3703509847201238,0.002,0.002,33,462,"(-0.7544696176868102, -0.1500737368476135, -0.26717759101037775, -0.7191009273393004, 1.1111870650408484, -0.944880218514285)",25.44662594795227
MIOSR,1.3703509847201238,0.002,0.002,33,462,"(-0.7544696176868102, -0.1500737368476135, -0.26717759101037775, -0.7191009273393004, 1.1111870650408484, -0.944880218514285)",172.64287042617798
MIOSR-Opt,1.3703509847201238,0.002,0.002,33,462,"(-0.7544696176868102, -0.1500737368476135, -0.26717759101037775, -0.7191009273393004, 1.1111870650408484, -0.944880218514285)",171.9201419353485
MIOSR-Build,1.3703509847201238,0.002,0.002,33,462,"(-0.7544696176868102, -0.1500737368476135, -0.26717759101037775, -0.7191009273393004, 1.1111870650408484, -0.944880218514285)",0.5926029682159424
Preprocessing,2.268625044390925,0.002,0.002,33,462,"(-0.7544696176868102, -0.1500737368476135, -0.26717759101037775, -0.7191009273393004, 1.1111870650408484, -0.944880218514285)",0.010712146759033203
E-STLSQ,2.268625044390925,0.002,0.002,33,462,"(-0.7544696176868102, -0.1500737368476135, -0.26717759101037775, -0.7191009273393004, 1.1111870650408484, -0.944880218514285)",30.73923635482788
STLSQ,2.268625044390925,0.002,0.002,33,462,"(-0.7544696176868102, -0.1500737368476135, -0.26717759101037775, -0.7191009273393004, 1.1111870650408484, -0.944880218514285)",0.5952606201171875
SSR,2.268625044390925,0.002,0.002,33,462,"(-0.7544696176868102, -0.1500737368476135, -0.26717759101037775, -0.7191009273393004, 1.1111870650408484, -0.944880218514285)",33.160858392715454
SR3,2.268625044390925,0.002,0.002,33,462,"(-0.7544696176868102, -0.1500737368476135, -0.26717759101037775, -0.7191009273393004, 1.1111870650408484, -0.944880218514285)",0.1383194923400879
MIOSR,2.268625044390925,0.002,0.002,33,462,"(-0.7544696176868102, -0.1500737368476135, -0.26717759101037775, -0.7191009273393004, 1.1111870650408484, -0.944880218514285)",174.5220603942871
MIOSR-Opt,2.268625044390925,0.002,0.002,33,462,"(-0.7544696176868102, -0.1500737368476135, -0.26717759101037775, -0.7191009273393004, 1.1111870650408484, -0.944880218514285)",173.72924518585205
MIOSR-Build,2.268625044390925,0.002,0.002,33,462,"(-0.7544696176868102, -0.1500737368476135, -0.26717759101037775, -0.7191009273393004, 1.1111870650408484, -0.944880218514285)",0.6259031295776367
Preprocessing,3.7557236426468257,0.002,0.002,33,462,"(-0.7544696176868102, -0.1500737368476135, -0.26717759101037775, -0.7191009273393004, 1.1111870650408484, -0.944880218514285)",0.017168760299682617
E-STLSQ,3.7557236426468257,0.002,0.002,33,462,"(-0.7544696176868102, -0.1500737368476135, -0.26717759101037775, -0.7191009273393004, 1.1111870650408484, -0.944880218514285)",56.190346479415894
STLSQ,3.7557236426468257,0.002,0.002,33,462,"(-0.7544696176868102, -0.1500737368476135, -0.26717759101037775, -0.7191009273393004, 1.1111870650408484, -0.944880218514285)",1.025644063949585
SSR,3.7557236426468257,0.002,0.002,33,462,"(-0.7544696176868102, -0.1500737368476135, -0.26717759101037775, -0.7191009273393004, 1.1111870650408484, -0.944880218514285)",45.79535937309265
SR3,3.7557236426468257,0.002,0.002,33,462,"(-0.7544696176868102, -0.1500737368476135, -0.26717759101037775, -0.7191009273393004, 1.1111870650408484, -0.944880218514285)",0.17330360412597656
MIOSR,3.7557236426468257,0.002,0.002,33,462,"(-0.7544696176868102, -0.1500737368476135, -0.26717759101037775, -0.7191009273393004, 1.1111870650408484, -0.944880218514285)",141.02779364585876
MIOSR-Opt,3.7557236426468257,0.002,0.002,33,462,"(-0.7544696176868102, -0.1500737368476135, -0.26717759101037775, -0.7191009273393004, 1.1111870650408484, -0.944880218514285)",140.17416071891785
MIOSR-Build,3.7557236426468257,0.002,0.002,33,462,"(-0.7544696176868102, -0.1500737368476135, -0.26717759101037775, -0.7191009273393004, 1.1111870650408484, -0.944880218514285)",0.6609208583831787
Preprocessing,6.217625127083679,0.002,0.002,33,462,"(-0.7544696176868102, -0.1500737368476135, -0.26717759101037775, -0.7191009273393004, 1.1111870650408484, -0.944880218514285)",0.025433778762817383
E-STLSQ,6.217625127083679,0.002,0.002,33,462,"(-0.7544696176868102, -0.1500737368476135, -0.26717759101037775, -0.7191009273393004, 1.1111870650408484, -0.944880218514285)",87.17385029792786
STLSQ,6.217625127083679,0.002,0.002,33,462,"(-0.7544696176868102, -0.1500737368476135, -0.26717759101037775, -0.7191009273393004, 1.1111870650408484, -0.944880218514285)",1.9843287467956543
SSR,6.217625127083679,0.002,0.002,33,462,"(-0.7544696176868102, -0.1500737368476135, -0.26717759101037775, -0.7191009273393004, 1.1111870650408484, -0.944880218514285)",77.98193836212158
SR3,6.217625127083679,0.002,0.002,33,462,"(-0.7544696176868102, -0.1500737368476135, -0.26717759101037775, -0.7191009273393004, 1.1111870650408484, -0.944880218514285)",83.03221035003662
MIOSR,6.217625127083679,0.002,0.002,33,462,"(-0.7544696176868102, -0.1500737368476135, -0.26717759101037775, -0.7191009273393004, 1.1111870650408484, -0.944880218514285)",140.39408612251282
MIOSR-Opt,6.217625127083679,0.002,0.002,33,462,"(-0.7544696176868102, -0.1500737368476135, -0.26717759101037775, -0.7191009273393004, 1.1111870650408484, -0.944880218514285)",139.40124583244324
