Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,44,462,"(1.004526445996948, -1.1856116868903908, 0.7339214450385532, -0.41849749123114277, -0.4220674865757843, 0.32771514185445527)",0.007859945297241211
E-STLSQ,0.5,0.002,0.002,44,462,"(1.004526445996948, -1.1856116868903908, 0.7339214450385532, -0.41849749123114277, -0.4220674865757843, 0.32771514185445527)",3.290461778640747
STLSQ,0.5,0.002,0.002,44,462,"(1.004526445996948, -1.1856116868903908, 0.7339214450385532, -0.41849749123114277, -0.4220674865757843, 0.32771514185445527)",0.06578516960144043
SSR,0.5,0.002,0.002,44,462,"(1.004526445996948, -1.1856116868903908, 0.7339214450385532, -0.41849749123114277, -0.4220674865757843, 0.32771514185445527)",6.457733631134033
SR3,0.5,0.002,0.002,44,462,"(1.004526445996948, -1.1856116868903908, 0.7339214450385532, -0.41849749123114277, -0.4220674865757843, 0.32771514185445527)",8.688746690750122
MIOSR,0.5,0.002,0.002,44,462,"(1.004526445996948, -1.1856116868903908, 0.7339214450385532, -0.41849749123114277, -0.4220674865757843, 0.32771514185445527)",182.96025228500366
MIOSR-Opt,0.5,0.002,0.002,44,462,"(1.004526445996948, -1.1856116868903908, 0.7339214450385532, -0.41849749123114277, -0.4220674865757843, 0.32771514185445527)",182.51885080337524
MIOSR-Build,0.5,0.002,0.002,44,462,"(1.004526445996948, -1.1856116868903908, 0.7339214450385532, -0.41849749123114277, -0.4220674865757843, 0.32771514185445527)",0.41391611099243164
Preprocessing,0.8277532798848107,0.002,0.002,44,462,"(1.004526445996948, -1.1856116868903908, 0.7339214450385532, -0.41849749123114277, -0.4220674865757843, 0.32771514185445527)",0.008148908615112305
E-STLSQ,0.8277532798848107,0.002,0.002,44,462,"(1.004526445996948, -1.1856116868903908, 0.7339214450385532, -0.41849749123114277, -0.4220674865757843, 0.32771514185445527)",6.193876266479492
STLSQ,0.8277532798848107,0.002,0.002,44,462,"(1.004526445996948, -1.1856116868903908, 0.7339214450385532, -0.41849749123114277, -0.4220674865757843, 0.32771514185445527)",0.12911128997802734
SSR,0.8277532798848107,0.002,0.002,44,462,"(1.004526445996948, -1.1856116868903908, 0.7339214450385532, -0.41849749123114277, -0.4220674865757843, 0.32771514185445527)",9.917623519897461
SR3,0.8277532798848107,0.002,0.002,44,462,"(1.004526445996948, -1.1856116868903908, 0.7339214450385532, -0.41849749123114277, -0.4220674865757843, 0.32771514185445527)",9.558238744735718
MIOSR,0.8277532798848107,0.002,0.002,44,462,"(1.004526445996948, -1.1856116868903908, 0.7339214450385532, -0.41849749123114277, -0.4220674865757843, 0.32771514185445527)",182.53025150299072
MIOSR-Opt,0.8277532798848107,0.002,0.002,44,462,"(1.004526445996948, -1.1856116868903908, 0.7339214450385532, -0.41849749123114277, -0.4220674865757843, 0.32771514185445527)",182.07526922225952
