Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,39,462,"(0.14066746843606426, 0.8936970638478159, 0.961205639695144, -1.1338503995093965, 0.306006020374314, 0.07654375009375114)",0.008274555206298828
E-STLSQ,0.5,0.002,0.002,39,462,"(0.14066746843606426, 0.8936970638478159, 0.961205639695144, -1.1338503995093965, 0.306006020374314, 0.07654375009375114)",3.9925405979156494
STLSQ,0.5,0.002,0.002,39,462,"(0.14066746843606426, 0.8936970638478159, 0.961205639695144, -1.1338503995093965, 0.306006020374314, 0.07654375009375114)",0.07541608810424805
SSR,0.5,0.002,0.002,39,462,"(0.14066746843606426, 0.8936970638478159, 0.961205639695144, -1.1338503995093965, 0.306006020374314, 0.07654375009375114)",6.727303743362427
SR3,0.5,0.002,0.002,39,462,"(0.14066746843606426, 0.8936970638478159, 0.961205639695144, -1.1338503995093965, 0.306006020374314, 0.07654375009375114)",9.049698829650879
MIOSR,0.5,0.002,0.002,39,462,"(0.14066746843606426, 0.8936970638478159, 0.961205639695144, -1.1338503995093965, 0.306006020374314, 0.07654375009375114)",182.75446677207947
MIOSR-Opt,0.5,0.002,0.002,39,462,"(0.14066746843606426, 0.8936970638478159, 0.961205639695144, -1.1338503995093965, 0.306006020374314, 0.07654375009375114)",182.29254627227783
MIOSR-Build,0.5,0.002,0.002,39,462,"(0.14066746843606426, 0.8936970638478159, 0.961205639695144, -1.1338503995093965, 0.306006020374314, 0.07654375009375114)",0.43457555770874023
Preprocessing,0.8277532798848107,0.002,0.002,39,462,"(0.14066746843606426, 0.8936970638478159, 0.961205639695144, -1.1338503995093965, 0.306006020374314, 0.07654375009375114)",0.00830221176147461
E-STLSQ,0.8277532798848107,0.002,0.002,39,462,"(0.14066746843606426, 0.8936970638478159, 0.961205639695144, -1.1338503995093965, 0.306006020374314, 0.07654375009375114)",7.762017726898193
STLSQ,0.8277532798848107,0.002,0.002,39,462,"(0.14066746843606426, 0.8936970638478159, 0.961205639695144, -1.1338503995093965, 0.306006020374314, 0.07654375009375114)",0.14771103858947754
SSR,0.8277532798848107,0.002,0.002,39,462,"(0.14066746843606426, 0.8936970638478159, 0.961205639695144, -1.1338503995093965, 0.306006020374314, 0.07654375009375114)",10.91773009300232
SR3,0.8277532798848107,0.002,0.002,39,462,"(0.14066746843606426, 0.8936970638478159, 0.961205639695144, -1.1338503995093965, 0.306006020374314, 0.07654375009375114)",10.231289148330688
MIOSR,0.8277532798848107,0.002,0.002,39,462,"(0.14066746843606426, 0.8936970638478159, 0.961205639695144, -1.1338503995093965, 0.306006020374314, 0.07654375009375114)",183.07634329795837
MIOSR-Opt,0.8277532798848107,0.002,0.002,39,462,"(0.14066746843606426, 0.8936970638478159, 0.961205639695144, -1.1338503995093965, 0.306006020374314, 0.07654375009375114)",182.60546827316284
MIOSR-Build,0.8277532798848107,0.002,0.002,39,462,"(0.14066746843606426, 0.8936970638478159, 0.961205639695144, -1.1338503995093965, 0.306006020374314, 0.07654375009375114)",0.41945862770080566
Preprocessing,1.3703509847201238,0.002,0.002,39,462,"(0.14066746843606426, 0.8936970638478159, 0.961205639695144, -1.1338503995093965, 0.306006020374314, 0.07654375009375114)",0.010620832443237305
E-STLSQ,1.3703509847201238,0.002,0.002,39,462,"(0.14066746843606426, 0.8936970638478159, 0.961205639695144, -1.1338503995093965, 0.306006020374314, 0.07654375009375114)",13.88338565826416
STLSQ,1.3703509847201238,0.002,0.002,39,462,"(0.14066746843606426, 0.8936970638478159, 0.961205639695144, -1.1338503995093965, 0.306006020374314, 0.07654375009375114)",0.2520740032196045
SSR,1.3703509847201238,0.002,0.002,39,462,"(0.14066746843606426, 0.8936970638478159, 0.961205639695144, -1.1338503995093965, 0.306006020374314, 0.07654375009375114)",15.227714776992798
SR3,1.3703509847201238,0.002,0.002,39,462,"(0.14066746843606426, 0.8936970638478159, 0.961205639695144, -1.1338503995093965, 0.306006020374314, 0.07654375009375114)",12.899728059768677
MIOSR,1.3703509847201238,0.002,0.002,39,462,"(0.14066746843606426, 0.8936970638478159, 0.961205639695144, -1.1338503995093965, 0.306006020374314, 0.07654375009375114)",183.09229183197021
MIOSR-Opt,1.3703509847201238,0.002,0.002,39,462,"(0.14066746843606426, 0.8936970638478159, 0.961205639695144, -1.1338503995093965, 0.306006020374314, 0.07654375009375114)",182.58449268341064
MIOSR-Build,1.3703509847201238,0.002,0.002,39,462,"(0.14066746843606426, 0.8936970638478159, 0.961205639695144, -1.1338503995093965, 0.306006020374314, 0.07654375009375114)",0.42754530906677246
Preprocessing,2.268625044390925,0.002,0.002,39,462,"(0.14066746843606426, 0.8936970638478159, 0.961205639695144, -1.1338503995093965, 0.306006020374314, 0.07654375009375114)",0.016354084014892578
E-STLSQ,2.268625044390925,0.002,0.002,39,462,"(0.14066746843606426, 0.8936970638478159, 0.961205639695144, -1.1338503995093965, 0.306006020374314, 0.07654375009375114)",19.708564519882202
STLSQ,2.268625044390925,0.002,0.002,39,462,"(0.14066746843606426, 0.8936970638478159, 0.961205639695144, -1.1338503995093965, 0.306006020374314, 0.07654375009375114)",0.3371880054473877
SSR,2.268625044390925,0.002,0.002,39,462,"(0.14066746843606426, 0.8936970638478159, 0.961205639695144, -1.1338503995093965, 0.306006020374314, 0.07654375009375114)",20.688902616500854
SR3,2.268625044390925,0.002,0.002,39,462,"(0.14066746843606426, 0.8936970638478159, 0.961205639695144, -1.1338503995093965, 0.306006020374314, 0.07654375009375114)",15.730126857757568
MIOSR,2.268625044390925,0.002,0.002,39,462,"(0.14066746843606426, 0.8936970638478159, 0.961205639695144, -1.1338503995093965, 0.306006020374314, 0.07654375009375114)",176.45498037338257
MIOSR-Opt,2.268625044390925,0.002,0.002,39,462,"(0.14066746843606426, 0.8936970638478159, 0.961205639695144, -1.1338503995093965, 0.306006020374314, 0.07654375009375114)",175.91029977798462
MIOSR-Build,2.268625044390925,0.002,0.002,39,462,"(0.14066746843606426, 0.8936970638478159, 0.961205639695144, -1.1338503995093965, 0.306006020374314, 0.07654375009375114)",0.4510533809661865
Preprocessing,3.7557236426468257,0.002,0.002,39,462,"(0.14066746843606426, 0.8936970638478159, 0.961205639695144, -1.1338503995093965, 0.306006020374314, 0.07654375009375114)",0.02212667465209961
E-STLSQ,3.7557236426468257,0.002,0.002,39,462,"(0.14066746843606426, 0.8936970638478159, 0.961205639695144, -1.1338503995093965, 0.306006020374314, 0.07654375009375114)",29.392014503479004
STLSQ,3.7557236426468257,0.002,0.002,39,462,"(0.14066746843606426, 0.8936970638478159, 0.961205639695144, -1.1338503995093965, 0.306006020374314, 0.07654375009375114)",0.4895319938659668
SSR,3.7557236426468257,0.002,0.002,39,462,"(0.14066746843606426, 0.8936970638478159, 0.961205639695144, -1.1338503995093965, 0.306006020374314, 0.07654375009375114)",32.33778643608093
SR3,3.7557236426468257,0.002,0.002,39,462,"(0.14066746843606426, 0.8936970638478159, 0.961205639695144, -1.1338503995093965, 0.306006020374314, 0.07654375009375114)",24.03782296180725
MIOSR,3.7557236426468257,0.002,0.002,39,462,"(0.14066746843606426, 0.8936970638478159, 0.961205639695144, -1.1338503995093965, 0.306006020374314, 0.07654375009375114)",169.7841556072235
MIOSR-Opt,3.7557236426468257,0.002,0.002,39,462,"(0.14066746843606426, 0.8936970638478159, 0.961205639695144, -1.1338503995093965, 0.306006020374314, 0.07654375009375114)",169.16434121131897
MIOSR-Build,3.7557236426468257,0.002,0.002,39,462,"(0.14066746843606426, 0.8936970638478159, 0.961205639695144, -1.1338503995093965, 0.306006020374314, 0.07654375009375114)",0.4890413284301758
Preprocessing,6.217625127083679,0.002,0.002,39,462,"(0.14066746843606426, 0.8936970638478159, 0.961205639695144, -1.1338503995093965, 0.306006020374314, 0.07654375009375114)",0.03295469284057617
E-STLSQ,6.217625127083679,0.002,0.002,39,462,"(0.14066746843606426, 0.8936970638478159, 0.961205639695144, -1.1338503995093965, 0.306006020374314, 0.07654375009375114)",47.654765129089355
STLSQ,6.217625127083679,0.002,0.002,39,462,"(0.14066746843606426, 0.8936970638478159, 0.961205639695144, -1.1338503995093965, 0.306006020374314, 0.07654375009375114)",0.8472251892089844
SSR,6.217625127083679,0.002,0.002,39,462,"(0.14066746843606426, 0.8936970638478159, 0.961205639695144, -1.1338503995093965, 0.306006020374314, 0.07654375009375114)",50.8702232837677
SR3,6.217625127083679,0.002,0.002,39,462,"(0.14066746843606426, 0.8936970638478159, 0.961205639695144, -1.1338503995093965, 0.306006020374314, 0.07654375009375114)",0.21861529350280762
MIOSR,6.217625127083679,0.002,0.002,39,462,"(0.14066746843606426, 0.8936970638478159, 0.961205639695144, -1.1338503995093965, 0.306006020374314, 0.07654375009375114)",172.18547534942627
MIOSR-Opt,6.217625127083679,0.002,0.002,39,462,"(0.14066746843606426, 0.8936970638478159, 0.961205639695144, -1.1338503995093965, 0.306006020374314, 0.07654375009375114)",171.3771629333496
