Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",0.007886171340942383
E-STLSQ,0.5,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",4.257680416107178
STLSQ,0.5,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",0.06490826606750488
SSR,0.5,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",6.510593414306641
SR3,0.5,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",8.724510908126831
MIOSR,0.5,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",183.11752367019653
MIOSR-Opt,0.5,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",182.65757131576538
MIOSR-Build,0.5,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",0.4325447082519531
Preprocessing,0.8277532798848107,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",0.008154869079589844
E-STLSQ,0.8277532798848107,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",8.917134046554565
STLSQ,0.8277532798848107,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",0.16278886795043945
SSR,0.8277532798848107,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",11.210877656936646
SR3,0.8277532798848107,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",10.111406087875366
MIOSR,0.8277532798848107,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",182.9028844833374
MIOSR-Opt,0.8277532798848107,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",182.43086695671082
MIOSR-Build,0.8277532798848107,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",0.42171192169189453
Preprocessing,1.3703509847201238,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",0.010191679000854492
E-STLSQ,1.3703509847201238,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",15.452760457992554
STLSQ,1.3703509847201238,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",0.2649376392364502
SSR,1.3703509847201238,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",15.632816076278687
SR3,1.3703509847201238,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",12.924012899398804
MIOSR,1.3703509847201238,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",181.68608140945435
MIOSR-Opt,1.3703509847201238,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",181.15874433517456
MIOSR-Build,1.3703509847201238,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",0.44669175148010254
Preprocessing,2.268625044390925,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",0.012658834457397461
E-STLSQ,2.268625044390925,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",22.911478757858276
STLSQ,2.268625044390925,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",0.4965245723724365
SSR,2.268625044390925,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",21.61122965812683
SR3,2.268625044390925,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",17.049540281295776
MIOSR,2.268625044390925,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",182.5898826122284
MIOSR-Opt,2.268625044390925,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",182.040940284729
MIOSR-Build,2.268625044390925,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",0.45619726181030273
Preprocessing,3.7557236426468257,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",0.01779770851135254
E-STLSQ,3.7557236426468257,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",35.91015076637268
STLSQ,3.7557236426468257,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",0.8185696601867676
SSR,3.7557236426468257,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",29.896798133850098
SR3,3.7557236426468257,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",20.554070711135864
MIOSR,3.7557236426468257,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",181.74985480308533
MIOSR-Opt,3.7557236426468257,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",181.15442776679993
MIOSR-Build,3.7557236426468257,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",0.47473692893981934
Preprocessing,6.217625127083679,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",0.029721736907958984
E-STLSQ,6.217625127083679,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",53.519607067108154
STLSQ,6.217625127083679,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",1.1182641983032227
SSR,6.217625127083679,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",47.363898038864136
SR3,6.217625127083679,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",27.654016494750977
MIOSR,6.217625127083679,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",182.64758467674255
MIOSR-Opt,6.217625127083679,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",181.92353415489197
MIOSR-Build,6.217625127083679,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",0.5583193302154541
Preprocessing,10.293319184075452,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",0.0367734432220459
E-STLSQ,10.293319184075452,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",87.62458848953247
STLSQ,10.293319184075452,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",1.5988702774047852
SSR,10.293319184075452,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",76.80400252342224
SR3,10.293319184075452,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",48.43117356300354
MIOSR,10.293319184075452,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",184.1161720752716
MIOSR-Opt,10.293319184075452,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",183.24911761283875
MIOSR-Build,10.293319184075452,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",0.6242053508758545
Preprocessing,17.040657431039403,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",0.05832314491271973
E-STLSQ,17.040657431039403,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",150.2498118877411
STLSQ,17.040657431039403,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",3.6323635578155518
SSR,17.040657431039403,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",131.2316026687622
SR3,17.040657431039403,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",78.07717442512512
MIOSR,17.040657431039403,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",182.6593267917633
MIOSR-Opt,17.040657431039403,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",181.48868083953857
MIOSR-Build,17.040657431039403,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",0.8020401000976562
Preprocessing,28.210920159872682,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",0.09264707565307617
E-STLSQ,28.210920159872682,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",268.30197525024414
STLSQ,28.210920159872682,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",3.9051811695098877
SSR,28.210920159872682,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",225.38012290000916
SR3,28.210920159872682,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",129.9983561038971
MIOSR,28.210920159872682,0.002,0.002,41,462,"(-0.7472291287651796, -1.3617125379821649, 0.5304487233316753, -1.3695915430657437, -1.1507288905004063, 0.3115970668464394)",176.70773720741272
