Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",0.008486270904541016
E-STLSQ,0.5,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",3.35496187210083
STLSQ,0.5,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",0.06396913528442383
SSR,0.5,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",6.8678672313690186
SR3,0.5,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",9.355907201766968
MIOSR,0.5,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",182.10626602172852
MIOSR-Opt,0.5,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",181.6701376438141
MIOSR-Build,0.5,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",0.40894174575805664
Preprocessing,0.8277532798848107,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",0.008388519287109375
E-STLSQ,0.8277532798848107,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",5.376796722412109
STLSQ,0.8277532798848107,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",0.10769438743591309
SSR,0.8277532798848107,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",10.45624852180481
SR3,0.8277532798848107,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",10.027661085128784
MIOSR,0.8277532798848107,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",183.8017017841339
MIOSR-Opt,0.8277532798848107,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",183.3404140472412
MIOSR-Build,0.8277532798848107,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",0.4114646911621094
Preprocessing,1.3703509847201238,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",0.010354757308959961
E-STLSQ,1.3703509847201238,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",9.180917263031006
STLSQ,1.3703509847201238,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",0.18507051467895508
SSR,1.3703509847201238,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",14.737448692321777
SR3,1.3703509847201238,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",12.3445143699646
MIOSR,1.3703509847201238,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",182.3870108127594
MIOSR-Opt,1.3703509847201238,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",181.8786792755127
MIOSR-Build,1.3703509847201238,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",0.4308180809020996
Preprocessing,2.268625044390925,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",0.01567864418029785
E-STLSQ,2.268625044390925,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",16.006162643432617
STLSQ,2.268625044390925,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",0.24630045890808105
SSR,2.268625044390925,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",20.885485887527466
SR3,2.268625044390925,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",16.515275239944458
MIOSR,2.268625044390925,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",183.02105474472046
MIOSR-Opt,2.268625044390925,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",182.45817351341248
MIOSR-Build,2.268625044390925,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",0.46971678733825684
Preprocessing,3.7557236426468257,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",0.022217750549316406
E-STLSQ,3.7557236426468257,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",29.20305371284485
STLSQ,3.7557236426468257,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",0.479891300201416
SSR,3.7557236426468257,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",40.1738395690918
SR3,3.7557236426468257,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",23.37758445739746
MIOSR,3.7557236426468257,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",183.27808237075806
MIOSR-Opt,3.7557236426468257,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",182.67128539085388
MIOSR-Build,3.7557236426468257,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",0.4867396354675293
Preprocessing,6.217625127083679,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",0.026235580444335938
E-STLSQ,6.217625127083679,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",57.07321739196777
STLSQ,6.217625127083679,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",0.8689675331115723
SSR,6.217625127083679,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",53.9888129234314
SR3,6.217625127083679,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",36.17979383468628
MIOSR,6.217625127083679,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",183.41289019584656
MIOSR-Opt,6.217625127083679,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",182.62109661102295
MIOSR-Build,6.217625127083679,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",0.6181859970092773
Preprocessing,10.293319184075452,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",0.04908585548400879
E-STLSQ,10.293319184075452,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",95.62810635566711
STLSQ,10.293319184075452,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",1.6609768867492676
SSR,10.293319184075452,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",87.41893243789673
SR3,10.293319184075452,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",54.572418212890625
MIOSR,10.293319184075452,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",182.7259864807129
MIOSR-Opt,10.293319184075452,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",181.7260341644287
MIOSR-Build,10.293319184075452,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",0.7184722423553467
Preprocessing,17.040657431039403,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",0.08293271064758301
E-STLSQ,17.040657431039403,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",174.52853393554688
STLSQ,17.040657431039403,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",2.5237314701080322
SSR,17.040657431039403,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",149.06261348724365
SR3,17.040657431039403,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",81.92993593215942
MIOSR,17.040657431039403,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",184.06179904937744
MIOSR-Opt,17.040657431039403,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",182.7844738960266
MIOSR-Build,17.040657431039403,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",0.8913609981536865
Preprocessing,28.210920159872682,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",0.10064697265625
E-STLSQ,28.210920159872682,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",288.74379301071167
STLSQ,28.210920159872682,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",5.786905765533447
SSR,28.210920159872682,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",251.2152976989746
SR3,28.210920159872682,0.002,0.002,42,462,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",131.9708013534546
