Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,14,84,"(1.0541014760880316, -1.2050400241899513, -0.04168635793613841, -0.46864529611506406, -0.8664755314960537, 0.06050949913326775)",0.0016090869903564453
MIOSOS,0.5,0.002,0.002,14,84,"(1.0541014760880316, -1.2050400241899513, -0.04168635793613841, -0.46864529611506406, -0.8664755314960537, 0.06050949913326775)",1.015990972518921
MIOSOS-Opt,0.5,0.002,0.002,14,84,"(1.0541014760880316, -1.2050400241899513, -0.04168635793613841, -0.46864529611506406, -0.8664755314960537, 0.06050949913326775)",0.9770417213439941
MIOSOS-Build,0.5,0.002,0.002,14,84,"(1.0541014760880316, -1.2050400241899513, -0.04168635793613841, -0.46864529611506406, -0.8664755314960537, 0.06050949913326775)",0.02710247039794922
Preprocessing,0.8277532798848107,0.002,0.002,14,84,"(1.0541014760880316, -1.2050400241899513, -0.04168635793613841, -0.46864529611506406, -0.8664755314960537, 0.06050949913326775)",0.001291036605834961
MIOSOS,0.8277532798848107,0.002,0.002,14,84,"(1.0541014760880316, -1.2050400241899513, -0.04168635793613841, -0.46864529611506406, -0.8664755314960537, 0.06050949913326775)",0.9610450267791748
MIOSOS-Opt,0.8277532798848107,0.002,0.002,14,84,"(1.0541014760880316, -1.2050400241899513, -0.04168635793613841, -0.46864529611506406, -0.8664755314960537, 0.06050949913326775)",0.9215760231018066
MIOSOS-Build,0.8277532798848107,0.002,0.002,14,84,"(1.0541014760880316, -1.2050400241899513, -0.04168635793613841, -0.46864529611506406, -0.8664755314960537, 0.06050949913326775)",0.023265838623046875
Preprocessing,1.3703509847201238,0.002,0.002,14,84,"(1.0541014760880316, -1.2050400241899513, -0.04168635793613841, -0.46864529611506406, -0.8664755314960537, 0.06050949913326775)",0.0014600753784179688
MIOSOS,1.3703509847201238,0.002,0.002,14,84,"(1.0541014760880316, -1.2050400241899513, -0.04168635793613841, -0.46864529611506406, -0.8664755314960537, 0.06050949913326775)",0.28529787063598633
MIOSOS-Opt,1.3703509847201238,0.002,0.002,14,84,"(1.0541014760880316, -1.2050400241899513, -0.04168635793613841, -0.46864529611506406, -0.8664755314960537, 0.06050949913326775)",0.2398838996887207
MIOSOS-Build,1.3703509847201238,0.002,0.002,14,84,"(1.0541014760880316, -1.2050400241899513, -0.04168635793613841, -0.46864529611506406, -0.8664755314960537, 0.06050949913326775)",0.023986101150512695
