Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,19,84,"(0.8400619459411102, 0.3200654919587338, 0.6585036853446329, -0.20161722267655705, 0.40527238430191254, 1.7714038339717015)",0.0016150474548339844
MIOSOS,0.5,0.002,0.002,19,84,"(0.8400619459411102, 0.3200654919587338, 0.6585036853446329, -0.20161722267655705, 0.40527238430191254, 1.7714038339717015)",0.7569470405578613
MIOSOS-Opt,0.5,0.002,0.002,19,84,"(0.8400619459411102, 0.3200654919587338, 0.6585036853446329, -0.20161722267655705, 0.40527238430191254, 1.7714038339717015)",0.7168552875518799
MIOSOS-Build,0.5,0.002,0.002,19,84,"(0.8400619459411102, 0.3200654919587338, 0.6585036853446329, -0.20161722267655705, 0.40527238430191254, 1.7714038339717015)",0.028238296508789062
Preprocessing,0.8277532798848107,0.002,0.002,19,84,"(0.8400619459411102, 0.3200654919587338, 0.6585036853446329, -0.20161722267655705, 0.40527238430191254, 1.7714038339717015)",0.0013108253479003906
MIOSOS,0.8277532798848107,0.002,0.002,19,84,"(0.8400619459411102, 0.3200654919587338, 0.6585036853446329, -0.20161722267655705, 0.40527238430191254, 1.7714038339717015)",0.7354378700256348
MIOSOS-Opt,0.8277532798848107,0.002,0.002,19,84,"(0.8400619459411102, 0.3200654919587338, 0.6585036853446329, -0.20161722267655705, 0.40527238430191254, 1.7714038339717015)",0.6940922737121582
MIOSOS-Build,0.8277532798848107,0.002,0.002,19,84,"(0.8400619459411102, 0.3200654919587338, 0.6585036853446329, -0.20161722267655705, 0.40527238430191254, 1.7714038339717015)",0.025898218154907227
Preprocessing,1.3703509847201238,0.002,0.002,19,84,"(0.8400619459411102, 0.3200654919587338, 0.6585036853446329, -0.20161722267655705, 0.40527238430191254, 1.7714038339717015)",0.0015418529510498047
MIOSOS,1.3703509847201238,0.002,0.002,19,84,"(0.8400619459411102, 0.3200654919587338, 0.6585036853446329, -0.20161722267655705, 0.40527238430191254, 1.7714038339717015)",0.31052684783935547
MIOSOS-Opt,1.3703509847201238,0.002,0.002,19,84,"(0.8400619459411102, 0.3200654919587338, 0.6585036853446329, -0.20161722267655705, 0.40527238430191254, 1.7714038339717015)",0.26540613174438477
MIOSOS-Build,1.3703509847201238,0.002,0.002,19,84,"(0.8400619459411102, 0.3200654919587338, 0.6585036853446329, -0.20161722267655705, 0.40527238430191254, 1.7714038339717015)",0.023736238479614258
Preprocessing,2.268625044390925,0.002,0.002,19,84,"(0.8400619459411102, 0.3200654919587338, 0.6585036853446329, -0.20161722267655705, 0.40527238430191254, 1.7714038339717015)",0.0017883777618408203
MIOSOS,2.268625044390925,0.002,0.002,19,84,"(0.8400619459411102, 0.3200654919587338, 0.6585036853446329, -0.20161722267655705, 0.40527238430191254, 1.7714038339717015)",0.27275896072387695
MIOSOS-Opt,2.268625044390925,0.002,0.002,19,84,"(0.8400619459411102, 0.3200654919587338, 0.6585036853446329, -0.20161722267655705, 0.40527238430191254, 1.7714038339717015)",0.2214658260345459
MIOSOS-Build,2.268625044390925,0.002,0.002,19,84,"(0.8400619459411102, 0.3200654919587338, 0.6585036853446329, -0.20161722267655705, 0.40527238430191254, 1.7714038339717015)",0.026597261428833008
Preprocessing,3.7557236426468257,0.002,0.002,19,84,"(0.8400619459411102, 0.3200654919587338, 0.6585036853446329, -0.20161722267655705, 0.40527238430191254, 1.7714038339717015)",0.002176046371459961
MIOSOS,3.7557236426468257,0.002,0.002,19,84,"(0.8400619459411102, 0.3200654919587338, 0.6585036853446329, -0.20161722267655705, 0.40527238430191254, 1.7714038339717015)",0.199232816696167
MIOSOS-Opt,3.7557236426468257,0.002,0.002,19,84,"(0.8400619459411102, 0.3200654919587338, 0.6585036853446329, -0.20161722267655705, 0.40527238430191254, 1.7714038339717015)",0.13306593894958496
MIOSOS-Build,3.7557236426468257,0.002,0.002,19,84,"(0.8400619459411102, 0.3200654919587338, 0.6585036853446329, -0.20161722267655705, 0.40527238430191254, 1.7714038339717015)",0.029670000076293945
Preprocessing,6.217625127083679,0.002,0.002,19,84,"(0.8400619459411102, 0.3200654919587338, 0.6585036853446329, -0.20161722267655705, 0.40527238430191254, 1.7714038339717015)",0.002916097640991211
MIOSOS,6.217625127083679,0.002,0.002,19,84,"(0.8400619459411102, 0.3200654919587338, 0.6585036853446329, -0.20161722267655705, 0.40527238430191254, 1.7714038339717015)",0.2093048095703125
