Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,7,84,"(0.9198276790076451, 0.9261325307842457, -0.14923638304329917, -0.2572706373786975, 1.0664948485200962, -1.1461804190422025)",0.0015900135040283203
MIOSOS,0.5,0.002,0.002,7,84,"(0.9198276790076451, 0.9261325307842457, -0.14923638304329917, -0.2572706373786975, 1.0664948485200962, -1.1461804190422025)",0.7820980548858643
MIOSOS-Opt,0.5,0.002,0.002,7,84,"(0.9198276790076451, 0.9261325307842457, -0.14923638304329917, -0.2572706373786975, 1.0664948485200962, -1.1461804190422025)",0.7430658340454102
MIOSOS-Build,0.5,0.002,0.002,7,84,"(0.9198276790076451, 0.9261325307842457, -0.14923638304329917, -0.2572706373786975, 1.0664948485200962, -1.1461804190422025)",0.02675342559814453
Preprocessing,0.8277532798848107,0.002,0.002,7,84,"(0.9198276790076451, 0.9261325307842457, -0.14923638304329917, -0.2572706373786975, 1.0664948485200962, -1.1461804190422025)",0.0012919902801513672
MIOSOS,0.8277532798848107,0.002,0.002,7,84,"(0.9198276790076451, 0.9261325307842457, -0.14923638304329917, -0.2572706373786975, 1.0664948485200962, -1.1461804190422025)",0.5924532413482666
MIOSOS-Opt,0.8277532798848107,0.002,0.002,7,84,"(0.9198276790076451, 0.9261325307842457, -0.14923638304329917, -0.2572706373786975, 1.0664948485200962, -1.1461804190422025)",0.5515751838684082
MIOSOS-Build,0.8277532798848107,0.002,0.002,7,84,"(0.9198276790076451, 0.9261325307842457, -0.14923638304329917, -0.2572706373786975, 1.0664948485200962, -1.1461804190422025)",0.024534940719604492
Preprocessing,1.3703509847201238,0.002,0.002,7,84,"(0.9198276790076451, 0.9261325307842457, -0.14923638304329917, -0.2572706373786975, 1.0664948485200962, -1.1461804190422025)",0.0014491081237792969
MIOSOS,1.3703509847201238,0.002,0.002,7,84,"(0.9198276790076451, 0.9261325307842457, -0.14923638304329917, -0.2572706373786975, 1.0664948485200962, -1.1461804190422025)",0.3216710090637207
MIOSOS-Opt,1.3703509847201238,0.002,0.002,7,84,"(0.9198276790076451, 0.9261325307842457, -0.14923638304329917, -0.2572706373786975, 1.0664948485200962, -1.1461804190422025)",0.2766587734222412
MIOSOS-Build,1.3703509847201238,0.002,0.002,7,84,"(0.9198276790076451, 0.9261325307842457, -0.14923638304329917, -0.2572706373786975, 1.0664948485200962, -1.1461804190422025)",0.026058435440063477
Preprocessing,2.268625044390925,0.002,0.002,7,84,"(0.9198276790076451, 0.9261325307842457, -0.14923638304329917, -0.2572706373786975, 1.0664948485200962, -1.1461804190422025)",0.0018191337585449219
MIOSOS,2.268625044390925,0.002,0.002,7,84,"(0.9198276790076451, 0.9261325307842457, -0.14923638304329917, -0.2572706373786975, 1.0664948485200962, -1.1461804190422025)",0.23214483261108398
MIOSOS-Opt,2.268625044390925,0.002,0.002,7,84,"(0.9198276790076451, 0.9261325307842457, -0.14923638304329917, -0.2572706373786975, 1.0664948485200962, -1.1461804190422025)",0.18170547485351562
