Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,9,84,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",0.0016298294067382812
MIOSOS,0.5,0.002,0.002,9,84,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",0.6714630126953125
MIOSOS-Opt,0.5,0.002,0.002,9,84,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",0.6321732997894287
MIOSOS-Build,0.5,0.002,0.002,9,84,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",0.027933835983276367
Preprocessing,0.8277532798848107,0.002,0.002,9,84,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",0.0013020038604736328
MIOSOS,0.8277532798848107,0.002,0.002,9,84,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",0.5627999305725098
MIOSOS-Opt,0.8277532798848107,0.002,0.002,9,84,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",0.5203027725219727
MIOSOS-Build,0.8277532798848107,0.002,0.002,9,84,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",0.023874759674072266
Preprocessing,1.3703509847201238,0.002,0.002,9,84,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",0.0014488697052001953
MIOSOS,1.3703509847201238,0.002,0.002,9,84,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",0.49733901023864746
MIOSOS-Opt,1.3703509847201238,0.002,0.002,9,84,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",0.45424914360046387
MIOSOS-Build,1.3703509847201238,0.002,0.002,9,84,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",0.024755001068115234
Preprocessing,2.268625044390925,0.002,0.002,9,84,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",0.0017042160034179688
MIOSOS,2.268625044390925,0.002,0.002,9,84,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",0.29934191703796387
MIOSOS-Opt,2.268625044390925,0.002,0.002,9,84,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",0.24628496170043945
MIOSOS-Build,2.268625044390925,0.002,0.002,9,84,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",0.026817798614501953
Preprocessing,3.7557236426468257,0.002,0.002,9,84,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",0.0021529197692871094
MIOSOS,3.7557236426468257,0.002,0.002,9,84,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",0.17786502838134766
MIOSOS-Opt,3.7557236426468257,0.002,0.002,9,84,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",0.11346030235290527
MIOSOS-Build,3.7557236426468257,0.002,0.002,9,84,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",0.028766393661499023
Preprocessing,6.217625127083679,0.002,0.002,9,84,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",0.0029201507568359375
MIOSOS,6.217625127083679,0.002,0.002,9,84,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",0.22561097145080566
MIOSOS-Opt,6.217625127083679,0.002,0.002,9,84,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",0.13287806510925293
MIOSOS-Build,6.217625127083679,0.002,0.002,9,84,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",0.0346071720123291
Preprocessing,10.293319184075452,0.002,0.002,9,84,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",0.004166126251220703
MIOSOS,10.293319184075452,0.002,0.002,9,84,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",0.24536705017089844
MIOSOS-Opt,10.293319184075452,0.002,0.002,9,84,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",0.12880492210388184
MIOSOS-Build,10.293319184075452,0.002,0.002,9,84,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",0.03815317153930664
Preprocessing,17.040657431039403,0.002,0.002,9,84,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",0.006294727325439453
MIOSOS,17.040657431039403,0.002,0.002,9,84,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",0.3081059455871582
MIOSOS-Opt,17.040657431039403,0.002,0.002,9,84,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",0.13394474983215332
MIOSOS-Build,17.040657431039403,0.002,0.002,9,84,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",0.054367780685424805
Preprocessing,28.210920159872682,0.002,0.002,9,84,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",0.00956273078918457
MIOSOS,28.210920159872682,0.002,0.002,9,84,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",0.3956317901611328
MIOSOS-Opt,28.210920159872682,0.002,0.002,9,84,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",0.1355891227722168
MIOSOS-Build,28.210920159872682,0.002,0.002,9,84,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",0.07487297058105469
Preprocessing,46.70336338180629,0.002,0.002,9,84,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",0.01558995246887207
MIOSOS,46.70336338180629,0.002,0.002,9,84,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",0.5338060855865479
MIOSOS-Opt,46.70336338180629,0.002,0.002,9,84,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",0.1297008991241455
MIOSOS-Build,46.70336338180629,0.002,0.002,9,84,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",0.10515332221984863
Preprocessing,77.31772444188466,0.002,0.002,9,84,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",0.025830984115600586
MIOSOS,77.31772444188466,0.002,0.002,9,84,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",0.7593390941619873
MIOSOS-Opt,77.31772444188466,0.002,0.002,9,84,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",0.10820794105529785
MIOSOS-Build,77.31772444188466,0.002,0.002,9,84,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",0.15934371948242188
Preprocessing,128.0,0.002,0.002,9,84,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",0.04931807518005371
MIOSOS,128.0,0.002,0.002,9,84,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",1.1825551986694336
MIOSOS-Opt,128.0,0.002,0.002,9,84,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",0.12668371200561523
MIOSOS-Build,128.0,0.002,0.002,9,84,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",0.24007844924926758
