Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,1,84,"(0.6073006923886857, 1.5219312483536713, 0.5114607579405397, 0.7825332722561265, 0.3842729562765302, -0.1558073850247238)",0.0016698837280273438
MIOSOS,0.5,0.002,0.002,1,84,"(0.6073006923886857, 1.5219312483536713, 0.5114607579405397, 0.7825332722561265, 0.3842729562765302, -0.1558073850247238)",1.1767799854278564
MIOSOS-Opt,0.5,0.002,0.002,1,84,"(0.6073006923886857, 1.5219312483536713, 0.5114607579405397, 0.7825332722561265, 0.3842729562765302, -0.1558073850247238)",1.1368179321289062
MIOSOS-Build,0.5,0.002,0.002,1,84,"(0.6073006923886857, 1.5219312483536713, 0.5114607579405397, 0.7825332722561265, 0.3842729562765302, -0.1558073850247238)",0.027896881103515625
Preprocessing,0.8277532798848107,0.002,0.002,1,84,"(0.6073006923886857, 1.5219312483536713, 0.5114607579405397, 0.7825332722561265, 0.3842729562765302, -0.1558073850247238)",0.0013136863708496094
MIOSOS,0.8277532798848107,0.002,0.002,1,84,"(0.6073006923886857, 1.5219312483536713, 0.5114607579405397, 0.7825332722561265, 0.3842729562765302, -0.1558073850247238)",0.8328731060028076
MIOSOS-Opt,0.8277532798848107,0.002,0.002,1,84,"(0.6073006923886857, 1.5219312483536713, 0.5114607579405397, 0.7825332722561265, 0.3842729562765302, -0.1558073850247238)",0.7945523262023926
MIOSOS-Build,0.8277532798848107,0.002,0.002,1,84,"(0.6073006923886857, 1.5219312483536713, 0.5114607579405397, 0.7825332722561265, 0.3842729562765302, -0.1558073850247238)",0.02316570281982422
Preprocessing,1.3703509847201238,0.002,0.002,1,84,"(0.6073006923886857, 1.5219312483536713, 0.5114607579405397, 0.7825332722561265, 0.3842729562765302, -0.1558073850247238)",0.0014662742614746094
MIOSOS,1.3703509847201238,0.002,0.002,1,84,"(0.6073006923886857, 1.5219312483536713, 0.5114607579405397, 0.7825332722561265, 0.3842729562765302, -0.1558073850247238)",0.6513612270355225
MIOSOS-Opt,1.3703509847201238,0.002,0.002,1,84,"(0.6073006923886857, 1.5219312483536713, 0.5114607579405397, 0.7825332722561265, 0.3842729562765302, -0.1558073850247238)",0.6078965663909912
MIOSOS-Build,1.3703509847201238,0.002,0.002,1,84,"(0.6073006923886857, 1.5219312483536713, 0.5114607579405397, 0.7825332722561265, 0.3842729562765302, -0.1558073850247238)",0.02403879165649414
Preprocessing,2.268625044390925,0.002,0.002,1,84,"(0.6073006923886857, 1.5219312483536713, 0.5114607579405397, 0.7825332722561265, 0.3842729562765302, -0.1558073850247238)",0.00177001953125
MIOSOS,2.268625044390925,0.002,0.002,1,84,"(0.6073006923886857, 1.5219312483536713, 0.5114607579405397, 0.7825332722561265, 0.3842729562765302, -0.1558073850247238)",0.313417911529541
MIOSOS-Opt,2.268625044390925,0.002,0.002,1,84,"(0.6073006923886857, 1.5219312483536713, 0.5114607579405397, 0.7825332722561265, 0.3842729562765302, -0.1558073850247238)",0.26050615310668945
