Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,20,84,"(0.4473805366959534, 0.6454726249015211, 0.46523748001104, 0.07690778038175147, 0.3221312819293326, 1.889722073937151)",0.001615762710571289
MIOSOS,0.5,0.002,0.002,20,84,"(0.4473805366959534, 0.6454726249015211, 0.46523748001104, 0.07690778038175147, 0.3221312819293326, 1.889722073937151)",0.8193800449371338
MIOSOS-Opt,0.5,0.002,0.002,20,84,"(0.4473805366959534, 0.6454726249015211, 0.46523748001104, 0.07690778038175147, 0.3221312819293326, 1.889722073937151)",0.7819187641143799
MIOSOS-Build,0.5,0.002,0.002,20,84,"(0.4473805366959534, 0.6454726249015211, 0.46523748001104, 0.07690778038175147, 0.3221312819293326, 1.889722073937151)",0.027243375778198242
Preprocessing,0.8277532798848107,0.002,0.002,20,84,"(0.4473805366959534, 0.6454726249015211, 0.46523748001104, 0.07690778038175147, 0.3221312819293326, 1.889722073937151)",0.0013360977172851562
MIOSOS,0.8277532798848107,0.002,0.002,20,84,"(0.4473805366959534, 0.6454726249015211, 0.46523748001104, 0.07690778038175147, 0.3221312819293326, 1.889722073937151)",0.5680689811706543
MIOSOS-Opt,0.8277532798848107,0.002,0.002,20,84,"(0.4473805366959534, 0.6454726249015211, 0.46523748001104, 0.07690778038175147, 0.3221312819293326, 1.889722073937151)",0.5285251140594482
MIOSOS-Build,0.8277532798848107,0.002,0.002,20,84,"(0.4473805366959534, 0.6454726249015211, 0.46523748001104, 0.07690778038175147, 0.3221312819293326, 1.889722073937151)",0.024294376373291016
Preprocessing,1.3703509847201238,0.002,0.002,20,84,"(0.4473805366959534, 0.6454726249015211, 0.46523748001104, 0.07690778038175147, 0.3221312819293326, 1.889722073937151)",0.0014910697937011719
MIOSOS,1.3703509847201238,0.002,0.002,20,84,"(0.4473805366959534, 0.6454726249015211, 0.46523748001104, 0.07690778038175147, 0.3221312819293326, 1.889722073937151)",0.31384706497192383
MIOSOS-Opt,1.3703509847201238,0.002,0.002,20,84,"(0.4473805366959534, 0.6454726249015211, 0.46523748001104, 0.07690778038175147, 0.3221312819293326, 1.889722073937151)",0.26555824279785156
MIOSOS-Build,1.3703509847201238,0.002,0.002,20,84,"(0.4473805366959534, 0.6454726249015211, 0.46523748001104, 0.07690778038175147, 0.3221312819293326, 1.889722073937151)",0.027819395065307617
Preprocessing,2.268625044390925,0.002,0.002,20,84,"(0.4473805366959534, 0.6454726249015211, 0.46523748001104, 0.07690778038175147, 0.3221312819293326, 1.889722073937151)",0.0017940998077392578
MIOSOS,2.268625044390925,0.002,0.002,20,84,"(0.4473805366959534, 0.6454726249015211, 0.46523748001104, 0.07690778038175147, 0.3221312819293326, 1.889722073937151)",0.27059006690979004
MIOSOS-Opt,2.268625044390925,0.002,0.002,20,84,"(0.4473805366959534, 0.6454726249015211, 0.46523748001104, 0.07690778038175147, 0.3221312819293326, 1.889722073937151)",0.21885299682617188
MIOSOS-Build,2.268625044390925,0.002,0.002,20,84,"(0.4473805366959534, 0.6454726249015211, 0.46523748001104, 0.07690778038175147, 0.3221312819293326, 1.889722073937151)",0.02695608139038086
