Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,x0,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,50,0.002,0.02037468528039708,400,2400,47,"(0.11348847189364952, 0.9744830944364566)",0.9999518144347448,0.0031316705099480348,0.002132835869750597,0.0020979780813018,0.0024528970957204523,0.8,4.0,1.0,0.0,7.077127695083618,8.832716109390496,0.001,,
SSR,50,0.002,0.02037468528039708,400,2400,47,"(0.11348847189364952, 0.9744830944364566)",0.999952277520604,0.0031071811235033756,0.0007525360749616038,0.0007636203216003398,0.0009352444454027165,1.0,4,0,0,0.36691784858703613,,"(1e-05, 1e-05)",,
SR3,50,0.002,0.02037468528039708,400,2400,47,"(0.11348847189364952, 0.9744830944364566)",0.5683864288474747,0.14962300125618624,1.848078906852772,1.2157210572358592,1.0,0.23076923076923078,3.0,9.0,1.0,285.5837094783783,1.6406707120152755,,3.3333333333333335,
E-STLSQ,50,0.002,0.02037468528039708,400,2400,47,"(0.11348847189364952, 0.9744830944364566)",0.9999518064365898,0.003134114519913837,0.002089659521720722,0.0019968245159624814,0.0023345388216633014,0.8,4.0,1.0,0.0,15.060895442962646,9.752109233635803,0.001,,
MIOSR,50,0.002,0.02037468528039708,400,2400,47,"(0.11348847189364952, 0.9744830944364566)",0.999951997302657,0.0031185555012617494,0.0008035341562302649,0.0008426472662152409,0.0010830877080895362,1.0,4,0,0,49.4828827381134,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.029082809839751277,400,2400,47,"(0.11348847189364952, 0.9744830944364566)",0.9999510796475066,0.0031601037710986555,0.0015123188333861334,0.0014655117049641952,0.0018920430792046972,0.8,4.0,1.0,0.0,7.1353394985198975,8.832716109390496,0.001,,
SSR,50,0.002,0.029082809839751277,400,2400,47,"(0.11348847189364952, 0.9744830944364566)",0.9999513567571604,0.0031483995084808634,0.0010749338150927833,0.001093624098155138,0.0013459782452430956,1.0,4,0,0,0.38214564323425293,,"(1e-05, 1e-05)",,
SR3,50,0.002,0.029082809839751277,400,2400,47,"(0.11348847189364952, 0.9744830944364566)",0.5808280360928817,0.14591538150257732,1.8568346897163728,1.2206323031155362,1.0,0.1875,3.0,12.0,1.0,288.53198075294495,1.6406707120152755,,0.1,
E-STLSQ,50,0.002,0.029082809839751277,400,2400,47,"(0.11348847189364952, 0.9744830944364566)",0.9999508834776328,0.003169670287501655,0.0020344454202497224,0.0019504754970588178,0.0024510778969178302,0.8,4.0,1.0,0.0,15.156834840774536,8.832716109390496,0.001,,
MIOSR,50,0.002,0.029082809839751277,400,2400,47,"(0.11348847189364952, 0.9744830944364566)",0.9999510206985311,0.0031610837254792976,0.0011260430949558541,0.0011723033302049872,0.0014940146396970277,1.0,4,0,0,49.52661085128784,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.04151278002752295,400,2400,47,"(0.11348847189364952, 0.9744830944364566)",0.9999468304798194,0.003294935943341464,0.0022071639448621233,0.0022947398443887257,0.0030616438638110034,0.8,4.0,1.0,0.0,7.1501524448394775,8.832716109390496,0.001,,
SSR,50,0.002,0.04151278002752295,400,2400,47,"(0.11348847189364952, 0.9744830944364566)",0.9999321805669055,0.0038781281007331824,0.0041631762283277415,0.0047509088357108285,0.006478196308711226,1.0,4,0,0,0.36734986305236816,,"(0.001, 1e-05)",,
SR3,50,0.002,0.04151278002752295,400,2400,47,"(0.11348847189364952, 0.9744830944364566)",0.5507636027286038,0.15689750684271156,1.8212692566617215,1.1746526949400504,1.0,0.1875,3.0,12.0,1.0,288.41922402381897,2.0,,3.3333333333333335,
E-STLSQ,50,0.002,0.04151278002752295,400,2400,47,"(0.11348847189364952, 0.9744830944364566)",0.9999447292568344,0.0033534389481856912,0.00309990898223612,0.0032299145356731807,0.004305456839708599,0.8,4.0,1.0,0.0,15.082173109054565,8.832716109390496,0.001,,
MIOSR,50,0.002,0.04151278002752295,400,2400,47,"(0.11348847189364952, 0.9744830944364566)",0.9999493490275645,0.0032280829225521555,0.0015644137018877376,0.0016120686524971235,0.0020260801745797252,1.0,4,0,0,51.83353137969971,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.05925530975545678,400,2400,47,"(0.11348847189364952, 0.9744830944364566)",0.5734952146155818,0.1455240995720769,1.8944432052761235,1.2682700236401805,1.0731014592364831,0.3333333333333333,4.0,8.0,0.0,7.066888093948364,1.8114473285278128,0.01,,
SSR,50,0.002,0.05925530975545678,400,2400,47,"(0.11348847189364952, 0.9744830944364566)",0.9998686171688489,0.00501284279360235,0.009623454203281392,0.009829254155860643,0.011967960172638393,1.0,4,0,0,0.39475488662719727,,"(0.001, 0.001)",,
SR3,50,0.002,0.05925530975545678,400,2400,47,"(0.11348847189364952, 0.9744830944364566)",0.7113174880206098,0.14495166068589033,1.2954244214259452,0.9681362866234501,1.0,0.23076923076923078,3.0,9.0,1.0,287.9106659889221,3.6228946570556255,,3.3333333333333335,
E-STLSQ,50,0.002,0.05925530975545678,400,2400,47,"(0.11348847189364952, 0.9744830944364566)",0.5747446676256908,0.14550523133636933,1.8800400288763632,1.2595092897842677,1.067611448783921,0.3333333333333333,4.0,8.0,0.0,13.67276668548584,2.0,0.01,,
MIOSR,50,0.002,0.05925530975545678,400,2400,47,"(0.11348847189364952, 0.9744830944364566)",0.9999465779895177,0.0033295124003986675,0.0021447861942248923,0.0021790837072149633,0.0026732559705616053,1.0,4,0,0,55.887969970703125,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.08458098281751338,400,2400,47,"(0.11348847189364952, 0.9744830944364566)",0.5818561764255961,0.14326132022415963,1.8562169207446306,1.2466572582259634,1.0578102722255474,0.3333333333333333,4.0,8.0,0.0,7.014559507369995,1.8114473285278128,0.01,,
SSR,50,0.002,0.08458098281751338,400,2400,47,"(0.11348847189364952, 0.9744830944364566)",0.9998713734572598,0.004997088312958082,0.009608083160046108,0.009698823049078127,0.011315529251772639,1.0,4,0,0,0.36814451217651367,,"(0.001, 0.001)",,
SR3,50,0.002,0.08458098281751338,400,2400,47,"(0.11348847189364952, 0.9744830944364566)",0.8467243753652769,0.11348580015202754,0.7726702867284273,0.798308464150388,0.905567356139167,0.4444444444444444,4.0,5.0,0.0,271.50545597076416,4.8760546168179015,,1.0,
E-STLSQ,50,0.002,0.08458098281751338,400,2400,47,"(0.11348847189364952, 0.9744830944364566)",0.578171381959297,0.14410482788399415,1.8579426104455334,1.2474866622305258,1.0605969271125861,0.3333333333333333,4.0,8.0,0.0,13.579274415969849,2.4380273084089508,0.01,,
MIOSR,50,0.002,0.08458098281751338,400,2400,47,"(0.11348847189364952, 0.9744830944364566)",0.9999422776019479,0.003473712288488627,0.002878948944766489,0.0028724177634571607,0.00336391026388867,1.0,4,0,0,55.88133668899536,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.12073082874598748,400,2400,47,"(0.11348847189364952, 0.9744830944364566)",0.5989744607218102,0.14074995369946144,1.7745825201975463,1.1997262467631862,1.028229721026228,0.3333333333333333,4.0,8.0,0.0,6.9889140129089355,1.8114473285278128,0.01,,
SSR,50,0.002,0.12073082874598748,400,2400,47,"(0.11348847189364952, 0.9744830944364566)",0.9124822310164383,0.07488988223987089,0.7191798122639448,0.6828746333271405,0.6733777143481936,0.6666666666666666,4,2,0,0.37521982192993164,,"(0.01, 0.001)",,
SR3,50,0.002,0.12073082874598748,400,2400,47,"(0.11348847189364952, 0.9744830944364566)",0.8333019361950231,0.11845886402773309,0.8058234061773363,0.8206412317269891,0.9281616696338716,0.4444444444444444,4.0,5.0,0.0,286.45800042152405,5.943977156547793,,1.0,
E-STLSQ,50,0.002,0.12073082874598748,400,2400,47,"(0.11348847189364952, 0.9744830944364566)",0.5929961105306989,0.1420875933940682,1.7724509429450193,1.1979118563790097,1.030480515188024,0.3333333333333333,4.0,8.0,0.0,13.29360580444336,2.4380273084089508,0.01,,
MIOSR,50,0.002,0.12073082874598748,400,2400,47,"(0.11348847189364952, 0.9744830944364566)",0.5600230696032845,0.14843477834291735,1.9256904980880447,1.2954084697113004,1.1026990931111427,0.4,4,6,0,57.45951771736145,,"(0.001, 0.001)",,"(5, 5)"
STLSQ,50,0.002,0.17233109056135082,400,2400,47,"(0.11348847189364952, 0.9744830944364566)",0.6550999482731388,0.13142626937656726,1.770677660231843,1.2155548712831563,1.0,0.375,3.0,4.0,1.0,9.802146196365356,8.0,0.001,,
SSR,50,0.002,0.17233109056135082,400,2400,47,"(0.11348847189364952, 0.9744830944364566)",0.7510305097797313,0.11359030504332593,1.5506699020366788,0.999853263515818,0.7003017193544634,0.3333333333333333,4,8,0,4.226219415664673,,"(0.001, 0.001)",,
SR3,50,0.002,0.17233109056135082,400,2400,47,"(0.11348847189364952, 0.9744830944364566)",0.9973458536243436,0.021445222586514757,0.06692551876055727,0.05733334477627079,0.05254382563309423,0.6666666666666666,4.0,2.0,0.0,291.0755741596222,8.832716109390496,,1.0,
E-STLSQ,50,0.002,0.17233109056135082,400,2400,47,"(0.11348847189364952, 0.9744830944364566)",0.6563528196738282,0.13130210610919738,1.768313471948817,1.2141510736291634,1.0,0.375,3.0,4.0,1.0,18.07893204689026,8.0,0.001,,
MIOSR,50,0.002,0.17233109056135082,400,2400,47,"(0.11348847189364952, 0.9744830944364566)",0.5776715002535321,0.14477128249861954,1.9289902962486085,1.2993112685276704,1.0719846707935763,0.4,4,6,0,61.782020568847656,,"(0.001, 0.001)",,"(5, 5)"
STLSQ,50,0.002,0.24598526393410117,400,2400,47,"(0.11348847189364952, 0.9744830944364566)",0.6723247453296876,0.13126275011778726,1.6625131063212109,1.1628526204700593,0.9945052656152396,0.5,4.0,4.0,0.0,9.831368207931519,4.8760546168179015,0.001,,
SSR,50,0.002,0.24598526393410117,400,2400,47,"(0.11348847189364952, 0.9744830944364566)",0.7158014328655462,0.12316264540525038,1.564719876154593,1.0156175774015908,0.7353489434471808,0.3333333333333333,4,8,0,4.232854604721069,,"(0.001, 0.001)",,
SR3,50,0.002,0.24598526393410117,400,2400,47,"(0.11348847189364952, 0.9744830944364566)",0.2922524429904764,0.2718267472814082,1.2106847008456862,0.6973049834849849,0.6684278964588625,0.2222222222222222,4.0,14.0,0.0,245.6086974143982,0.4101676780038189,,0.03333333333333333,
E-STLSQ,50,0.002,0.24598526393410117,400,2400,47,"(0.11348847189364952, 0.9744830944364566)",0.6896702664754225,0.12726925010098164,1.6162150955450334,1.1237247554930725,0.9512499356126615,0.5,4.0,4.0,0.0,17.84774422645569,6.5626828480611,0.001,,
MIOSR,50,0.002,0.24598526393410117,400,2400,47,"(0.11348847189364952, 0.9744830944364566)",0.5953633876237138,0.14129917625541547,1.847861037472932,1.2535821298647063,1.0,0.3333333333333333,3,5,1,62.579614877700806,,"(0, 0.001)",,"(3, 5)"
STLSQ,50,0.002,0.3511191734215131,400,2400,47,"(0.11348847189364952, 0.9744830944364566)",0.6907467289105171,0.13254528709382102,1.6050767791974518,1.10420866748149,0.9432054621777407,0.36363636363636365,4.0,7.0,0.0,10.036372900009155,2.9719885782738964,0.01,,
SSR,50,0.002,0.3511191734215131,400,2400,47,"(0.11348847189364952, 0.9744830944364566)",0.8589160094493957,0.10589809027754242,0.6275109532259137,0.6977723422087272,0.7947456989480082,0.6666666666666666,4,2,0,4.241397380828857,,"(0.001, 0.0)",,
SR3,50,0.002,0.3511191734215131,400,2400,47,"(0.11348847189364952, 0.9744830944364566)",0.18114541868421513,0.2947931532841893,1.233300022004147,0.741448966054338,0.7265576691606231,0.25,4.0,12.0,0.0,180.87875175476074,1.1040895136738123,,0.1,
E-STLSQ,50,0.002,0.3511191734215131,400,2400,47,"(0.11348847189364952, 0.9744830944364566)",0.7013756050726265,0.12991541930052886,1.579054277765014,1.0858634971347505,0.9276017203604949,0.36363636363636365,4.0,7.0,0.0,17.50606417655945,3.281341424030552,0.01,,
MIOSR,50,0.002,0.3511191734215131,400,2400,47,"(0.11348847189364952, 0.9744830944364566)",0.7523937237131747,0.12319421182506636,1.0664061900783555,1.0100476695592466,1.0,0.5,3,2,1,62.04502773284912,,"(0.001, 0)",,"(3, 2)"
STLSQ,50,0.002,0.5011872336272722,400,2400,47,"(0.11348847189364952, 0.9744830944364566)",0.9989116211802174,0.013774066294796739,0.032691568897430794,0.03285416820661528,0.036180823928341786,1.0,4.0,0.0,0.0,9.683720588684082,7.245789314111251,0.01,,
SSR,50,0.002,0.5011872336272722,400,2400,47,"(0.11348847189364952, 0.9744830944364566)",0.8000655290184572,0.12373928771016222,0.6560247532798185,0.7052272041620402,0.7913009449727921,0.6666666666666666,4,2,0,4.209542274475098,,"(0.001, 0.0)",,
SR3,50,0.002,0.5011872336272722,400,2400,47,"(0.11348847189364952, 0.9744830944364566)",0.020110105777619135,0.320133633652108,1.3144084810559333,0.7981862164811695,0.7469956139005498,0.23529411764705882,4.0,13.0,0.0,178.36799550056458,1.345900192632356,,1.0,
E-STLSQ,50,0.002,0.5011872336272722,400,2400,47,"(0.11348847189364952, 0.9744830944364566)",0.921390078480113,0.09661734595079274,0.4116748827450034,0.4199245988833112,0.4991350006454372,0.6666666666666666,4.0,2.0,0.0,16.868311166763306,6.5626828480611,0.01,,
MIOSR,50,0.002,0.5011872336272722,400,2400,47,"(0.11348847189364952, 0.9744830944364566)",0.6923347284220547,0.14191126116337127,1.0575873987177224,0.9950583236762998,1.0,0.5,3,2,1,58.732043981552124,,"(0, 0)",,"(3, 2)"
