Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,x0,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,50,0.002,0.01,400,2400,13,"(0.7777024105738202, 0.2375412200349123)",0.9999264755792001,0.0042692739069099235,0.00030757842151418264,0.00036285888645197923,0.0005050826328433899,1.0,4.0,0.0,0.0,6.9360480308532715,4.416358054695248,0.0,,
SSR,50,0.002,0.01,400,2400,13,"(0.7777024105738202, 0.2375412200349123)",0.999926540007453,0.004264314466728436,0.000406615083786834,0.0004717505162705581,0.0006501556034862688,1.0,4,0,0,0.32685160636901855,,"(1e-05, 1e-05)",,
SR3,50,0.002,0.01,400,2400,13,"(0.7777024105738202, 0.2375412200349123)",0.9999264755792001,0.0042692739069099235,0.00030757842151418264,0.00036285888645197923,0.0005050826328433899,1.0,4.0,0.0,0.0,215.6962513923645,8.832716109390496,,3.3333333333333335,
E-STLSQ,50,0.002,0.01,400,2400,13,"(0.7777024105738202, 0.2375412200349123)",0.9999264955474494,0.0042680525851376125,0.000337531229257697,0.0004004102374131581,0.0005581431163118822,1.0,4.0,0.0,0.0,14.412503480911255,4.416358054695248,0.0,,
MIOSR,50,0.002,0.01,400,2400,13,"(0.7777024105738202, 0.2375412200349123)",0.9999264755792001,0.0042692739069099235,0.00030757842151418264,0.00036285888645197923,0.0005050826328433899,1.0,4,0,0,59.99744725227356,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.014273992181725854,400,2400,13,"(0.7777024105738202, 0.2375412200349123)",0.9999264418240124,0.00427012809745169,0.0004460602969621426,0.0005255884792529151,0.000731203141150516,1.0,4.0,0.0,0.0,6.992732763290405,2.9719885782738964,0.0,,
SSR,50,0.002,0.014273992181725854,400,2400,13,"(0.7777024105738202, 0.2375412200349123)",0.9999264717232906,0.004267170765463939,0.0005450663407076889,0.0006343123435855213,0.0008762047708222199,1.0,4,0,0,0.344527006149292,,"(1e-05, 1e-05)",,
SR3,50,0.002,0.014273992181725854,400,2400,13,"(0.7777024105738202, 0.2375412200349123)",0.9999264418240124,0.00427012809745169,0.0004460602969621426,0.0005255884792529151,0.000731203141150516,1.0,4.0,0.0,0.0,217.6204309463501,11.887954313095586,,3.3333333333333335,
E-STLSQ,50,0.002,0.014273992181725854,400,2400,13,"(0.7777024105738202, 0.2375412200349123)",0.9999264526887834,0.004269414139219108,0.0005101921554284393,0.0006162382320881798,0.000862386493093581,1.0,4.0,0.0,0.0,14.351125717163086,2.9719885782738964,0.0,,
MIOSR,50,0.002,0.014273992181725854,400,2400,13,"(0.7777024105738202, 0.2375412200349123)",0.9999264418240124,0.00427012809745169,0.0004460602969621426,0.0005255884792529151,0.000731203141150516,1.0,4,0,0,59.56041979789734,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.02037468528039708,400,2400,13,"(0.7777024105738202, 0.2375412200349123)",0.9999262615086298,0.004279527932475297,0.0006509645132979648,0.0007657539734425955,0.0010645153060558244,1.0,4.0,0.0,0.0,6.874782085418701,4.416358054695248,0.0,,
