Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,x0,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,50,0.002,0.01,400,2400,48,"(0.01749027093115263, 0.8915732671802584)",0.9996368306358191,0.008419989680541359,0.00018480844591583573,0.00016619815253334516,0.00018360016008021063,0.8,4.0,1.0,0.0,5.571908235549927,9.752109233635803,0.001,,
SSR,50,0.002,0.01,400,2400,48,"(0.01749027093115263, 0.8915732671802584)",0.9995288296261895,0.010297683922795538,0.007061950168222444,0.009450121321852157,0.013211246887902383,1.0,4,0,0,0.24899721145629883,,"(1e-05, 0.001)",,
SR3,50,0.002,0.01,400,2400,48,"(0.01749027093115263, 0.8915732671802584)",0.6776384171225567,0.15197086594349576,1.4212181303891602,1.0059510687497504,1.0,0.3,3.0,6.0,1.0,228.496342420578,4.416358054695248,,0.03333333333333333,
E-STLSQ,50,0.002,0.01,400,2400,48,"(0.01749027093115263, 0.8915732671802584)",0.9996370109800333,0.008421940312182751,0.0003697495579241406,0.00037288103673239174,0.00043751733678103476,0.8,4.0,1.0,0.0,9.595635175704956,9.752109233635803,0.001,,
MIOSR,50,0.002,0.01,400,2400,48,"(0.01749027093115263, 0.8915732671802584)",0.9996368055155205,0.008420640519048147,6.950908122665243e-05,6.210844872732308e-05,5.5282536620815394e-05,1.0,4,0,0,65.35877680778503,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.014273992181725854,400,2400,48,"(0.01749027093115263, 0.8915732671802584)",0.9996365145930582,0.008428943883781372,0.0003748643057196707,0.00036301562796289144,0.00039506811426521794,0.8,4.0,1.0,0.0,5.379593133926392,9.752109233635803,0.001,,
SSR,50,0.002,0.014273992181725854,400,2400,48,"(0.01749027093115263, 0.8915732671802584)",0.9995288833676158,0.010296224140522484,0.007072363851354008,0.00944796691114866,0.013210611281264485,1.0,4,0,0,0.2414844036102295,,"(1e-05, 0.001)",,
SR3,50,0.002,0.014273992181725854,400,2400,48,"(0.01749027093115263, 0.8915732671802584)",0.5545902596045857,0.19015881050442693,1.9537058390991735,1.31142849873458,1.0,0.2,2.0,6.0,2.0,236.71782898902893,5.943977156547793,,3.3333333333333335,
E-STLSQ,50,0.002,0.014273992181725854,400,2400,48,"(0.01749027093115263, 0.8915732671802584)",0.9996366930760203,0.008427259754672543,0.0001762813151714883,0.0001575143872406839,0.00019392670414943857,0.8,4.0,1.0,0.0,9.124499082565308,9.752109233635803,0.001,,
MIOSR,50,0.002,0.014273992181725854,400,2400,48,"(0.01749027093115263, 0.8915732671802584)",0.999636655908129,0.00842314044063304,9.322514743887142e-05,8.506683780389828e-05,9.044236660518123e-05,1.0,4,0,0,62.396775245666504,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.02037468528039708,400,2400,48,"(0.01749027093115263, 0.8915732671802584)",0.9996350696126963,0.00847969707121598,0.0015579452329759504,0.0016813258680177304,0.0017507926196092427,0.8,4.0,1.0,0.0,5.30595064163208,9.752109233635803,0.001,,
SSR,50,0.002,0.02037468528039708,400,2400,48,"(0.01749027093115263, 0.8915732671802584)",0.9995057893941948,0.010664980414171436,0.00971714535237864,0.010253748009259088,0.013230391744703595,1.0,4,0,0,0.2708280086517334,,"(0.001, 0.001)",,
SR3,50,0.002,0.02037468528039708,400,2400,48,"(0.01749027093115263, 0.8915732671802584)",0.46477796226559154,0.22370355411096648,2.1086888738353275,1.444571550085925,1.1425060302742307,0.2857142857142857,4.0,10.0,0.0,240.55021953582764,2.9719885782738964,,3.3333333333333335,
E-STLSQ,50,0.002,0.02037468528039708,400,2400,48,"(0.01749027093115263, 0.8915732671802584)",0.9996355128677976,0.008467708379094756,0.0012657747338959968,0.0013433314604443063,0.001432654365286501,0.8,4.0,1.0,0.0,9.90246057510376,9.752109233635803,0.001,,
MIOSR,50,0.002,0.02037468528039708,400,2400,48,"(0.01749027093115263, 0.8915732671802584)",0.9996363807560827,0.008427312144724265,0.00012084429665068387,0.00012226739320960064,0.00015397444778546542,1.0,4,0,0,63.2342255115509,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.029082809839751277,400,2400,48,"(0.01749027093115263, 0.8915732671802584)",0.999628009580946,0.008669342891271373,0.00432526164130716,0.004753341041452158,0.004884829068311447,0.8,4.0,1.0,0.0,5.287837266921997,9.752109233635803,0.001,,
