Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,x0,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,50,0.002,0.01,400,2400,39,"(0.5468891561453547, 0.7978990212826053)",0.9997903699324711,0.008277373422254224,0.0024716995800265857,0.0027395387031239897,0.003167505872409393,0.8,4.0,1.0,0.0,6.398420095443726,8.832716109390496,0.001,,
SSR,50,0.002,0.01,400,2400,39,"(0.5468891561453547, 0.7978990212826053)",0.9997918520300388,0.008202213345373379,0.00018308877611770426,0.00018262876238641016,0.00021995065487985245,1.0,4,0,0,0.31714344024658203,,"(1e-05, 1e-05)",,
SR3,50,0.002,0.01,400,2400,39,"(0.5468891561453547, 0.7978990212826053)",0.6215376333292288,0.16641203510674696,2.250384074607523,1.4007945098787886,1.0540372376801754,0.2222222222222222,4.0,14.0,0.0,232.6591763496399,0.25,,0.03333333333333333,
E-STLSQ,50,0.002,0.01,400,2400,39,"(0.5468891561453547, 0.7978990212826053)",0.9997899106061492,0.008293842035640705,0.0027742127429169604,0.0030792572251207477,0.0035283606567279692,0.8,4.0,1.0,0.0,12.310154676437378,8.832716109390496,0.001,,
MIOSR,50,0.002,0.01,400,2400,39,"(0.5468891561453547, 0.7978990212826053)",0.9997917948377555,0.008207271816146187,0.00022891485125074175,0.0002268733207789338,0.00027208321880713984,1.0,4,0,0,49.18234181404114,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.014273992181725854,400,2400,39,"(0.5468891561453547, 0.7978990212826053)",0.9997881609670328,0.00835095217084161,0.003993458025969182,0.00442362809233553,0.005082677350444609,0.8,4.0,1.0,0.0,6.413531303405762,8.832716109390496,0.001,,
SSR,50,0.002,0.014273992181725854,400,2400,39,"(0.5468891561453547, 0.7978990212826053)",0.9997917946980633,0.008205985392855173,0.00027599887582325405,0.0002692527331811539,0.0003004244700642644,1.0,4,0,0,0.3190758228302002,,"(1e-05, 1e-05)",,
SR3,50,0.002,0.014273992181725854,400,2400,39,"(0.5468891561453547, 0.7978990212826053)",0.8682535091993326,0.11484453967605604,1.1509508697925193,1.0514338159396828,1.0031193257532496,0.25,3.0,8.0,1.0,232.29865884780884,5.383600770529422,,3.3333333333333335,
E-STLSQ,50,0.002,0.014273992181725854,400,2400,39,"(0.5468891561453547, 0.7978990212826053)",0.999787395555512,0.008373253563457085,0.004395975295201831,0.0048794666974447355,0.005594447131626356,0.8,4.0,1.0,0.0,12.34023141860962,8.832716109390496,0.001,,
MIOSR,50,0.002,0.014273992181725854,400,2400,39,"(0.5468891561453547, 0.7978990212826053)",0.9997917278709476,0.008211251902290984,0.00032185640757668695,0.0003160908587515831,0.0003688749199923791,1.0,4,0,0,49.715587854385376,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.02037468528039708,400,2400,39,"(0.5468891561453547, 0.7978990212826053)",0.9997820182321739,0.008506536940270553,0.006654375948938739,0.0073674217289853424,0.008406228572961805,0.8,4.0,1.0,0.0,6.421945333480835,8.832716109390496,0.001,,
SSR,50,0.002,0.02037468528039708,400,2400,39,"(0.5468891561453547, 0.7978990212826053)",0.9997916896771425,0.008212230407466025,0.000403533045432575,0.00039210218281959716,0.000426735718234994,1.0,4,0,0,0.3281514644622803,,"(1e-05, 1e-05)",,
SR3,50,0.002,0.02037468528039708,400,2400,39,"(0.5468891561453547, 0.7978990212826053)",0.9428992911894978,0.09664043659516108,0.6289037781237262,0.6561274002803761,0.7760462863837276,0.36363636363636365,4.0,7.0,0.0,220.8370659351349,4.416358054695248,,3.3333333333333335,
E-STLSQ,50,0.002,0.02037468528039708,400,2400,39,"(0.5468891561453547, 0.7978990212826053)",0.9997805524151484,0.008539018334469193,0.0071762008874676495,0.007955167063405065,0.009062845729590218,0.8,4.0,1.0,0.0,12.492031335830688,8.832716109390496,0.001,,
MIOSR,50,0.002,0.02037468528039708,400,2400,39,"(0.5468891561453547, 0.7978990212826053)",0.999791612588699,0.00821760008773378,0.000449433144247695,0.0004369606228306517,0.00048682724765320985,1.0,4,0,0,50.025779008865356,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.029082809839751277,400,2400,39,"(0.5468891561453547, 0.7978990212826053)",0.9997636710417848,0.00885333886808884,0.011451085410448137,0.012673216115664633,0.014355380538867469,0.8,4.0,1.0,0.0,6.415270090103149,8.832716109390496,0.001,,
SSR,50,0.002,0.029082809839751277,400,2400,39,"(0.5468891561453547, 0.7978990212826053)",0.9997062463444347,0.00991281009516864,0.007252891411754805,0.009391247237026083,0.013128992674366912,1.0,4,0,0,0.31989574432373047,,"(1e-05, 0.001)",,
SR3,50,0.002,0.029082809839751277,400,2400,39,"(0.5468891561453547, 0.7978990212826053)",0.9168988304113398,0.11650839301729261,0.6800328330998789,0.6287887719469204,0.6924383058513993,0.36363636363636365,4.0,7.0,0.0,215.78706860542297,4.8760546168179015,,3.3333333333333335,
