Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,x0,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,50,0.002,0.01,400,2400,30,"(0.644143536068335, 0.38074848963511654)",0.9998623009458999,0.0038115908805146275,0.00037030620257958737,0.0004071479546783662,0.0005525746283694844,1.0,4.0,0.0,0.0,5.192323923110962,5.383600770529422,1e-05,,
SSR,50,0.002,0.01,400,2400,30,"(0.644143536068335, 0.38074848963511654)",0.999862307532843,0.0038015999037868667,0.00031710317454642056,0.00031856010205208733,0.0003961230735725962,1.0,4,0,0,0.23287582397460938,,"(1e-05, 1e-05)",,
SR3,50,0.002,0.01,400,2400,30,"(0.644143536068335, 0.38074848963511654)",-0.00036399612219800703,0.19671784531078657,2.5938312139746524,1.8883914278567866,2.0795180711029224,0.23529411764705882,4.0,13.0,0.0,141.0936939716339,1.8114473285278128,,0.03333333333333333,
E-STLSQ,50,0.002,0.01,400,2400,30,"(0.644143536068335, 0.38074848963511654)",0.9998622722313302,0.003810810190351948,0.00038118545982681316,0.0004064453475413411,0.0005423995328303732,1.0,4.0,0.0,0.0,9.725895881652832,6.5626828480611,1e-05,,
MIOSR,50,0.002,0.01,400,2400,30,"(0.644143536068335, 0.38074848963511654)",0.9998623009458999,0.0038115908805146275,0.00037030620257958737,0.0004071479546783662,0.0005525746283694844,1.0,4,0,0,58.81862783432007,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.014273992181725854,400,2400,30,"(0.644143536068335, 0.38074848963511654)",0.9998620355013434,0.0038310807125186567,0.0005242512365836751,0.0005722542900039008,0.0007737229054475492,1.0,4.0,0.0,0.0,5.140247106552124,5.943977156547793,1e-05,,
SSR,50,0.002,0.014273992181725854,400,2400,30,"(0.644143536068335, 0.38074848963511654)",0.999862068468687,0.0038201778569776092,0.0004709942212057686,0.00048204000875835676,0.0006171857546792836,1.0,4,0,0,0.22823619842529297,,"(1e-05, 1e-05)",,
SR3,50,0.002,0.014273992181725854,400,2400,30,"(0.644143536068335, 0.38074848963511654)",0.11184333396974391,0.22589982945392686,1.4714609856217054,1.5558144905310318,1.9718950948277285,0.3333333333333333,3.0,5.0,1.0,164.96369814872742,8.832716109390496,,0.3333333333333333,
E-STLSQ,50,0.002,0.014273992181725854,400,2400,30,"(0.644143536068335, 0.38074848963511654)",0.9998619879695084,0.003829925263213127,0.000545287755426268,0.0005740923445649192,0.0007587109876698861,1.0,4.0,0.0,0.0,9.495214223861694,6.5626828480611,1e-05,,
MIOSR,50,0.002,0.014273992181725854,400,2400,30,"(0.644143536068335, 0.38074848963511654)",0.9998620355013434,0.0038310807125186567,0.0005242512365836751,0.0005722542900039008,0.0007737229054475492,1.0,4,0,0,59.64391827583313,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.02037468528039708,400,2400,30,"(0.644143536068335, 0.38074848963511654)",0.9998557069259151,0.003907838582518314,0.0045465629935380275,0.004804629923228836,0.0052416226436053925,0.8,4.0,1.0,0.0,5.165183782577515,7.245789314111251,0.001,,
SSR,50,0.002,0.02037468528039708,400,2400,30,"(0.644143536068335, 0.38074848963511654)",0.9998615504421104,0.0038501504816961345,0.0006861127081006043,0.0007084934324675295,0.0009169842117028537,1.0,4,0,0,0.23302841186523438,,"(1e-05, 1e-05)",,
SR3,50,0.002,0.02037468528039708,400,2400,30,"(0.644143536068335, 0.38074848963511654)",0.11072850532906542,0.22621705618274227,1.4853282832095132,1.556004197386562,1.971774371771415,0.3333333333333333,3.0,5.0,1.0,163.84822797775269,4.8760546168179015,,3.3333333333333335,
E-STLSQ,50,0.002,0.02037468528039708,400,2400,30,"(0.644143536068335, 0.38074848963511654)",0.9998561684445469,0.003957122976206404,0.007951527389098888,0.006397544168936452,0.005346746810356429,0.6666666666666666,4.0,2.0,0.0,9.02975606918335,7.245789314111251,0.001,,
MIOSR,50,0.002,0.02037468528039708,400,2400,30,"(0.644143536068335, 0.38074848963511654)",0.9998614826909724,0.0038620493729548968,0.0007394446559675215,0.000798855127942896,0.0010736388285160104,1.0,4,0,0,61.89456224441528,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.029082809839751277,400,2400,30,"(0.644143536068335, 0.38074848963511654)",0.9997868734411218,0.004880284505833693,0.024020930808912978,0.021522421307887857,0.02579714206868,0.6666666666666666,4.0,2.0,0.0,5.177589178085327,7.245789314111251,0.001,,
SSR,50,0.002,0.029082809839751277,400,2400,30,"(0.644143536068335, 0.38074848963511654)",0.9998343462597484,0.004611900047305103,0.0038782184783172006,0.004686973657554695,0.00652156136239519,1.0,4,0,0,0.23291492462158203,,"(0.001, 1e-05)",,
SR3,50,0.002,0.029082809839751277,400,2400,30,"(0.644143536068335, 0.38074848963511654)",0.10699284064501997,0.22722499133207635,1.513908622152379,1.5568320229701815,1.9715675064078027,0.3333333333333333,3.0,5.0,1.0,179.30991053581238,4.8760546168179015,,3.3333333333333335,
E-STLSQ,50,0.002,0.029082809839751277,400,2400,30,"(0.644143536068335, 0.38074848963511654)",0.99980009002773,0.004733288333285637,0.022465881993830757,0.01972395009549874,0.023158648157158245,0.6666666666666666,4.0,2.0,0.0,9.037425756454468,7.245789314111251,0.001,,
MIOSR,50,0.002,0.029082809839751277,400,2400,30,"(0.644143536068335, 0.38074848963511654)",0.9998603675415663,0.003910362360195907,0.0010372262044904944,0.0011042147817339604,0.0014693238710357548,1.0,4,0,0,66.60672783851624,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.04151278002752295,400,2400,30,"(0.644143536068335, 0.38074848963511654)",0.9994962873180114,0.007050853199540609,0.04801604542379276,0.044503270723649645,0.054687356841469595,0.6666666666666666,4.0,2.0,0.0,5.177165746688843,7.245789314111251,0.001,,
SSR,50,0.002,0.04151278002752295,400,2400,30,"(0.644143536068335, 0.38074848963511654)",0.9998297412457365,0.004704715759541575,0.004280667737452818,0.004955649919266592,0.006790761692376713,1.0,4,0,0,0.23529577255249023,,"(0.001, 1e-05)",,
SR3,50,0.002,0.04151278002752295,400,2400,30,"(0.644143536068335, 0.38074848963511654)",0.09397012244271859,0.23071541922016742,1.5704729233468755,1.5602251563679308,1.97121304279236,0.3333333333333333,3.0,5.0,1.0,160.71386766433716,5.383600770529422,,3.3333333333333335,
E-STLSQ,50,0.002,0.04151278002752295,400,2400,30,"(0.644143536068335, 0.38074848963511654)",0.9995352488257392,0.0068327393804934414,0.046287398991368085,0.04264997664501601,0.052189568917716825,0.6666666666666666,4.0,2.0,0.0,9.05260443687439,7.245789314111251,0.001,,
MIOSR,50,0.002,0.04151278002752295,400,2400,30,"(0.644143536068335, 0.38074848963511654)",0.9998581859268713,0.003983613919963093,0.0014428047766091904,0.001504622818031049,0.0019671280488593014,1.0,4,0,0,69.73267602920532,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.05925530975545678,400,2400,30,"(0.644143536068335, 0.38074848963511654)",0.9982502563062907,0.012420010947468021,0.09490565510293662,0.09017302247199654,0.11236129379045665,0.6666666666666666,4.0,2.0,0.0,5.168298721313477,7.245789314111251,0.001,,
