Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,x0,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,50,0.002,0.01,400,2400,43,"(0.11505456638977896, 0.6090665392794814)",0.9996833713362928,0.006542597746356252,0.00017035838906146028,0.0001771546751543377,0.0002244330816568052,1.0,4.0,0.0,0.0,7.159188508987427,4.416358054695248,1e-05,,
SSR,50,0.002,0.01,400,2400,43,"(0.11505456638977896, 0.6090665392794814)",0.999683088091125,0.006541200010356537,0.00022471875536132237,0.00026961418877032576,0.0003707326243262088,1.0,4,0,0,0.36873912811279297,,"(1e-05, 1e-05)",,
SR3,50,0.002,0.01,400,2400,43,"(0.11505456638977896, 0.6090665392794814)",0.9973065209001897,0.024496240451738455,0.1538215625365087,0.15775970118992746,0.2001811379484614,0.4444444444444444,4.0,5.0,0.0,201.59834599494934,2.4380273084089508,,3.3333333333333335,
E-STLSQ,50,0.002,0.01,400,2400,43,"(0.11505456638977896, 0.6090665392794814)",0.9996833191369632,0.0065424923883200675,0.00018060838015091556,0.0001923102804689803,0.000248304665053567,1.0,4.0,0.0,0.0,15.4106285572052,4.416358054695248,1e-05,,
MIOSR,50,0.002,0.01,400,2400,43,"(0.11505456638977896, 0.6090665392794814)",0.9996833713362928,0.006542597746356252,0.00017035838906146028,0.0001771546751543377,0.0002244330816568052,1.0,4,0,0,49.26969790458679,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.014273992181725854,400,2400,43,"(0.11505456638977896, 0.6090665392794814)",0.9996832790394237,0.006543382006311692,0.00024533905800306754,0.0002564474616092901,0.00032727897396505056,1.0,4.0,0.0,0.0,6.938432931900024,4.0,0.0,,
SSR,50,0.002,0.014273992181725854,400,2400,43,"(0.11505456638977896, 0.6090665392794814)",0.9996829812155694,0.006542593982687847,0.0002996760037982201,0.00034724302891611105,0.00047353719943181715,1.0,4,0,0,0.371387243270874,,"(1e-05, 1e-05)",,
SR3,50,0.002,0.014273992181725854,400,2400,43,"(0.11505456638977896, 0.6090665392794814)",0.9919606589712803,0.04264290376550233,0.27278681922668363,0.28086272489728636,0.35636543530450854,0.4444444444444444,4.0,5.0,0.0,164.38115572929382,4.8760546168179015,,3.3333333333333335,
E-STLSQ,50,0.002,0.014273992181725854,400,2400,43,"(0.11505456638977896, 0.6090665392794814)",0.9996832435889405,0.006542266376854701,0.00022514015990599714,0.0002450555949559661,0.00032470492688148057,1.0,4.0,0.0,0.0,14.987708330154419,4.0,0.0,,
MIOSR,50,0.002,0.014273992181725854,400,2400,43,"(0.11505456638977896, 0.6090665392794814)",0.9996832790394237,0.006543382006311692,0.00024533905800306754,0.0002564474616092901,0.00032727897396505056,1.0,4,0,0,49.36775851249695,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.02037468528039708,400,2400,43,"(0.11505456638977896, 0.6090665392794814)",0.9996830992108865,0.0065459811158163645,0.000354616852302763,0.00037352750684713156,0.00048126961648122803,1.0,4.0,0.0,0.0,6.94482684135437,5.943977156547793,0.0,,
SSR,50,0.002,0.02037468528039708,400,2400,43,"(0.11505456638977896, 0.6090665392794814)",0.9996827792684337,0.006546093086886887,0.00040891947905516304,0.00046358219938104665,0.0006274668022015817,1.0,4,0,0,0.3763084411621094,,"(1e-05, 1e-05)",,
SR3,50,0.002,0.02037468528039708,400,2400,43,"(0.11505456638977896, 0.6090665392794814)",0.9788104880647668,0.06934717712938467,0.445444364218253,0.4586372121138438,0.5818457174394019,0.4444444444444444,4.0,5.0,0.0,147.20009970664978,5.943977156547793,,3.3333333333333335,
E-STLSQ,50,0.002,0.02037468528039708,400,2400,43,"(0.11505456638977896, 0.6090665392794814)",0.9996830474605766,0.006545316589050255,0.00035125162526636214,0.00037856431617920463,0.0004981048547943346,1.0,4.0,0.0,0.0,14.87545657157898,8.832716109390496,0.0,,
MIOSR,50,0.002,0.02037468528039708,400,2400,43,"(0.11505456638977896, 0.6090665392794814)",0.9996830992108865,0.0065459811158163645,0.000354616852302763,0.00037352750684713156,0.00048126961648122803,1.0,4,0,0,51.53491759300232,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.029082809839751277,400,2400,43,"(0.11505456638977896, 0.6090665392794814)",0.9996827374089378,0.0065527694826457055,0.0005151871965983092,0.0005489186770412213,0.0007157428816315203,1.0,4.0,0.0,0.0,6.877761602401733,7.245789314111251,1e-05,,
SSR,50,0.002,0.029082809839751277,400,2400,43,"(0.11505456638977896, 0.6090665392794814)",0.999660939185078,0.00715705731801822,0.0032255829111220327,0.00400456045332173,0.005621202031158745,1.0,4,0,0,0.37087035179138184,,"(0.001, 1e-05)",,
SR3,50,0.002,0.029082809839751277,400,2400,43,"(0.11505456638977896, 0.6090665392794814)",0.903810333750908,0.14728132803139288,0.8959512127551138,0.8858481125645994,1.097692195902929,0.36363636363636365,4.0,7.0,0.0,146.15259766578674,3.6228946570556255,,3.3333333333333335,
E-STLSQ,50,0.002,0.029082809839751277,400,2400,43,"(0.11505456638977896, 0.6090665392794814)",0.9996827683504306,0.006552393854927996,0.0004993757330014831,0.0005318529581248425,0.0006955527051104582,1.0,4.0,0.0,0.0,14.995012760162354,8.0,1e-05,,
MIOSR,50,0.002,0.029082809839751277,400,2400,43,"(0.11505456638977896, 0.6090665392794814)",0.9996827374089378,0.0065527694826457055,0.0005151871965983092,0.0005489186770412213,0.0007157428816315203,1.0,4,0,0,50.96202611923218,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.04151278002752295,400,2400,43,"(0.11505456638977896, 0.6090665392794814)",0.9996819839045503,0.006569050916030926,0.0007537480135660477,0.0008170131344830094,0.001080404187958983,1.0,4.0,0.0,0.0,6.925497531890869,8.832716109390496,1e-05,,
SSR,50,0.002,0.04151278002752295,400,2400,43,"(0.11505456638977896, 0.6090665392794814)",0.9996605166501968,0.007153671260979456,0.0034040181259014234,0.004008662203294844,0.005552300343482308,1.0,4,0,0,0.37807440757751465,,"(0.001, 1e-05)",,
SR3,50,0.002,0.04151278002752295,400,2400,43,"(0.11505456638977896, 0.6090665392794814)",0.9241510610476276,0.13098061079491935,0.8512974230916676,0.8620137521531207,1.0924989040378639,0.4444444444444444,4.0,5.0,0.0,156.51194548606873,7.245789314111251,,0.3333333333333333,
E-STLSQ,50,0.002,0.04151278002752295,400,2400,43,"(0.11505456638977896, 0.6090665392794814)",0.9996818237569693,0.006563097568849445,0.000684737671436991,0.0008010406436195596,0.0010890092400678952,1.0,4.0,0.0,0.0,16.090786933898926,9.752109233635803,1e-05,,
MIOSR,50,0.002,0.04151278002752295,400,2400,43,"(0.11505456638977896, 0.6090665392794814)",0.9996819839045503,0.006569050916030926,0.0007537480135660477,0.0008170131344830094,0.001080404187958983,1.0,4,0,0,52.17169952392578,,"(0, 0)",,"(2, 2)"
