Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,x0,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,50,0.002,0.01,400,2400,18,"(0.6503742417395917, 0.5054533737348429)",0.9998697270037846,0.004948124520272383,0.0005502445138882887,0.0006203789333571014,0.0007366288223733975,1.0,4.0,0.0,0.0,5.280502796173096,7.245789314111251,1e-05,,
SSR,50,0.002,0.01,400,2400,18,"(0.6503742417395917, 0.5054533737348429)",0.9998696634693791,0.004949401660901046,0.0006492488111034943,0.0007297876001545145,0.0008849915972618305,1.0,4,0,0,0.23917627334594727,,"(1e-05, 1e-05)",,
SR3,50,0.002,0.01,400,2400,18,"(0.6503742417395917, 0.5054533737348429)",0.11386073198282487,0.16277053002091352,2.1237912438676507,1.287382250852063,1.0,0.2,3.0,11.0,1.0,171.90002417564392,2.208179027347624,,1.0,
E-STLSQ,50,0.002,0.01,400,2400,18,"(0.6503742417395917, 0.5054533737348429)",0.9998697385496305,0.004947950502493534,0.0005562745288849591,0.0006280854687184445,0.0007502318645405736,1.0,4.0,0.0,0.0,9.74457836151123,8.0,1e-05,,
MIOSR,50,0.002,0.01,400,2400,18,"(0.6503742417395917, 0.5054533737348429)",0.9998697270037846,0.004948124520272383,0.0005502445138882887,0.0006203789333571014,0.0007366288223733975,1.0,4,0,0,61.603034019470215,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.014273992181725854,400,2400,18,"(0.6503742417395917, 0.5054533737348429)",0.9998676088103148,0.00499906626793716,0.0007915025236277687,0.000894082162906568,0.0010620049632557027,1.0,4.0,0.0,0.0,5.131658554077148,7.245789314111251,1e-05,,
SSR,50,0.002,0.014273992181725854,400,2400,18,"(0.6503742417395917, 0.5054533737348429)",0.9998675084418069,0.005002345770099799,0.0008915049636677538,0.0010032990847029198,0.001210321924884994,1.0,4,0,0,0.2342824935913086,,"(1e-05, 1e-05)",,
SR3,50,0.002,0.014273992181725854,400,2400,18,"(0.6503742417395917, 0.5054533737348429)",0.12881913240963402,0.16993749862292035,2.3564794431057936,1.5342600440009744,1.51979072037576,0.17647058823529413,3.0,13.0,1.0,170.6187925338745,1.6406707120152755,,3.3333333333333335,
E-STLSQ,50,0.002,0.014273992181725854,400,2400,18,"(0.6503742417395917, 0.5054533737348429)",0.999867692509142,0.004997703491388815,0.0008768943713721239,0.0009947927721011677,0.001252036341055174,1.0,4.0,0.0,0.0,9.566933870315552,7.245789314111251,1e-05,,
MIOSR,50,0.002,0.014273992181725854,400,2400,18,"(0.6503742417395917, 0.5054533737348429)",0.9998676088103148,0.00499906626793716,0.0007915025236277687,0.000894082162906568,0.0010620049632557027,1.0,4,0,0,61.44575095176697,,"(0, 0)",,"(2, 2)"
