Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,x0,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,50,0.002,0.01,400,2400,28,"(0.7290137422891191, 0.5612396023276411)",0.999815336829028,0.007473473872419363,2.8261623400734855e-05,3.294450218575589e-05,4.579917381235532e-05,1.0,4.0,0.0,0.0,5.334475040435791,4.8760546168179015,0.0,,
SSR,50,0.002,0.01,400,2400,28,"(0.7290137422891191, 0.5612396023276411)",0.999815370835152,0.007467277140607162,0.00012637626848520318,0.00014556677202869886,0.000200059637734995,1.0,4,0,0,0.23666834831237793,,"(1e-05, 1e-05)",,
SR3,50,0.002,0.01,400,2400,28,"(0.7290137422891191, 0.5612396023276411)",0.9616853426144901,0.10869506840023231,0.9245559484791158,0.7647377674071199,0.7709494868662912,0.3076923076923077,4.0,9.0,0.0,175.79864883422852,2.9719885782738964,,3.3333333333333335,
E-STLSQ,50,0.002,0.01,400,2400,28,"(0.7290137422891191, 0.5612396023276411)",0.9998153534635155,0.0074659712676238416,0.00016261168124482957,0.0001918815125416814,0.00026553092497216824,1.0,4.0,0.0,0.0,10.626017570495605,4.416358054695248,0.0,,
MIOSR,50,0.002,0.01,400,2400,28,"(0.7290137422891191, 0.5612396023276411)",0.999815336829028,0.007473473872419363,2.8261623400734855e-05,3.294450218575589e-05,4.579917381235532e-05,1.0,4,0,0,63.192583084106445,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.014273992181725854,400,2400,28,"(0.7290137422891191, 0.5612396023276411)",0.9998153289824673,0.007472633864813264,4.210754832296329e-05,5.789638068871437e-05,8.223091287238305e-05,1.0,4.0,0.0,0.0,5.348875522613525,4.416358054695248,0.0,,
SSR,50,0.002,0.014273992181725854,400,2400,28,"(0.7290137422891191, 0.5612396023276411)",0.9998153579266786,0.0074666879348772395,0.0001473947906304753,0.00017145179460810776,0.00023648699234133375,1.0,4,0,0,0.24971365928649902,,"(1e-05, 1e-05)",,
SR3,50,0.002,0.014273992181725854,400,2400,28,"(0.7290137422891191, 0.5612396023276411)",0.9475068184170261,0.13122127073375098,0.9516624963448806,0.7509150744932281,0.7702765750902774,0.3076923076923077,4.0,9.0,0.0,166.5117404460907,3.6228946570556255,,3.3333333333333335,
E-STLSQ,50,0.002,0.014273992181725854,400,2400,28,"(0.7290137422891191, 0.5612396023276411)",0.9901298778300383,0.058743279316457474,0.36897840939767784,0.394792874444726,0.46904149645788795,0.5714285714285714,4.0,3.0,0.0,10.532652139663696,3.6228946570556255,0.0,,
MIOSR,50,0.002,0.014273992181725854,400,2400,28,"(0.7290137422891191, 0.5612396023276411)",0.9998153289824673,0.007472633864813264,4.210754832296329e-05,5.789638068871437e-05,8.223091287238305e-05,1.0,4,0,0,62.92625713348389,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.02037468528039708,400,2400,28,"(0.7290137422891191, 0.5612396023276411)",0.999815316962521,0.007470841789054582,8.216102376484122e-05,0.000107451188874522,0.00015171641445501649,1.0,4.0,0.0,0.0,5.276545524597168,5.943977156547793,1e-05,,
SSR,50,0.002,0.02037468528039708,400,2400,28,"(0.7290137422891191, 0.5612396023276411)",0.9998153352747134,0.0074654357990703146,0.00019175494973511714,0.00022232447492655407,0.00030596136389853256,1.0,4,0,0,0.24534893035888672,,"(1e-05, 1e-05)",,
SR3,50,0.002,0.02037468528039708,400,2400,28,"(0.7290137422891191, 0.5612396023276411)",0.8898045554796731,0.19340969666474978,1.2632141575378106,0.965439963226173,1.0,0.23076923076923078,3.0,9.0,1.0,161.73688435554504,4.416358054695248,,3.3333333333333335,
E-STLSQ,50,0.002,0.02037468528039708,400,2400,28,"(0.7290137422891191, 0.5612396023276411)",0.9998153009240779,0.007467275216801089,0.00014728308279621238,0.00016424719664280833,0.00021154179233775494,1.0,4.0,0.0,0.0,10.601656913757324,7.245789314111251,1e-05,,
MIOSR,50,0.002,0.02037468528039708,400,2400,28,"(0.7290137422891191, 0.5612396023276411)",0.999815316962521,0.007470841789054582,8.216102376484122e-05,0.000107451188874522,0.00015171641445501649,1.0,4,0,0,64.41571378707886,,"(0, 0)",,"(2, 2)"
