Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,x0,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,50,0.002,0.01,400,2400,26,"(0.30793495262497084, 0.5193914793053007)",0.9995628901740986,0.012027261585069988,0.00018393006944169999,0.0002000704221721483,0.00023146202856167976,1.0,4.0,0.0,0.0,5.406103849411011,4.416358054695248,1e-05,,
SSR,50,0.002,0.01,400,2400,26,"(0.30793495262497084, 0.5193914793053007)",0.9995626778703105,0.012023799165927232,0.00010238012158687195,0.00012296406445550076,0.00017136333673963832,1.0,4,0,0,0.24599194526672363,,"(1e-05, 1e-05)",,
SR3,50,0.002,0.01,400,2400,26,"(0.30793495262497084, 0.5193914793053007)",0.5725089731749304,0.41979100493931654,1.9904496163459475,1.6332559842572598,2.0875628918013307,0.25,4.0,12.0,0.0,186.5849277973175,1.8114473285278128,,0.03333333333333333,
E-STLSQ,50,0.002,0.01,400,2400,26,"(0.30793495262497084, 0.5193914793053007)",0.9995628497425944,0.012026714920710333,0.00016923521102193368,0.00018114548401928793,0.00020987106468517425,1.0,4.0,0.0,0.0,10.192249298095703,5.383600770529422,1e-05,,
MIOSR,50,0.002,0.01,400,2400,26,"(0.30793495262497084, 0.5193914793053007)",0.9995628901740986,0.012027261585069988,0.00018393006944169999,0.0002000704221721483,0.00023146202856167976,1.0,4,0,0,60.00332760810852,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.014273992181725854,400,2400,26,"(0.30793495262497084, 0.5193914793053007)",0.9995631042395324,0.012030636367992623,0.0002568167040413376,0.0002787683890609837,0.0003244904877556465,1.0,4.0,0.0,0.0,5.2503581047058105,5.383600770529422,1e-05,,
SSR,50,0.002,0.014273992181725854,400,2400,26,"(0.30793495262497084, 0.5193914793053007)",0.9995629045606804,0.012026776424653768,0.00017525768433250725,0.0001948367559843652,0.00026437451480472164,1.0,4,0,0,0.2394547462463379,,"(1e-05, 1e-05)",,
SR3,50,0.002,0.014273992181725854,400,2400,26,"(0.30793495262497084, 0.5193914793053007)",0.5877445957132543,0.41312745814293284,1.663601240797933,1.6174339486355493,2.1045079566093037,0.36363636363636365,4.0,7.0,0.0,193.59266114234924,8.832716109390496,,0.03333333333333333,
E-STLSQ,50,0.002,0.014273992181725854,400,2400,26,"(0.30793495262497084, 0.5193914793053007)",0.9995630492220066,0.012029758850608125,0.00023583569797326197,0.00025188896001974705,0.00029417952825951945,1.0,4.0,0.0,0.0,9.717983961105347,5.383600770529422,1e-05,,
MIOSR,50,0.002,0.014273992181725854,400,2400,26,"(0.30793495262497084, 0.5193914793053007)",0.9995631042395324,0.012030636367992623,0.0002568167040413376,0.0002787683890609837,0.0003244904877556465,1.0,4,0,0,59.45416760444641,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.02037468528039708,400,2400,26,"(0.30793495262497084, 0.5193914793053007)",0.9995633596594471,0.012036130189018873,0.0003548881375277091,0.00038407643484979204,0.0004511261511593645,1.0,4.0,0.0,0.0,5.25642991065979,4.416358054695248,0.0,,
SSR,50,0.002,0.02037468528039708,400,2400,26,"(0.30793495262497084, 0.5193914793053007)",0.9995397312919432,0.012528313892595552,0.0027625268275069223,0.003885575224556062,0.005525461961246414,1.0,4,0,0,0.23677921295166016,,"(0.001, 1e-05)",,
SR3,50,0.002,0.02037468528039708,400,2400,26,"(0.30793495262497084, 0.5193914793053007)",0.4939433900892246,0.4554319659205758,1.6148554460387843,1.5849505000102073,2.048262888072423,0.4444444444444444,4.0,5.0,0.0,189.64962530136108,8.832716109390496,,0.1,
E-STLSQ,50,0.002,0.02037468528039708,400,2400,26,"(0.30793495262497084, 0.5193914793053007)",0.9995632252843162,0.012033644831141672,0.0002947395110397544,0.00031925336218636995,0.000331122280480578,1.0,4.0,0.0,0.0,10.030691862106323,4.416358054695248,0.0,,
MIOSR,50,0.002,0.02037468528039708,400,2400,26,"(0.30793495262497084, 0.5193914793053007)",0.9995633596594471,0.012036130189018873,0.0003548881375277091,0.00038407643484979204,0.0004511261511593645,1.0,4,0,0,61.899011850357056,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.029082809839751277,400,2400,26,"(0.30793495262497084, 0.5193914793053007)",0.9995636286162746,0.012044949570790147,0.00048266229714603084,0.000520181688476632,0.000619281995137655,1.0,4.0,0.0,0.0,5.240004539489746,7.245789314111251,0.0,,
SSR,50,0.002,0.029082809839751277,400,2400,26,"(0.30793495262497084, 0.5193914793053007)",0.9995409857811441,0.012503090569681435,0.0027325537930723708,0.0037726775669698477,0.005360481027008035,1.0,4,0,0,0.2393324375152588,,"(0.001, 1e-05)",,
SR3,50,0.002,0.029082809839751277,400,2400,26,"(0.30793495262497084, 0.5193914793053007)",0.9995636286162746,0.012044949570790147,0.00048266229714603084,0.000520181688476632,0.000619281995137655,1.0,4.0,0.0,0.0,150.87878441810608,10.767201541058844,,1.0,
E-STLSQ,50,0.002,0.029082809839751277,400,2400,26,"(0.30793495262497084, 0.5193914793053007)",0.9995633909349676,0.012038155395366937,0.00035742618003389967,0.00037559671577913595,0.0003978709288986693,1.0,4.0,0.0,0.0,9.69092845916748,16.0,0.0,,
MIOSR,50,0.002,0.029082809839751277,400,2400,26,"(0.30793495262497084, 0.5193914793053007)",0.9995636286162746,0.012044949570790147,0.00048266229714603084,0.000520181688476632,0.000619281995137655,1.0,4,0,0,62.58991456031799,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.04151278002752295,400,2400,26,"(0.30793495262497084, 0.5193914793053007)",0.9995638332553426,0.012058718949205727,0.0006399922286839484,0.0006858974294738062,0.00083342534876234,1.0,4.0,0.0,0.0,5.2924511432647705,8.0,1e-05,,
SSR,50,0.002,0.04151278002752295,400,2400,26,"(0.30793495262497084, 0.5193914793053007)",0.9994163741793374,0.014456690049620215,0.010244606894066642,0.011037228225701358,0.014570786628146237,1.0,4,0,0,0.24132800102233887,,"(0.001, 0.001)",,
SR3,50,0.002,0.04151278002752295,400,2400,26,"(0.30793495262497084, 0.5193914793053007)",0.9995638332553426,0.012058718949205727,0.0006399922286839484,0.0006858974294738062,0.00083342534876234,1.0,4.0,0.0,0.0,191.6257336139679,8.832716109390496,,3.3333333333333335,
E-STLSQ,50,0.002,0.04151278002752295,400,2400,26,"(0.30793495262497084, 0.5193914793053007)",0.9995638233496011,0.012059733649238161,0.0006321129063270073,0.0006724315978562875,0.0007941638650574845,1.0,4.0,0.0,0.0,10.009684801101685,8.0,1e-05,,
MIOSR,50,0.002,0.04151278002752295,400,2400,26,"(0.30793495262497084, 0.5193914793053007)",0.9995638332553426,0.012058718949205727,0.0006399922286839484,0.0006858974294738062,0.00083342534876234,1.0,4,0,0,64.27069592475891,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.05925530975545678,400,2400,26,"(0.30793495262497084, 0.5193914793053007)",0.9995637910245264,0.012079325345250013,0.0008129779434655663,0.0008659608701750521,0.0010857410648428712,1.0,4.0,0.0,0.0,5.2350075244903564,9.752109233635803,1e-05,,
SSR,50,0.002,0.05925530975545678,400,2400,26,"(0.30793495262497084, 0.5193914793053007)",0.999417769050303,0.014428756725361735,0.010119798278183111,0.010940379039716844,0.01449458179272689,1.0,4,0,0,0.24421930313110352,,"(0.001, 0.001)",,
SR3,50,0.002,0.05925530975545678,400,2400,26,"(0.30793495262497084, 0.5193914793053007)",0.9995637910245264,0.012079325345250013,0.0008129779434655663,0.0008659608701750521,0.0010857410648428712,1.0,4.0,0.0,0.0,229.0560142993927,11.887954313095586,,1.0,
E-STLSQ,50,0.002,0.05925530975545678,400,2400,26,"(0.30793495262497084, 0.5193914793053007)",0.9995636300834253,0.01206977456909757,0.0006973268959176449,0.0007964590337140314,0.0010965636274754332,1.0,4.0,0.0,0.0,9.420100450515747,9.752109233635803,1e-05,,
MIOSR,50,0.002,0.05925530975545678,400,2400,26,"(0.30793495262497084, 0.5193914793053007)",0.9995637910245264,0.012079325345250013,0.0008129779434655663,0.0008659608701750521,0.0010857410648428712,1.0,4,0,0,71.70808506011963,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.08458098281751338,400,2400,26,"(0.30793495262497084, 0.5193914793053007)",0.999563078036504,0.012108836557776791,0.0009530590437266722,0.0010168149592437677,0.0013352715303874163,1.0,4.0,0.0,0.0,5.235740423202515,9.752109233635803,1e-05,,
SSR,50,0.002,0.08458098281751338,400,2400,26,"(0.30793495262497084, 0.5193914793053007)",0.9994160521288398,0.014442638338927533,0.01007693289055404,0.010933345810137066,0.014538201125630756,1.0,4,0,0,0.24173784255981445,,"(0.001, 0.001)",,
SR3,50,0.002,0.08458098281751338,400,2400,26,"(0.30793495262497084, 0.5193914793053007)",0.999563078036504,0.012108836557776791,0.0009530590437266722,0.0010168149592437677,0.0013352715303874163,1.0,4.0,0.0,0.0,174.70753383636475,13.1253656961222,,1.0,
E-STLSQ,50,0.002,0.08458098281751338,400,2400,26,"(0.30793495262497084, 0.5193914793053007)",0.9995623981235985,0.012068341632035563,0.00033582668008520116,0.0003529193197573851,0.0004062016859178286,1.0,4.0,0.0,0.0,9.630127191543579,9.752109233635803,1e-05,,
MIOSR,50,0.002,0.08458098281751338,400,2400,26,"(0.30793495262497084, 0.5193914793053007)",0.999563078036504,0.012108836557776791,0.0009530590437266722,0.0010168149592437677,0.0013352715303874163,1.0,4,0,0,71.40145897865295,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.12073082874598748,400,2400,26,"(0.30793495262497084, 0.5193914793053007)",0.9995605447351747,0.01215318960833791,0.0009296154662896007,0.0010763703033809717,0.001459965225700266,1.0,4.0,0.0,0.0,5.268780708312988,7.245789314111251,1e-05,,
SSR,50,0.002,0.12073082874598748,400,2400,26,"(0.30793495262497084, 0.5193914793053007)",0.9994057317845602,0.014573036209164003,0.010298202394700947,0.011193212388537785,0.01491865891724604,1.0,4,0,0,0.24066996574401855,,"(0.001, 0.001)",,
