Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,x0,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,50,0.002,0.01,400,2400,49,"(0.3009644558559146, 0.24706183196181442)",0.9999274596274395,0.004087624592327043,0.00016322094605318281,0.00019166359884863156,0.0002614064474219191,1.0,4.0,0.0,0.0,5.372159957885742,11.887954313095586,0.0,,
SSR,50,0.002,0.01,400,2400,49,"(0.3009644558559146, 0.24706183196181442)",0.9999275687581145,0.0040805254592658265,0.00010753537516098841,0.00011615558709538835,0.000145742465915788,1.0,4,0,0,0.2270371913909912,,"(1e-05, 0.0)",,
SR3,50,0.002,0.01,400,2400,49,"(0.3009644558559146, 0.24706183196181442)",0.9999274596274395,0.004087624592327043,0.00016322094605318281,0.00019166359884863156,0.0002614064474219191,1.0,4.0,0.0,0.0,116.86200761795044,11.887954313095586,,1.0,
E-STLSQ,50,0.002,0.01,400,2400,49,"(0.3009644558559146, 0.24706183196181442)",0.9999274775110087,0.004086765570001594,0.00018101588620334435,0.0002016416148237356,0.0002658759897327556,1.0,4.0,0.0,0.0,9.319499254226685,16.0,0.0,,
MIOSR,50,0.002,0.01,400,2400,49,"(0.3009644558559146, 0.24706183196181442)",0.9999274596274395,0.004087624592327043,0.00016322094605318281,0.00019166359884863156,0.0002614064474219191,1.0,4,0,0,68.8995988368988,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.014273992181725854,400,2400,49,"(0.3009644558559146, 0.24706183196181442)",0.9999273708518128,0.004093809904638385,0.000235061141277794,0.0002726593831004138,0.0003694486785548179,1.0,4.0,0.0,0.0,5.382796764373779,14.491578628222502,0.0,,
SSR,50,0.002,0.014273992181725854,400,2400,49,"(0.3009644558559146, 0.24706183196181442)",0.9999276584049042,0.004077474051953906,0.0003203571669264901,0.0003274739382827872,0.0003874223389352949,1.0,4,0,0,0.2253093719482422,,"(1e-05, 1e-05)",,
SR3,50,0.002,0.014273992181725854,400,2400,49,"(0.3009644558559146, 0.24706183196181442)",0.9999273708518128,0.004093809904638385,0.000235061141277794,0.0002726593831004138,0.0003694486785548179,1.0,4.0,0.0,0.0,119.66688966751099,14.491578628222502,,1.0,
E-STLSQ,50,0.002,0.014273992181725854,400,2400,49,"(0.3009644558559146, 0.24706183196181442)",0.9999273880763477,0.004093134542928761,0.0002630964462028489,0.0002909619548154636,0.0003811315000817217,1.0,4.0,0.0,0.0,8.981383562088013,16.0,0.0,,
MIOSR,50,0.002,0.014273992181725854,400,2400,49,"(0.3009644558559146, 0.24706183196181442)",0.9999273708518128,0.004093809904638385,0.000235061141277794,0.0002726593831004138,0.0003694486785548179,1.0,4,0,0,70.00245237350464,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.02037468528039708,400,2400,49,"(0.3009644558559146, 0.24706183196181442)",-18.64835965178593,2.396615161101676,5.656083295463409,4.635598835374725,5.100684927556609,0.4,4.0,6.0,0.0,5.273561954498291,10.767201541058844,0.0,,
SSR,50,0.002,0.02037468528039708,400,2400,49,"(0.3009644558559146, 0.24706183196181442)",0.9999275189951105,0.004087048586700235,0.000424989275696771,0.0004284547314235968,0.0004531143473176513,1.0,4,0,0,0.22575664520263672,,"(1e-05, 1e-05)",,
SR3,50,0.002,0.02037468528039708,400,2400,49,"(0.3009644558559146, 0.24706183196181442)",-18.64835965178593,2.396615161101676,5.656083295463409,4.635598835374725,5.100684927556609,0.4,4.0,6.0,0.0,180.87147998809814,10.767201541058844,,1.0,
E-STLSQ,50,0.002,0.02037468528039708,400,2400,49,"(0.3009644558559146, 0.24706183196181442)",-16.37371407107022,2.2522058542545453,5.342176734002277,4.381522088858037,4.839138627779775,0.4,4.0,6.0,0.0,8.99485445022583,16.0,0.0,,
MIOSR,50,0.002,0.02037468528039708,400,2400,49,"(0.3009644558559146, 0.24706183196181442)",0.9999272302568649,0.004103671490909755,0.0003397513491004845,0.0003876196851910596,0.000519860765439617,1.0,4,0,0,69.86097455024719,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.029082809839751277,400,2400,49,"(0.3009644558559146, 0.24706183196181442)",0.8864697907640574,0.1887792354750468,0.8576880905216432,0.7955486599901943,0.7389678320927051,0.5714285714285714,4.0,3.0,0.0,5.377965688705444,2.691800385264711,1e-05,,
SSR,50,0.002,0.029082809839751277,400,2400,49,"(0.3009644558559146, 0.24706183196181442)",0.9999272870888045,0.0041028474263746055,0.000578686991773243,0.0005852616486504023,0.0006110277456935264,1.0,4,0,0,0.26383018493652344,,"(1e-05, 1e-05)",,
SR3,50,0.002,0.029082809839751277,400,2400,49,"(0.3009644558559146, 0.24706183196181442)",-19.24111684810948,2.4329111141989777,6.292098128951636,5.052221122289557,5.185585209999374,0.4,4.0,6.0,0.0,198.0517292022705,13.1253656961222,,0.03333333333333333,
E-STLSQ,50,0.002,0.029082809839751277,400,2400,49,"(0.3009644558559146, 0.24706183196181442)",0.8803424475508302,0.19435488064694376,0.8302771896798807,0.7747902318387558,0.7651142610564641,0.5714285714285714,4.0,3.0,0.0,9.75754690170288,2.691800385264711,1e-05,,
MIOSR,50,0.002,0.029082809839751277,400,2400,49,"(0.3009644558559146, 0.24706183196181442)",0.9999270017102981,0.004119524376329049,0.0004935360786015477,0.0005509638416402497,0.0007268245544402418,1.0,4,0,0,66.31509590148926,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.04151278002752295,400,2400,49,"(0.3009644558559146, 0.24706183196181442)",0.9999266179208629,0.004145071860629864,0.0007218531977146049,0.0007842793926408396,0.0010065447134897099,1.0,4.0,0.0,0.0,5.139211654663086,4.0,1e-05,,
SSR,50,0.002,0.04151278002752295,400,2400,49,"(0.3009644558559146, 0.24706183196181442)",0.9999268882766481,0.004128914016767755,0.0008068716369625564,0.0008199477726917101,0.0008906649103215258,1.0,4,0,0,0.2491016387939453,,"(1e-05, 1e-05)",,
SR3,50,0.002,0.04151278002752295,400,2400,49,"(0.3009644558559146, 0.24706183196181442)",-19.064996758029515,2.4233617939382683,6.802040828533634,5.407382710914842,5.1544737193842005,0.4,4.0,6.0,0.0,149.41981887817383,14.491578628222502,,1.0,
E-STLSQ,50,0.002,0.04151278002752295,400,2400,49,"(0.3009644558559146, 0.24706183196181442)",0.9999269605814991,0.004122847026664394,0.0006283097570187553,0.0006590022323104477,0.0007886347180310338,1.0,4.0,0.0,0.0,9.088085174560547,4.0,1e-05,,
MIOSR,50,0.002,0.04151278002752295,400,2400,49,"(0.3009644558559146, 0.24706183196181442)",0.9999266179208629,0.004145071860629864,0.0007218531977146049,0.0007842793926408396,0.0010065447134897099,1.0,4,0,0,66.85805654525757,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.05925530975545678,400,2400,49,"(0.3009644558559146, 0.24706183196181442)",0.9999259423730884,0.0041863673866042745,0.0010655423362354829,0.0011224806470800507,0.001373965574038749,1.0,4.0,0.0,0.0,5.278578758239746,5.383600770529422,1e-05,,
SSR,50,0.002,0.05925530975545678,400,2400,49,"(0.3009644558559146, 0.24706183196181442)",0.99992617062285,0.004171907885707333,0.001150354956663119,0.0011678282815603175,0.001257972093638493,1.0,4,0,0,0.256638765335083,,"(1e-05, 1e-05)",,
SR3,50,0.002,0.05925530975545678,400,2400,49,"(0.3009644558559146, 0.24706183196181442)",-18.44454725779577,2.3866489177625976,7.104636786026046,5.634129591157029,5.327904387198876,0.4,4.0,6.0,0.0,164.69947814941406,16.0,,1.0,
E-STLSQ,50,0.002,0.05925530975545678,400,2400,49,"(0.3009644558559146, 0.24706183196181442)",0.9999264829135759,0.004153157952446222,0.000995063620790792,0.0010161691630146473,0.0010972474620256634,1.0,4.0,0.0,0.0,9.789398908615112,5.383600770529422,1e-05,,
MIOSR,50,0.002,0.05925530975545678,400,2400,49,"(0.3009644558559146, 0.24706183196181442)",0.9999259423730884,0.0041863673866042745,0.0010655423362354829,0.0011224806470800507,0.001373965574038749,1.0,4,0,0,68.22045493125916,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.08458098281751338,400,2400,49,"(0.3009644558559146, 0.24706183196181442)",0.9999246543364058,0.004254615017772358,0.0015920094963254065,0.0016292896161670576,0.0018337795766276699,1.0,4.0,0.0,0.0,5.257429122924805,5.383600770529422,1e-05,,
SSR,50,0.002,0.08458098281751338,400,2400,49,"(0.3009644558559146, 0.24706183196181442)",0.9999247808311665,0.004244099021285874,0.0016764945690725566,0.0016930798095550856,0.001717633560739884,1.0,4,0,0,0.2305309772491455,,"(1e-05, 1e-05)",,
SR3,50,0.002,0.08458098281751338,400,2400,49,"(0.3009644558559146, 0.24706183196181442)",-17.228738251492725,2.311376790092082,7.141968892015844,5.6665352000784575,5.539417502845131,0.4,4.0,6.0,0.0,177.30381107330322,16.0,,1.0,
E-STLSQ,50,0.002,0.08458098281751338,400,2400,49,"(0.3009644558559146, 0.24706183196181442)",0.9999252175343972,0.004221114834958129,0.0015058414513192916,0.0015294847270616065,0.001559146362018282,1.0,4.0,0.0,0.0,9.220696210861206,5.383600770529422,1e-05,,
MIOSR,50,0.002,0.08458098281751338,400,2400,49,"(0.3009644558559146, 0.24706183196181442)",0.9999246543364058,0.004254615017772358,0.0015920094963254065,0.0016292896161670576,0.0018337795766276699,1.0,4,0,0,71.63943815231323,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.12073082874598748,400,2400,49,"(0.3009644558559146, 0.24706183196181442)",0.9999218356404317,0.00437640337993287,0.0024158738592660674,0.002437348160176547,0.0025268536773106476,1.0,4.0,0.0,0.0,5.199235677719116,4.8760546168179015,1e-05,,
