Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,x0,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,50,0.002,0.01,400,2400,7,"(0.07630828937395717, 0.7799187922401146)",0.9996945069136224,0.007797490468886985,0.004331892531062675,0.0048626012475092035,0.005626946388960823,0.8,4.0,1.0,0.0,7.061633110046387,8.832716109390496,0.001,,
SSR,50,0.002,0.01,400,2400,7,"(0.07630828937395717, 0.7799187922401146)",0.9996955203460764,0.007687391995923243,8.667435561968502e-05,0.0001058923810006517,0.00014725330844118646,1.0,4,0,0,0.3321261405944824,,"(1e-05, 1e-05)",,
SR3,50,0.002,0.01,400,2400,7,"(0.07630828937395717, 0.7799187922401146)",0.9809234858912005,0.055334348681878906,0.48011648248172667,0.36007369151002083,0.3657431270843038,0.3333333333333333,4.0,8.0,0.0,245.54307913780212,2.4380273084089508,,3.3333333333333335,
E-STLSQ,50,0.002,0.01,400,2400,7,"(0.07630828937395717, 0.7799187922401146)",0.9996948127053227,0.007784442084567697,0.003999986494065839,0.004485247483189151,0.005188756257003555,0.8,4.0,1.0,0.0,13.55243992805481,8.832716109390496,0.001,,
MIOSR,50,0.002,0.01,400,2400,7,"(0.07630828937395717, 0.7799187922401146)",0.9996958210700712,0.007687552227451021,0.00013508273959710713,0.00013492841679852213,0.00016714452288422166,1.0,4,0,0,63.22631311416626,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.014273992181725854,400,2400,7,"(0.07630828937395717, 0.7799187922401146)",0.9996918846511452,0.007883551750383253,0.006369242863119314,0.007143094403015223,0.008255325248209091,0.8,4.0,1.0,0.0,7.043105363845825,8.832716109390496,0.001,,
SSR,50,0.002,0.014273992181725854,400,2400,7,"(0.07630828937395717, 0.7799187922401146)",0.9996955497081684,0.007688433641116701,0.0001406472641634747,0.0001487788188497419,0.00019402573299807103,1.0,4,0,0,0.330402135848999,,"(1e-05, 1e-05)",,
SR3,50,0.002,0.014273992181725854,400,2400,7,"(0.07630828937395717, 0.7799187922401146)",0.7789615324415939,0.16861277128886182,1.919163758598541,1.2935728093095904,1.3098726978906232,0.2222222222222222,4.0,14.0,0.0,227.04050302505493,0.6095068271022377,,0.03333333333333333,
E-STLSQ,50,0.002,0.014273992181725854,400,2400,7,"(0.07630828937395717, 0.7799187922401146)",0.9996927183561339,0.00785957101368473,0.005879222067373495,0.006587993731440467,0.00761826811043049,0.8,4.0,1.0,0.0,13.506901025772095,8.832716109390496,0.001,,
MIOSR,50,0.002,0.014273992181725854,400,2400,7,"(0.07630828937395717, 0.7799187922401146)",0.9996958450339974,0.007688704119109632,0.0001890784691638812,0.00018617880800331872,0.0002231681015954834,1.0,4,0,0,63.17188906669617,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.02037468528039708,400,2400,7,"(0.07630828937395717, 0.7799187922401146)",0.9996853636796164,0.008042036091043772,0.009471566619381694,0.010609671395343497,0.012240642204646384,0.8,4.0,1.0,0.0,7.034827947616577,8.832716109390496,0.001,,
SSR,50,0.002,0.02037468528039708,400,2400,7,"(0.07630828937395717, 0.7799187922401146)",0.9996955403656816,0.007690772622510037,0.00021380083913357252,0.00021717845171994566,0.0002701814537628522,1.0,4,0,0,0.3392765522003174,,"(1e-05, 1e-05)",,
SR3,50,0.002,0.02037468528039708,400,2400,7,"(0.07630828937395717, 0.7799187922401146)",0.8543344215606856,0.15947372738727433,1.3199547060166508,1.0675801777388827,1.270312750803387,0.26666666666666666,4.0,11.0,0.0,260.5795454978943,2.208179027347624,,3.3333333333333335,
E-STLSQ,50,0.002,0.02037468528039708,400,2400,7,"(0.07630828937395717, 0.7799187922401146)",0.9996872858616713,0.008000238366357097,0.00876377615980588,0.009810253410723944,0.01132781080500801,0.8,4.0,1.0,0.0,13.380982160568237,8.832716109390496,0.001,,
MIOSR,50,0.002,0.02037468528039708,400,2400,7,"(0.07630828937395717, 0.7799187922401146)",0.9996958308937289,0.007691033018536806,0.00026226269617334947,0.0002543326473520468,0.00028712989265695655,1.0,4,0,0,63.198436975479126,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.029082809839751277,400,2400,7,"(0.07630828937395717, 0.7799187922401146)",0.9996692099904287,0.00834289763495558,0.014295490842282354,0.015988714699301625,0.018405233419263443,0.8,4.0,1.0,0.0,6.9940571784973145,8.832716109390496,0.001,,
SSR,50,0.002,0.029082809839751277,400,2400,7,"(0.07630828937395717, 0.7799187922401146)",0.9996681687682694,0.008368527420563602,0.0031209882101251767,0.004359722283344236,0.006193948787119652,1.0,4,0,0,0.328995943069458,,"(0.001, 1e-05)",,
SR3,50,0.002,0.029082809839751277,400,2400,7,"(0.07630828937395717, 0.7799187922401146)",0.8201860668751859,0.17845237116001728,1.311635477262941,1.3687600068300867,1.6783622381860592,0.2727272727272727,3.0,7.0,1.0,217.93527507781982,4.0,,3.3333333333333335,
E-STLSQ,50,0.002,0.029082809839751277,400,2400,7,"(0.07630828937395717, 0.7799187922401146)",0.9996737403784598,0.008267659859423442,0.013267602154267115,0.014833772728597094,0.017103439235701935,0.8,4.0,1.0,0.0,13.300832509994507,8.832716109390496,0.001,,
MIOSR,50,0.002,0.029082809839751277,400,2400,7,"(0.07630828937395717, 0.7799187922401146)",0.9996957139957761,0.007695634790537126,0.0003587819055786061,0.00034528682247291046,0.0003457870369306448,1.0,4,0,0,65.35510277748108,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.04151278002752295,400,2400,7,"(0.07630828937395717, 0.7799187922401146)",0.8965830144394176,0.10259784988242009,1.3944496084815186,0.9248717557890754,0.7491292800908242,0.3333333333333333,4.0,8.0,0.0,6.972893238067627,2.4380273084089508,0.01,,
SSR,50,0.002,0.04151278002752295,400,2400,7,"(0.07630828937395717, 0.7799187922401146)",0.9996665216670262,0.00840703176118188,0.0032399950816995675,0.004513195374064174,0.0064103145957419725,1.0,4,0,0,0.3323330879211426,,"(0.001, 1e-05)",,
SR3,50,0.002,0.04151278002752295,400,2400,7,"(0.07630828937395717, 0.7799187922401146)",0.7977227426266277,0.18604448103838073,1.2449476633565641,1.2796985284089517,1.52537018083355,0.3333333333333333,3.0,5.0,1.0,226.1346411705017,6.5626828480611,,3.3333333333333335,
E-STLSQ,50,0.002,0.04151278002752295,400,2400,7,"(0.07630828937395717, 0.7799187922401146)",0.8971869453405856,0.1015061700285363,1.3896825096215675,0.9210109133788464,0.748409501242081,0.3333333333333333,4.0,8.0,0.0,12.283856868743896,2.691800385264711,0.01,,
MIOSR,50,0.002,0.04151278002752295,400,2400,7,"(0.07630828937395717, 0.7799187922401146)",0.9996953454997923,0.0077049418720034,0.0004803084816352769,0.00047528805774639315,0.0005605788112264421,1.0,4,0,0,69.90629982948303,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.05925530975545678,400,2400,7,"(0.07630828937395717, 0.7799187922401146)",0.8808011998038008,0.11386602672500315,1.4623542515105483,0.9933358038439956,0.824598942752314,0.3333333333333333,4.0,8.0,0.0,6.982253074645996,2.4380273084089508,0.01,,
SSR,50,0.002,0.05925530975545678,400,2400,7,"(0.07630828937395717, 0.7799187922401146)",0.9995379582965855,0.010165680778736912,0.010789238571047305,0.011150752694261109,0.014087413168828711,1.0,4,0,0,0.3347904682159424,,"(0.001, 0.001)",,
SR3,50,0.002,0.05925530975545678,400,2400,7,"(0.07630828937395717, 0.7799187922401146)",0.7941828382777448,0.18741849693006823,1.2785683171960565,1.2800422292894031,1.5225960120548732,0.3333333333333333,3.0,5.0,1.0,244.57492995262146,5.943977156547793,,3.3333333333333335,
E-STLSQ,50,0.002,0.05925530975545678,400,2400,7,"(0.07630828937395717, 0.7799187922401146)",0.8815990085271764,0.11298003533749441,1.4595987342324113,0.9886844548166299,0.823188643208538,0.3333333333333333,4.0,8.0,0.0,12.208184957504272,2.691800385264711,0.01,,
MIOSR,50,0.002,0.05925530975545678,400,2400,7,"(0.07630828937395717, 0.7799187922401146)",0.9996943545532664,0.007725662472034693,0.0006204953992219562,0.0007015297802315377,0.0009560603017408908,1.0,4,0,0,70.08639359474182,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.08458098281751338,400,2400,7,"(0.07630828937395717, 0.7799187922401146)",0.8637144541981561,0.12661891304486728,1.479308013082686,1.042793700849549,0.9307371411939724,0.3333333333333333,4.0,8.0,0.0,6.998751163482666,2.4380273084089508,0.01,,
SSR,50,0.002,0.08458098281751338,400,2400,7,"(0.07630828937395717, 0.7799187922401146)",0.9504707813158813,0.08508427653960228,0.7877971407007026,0.7517722149189542,0.7607001274304352,0.6666666666666666,4,2,0,0.3351151943206787,,"(0.01, 0.001)",,
SR3,50,0.002,0.08458098281751338,400,2400,7,"(0.07630828937395717, 0.7799187922401146)",0.9945268617461511,0.02942139281478153,0.09271465891342644,0.09504372999615682,0.10495982046531516,0.6666666666666666,4.0,2.0,0.0,274.9281048774719,10.767201541058844,,3.3333333333333335,
E-STLSQ,50,0.002,0.08458098281751338,400,2400,7,"(0.07630828937395717, 0.7799187922401146)",0.9467253908338877,0.08710993413911086,0.8555025312085895,0.7636474182143269,0.7448060815627927,0.5714285714285714,4.0,3.0,0.0,12.151653051376343,5.943977156547793,0.01,,
MIOSR,50,0.002,0.08458098281751338,400,2400,7,"(0.07630828937395717, 0.7799187922401146)",0.8890586009449193,0.11381644922210196,1.113259498694959,1.0255331541564598,1.0,0.42857142857142855,3,3,1,69.78937864303589,,"(0.01, 0)",,"(4, 2)"
STLSQ,50,0.002,0.12073082874598748,400,2400,7,"(0.07630828937395717, 0.7799187922401146)",0.8908115440059692,0.11555737851225523,1.5046345986319176,1.0342653812375997,0.8728496686481504,0.5,4.0,4.0,0.0,6.970035791397095,4.8760546168179015,0.001,,
SSR,50,0.002,0.12073082874598748,400,2400,7,"(0.07630828937395717, 0.7799187922401146)",0.9508636293261524,0.08407790240222662,0.7825203815482095,0.7452120149613315,0.7501128258742218,0.6666666666666666,4,2,0,0.33875322341918945,,"(0.01, 0.001)",,
SR3,50,0.002,0.12073082874598748,400,2400,7,"(0.07630828937395717, 0.7799187922401146)",0.9953592809049523,0.032513346807387454,0.11635245284938309,0.07850252810467812,0.06268128096531886,0.5,4.0,4.0,0.0,301.4984245300293,8.0,,1.0,
E-STLSQ,50,0.002,0.12073082874598748,400,2400,7,"(0.07630828937395717, 0.7799187922401146)",0.8601049692744412,0.12285248466364584,1.6440467509879162,1.1452221329032526,0.9468210079007854,0.5,4.0,4.0,0.0,13.339402675628662,8.0,0.001,,
MIOSR,50,0.002,0.12073082874598748,400,2400,7,"(0.07630828937395717, 0.7799187922401146)",0.8883124678994344,0.11415073008861076,1.11932967078489,1.025492775502352,1.0,0.375,3,4,1,71.91455626487732,,"(0.01, 0)",,"(5, 2)"
STLSQ,50,0.002,0.17233109056135082,400,2400,7,"(0.07630828937395717, 0.7799187922401146)",0.8348955534450659,0.12983097459357296,1.6374784148537804,1.137383637454411,0.9786493714056542,0.4,4.0,6.0,0.0,10.341461658477783,3.6228946570556255,0.01,,
SSR,50,0.002,0.17233109056135082,400,2400,7,"(0.07630828937395717, 0.7799187922401146)",0.8511706971413167,0.13011640842912167,1.6350057495669126,1.0793434320193995,0.9090743116355853,0.3333333333333333,4,8,0,4.577751398086548,,"(0.001, 0.001)",,
SR3,50,0.002,0.17233109056135082,400,2400,7,"(0.07630828937395717, 0.7799187922401146)",0.4978875563545332,0.30914491611244793,1.1107070713518148,0.683316858324328,0.6547353291542072,0.3333333333333333,4.0,8.0,0.0,264.1140151023865,7.245789314111251,,0.1,
E-STLSQ,50,0.002,0.17233109056135082,400,2400,7,"(0.07630828937395717, 0.7799187922401146)",0.9108857479369339,0.1145703964075357,1.150843042577096,0.9768979747899579,0.9603756768377302,0.5714285714285714,4.0,3.0,0.0,16.63512349128723,6.5626828480611,0.01,,
MIOSR,50,0.002,0.17233109056135082,400,2400,7,"(0.07630828937395717, 0.7799187922401146)",0.8353031325581488,0.11121438189859316,1.156226647842253,1.0758640948295535,1.0,0.5,3,2,1,76.74278426170349,,"(0, 0.001)",,"(2, 3)"
STLSQ,50,0.002,0.24598526393410117,400,2400,7,"(0.07630828937395717, 0.7799187922401146)",0.8355802321129329,0.12632288198823852,1.6060131771911883,1.1032829472022123,0.9688994179754215,0.4,4.0,6.0,0.0,10.300862789154053,4.0,0.01,,
SSR,50,0.002,0.24598526393410117,400,2400,7,"(0.07630828937395717, 0.7799187922401146)",0.8484033200769729,0.138317630614409,1.4514352095500351,1.065505608521553,0.997218806064121,0.5,4,4,0,4.54306960105896,,"(0.001, 0.001)",,
SR3,50,0.002,0.24598526393410117,400,2400,7,"(0.07630828937395717, 0.7799187922401146)",0.38500739797077543,0.34198770167776876,1.1322104220761922,0.7200093831487454,0.7085861253943901,0.3333333333333333,4.0,8.0,0.0,188.86603689193726,6.5626828480611,,0.03333333333333333,
E-STLSQ,50,0.002,0.24598526393410117,400,2400,7,"(0.07630828937395717, 0.7799187922401146)",0.8397385456623345,0.1243568205274577,1.5486903791754343,1.0752865512035519,0.9575136446641561,0.4,4.0,6.0,0.0,16.98178195953369,4.0,0.01,,
MIOSR,50,0.002,0.24598526393410117,400,2400,7,"(0.07630828937395717, 0.7799187922401146)",0.9915642825095186,0.03529751320736003,0.22302391140006775,0.24470943751968507,0.27399879086336154,0.8,4,1,0,76.69874334335327,,"(0, 0.001)",,"(2, 3)"
STLSQ,50,0.002,0.3511191734215131,400,2400,7,"(0.07630828937395717, 0.7799187922401146)",0.981656775020384,0.05097026338316389,0.32028955369212364,0.34657140042270695,0.3833725951506298,0.6666666666666666,4.0,2.0,0.0,10.420634746551514,5.943977156547793,0.01,,
SSR,50,0.002,0.3511191734215131,400,2400,7,"(0.07630828937395717, 0.7799187922401146)",0.8902001473941228,0.10121278400067109,0.6156821069745431,0.6317122789646724,0.6591494646058097,0.6666666666666666,4,2,0,4.607560873031616,,"(0.001, 0.001)",,
SR3,50,0.002,0.3511191734215131,400,2400,7,"(0.07630828937395717, 0.7799187922401146)",0.30650785522871227,0.36399217685164953,1.1248054289810168,0.7529351589011812,0.7540455762571098,0.36363636363636365,4.0,7.0,0.0,197.64106822013855,4.416358054695248,,3.3333333333333335,
E-STLSQ,50,0.002,0.3511191734215131,400,2400,7,"(0.07630828937395717, 0.7799187922401146)",0.9782923333391722,0.05480433231739246,0.33533970808945174,0.35201816654297585,0.3826665100660085,0.6666666666666666,4.0,2.0,0.0,17.012422800064087,5.943977156547793,0.01,,
MIOSR,50,0.002,0.3511191734215131,400,2400,7,"(0.07630828937395717, 0.7799187922401146)",0.9990782466650513,0.015094718037519125,0.02347750211782105,0.023354227949675968,0.02534793703710907,1.0,4,0,0,76.39815521240234,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.5011872336272722,400,2400,7,"(0.07630828937395717, 0.7799187922401146)",0.8846879455327906,0.15260391895126288,0.6431031936656061,0.5501182250338612,0.5901532847527411,0.5714285714285714,4.0,3.0,0.0,10.327121257781982,5.383600770529422,0.01,,
SSR,50,0.002,0.5011872336272722,400,2400,7,"(0.07630828937395717, 0.7799187922401146)",0.9926810553287314,0.04368671810633413,0.08149342187455103,0.08199777181548755,0.0925405317539468,1.0,4,0,0,4.564043045043945,,"(0.01, 0.001)",,
SR3,50,0.002,0.5011872336272722,400,2400,7,"(0.07630828937395717, 0.7799187922401146)",0.14887659937301428,0.39455482057453867,1.252966491082943,0.8049817893112301,0.7769467738061646,0.3076923076923077,4.0,9.0,0.0,155.91843438148499,3.281341424030552,,0.1,
E-STLSQ,50,0.002,0.5011872336272722,400,2400,7,"(0.07630828937395717, 0.7799187922401146)",0.886564517004038,0.1506410824605274,0.6507393682242508,0.5587336537318852,0.5957983605496645,0.5714285714285714,4.0,3.0,0.0,16.41184401512146,5.943977156547793,0.01,,
MIOSR,50,0.002,0.5011872336272722,400,2400,7,"(0.07630828937395717, 0.7799187922401146)",0.997021272003443,0.02701265691029623,0.050059009423132496,0.050202758687357615,0.057096988045637606,1.0,4,0,0,75.79724884033203,,"(0.001, 0)",,"(2, 2)"
