Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,x0,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,50,0.002,0.01,400,2400,37,"(0.9444966028573069, 0.4640981743044076)",0.9998490927288006,0.006297450163611851,0.0001489667209341666,0.00016723323815577543,0.00021510964363624652,1.0,4.0,0.0,0.0,6.412705659866333,3.281341424030552,0.0,,
SSR,50,0.002,0.01,400,2400,37,"(0.9444966028573069, 0.4640981743044076)",0.999849138508012,0.006293787424999388,7.00409759551121e-05,6.336225346051438e-05,6.998659075563296e-05,1.0,4,0,0,0.31732869148254395,,"(1e-05, 1e-05)",,
SR3,50,0.002,0.01,400,2400,37,"(0.9444966028573069, 0.4640981743044076)",0.9998466047022481,0.006314337021736202,0.0010000911286089545,0.0008697402222091319,0.0010500112754049606,0.6666666666666666,4.0,2.0,0.0,242.91491413116455,8.832716109390496,,1.0,
E-STLSQ,50,0.002,0.01,400,2400,37,"(0.9444966028573069, 0.4640981743044076)",0.9998491465055113,0.006294386785217714,9.740361034876985e-05,9.626884643047055e-05,0.00011862005661473773,1.0,4.0,0.0,0.0,14.313973426818848,3.6228946570556255,0.0,,
MIOSR,50,0.002,0.01,400,2400,37,"(0.9444966028573069, 0.4640981743044076)",0.9998490927288006,0.006297450163611851,0.0001489667209341666,0.00016723323815577543,0.00021510964363624652,1.0,4,0,0,48.91515874862671,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.014273992181725854,400,2400,37,"(0.9444966028573069, 0.4640981743044076)",0.9998490470615591,0.006301431361475961,0.00019993534173902487,0.00022469460564822406,0.0002883927779734563,1.0,4.0,0.0,0.0,6.469526290893555,3.6228946570556255,0.0,,
SSR,50,0.002,0.014273992181725854,400,2400,37,"(0.9444966028573069, 0.4640981743044076)",0.9998491013369627,0.006297499785966226,0.00012080391902405034,0.00011935856608840494,0.0001432538701722663,1.0,4,0,0,0.3286621570587158,,"(1e-05, 1e-05)",,
SR3,50,0.002,0.014273992181725854,400,2400,37,"(0.9444966028573069, 0.4640981743044076)",0.9998402040439061,0.006384368647032473,0.0024430437977347934,0.0022885971638862994,0.002763418446707877,0.6666666666666666,4.0,2.0,0.0,242.6396598815918,11.887954313095586,,3.3333333333333335,
E-STLSQ,50,0.002,0.014273992181725854,400,2400,37,"(0.9444966028573069, 0.4640981743044076)",0.9998490686317586,0.00629970506330479,0.0001547084998177196,0.00017306181890354395,0.00022249539542045226,1.0,4.0,0.0,0.0,14.346352815628052,10.767201541058844,0.0,,
MIOSR,50,0.002,0.014273992181725854,400,2400,37,"(0.9444966028573069, 0.4640981743044076)",0.9998490470615591,0.006301431361475961,0.00019993534173902487,0.00022469460564822406,0.0002883927779734563,1.0,4,0,0,50.97056794166565,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.02037468528039708,400,2400,37,"(0.9444966028573069, 0.4640981743044076)",0.9998489310721516,0.006307663904421129,0.000259503734195322,0.000292263700838835,0.0003736217733310454,1.0,4.0,0.0,0.0,6.416488885879517,5.943977156547793,0.0,,
SSR,50,0.002,0.02037468528039708,400,2400,37,"(0.9444966028573069, 0.4640981743044076)",0.999848994120428,0.006303504628769584,0.00018366261709976006,0.0001868483907956954,0.0002284657848100835,1.0,4,0,0,0.32178163528442383,,"(1e-05, 1e-05)",,
SR3,50,0.002,0.02037468528039708,400,2400,37,"(0.9444966028573069, 0.4640981743044076)",0.9724566152824916,0.05792853377439831,0.16587556998997557,0.13178754810473994,0.14120373983463938,0.4,4.0,6.0,0.0,219.5960931777954,4.416358054695248,,1.0,
E-STLSQ,50,0.002,0.02037468528039708,400,2400,37,"(0.9444966028573069, 0.4640981743044076)",0.9998489686012684,0.006305131527261034,0.00020177808846265295,0.00022038818518437965,0.0002821187954706872,1.0,4.0,0.0,0.0,14.035719156265259,10.767201541058844,0.0,,
MIOSR,50,0.002,0.02037468528039708,400,2400,37,"(0.9444966028573069, 0.4640981743044076)",0.9998489310721516,0.006307663904421129,0.000259503734195322,0.000292263700838835,0.0003736217733310454,1.0,4,0,0,48.99095821380615,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.029082809839751277,400,2400,37,"(0.9444966028573069, 0.4640981743044076)",0.7834291735523884,0.058363602137070605,1.0086600477038363,0.6912225048983415,0.6235114015063221,0.3333333333333333,4.0,8.0,0.0,6.42313551902771,1.8114473285278128,0.01,,
SSR,50,0.002,0.029082809839751277,400,2400,37,"(0.9444966028573069, 0.4640981743044076)",0.9998339056153517,0.0067858094010556525,0.002675378680069869,0.003622450829375611,0.005133467049955343,1.0,4,0,0,0.3190741539001465,,"(0.001, 1e-05)",,
SR3,50,0.002,0.029082809839751277,400,2400,37,"(0.9444966028573069, 0.4640981743044076)",0.9257732684701698,0.09502842472306311,0.2817589957212278,0.21700216331061215,0.23247466786378618,0.4,4.0,6.0,0.0,210.89376044273376,4.8760546168179015,,1.0,
E-STLSQ,50,0.002,0.029082809839751277,400,2400,37,"(0.9444966028573069, 0.4640981743044076)",0.7914780101930584,0.05718060033515935,0.9927088984171164,0.6829368243564301,0.6200439337897639,0.3333333333333333,4.0,8.0,0.0,11.074903726577759,2.4380273084089508,0.01,,
MIOSR,50,0.002,0.029082809839751277,400,2400,37,"(0.9444966028573069, 0.4640981743044076)",0.9998486694490605,0.006317182016485822,0.0003242071055295479,0.00035952821048542755,0.0004557452734012202,1.0,4,0,0,52.34883379936218,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.04151278002752295,400,2400,37,"(0.9444966028573069, 0.4640981743044076)",0.7591458686702575,0.06067306057739417,1.0406854062544546,0.7183759135293616,0.6562819314309429,0.3333333333333333,4.0,8.0,0.0,6.4012322425842285,1.8114473285278128,0.01,,
SSR,50,0.002,0.04151278002752295,400,2400,37,"(0.9444966028573069, 0.4640981743044076)",0.9997336300346401,0.008542019051134227,0.00986956829594031,0.010518279680860622,0.01381230788524963,1.0,4,0,0,0.32125139236450195,,"(0.001, 0.001)",,
SR3,50,0.002,0.04151278002752295,400,2400,37,"(0.9444966028573069, 0.4640981743044076)",0.8379869505593748,0.140598780252811,0.43417898330486,0.3222133469136975,0.3447876892292996,0.4,4.0,6.0,0.0,210.7074887752533,4.416358054695248,,3.3333333333333335,
E-STLSQ,50,0.002,0.04151278002752295,400,2400,37,"(0.9444966028573069, 0.4640981743044076)",0.7717162591558636,0.05830571161900934,1.0297189784162768,0.7119888158445252,0.6500331947444523,0.3333333333333333,4.0,8.0,0.0,11.06498670578003,2.4380273084089508,0.01,,
MIOSR,50,0.002,0.04151278002752295,400,2400,37,"(0.9444966028573069, 0.4640981743044076)",0.9998481093399109,0.00633132231812857,0.0003843656323255543,0.000397462774244284,0.0004922341750685178,1.0,4,0,0,52.97498655319214,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.05925530975545678,400,2400,37,"(0.9444966028573069, 0.4640981743044076)",0.732767138972815,0.06801217541526557,1.0477967221796665,0.7347917142514608,0.6808798674235889,0.3333333333333333,4.0,8.0,0.0,6.3764142990112305,1.8114473285278128,0.01,,
SSR,50,0.002,0.05925530975545678,400,2400,37,"(0.9444966028573069, 0.4640981743044076)",0.9997288981674834,0.008593155840018041,0.00997733122682965,0.010603258456360518,0.013920125382486149,1.0,4,0,0,0.32155680656433105,,"(0.001, 0.001)",,
SR3,50,0.002,0.05925530975545678,400,2400,37,"(0.9444966028573069, 0.4640981743044076)",0.7204729712605891,0.1852241693400546,0.5974338702539937,0.4267212926337179,0.45634437817011486,0.4,4.0,6.0,0.0,227.35233426094055,4.416358054695248,,3.3333333333333335,
E-STLSQ,50,0.002,0.05925530975545678,400,2400,37,"(0.9444966028573069, 0.4640981743044076)",0.7463496318866696,0.06570683701174843,1.035905916605424,0.7297336715040413,0.6747603459419723,0.3333333333333333,4.0,8.0,0.0,11.121142864227295,2.4380273084089508,0.01,,
