Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,x0,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,50,0.002,0.01,400,2400,35,"(0.45805494822409054, 0.30834960696491165)",0.9996797940944319,0.0058116619270376264,9.785467246325042e-05,0.0001041081162480596,0.000122327384461407,1.0,4.0,0.0,0.0,6.2653844356536865,2.9719885782738964,1e-05,,
SSR,50,0.002,0.01,400,2400,35,"(0.45805494822409054, 0.30834960696491165)",0.9996794200943881,0.005808211332341298,0.00015964048607480555,0.0001847787311780058,0.0002558869180882439,1.0,4,0,0,0.31210803985595703,,"(1e-05, 1e-05)",,
SR3,50,0.002,0.01,400,2400,35,"(0.45805494822409054, 0.30834960696491165)",0.9996797940944319,0.0058116619270376264,9.785467246325042e-05,0.0001041081162480596,0.000122327384461407,1.0,4.0,0.0,0.0,174.9449942111969,6.5626828480611,,1.0,
E-STLSQ,50,0.002,0.01,400,2400,35,"(0.45805494822409054, 0.30834960696491165)",0.9996797775814972,0.00581118527975858,0.0001008797744948722,0.00010519952965380723,0.00011750575550220077,1.0,4.0,0.0,0.0,12.166657447814941,4.8760546168179015,1e-05,,
MIOSR,50,0.002,0.01,400,2400,35,"(0.45805494822409054, 0.30834960696491165)",0.9996797940944319,0.0058116619270376264,9.785467246325042e-05,0.0001041081162480596,0.000122327384461407,1.0,4,0,0,46.904916763305664,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.014273992181725854,400,2400,35,"(0.45805494822409054, 0.30834960696491165)",0.9996797605793427,0.005816887616537637,0.0001403401944885409,0.00014761784215785426,0.00016888195333013555,1.0,4.0,0.0,0.0,6.2891528606414795,3.281341424030552,1e-05,,
SSR,50,0.002,0.014273992181725854,400,2400,35,"(0.45805494822409054, 0.30834960696491165)",0.9996793832787476,0.005813725092176147,0.00020212903331366842,0.00022092120568073927,0.0002971821830604071,1.0,4,0,0,0.3128066062927246,,"(1e-05, 1e-05)",,
SR3,50,0.002,0.014273992181725854,400,2400,35,"(0.45805494822409054, 0.30834960696491165)",0.9996797605793427,0.005816887616537637,0.0001403401944885409,0.00014761784215785426,0.00016888195333013555,1.0,4.0,0.0,0.0,129.8774299621582,8.832716109390496,,1.0,
E-STLSQ,50,0.002,0.014273992181725854,400,2400,35,"(0.45805494822409054, 0.30834960696491165)",0.9996797383767946,0.005816230562909955,0.00014451366948259084,0.00014946830219381176,0.00016229788118984345,1.0,4.0,0.0,0.0,12.561860084533691,4.8760546168179015,1e-05,,
MIOSR,50,0.002,0.014273992181725854,400,2400,35,"(0.45805494822409054, 0.30834960696491165)",0.9996797605793427,0.005816887616537637,0.0001403401944885409,0.00014761784215785426,0.00016888195333013555,1.0,4,0,0,47.94490694999695,,"(0, 0)",,"(2, 2)"
