Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,x0,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,50,0.002,0.01,400,2400,46,"(0.7838323508057506, 0.6348337060527302)",0.9999422029323561,0.0033220695559928503,0.00035289122142878604,0.0003646582280701395,0.00044883898013843294,1.0,4.0,0.0,0.0,7.297930002212524,4.416358054695248,0.0,,
SSR,50,0.002,0.01,400,2400,46,"(0.7838323508057506, 0.6348337060527302)",0.9999422106732245,0.003321670005148156,0.00037477268177648455,0.000399259577334696,0.0005058840947224752,1.0,4,0,0,0.3672220706939697,,"(1e-05, 0.0)",,
SR3,50,0.002,0.01,400,2400,46,"(0.7838323508057506, 0.6348337060527302)",0.7673835902753785,0.12563187193427935,1.6285239779870098,1.118787720989723,1.0204005416519766,0.23529411764705882,4.0,13.0,0.0,251.35705995559692,1.345900192632356,,3.3333333333333335,
E-STLSQ,50,0.002,0.01,400,2400,46,"(0.7838323508057506, 0.6348337060527302)",0.9835956134325144,0.04568823548050007,0.2651341910714235,0.3037479469418769,0.34895896910844326,0.8,4.0,1.0,0.0,16.686588764190674,4.0,0.0,,
MIOSR,50,0.002,0.01,400,2400,46,"(0.7838323508057506, 0.6348337060527302)",0.9999422029323561,0.0033220695559928503,0.00035289122142878604,0.0003646582280701395,0.00044883898013843294,1.0,4,0,0,51.42257356643677,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.014273992181725854,400,2400,46,"(0.7838323508057506, 0.6348337060527302)",0.9999416332375264,0.0033521235016043373,0.0005159135186728372,0.0005346116802899131,0.0006527801447715476,1.0,4.0,0.0,0.0,7.013667583465576,8.832716109390496,1e-05,,
SSR,50,0.002,0.014273992181725854,400,2400,46,"(0.7838323508057506, 0.6348337060527302)",0.9999416304744724,0.0033523088679891034,0.0005377930799161741,0.0005687988800028085,0.0007098223875164677,1.0,4,0,0,0.37107014656066895,,"(1e-05, 0.0)",,
SR3,50,0.002,0.014273992181725854,400,2400,46,"(0.7838323508057506, 0.6348337060527302)",0.9201152026312258,0.09441464897924151,0.6997630819419867,0.7597533486029178,0.9089906895871825,0.3333333333333333,4.0,8.0,0.0,240.44391632080078,4.0,,3.3333333333333335,
E-STLSQ,50,0.002,0.014273992181725854,400,2400,46,"(0.7838323508057506, 0.6348337060527302)",0.9975850284349204,0.01151078158303925,0.10622412436987098,0.09922718179071688,0.09780282419108133,0.6666666666666666,4.0,2.0,0.0,15.589594841003418,8.832716109390496,1e-05,,
MIOSR,50,0.002,0.014273992181725854,400,2400,46,"(0.7838323508057506, 0.6348337060527302)",0.9999416332375264,0.0033521235016043373,0.0005159135186728372,0.0005346116802899131,0.0006527801447715476,1.0,4,0,0,50.7660927772522,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.02037468528039708,400,2400,46,"(0.7838323508057506, 0.6348337060527302)",0.9999403854589956,0.003407915496727352,0.0007612702500275082,0.0007923461306896108,0.0009564369700415298,1.0,4.0,0.0,0.0,7.002349138259888,8.0,1e-05,,
SSR,50,0.002,0.02037468528039708,400,2400,46,"(0.7838323508057506, 0.6348337060527302)",0.9999403955671177,0.0034071834044215625,0.0008319948216816191,0.0008773136263740232,0.001013473675026333,1.0,4,0,0,0.3693275451660156,,"(1e-05, 1e-05)",,
SR3,50,0.002,0.02037468528039708,400,2400,46,"(0.7838323508057506, 0.6348337060527302)",0.8795739946234388,0.11773726621305006,0.7848075940428648,0.7547983176304192,0.8524463720205142,0.3333333333333333,4.0,8.0,0.0,223.68252515792847,4.0,,3.3333333333333335,
E-STLSQ,50,0.002,0.02037468528039708,400,2400,46,"(0.7838323508057506, 0.6348337060527302)",0.9999403979819057,0.0034074857744257,0.0007327760675102198,0.0007701815329248456,0.0009669376245629024,1.0,4.0,0.0,0.0,15.310075998306274,8.0,1e-05,,
MIOSR,50,0.002,0.02037468528039708,400,2400,46,"(0.7838323508057506, 0.6348337060527302)",0.9999403854589956,0.003407915496727352,0.0007612702500275082,0.0007923461306896108,0.0009564369700415298,1.0,4,0,0,50.92760491371155,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.029082809839751277,400,2400,46,"(0.7838323508057506, 0.6348337060527302)",0.9998212941235346,0.005686011333105846,0.02913455432701983,0.029433253249850723,0.034297109845016396,0.6666666666666666,4.0,2.0,0.0,7.024982929229736,8.0,0.01,,
SSR,50,0.002,0.029082809839751277,400,2400,46,"(0.7838323508057506, 0.6348337060527302)",0.9999376253775429,0.0035119772760847496,0.0012080233744573275,0.0012783115412431736,0.001472458340706595,1.0,4,0,0,0.3798367977142334,,"(1e-05, 1e-05)",,
SR3,50,0.002,0.029082809839751277,400,2400,46,"(0.7838323508057506, 0.6348337060527302)",0.7269958671818145,0.1723862418443145,1.1368177612837338,1.1619380524849714,1.3232049918121134,0.2727272727272727,3.0,7.0,1.0,224.27454662322998,5.943977156547793,,3.3333333333333335,
E-STLSQ,50,0.002,0.029082809839751277,400,2400,46,"(0.7838323508057506, 0.6348337060527302)",0.9998248280236538,0.0056390691031806784,0.02916890783783554,0.029232519419818543,0.03412228581931638,0.6666666666666666,4.0,2.0,0.0,13.511768579483032,8.0,0.01,,
MIOSR,50,0.002,0.029082809839751277,400,2400,46,"(0.7838323508057506, 0.6348337060527302)",0.9999376718904844,0.003510585566534706,0.001137295729583094,0.0011919196814238581,0.0014154324711944,1.0,4,0,0,54.571266174316406,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.04151278002752295,400,2400,46,"(0.7838323508057506, 0.6348337060527302)",0.9994841985283047,0.008921593811659015,0.05753960887593398,0.05840729797338998,0.06842720142940575,0.6666666666666666,4.0,2.0,0.0,7.057761192321777,8.0,0.01,,
SSR,50,0.002,0.04151278002752295,400,2400,46,"(0.7838323508057506, 0.6348337060527302)",0.9999076746045313,0.00449247294020775,0.004468336089501199,0.00557888643614861,0.007788696425485142,1.0,4,0,0,0.38143396377563477,,"(0.001, 1e-05)",,
SR3,50,0.002,0.04151278002752295,400,2400,46,"(0.7838323508057506, 0.6348337060527302)",0.6498058510984733,0.20219894292247603,1.1444068741022426,1.0425032805256202,1.0819107445051728,0.2727272727272727,3.0,7.0,1.0,224.58522510528564,5.383600770529422,,3.3333333333333335,
E-STLSQ,50,0.002,0.04151278002752295,400,2400,46,"(0.7838323508057506, 0.6348337060527302)",0.9995365373243754,0.008502280508177818,0.05497179268594793,0.05486959995313642,0.06408900449590763,0.6666666666666666,4.0,2.0,0.0,13.792762756347656,8.0,0.01,,
MIOSR,50,0.002,0.04151278002752295,400,2400,46,"(0.7838323508057506, 0.6348337060527302)",0.9999317434071626,0.003699030051728846,0.001726647578109774,0.001828851757288489,0.0021226293011945784,1.0,4,0,0,54.71537375450134,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.05925530975545678,400,2400,46,"(0.7838323508057506, 0.6348337060527302)",0.9982829979164741,0.015540848010967431,0.11025898914599284,0.11248459388307294,0.13227489990244012,0.6666666666666666,4.0,2.0,0.0,6.981040954589844,8.0,0.01,,
SSR,50,0.002,0.05925530975545678,400,2400,46,"(0.7838323508057506, 0.6348337060527302)",0.999769647031829,0.0067435502953272245,0.012553643401538387,0.013327681904836445,0.01664607088954373,1.0,4,0,0,0.3775002956390381,,"(0.001, 0.001)",,
SR3,50,0.002,0.05925530975545678,400,2400,46,"(0.7838323508057506, 0.6348337060527302)",0.5605342971101946,0.2363780558123186,1.1468357894383032,0.948891557714829,1.0,0.2727272727272727,3.0,7.0,1.0,239.93741965293884,6.5626828480611,,1.0,
E-STLSQ,50,0.002,0.05925530975545678,400,2400,46,"(0.7838323508057506, 0.6348337060527302)",0.998629891572536,0.013998959884833632,0.09311446826061312,0.1003823025876772,0.11920371158997785,0.6666666666666666,4.0,2.0,0.0,13.643412828445435,8.0,0.01,,
MIOSR,50,0.002,0.05925530975545678,400,2400,46,"(0.7838323508057506, 0.6348337060527302)",0.9999185649420399,0.004045219523015667,0.002675225855309037,0.002878324038900438,0.0032379898743755573,1.0,4,0,0,56.97528910636902,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.08458098281751338,400,2400,46,"(0.7838323508057506, 0.6348337060527302)",0.734133850881352,0.12341448413508327,1.720882536493237,1.1770597103710039,1.0147710926560811,0.4,4.0,6.0,0.0,6.942032337188721,3.6228946570556255,0.01,,
SSR,50,0.002,0.08458098281751338,400,2400,46,"(0.7838323508057506, 0.6348337060527302)",0.9997084154666526,0.007515047800972667,0.01415728992395577,0.015050500277601122,0.018489547317135903,1.0,4,0,0,0.3646066188812256,,"(0.001, 0.001)",,
SR3,50,0.002,0.08458098281751338,400,2400,46,"(0.7838323508057506, 0.6348337060527302)",0.5963582860436757,0.2549192196035899,0.7369955806360554,0.5888411496886435,0.6728615278295285,0.4,4.0,6.0,0.0,293.52365159988403,7.245789314111251,,1.0,
E-STLSQ,50,0.002,0.08458098281751338,400,2400,46,"(0.7838323508057506, 0.6348337060527302)",0.7677990676672684,0.1165707492124362,1.6576853498629236,1.1371189815170304,0.9704958425138643,0.4,4.0,6.0,0.0,13.407838106155396,4.0,0.01,,
MIOSR,50,0.002,0.08458098281751338,400,2400,46,"(0.7838323508057506, 0.6348337060527302)",0.9998882807950509,0.004687184434863991,0.004248425960608535,0.004672229842312989,0.005045678517416085,1.0,4,0,0,57.78066873550415,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.12073082874598748,400,2400,46,"(0.7838323508057506, 0.6348337060527302)",0.9998148719657172,0.005900818591947263,0.006946180881939314,0.007855882394713928,0.008065284321175526,1.0,4.0,0.0,0.0,7.091158390045166,9.752109233635803,1e-05,,
SSR,50,0.002,0.12073082874598748,400,2400,46,"(0.7838323508057506, 0.6348337060527302)",0.8846515108830143,0.07016402836895273,0.7360176260530665,0.683881498029514,0.692144622978965,0.6666666666666666,4,2,0,0.38138866424560547,,"(0.001, 0.001)",,
SR3,50,0.002,0.12073082874598748,400,2400,46,"(0.7838323508057506, 0.6348337060527302)",0.48904451737844357,0.25960631906234993,0.8359979627230306,0.5692327051294921,0.5818695872737399,0.36363636363636365,4.0,7.0,0.0,292.2747049331665,6.5626828480611,,0.03333333333333333,
E-STLSQ,50,0.002,0.12073082874598748,400,2400,46,"(0.7838323508057506, 0.6348337060527302)",0.9998048402083922,0.00615112902168922,0.007848538714243895,0.008827950912245133,0.010249883402533832,1.0,4.0,0.0,0.0,14.862278461456299,10.767201541058844,1e-05,,
MIOSR,50,0.002,0.12073082874598748,400,2400,46,"(0.7838323508057506, 0.6348337060527302)",0.9998148719657172,0.005900818591947263,0.006946180881939314,0.007855882394713928,0.008065284321175526,1.0,4,0,0,58.18286919593811,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.17233109056135082,400,2400,46,"(0.7838323508057506, 0.6348337060527302)",0.9996228701286691,0.008241185838044538,0.01239645138396207,0.013709209206853135,0.014447898595247111,1.0,4.0,0.0,0.0,9.79305100440979,11.887954313095586,1e-05,,
SSR,50,0.002,0.17233109056135082,400,2400,46,"(0.7838323508057506, 0.6348337060527302)",0.999540442240464,0.009313773856842374,0.015121640480892875,0.016616980600347497,0.018873524496415328,1.0,4,0,0,4.226687908172607,,"(0.001, 0.0)",,
SR3,50,0.002,0.17233109056135082,400,2400,46,"(0.7838323508057506, 0.6348337060527302)",0.1667070937190215,0.34346551073913106,1.5063258927232497,0.7174055124969,0.610370033023276,0.21052631578947367,4.0,15.0,0.0,288.79083013534546,0.125,,0.03333333333333333,
E-STLSQ,50,0.002,0.17233109056135082,400,2400,46,"(0.7838323508057506, 0.6348337060527302)",0.9949456933461013,0.029819805900855135,0.09103824366899843,0.07490929750130107,0.06508739713161568,0.6666666666666666,4.0,2.0,0.0,18.846084594726562,11.887954313095586,1e-05,,
MIOSR,50,0.002,0.17233109056135082,400,2400,46,"(0.7838323508057506, 0.6348337060527302)",0.9996121926771158,0.008492750740045645,0.045890232757964,0.047498434128475264,0.05767436477571799,0.8,4,1,0,62.23652267456055,,"(0, 0.01)",,"(2, 3)"
STLSQ,50,0.002,0.24598526393410117,400,2400,46,"(0.7838323508057506, 0.6348337060527302)",0.7891612950045372,0.1298863168237499,1.430285010013552,1.0470620545370781,0.9374741109889474,0.5,4.0,4.0,0.0,9.802883625030518,5.943977156547793,0.01,,
SSR,50,0.002,0.24598526393410117,400,2400,46,"(0.7838323508057506, 0.6348337060527302)",0.870277502532441,0.11757750175594746,0.7229416472542419,0.7904776458913911,0.9052327827496299,0.6666666666666666,4,2,0,4.277128458023071,,"(0.001, 0.001)",,
SR3,50,0.002,0.24598526393410117,400,2400,46,"(0.7838323508057506, 0.6348337060527302)",0.07961302302579386,0.3611153429127025,1.4703368290771706,0.72305624559312,0.6283353573040653,0.21052631578947367,4.0,15.0,0.0,250.47628903388977,0.22643091606597668,,0.03333333333333333,
E-STLSQ,50,0.002,0.24598526393410117,400,2400,46,"(0.7838323508057506, 0.6348337060527302)",0.7952169940632596,0.1286604537075236,1.4064777630274297,1.0338925738426692,0.9310761767418008,0.5,4.0,4.0,0.0,17.60649585723877,6.5626828480611,0.01,,
MIOSR,50,0.002,0.24598526393410117,400,2400,46,"(0.7838323508057506, 0.6348337060527302)",0.935128254526796,0.09199453602814915,0.5841032537763273,0.660614268388934,0.7833292944173592,0.8,4,1,0,62.174906730651855,,"(0.001, 0)",,"(3, 2)"
STLSQ,50,0.002,0.3511191734215131,400,2400,46,"(0.7838323508057506, 0.6348337060527302)",0.8101499180534265,0.1496124377153257,1.089282605845206,0.8352374722954149,0.8303919675216763,0.4,4.0,6.0,0.0,9.870742321014404,4.416358054695248,0.01,,
SSR,50,0.002,0.3511191734215131,400,2400,46,"(0.7838323508057506, 0.6348337060527302)",0.6692831692144593,0.1839460109616457,1.057837600273792,1.1515124341337262,1.3088799628424854,0.5,3,2,1,4.253184080123901,,"(0.001, 0.0)",,
