Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,x0,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,50,0.002,0.01,400,2400,40,"(0.4076870280802861, 0.05536604011186008)",0.9999824061825304,0.0014882743958995995,0.00015837568617680183,0.00016017055943976579,0.00018899177386924037,1.0,4.0,0.0,0.0,6.234165906906128,8.0,0.0,,
SSR,50,0.002,0.01,400,2400,40,"(0.4076870280802861, 0.05536604011186008)",0.9999825490755935,0.0014770601617602416,0.00015535450390631407,0.00017455506438078725,0.00023704004813502878,1.0,4,0,0,0.31110119819641113,,"(1e-05, 1e-05)",,
SR3,50,0.002,0.01,400,2400,40,"(0.4076870280802861, 0.05536604011186008)",0.9999824061825304,0.0014882743958995995,0.00015837568617680183,0.00016017055943976579,0.00018899177386924037,1.0,4.0,0.0,0.0,129.70154786109924,13.1253656961222,,1.0,
E-STLSQ,50,0.002,0.01,400,2400,40,"(0.4076870280802861, 0.05536604011186008)",0.9999824131718213,0.0014876412848696574,0.00015236971614007722,0.0001536443735076411,0.00017746688287587631,1.0,4.0,0.0,0.0,11.776144027709961,14.491578628222502,0.0,,
MIOSR,50,0.002,0.01,400,2400,40,"(0.4076870280802861, 0.05536604011186008)",0.9999824061825304,0.0014882743958995995,0.00015837568617680183,0.00016017055943976579,0.00018899177386924037,1.0,4,0,0,50.950679779052734,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.014273992181725854,400,2400,40,"(0.4076870280802861, 0.05536604011186008)",0.9999823738361613,0.0014913136382098252,0.00022558741815702644,0.0002275452466274185,0.0002656677962308507,1.0,4.0,0.0,0.0,6.23377251625061,8.832716109390496,0.0,,
SSR,50,0.002,0.014273992181725854,400,2400,40,"(0.4076870280802861, 0.05536604011186008)",0.9999825299914369,0.0014793512916920905,0.00014917314898256544,0.00020678382319753094,0.00029359292958464067,1.0,4,0,0,0.3096134662628174,,"(1e-05, 1e-05)",,
SR3,50,0.002,0.014273992181725854,400,2400,40,"(0.4076870280802861, 0.05536604011186008)",0.9999823738361613,0.0014913136382098252,0.00022558741815702644,0.0002275452466274185,0.0002656677962308507,1.0,4.0,0.0,0.0,156.19484901428223,14.491578628222502,,1.0,
E-STLSQ,50,0.002,0.014273992181725854,400,2400,40,"(0.4076870280802861, 0.05536604011186008)",0.999982385476857,0.0014902902655113406,0.00021697394000619801,0.00021826034398509205,0.0002488025517088488,1.0,4.0,0.0,0.0,11.79882550239563,14.491578628222502,0.0,,
MIOSR,50,0.002,0.014273992181725854,400,2400,40,"(0.4076870280802861, 0.05536604011186008)",0.9999823738361613,0.0014913136382098252,0.00022558741815702644,0.0002275452466274185,0.0002656677962308507,1.0,4,0,0,51.66641402244568,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.02037468528039708,400,2400,40,"(0.4076870280802861, 0.05536604011186008)",0.9999823148572847,0.0014966728797153061,0.0003210329582539726,0.0003227428179253288,0.00037087897363417,1.0,4.0,0.0,0.0,6.242631196975708,11.887954313095586,0.0,,
SSR,50,0.002,0.02037468528039708,400,2400,40,"(0.4076870280802861, 0.05536604011186008)",0.9999824884549362,0.0014839082045061372,0.0002390004508932781,0.00027730240256489087,0.00037789964528549546,1.0,4,0,0,0.3102908134460449,,"(1e-05, 1e-05)",,
SR3,50,0.002,0.02037468528039708,400,2400,40,"(0.4076870280802861, 0.05536604011186008)",0.999973411109212,0.0019664841828420437,0.002176431531827131,0.002650049454013138,0.00372043425214047,0.6666666666666666,4.0,2.0,0.0,167.43292546272278,16.0,,0.03333333333333333,
E-STLSQ,50,0.002,0.02037468528039708,400,2400,40,"(0.4076870280802861, 0.05536604011186008)",0.999982334775537,0.0014950036474245796,0.0003086826903770403,0.0003096420529860206,0.00034605417796527147,1.0,4.0,0.0,0.0,12.028852939605713,14.491578628222502,0.0,,
MIOSR,50,0.002,0.02037468528039708,400,2400,40,"(0.4076870280802861, 0.05536604011186008)",0.9999823148572847,0.0014966728797153061,0.0003210329582539726,0.0003227428179253288,0.00037087897363417,1.0,4,0,0,52.42739820480347,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.029082809839751277,400,2400,40,"(0.4076870280802861, 0.05536604011186008)",0.9999822055345884,0.0015061144484857748,0.0004562730004279232,0.00045693394776203647,0.0005124510886153289,1.0,4.0,0.0,0.0,6.259587287902832,13.1253656961222,0.0,,
SSR,50,0.002,0.029082809839751277,400,2400,40,"(0.4076870280802861, 0.05536604011186008)",0.9999824010034443,0.0014926067171127095,0.000374167159920239,0.0003981379182213761,0.0005055218938313288,1.0,4,0,0,0.3113288879394531,,"(1e-05, 1e-05)",,
SR3,50,0.002,0.029082809839751277,400,2400,40,"(0.4076870280802861, 0.05536604011186008)",0.806613598651337,0.1770504420961726,0.7216769455733563,0.6605771343486418,0.794466329138203,0.5,4.0,4.0,0.0,140.92755818367004,11.887954313095586,,1.0,
E-STLSQ,50,0.002,0.029082809839751277,400,2400,40,"(0.4076870280802861, 0.05536604011186008)",0.999982239436379,0.001503455412628358,0.0004390652421273827,0.0004393896069253994,0.0004768820968077847,1.0,4.0,0.0,0.0,11.904114007949829,14.491578628222502,0.0,,
MIOSR,50,0.002,0.029082809839751277,400,2400,40,"(0.4076870280802861, 0.05536604011186008)",0.9999822055345884,0.0015061144484857748,0.0004562730004279232,0.00045693394776203647,0.0005124510886153289,1.0,4,0,0,52.46898531913757,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.04151278002752295,400,2400,40,"(0.4076870280802861, 0.05536604011186008)",0.9999820001925253,0.0015227213978071925,0.0006472861126047786,0.0006458753657392421,0.0006970472686232299,1.0,4.0,0.0,0.0,6.2343223094940186,4.0,1e-05,,
SSR,50,0.002,0.04151278002752295,400,2400,40,"(0.4076870280802861, 0.05536604011186008)",0.9999822207261561,0.0015087590466139739,0.0005650784711329626,0.000583284426022232,0.0007024864020738874,1.0,4,0,0,0.3139824867248535,,"(1e-05, 1e-05)",,
SR3,50,0.002,0.04151278002752295,400,2400,40,"(0.4076870280802861, 0.05536604011186008)",0.7254302064328639,0.2107318340525271,0.8263035716529705,0.7825716247620502,0.9856997272949171,0.5,4.0,4.0,0.0,187.48303985595703,14.491578628222502,,0.1,
E-STLSQ,50,0.002,0.04151278002752295,400,2400,40,"(0.4076870280802861, 0.05536604011186008)",0.9999820018412459,0.0015245222044379901,0.000713896394817395,0.0007154136271810698,0.0007768101919321424,1.0,4.0,0.0,0.0,11.622053623199463,4.0,1e-05,,
MIOSR,50,0.002,0.04151278002752295,400,2400,40,"(0.4076870280802861, 0.05536604011186008)",0.9999820001925253,0.0015227213978071925,0.0006472861126047786,0.0006458753657392421,0.0006970472686232299,1.0,4,0,0,50.992090702056885,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.05925530975545678,400,2400,40,"(0.4076870280802861, 0.05536604011186008)",0.5709559224230503,0.2647961219137153,2.3742908992318585,2.067522627338028,2.5418669241193017,0.4444444444444444,4.0,5.0,0.0,6.238569498062134,3.281341424030552,1e-05,,
SSR,50,0.002,0.05925530975545678,400,2400,40,"(0.4076870280802861, 0.05536604011186008)",0.999981852474275,0.001538289852581489,0.000833451314796208,0.0008548319839640122,0.0010136975866478436,1.0,4,0,0,0.31480836868286133,,"(1e-05, 1e-05)",,
SR3,50,0.002,0.05925530975545678,400,2400,40,"(0.4076870280802861, 0.05536604011186008)",-4.393776888618912,0.9288672810888287,6.463532751584997,5.177957748866596,5.238348566494901,0.4,4.0,6.0,0.0,140.17659449577332,11.887954313095586,,0.03333333333333333,
E-STLSQ,50,0.002,0.05925530975545678,400,2400,40,"(0.4076870280802861, 0.05536604011186008)",0.999981696066851,0.0015484286988871002,0.0009220723438884958,0.0009387136756392074,0.0010668802928147868,1.0,4.0,0.0,0.0,11.606813192367554,4.8760546168179015,1e-05,,
MIOSR,50,0.002,0.05925530975545678,400,2400,40,"(0.4076870280802861, 0.05536604011186008)",0.9999816086941442,0.0015519736822097543,0.0009157984112141898,0.0009127627833507112,0.0009249798193929238,1.0,4,0,0,52.20742726325989,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.08458098281751338,400,2400,40,"(0.4076870280802861, 0.05536604011186008)",0.5385517251001418,0.27409276560798135,2.43906897020084,2.0983252743914367,2.5190151351360983,0.4444444444444444,4.0,5.0,0.0,6.274339199066162,3.281341424030552,1e-05,,
SSR,50,0.002,0.08458098281751338,400,2400,40,"(0.4076870280802861, 0.05536604011186008)",0.9999810922466912,0.001592365954438808,0.0012079740695755945,0.0012509457055360843,0.0015190939113026048,1.0,4,0,0,0.31406068801879883,,"(1e-05, 1e-05)",,
SR3,50,0.002,0.08458098281751338,400,2400,40,"(0.4076870280802861, 0.05536604011186008)",-4.089938476960493,0.9028291298432778,6.409266989056536,5.120514611882208,5.102060556558161,0.4,4.0,6.0,0.0,161.59927225112915,13.1253656961222,,0.03333333333333333,
E-STLSQ,50,0.002,0.08458098281751338,400,2400,40,"(0.4076870280802861, 0.05536604011186008)",0.5367327665719166,0.2749838649954409,2.427664551995289,2.082142965063519,2.508837034732857,0.4444444444444444,4.0,5.0,0.0,12.455037593841553,4.0,1e-05,,
MIOSR,50,0.002,0.08458098281751338,400,2400,40,"(0.4076870280802861, 0.05536604011186008)",0.9999808408964729,0.0016042350588447753,0.0012905082191225045,0.001295329338607441,0.0014066139609585804,1.0,4,0,0,51.94903349876404,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.12073082874598748,400,2400,40,"(0.4076870280802861, 0.05536604011186008)",0.48515381589791706,0.2887892877583445,2.5022048646076094,2.1185813960242297,2.423630815327042,0.4444444444444444,4.0,5.0,0.0,6.280291795730591,4.416358054695248,1e-05,,
SSR,50,0.002,0.12073082874598748,400,2400,40,"(0.4076870280802861, 0.05536604011186008)",0.9999794437945259,0.001694444337446355,0.0017243031568725628,0.0018457722600401863,0.0023655678617187093,1.0,4,0,0,0.3140745162963867,,"(1e-05, 1e-05)",,
SR3,50,0.002,0.12073082874598748,400,2400,40,"(0.4076870280802861, 0.05536604011186008)",0.999979234489991,0.0017016758580866756,0.0018070793040170132,0.0018659960135740527,0.002253273173797865,1.0,4.0,0.0,0.0,199.5151526927948,16.0,,3.3333333333333335,
E-STLSQ,50,0.002,0.12073082874598748,400,2400,40,"(0.4076870280802861, 0.05536604011186008)",0.5213397430600113,0.2783540418900326,2.4576794133511384,2.1037720271900406,2.4149208394866166,0.4444444444444444,4.0,5.0,0.0,12.27757453918457,5.943977156547793,1e-05,,
MIOSR,50,0.002,0.12073082874598748,400,2400,40,"(0.4076870280802861, 0.05536604011186008)",0.999979234489991,0.0017016758580866756,0.0018070793040170132,0.0018659960135740527,0.002253273173797865,1.0,4,0,0,56.03682541847229,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.17233109056135082,400,2400,40,"(0.4076870280802861, 0.05536604011186008)",0.999975393732545,0.0018991985615486435,0.0025027910320362355,0.0027907894034142075,0.0037206729983322974,1.0,4.0,0.0,0.0,9.241647720336914,8.832716109390496,1e-05,,
SSR,50,0.002,0.17233109056135082,400,2400,40,"(0.4076870280802861, 0.05536604011186008)",0.9999539450587273,0.0027142073774931094,0.0067949820536868585,0.006899947070974043,0.007532627445406312,0.8,4,1,0,4.051563024520874,,"(0.0, 1e-05)",,
SR3,50,0.002,0.17233109056135082,400,2400,40,"(0.4076870280802861, 0.05536604011186008)",0.9896887188095794,0.04122659182166648,0.09573894875476889,0.11951952813305665,0.16718350034468982,0.6666666666666666,4.0,2.0,0.0,194.20326828956604,16.0,,1.0,
E-STLSQ,50,0.002,0.17233109056135082,400,2400,40,"(0.4076870280802861, 0.05536604011186008)",0.999976686832888,0.0018419971634475352,0.0021531066877458786,0.002553344477538415,0.0035177768522773436,1.0,4.0,0.0,0.0,16.030927419662476,11.887954313095586,1e-05,,
