Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,x0,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,50,0.002,0.01,400,2400,36,"(0.7285071915957256, 0.6016142123702133)",0.9998427350988539,0.0076685823563209295,0.005014585287685913,0.005409796955621878,0.0059415312406942535,0.8,4.0,1.0,0.0,6.417586803436279,8.0,0.001,,
SSR,50,0.002,0.01,400,2400,36,"(0.7285071915957256, 0.6016142123702133)",0.9998464510004537,0.007550426240694788,0.0003457366501111918,0.0004072030051690747,0.0005228543413174691,1.0,4,0,0,0.319735050201416,,"(1e-05, 0.0)",,
SR3,50,0.002,0.01,400,2400,36,"(0.7285071915957256, 0.6016142123702133)",0.9662954461558204,0.0913615913978312,1.6923708713393513,1.08046180027684,0.8965700589838551,0.26666666666666666,4.0,11.0,0.0,249.91544270515442,1.8114473285278128,,1.0,
E-STLSQ,50,0.002,0.01,400,2400,36,"(0.7285071915957256, 0.6016142123702133)",0.9998429432060512,0.00766082473465837,0.0048729908411902,0.005186190252682298,0.005680513124631847,0.8,4.0,1.0,0.0,12.360955238342285,8.0,0.001,,
MIOSR,50,0.002,0.01,400,2400,36,"(0.7285071915957256, 0.6016142123702133)",0.99984646030764,0.007550617397605616,0.00032002074207334056,0.0003742305726185264,0.00046968671998559586,1.0,4,0,0,46.63394021987915,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.014273992181725854,400,2400,36,"(0.7285071915957256, 0.6016142123702133)",0.9998387603970891,0.007790502592453877,0.007611106809525095,0.008226104917416963,0.009040363001814189,0.8,4.0,1.0,0.0,6.4075844287872314,8.0,0.001,,
SSR,50,0.002,0.014273992181725854,400,2400,36,"(0.7285071915957256, 0.6016142123702133)",0.9998463033931237,0.007550561281550844,0.0005646928938221487,0.0006258296775869779,0.0007296922706204967,1.0,4,0,0,0.31726813316345215,,"(1e-05, 1e-05)",,
SR3,50,0.002,0.014273992181725854,400,2400,36,"(0.7285071915957256, 0.6016142123702133)",0.9283860991423394,0.15000999173579282,2.61382017224138,1.7288771180566789,1.461500010497578,0.23529411764705882,4.0,13.0,0.0,227.55553579330444,1.345900192632356,,3.3333333333333335,
E-STLSQ,50,0.002,0.014273992181725854,400,2400,36,"(0.7285071915957256, 0.6016142123702133)",0.999839036750519,0.007781062634726069,0.0074858636260307495,0.007978012151620441,0.008764115888840207,0.8,4.0,1.0,0.0,12.323817491531372,8.0,0.001,,
MIOSR,50,0.002,0.014273992181725854,400,2400,36,"(0.7285071915957256, 0.6016142123702133)",0.999846296164715,0.007552632275475445,0.0004677307483669428,0.0005431361310116969,0.0006765341983753004,1.0,4,0,0,50.28043341636658,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.02037468528039708,400,2400,36,"(0.7285071915957256, 0.6016142123702133)",0.9998459239229355,0.007561299328733791,0.0006899075962688523,0.0007937639976322689,0.0009780802116678088,1.0,4.0,0.0,0.0,6.398625135421753,5.943977156547793,0.0,,
SSR,50,0.002,0.02037468528039708,400,2400,36,"(0.7285071915957256, 0.6016142123702133)",0.99984589175808,0.007560791755309758,0.0007868538972833567,0.0008765731948989806,0.0010312241275288515,1.0,4,0,0,0.3188972473144531,,"(1e-05, 1e-05)",,
SR3,50,0.002,0.02037468528039708,400,2400,36,"(0.7285071915957256, 0.6016142123702133)",0.9590641785221748,0.1236724033823966,1.6076899492773127,1.4148596643803522,1.4818242585771642,0.3076923076923077,4.0,9.0,0.0,221.41988515853882,4.8760546168179015,,1.0,
E-STLSQ,50,0.002,0.02037468528039708,400,2400,36,"(0.7285071915957256, 0.6016142123702133)",0.9998457737668488,0.007564464674863479,0.0007532638569783715,0.0008640405915957968,0.001057235558113412,1.0,4.0,0.0,0.0,14.146493196487427,5.943977156547793,0.0,,
MIOSR,50,0.002,0.02037468528039708,400,2400,36,"(0.7285071915957256, 0.6016142123702133)",0.9998459239229355,0.007561299328733791,0.0006899075962688523,0.0007937639976322689,0.0009780802116678088,1.0,4,0,0,50.3418984413147,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.029082809839751277,400,2400,36,"(0.7285071915957256, 0.6016142123702133)",0.999806859123286,0.008636786540332635,0.018700909634668705,0.020313664261093333,0.02236022413900516,0.8,4.0,1.0,0.0,6.444713354110718,8.832716109390496,0.001,,
SSR,50,0.002,0.029082809839751277,400,2400,36,"(0.7285071915957256, 0.6016142123702133)",0.9997506867341294,0.009823400327341223,0.00808106080076871,0.010175197074643615,0.014201557158802735,1.0,4,0,0,0.3222696781158447,,"(1e-05, 0.001)",,
SR3,50,0.002,0.029082809839751277,400,2400,36,"(0.7285071915957256, 0.6016142123702133)",0.8932035119099705,0.18705299007002468,2.547474853164148,1.611998976535442,1.3974219037631623,0.2222222222222222,4.0,14.0,0.0,216.56373524665833,0.6095068271022377,,0.03333333333333333,
E-STLSQ,50,0.002,0.029082809839751277,400,2400,36,"(0.7285071915957256, 0.6016142123702133)",0.9998062411757571,0.00865168835718345,0.018880614130460813,0.020541251804548997,0.02266849159469464,0.8,4.0,1.0,0.0,12.266370058059692,8.832716109390496,0.001,,
MIOSR,50,0.002,0.029082809839751277,400,2400,36,"(0.7285071915957256, 0.6016142123702133)",0.9998450806573306,0.007586313936080874,0.0010301291643624998,0.0011713403384443289,0.0014212556092930485,1.0,4,0,0,50.33219122886658,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.04151278002752295,400,2400,36,"(0.7285071915957256, 0.6016142123702133)",0.9997468257405359,0.009914827403016038,0.030468129837969416,0.033196653678199954,0.03657281868604292,0.8,4.0,1.0,0.0,6.414187908172607,8.832716109390496,0.001,,
SSR,50,0.002,0.04151278002752295,400,2400,36,"(0.7285071915957256, 0.6016142123702133)",0.9997193668629583,0.01049967575334258,0.011138534704763534,0.011674538062889069,0.014703822853162763,1.0,4,0,0,0.3203136920928955,,"(0.001, 0.001)",,
SR3,50,0.002,0.04151278002752295,400,2400,36,"(0.7285071915957256, 0.6016142123702133)",0.9255935098321396,0.1745445596056082,1.2209704322704804,1.2593865499579533,1.4931840958714244,0.2727272727272727,3.0,7.0,1.0,216.089763879776,4.416358054695248,,3.3333333333333335,
E-STLSQ,50,0.002,0.04151278002752295,400,2400,36,"(0.7285071915957256, 0.6016142123702133)",0.9997449851834705,0.00995001073033041,0.0306207392065766,0.03339199081394328,0.036780567881799266,0.8,4.0,1.0,0.0,12.229090929031372,8.832716109390496,0.001,,
MIOSR,50,0.002,0.04151278002752295,400,2400,36,"(0.7285071915957256, 0.6016142123702133)",0.9998431434358281,0.007649638584237235,0.0015627934056837085,0.0017517743068214669,0.0020796297414875653,1.0,4,0,0,53.884414196014404,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.05925530975545678,400,2400,36,"(0.7285071915957256, 0.6016142123702133)",0.9993621460025335,0.016025416112708253,0.10320740432587701,0.0833610098127463,0.07469837172116574,0.6666666666666666,4.0,2.0,0.0,6.417218446731567,7.245789314111251,0.01,,
SSR,50,0.002,0.05925530975545678,400,2400,36,"(0.7285071915957256, 0.6016142123702133)",0.9996990371112153,0.01088689382500959,0.011985531759937315,0.012516797091468133,0.01555247738320258,1.0,4,0,0,0.3214137554168701,,"(0.001, 0.001)",,
SR3,50,0.002,0.05925530975545678,400,2400,36,"(0.7285071915957256, 0.6016142123702133)",0.9039631325100597,0.19669882838923738,1.3472005732553782,1.1602276815853574,1.293183510301976,0.25,3.0,8.0,1.0,222.53333044052124,4.416358054695248,,3.3333333333333335,
