Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,x0,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,50,0.002,0.01,400,2400,21,"(0.04872488080912729, 0.28910965978981684)",0.9996695918386811,0.008145240206594281,0.00013511906741840417,0.00018403459391502975,0.00026136277883814785,1.0,4.0,0.0,0.0,5.147754430770874,2.691800385264711,1e-05,,
SSR,50,0.002,0.01,400,2400,21,"(0.04872488080912729, 0.28910965978981684)",0.9996693576711682,0.008140961631840662,0.00024827483963666455,0.0003090127545956308,0.0004334234385584779,1.0,4,0,0,0.2303447723388672,,"(1e-05, 1e-05)",,
SR3,50,0.002,0.01,400,2400,21,"(0.04872488080912729, 0.28910965978981684)",0.9996695918386811,0.008145240206594281,0.00013511906741840417,0.00018403459391502975,0.00026136277883814785,1.0,4.0,0.0,0.0,96.19521737098694,8.832716109390496,,3.3333333333333335,
E-STLSQ,50,0.002,0.01,400,2400,21,"(0.04872488080912729, 0.28910965978981684)",0.9996695917818247,0.00814496423006206,0.00014628386296776797,0.00019575449626662913,0.00027753670255616927,1.0,4.0,0.0,0.0,9.4789297580719,5.383600770529422,1e-05,,
MIOSR,50,0.002,0.01,400,2400,21,"(0.04872488080912729, 0.28910965978981684)",0.9996695918386811,0.008145240206594281,0.00013511906741840417,0.00018403459391502975,0.00026136277883814785,1.0,4,0,0,62.31063628196716,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.014273992181725854,400,2400,21,"(0.04872488080912729, 0.28910965978981684)",0.9996694412211117,0.008144788965890265,0.00019383144890159645,0.0002670560672142878,0.0003794919109273209,1.0,4.0,0.0,0.0,5.098088264465332,3.281341424030552,1e-05,,
SSR,50,0.002,0.014273992181725854,400,2400,21,"(0.04872488080912729, 0.28910965978981684)",0.9996691880963493,0.008141949234013497,0.0003068069493039712,0.0003914877894422717,0.0005515319430376309,1.0,4,0,0,0.22813057899475098,,"(1e-05, 1e-05)",,
SR3,50,0.002,0.014273992181725854,400,2400,21,"(0.04872488080912729, 0.28910965978981684)",0.9996694412211117,0.008144788965890265,0.00019383144890159645,0.0002670560672142878,0.0003794919109273209,1.0,4.0,0.0,0.0,126.27226543426514,8.832716109390496,,3.3333333333333335,
E-STLSQ,50,0.002,0.014273992181725854,400,2400,21,"(0.04872488080912729, 0.28910965978981684)",0.9996693421020527,0.008145074253914572,0.0002411065317737826,0.00032778504927614456,0.0004650407893699082,1.0,4.0,0.0,0.0,9.11516809463501,6.5626828480611,1e-05,,
MIOSR,50,0.002,0.014273992181725854,400,2400,21,"(0.04872488080912729, 0.28910965978981684)",0.9996694412211117,0.008144788965890265,0.00019383144890159645,0.0002670560672142878,0.0003794919109273209,1.0,4,0,0,61.75197649002075,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.02037468528039708,400,2400,21,"(0.04872488080912729, 0.28910965978981684)",0.9996691835165594,0.008146168305404393,0.00027864279386673364,0.00039025884899822815,0.0005547952283341928,1.0,4.0,0.0,0.0,5.118774890899658,4.8760546168179015,1e-05,,
SSR,50,0.002,0.02037468528039708,400,2400,21,"(0.04872488080912729, 0.28910965978981684)",0.9996689018233951,0.008145376612058951,0.0003964291326550923,0.0005145964383563258,0.0007268043940278802,1.0,4,0,0,0.22780919075012207,,"(1e-05, 1e-05)",,
SR3,50,0.002,0.02037468528039708,400,2400,21,"(0.04872488080912729, 0.28910965978981684)",0.9996691835165594,0.008146168305404393,0.00027864279386673364,0.00039025884899822815,0.0005547952283341928,1.0,4.0,0.0,0.0,118.34046173095703,8.832716109390496,,3.3333333333333335,
E-STLSQ,50,0.002,0.02037468528039708,400,2400,21,"(0.04872488080912729, 0.28910965978981684)",0.9996691707526935,0.008146526240876431,0.00030179315464069106,0.0004147410522357491,0.0005887075475936143,1.0,4.0,0.0,0.0,9.123769760131836,5.383600770529422,1e-05,,
MIOSR,50,0.002,0.02037468528039708,400,2400,21,"(0.04872488080912729, 0.28910965978981684)",0.9996691835165594,0.008146168305404393,0.00027864279386673364,0.00039025884899822815,0.0005547952283341928,1.0,4,0,0,60.898184061050415,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.029082809839751277,400,2400,21,"(0.04872488080912729, 0.28910965978981684)",0.9996687207113608,0.008152344227585727,0.00041186096378679734,0.0005759886177654632,0.0008186949438488966,1.0,4.0,0.0,0.0,5.096030235290527,5.383600770529422,1e-05,,
SSR,50,0.002,0.029082809839751277,400,2400,21,"(0.04872488080912729, 0.28910965978981684)",0.9996683951575681,0.008154367130896293,0.0005367703954013522,0.0007007644844635384,0.0009906571358445858,1.0,4,0,0,0.2264404296875,,"(1e-05, 1e-05)",,
SR3,50,0.002,0.029082809839751277,400,2400,21,"(0.04872488080912729, 0.28910965978981684)",0.9996687207113608,0.008152344227585727,0.00041186096378679734,0.0005759886177654632,0.0008186949438488966,1.0,4.0,0.0,0.0,157.03293776512146,8.832716109390496,,3.3333333333333335,
E-STLSQ,50,0.002,0.029082809839751277,400,2400,21,"(0.04872488080912729, 0.28910965978981684)",0.999668570625205,0.008155928149979515,0.00045729999597035246,0.0006427105089479729,0.0009133952152875935,1.0,4.0,0.0,0.0,9.293964862823486,6.5626828480611,1e-05,,
MIOSR,50,0.002,0.029082809839751277,400,2400,21,"(0.04872488080912729, 0.28910965978981684)",0.9996687207113608,0.008152344227585727,0.00041186096378679734,0.0005759886177654632,0.0008186949438488966,1.0,4,0,0,62.24762177467346,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.04151278002752295,400,2400,21,"(0.04872488080912729, 0.28910965978981684)",0.999667841099031,0.00816980138689741,0.0006376500365239015,0.0008620106982111208,0.0012234081516485419,1.0,4.0,0.0,0.0,5.100091934204102,5.383600770529422,1e-05,,
SSR,50,0.002,0.04151278002752295,400,2400,21,"(0.04872488080912729, 0.28910965978981684)",0.9996356508732056,0.009156441319565178,0.004119511728244593,0.005063040736550805,0.007062124332839303,1.0,4,0,0,0.23007464408874512,,"(0.001, 1e-05)",,
SR3,50,0.002,0.04151278002752295,400,2400,21,"(0.04872488080912729, 0.28910965978981684)",0.999667841099031,0.00816980138689741,0.0006376500365239015,0.0008620106982111208,0.0012234081516485419,1.0,4.0,0.0,0.0,110.84933471679688,9.752109233635803,,3.3333333333333335,
E-STLSQ,50,0.002,0.04151278002752295,400,2400,21,"(0.04872488080912729, 0.28910965978981684)",0.9996673032044022,0.008167712304518439,0.0007838029882863731,0.0009163720372139365,0.001244530204149541,1.0,4.0,0.0,0.0,9.281887292861938,8.832716109390496,1e-05,,
MIOSR,50,0.002,0.04151278002752295,400,2400,21,"(0.04872488080912729, 0.28910965978981684)",0.999667841099031,0.00816980138689741,0.0006376500365239015,0.0008620106982111208,0.0012234081516485419,1.0,4,0,0,63.34670543670654,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.05925530975545678,400,2400,21,"(0.04872488080912729, 0.28910965978981684)",0.9996660545303815,0.008212907088174397,0.0010122099107287299,0.0013149904816960956,0.001858770216480643,1.0,4.0,0.0,0.0,5.1192216873168945,3.6228946570556255,1e-05,,
SSR,50,0.002,0.05925530975545678,400,2400,21,"(0.04872488080912729, 0.28910965978981684)",0.9996328645064059,0.00920661520228576,0.0044933762318584486,0.005252721275798932,0.007185928110595619,1.0,4,0,0,0.2327427864074707,,"(0.001, 1e-05)",,
SR3,50,0.002,0.05925530975545678,400,2400,21,"(0.04872488080912729, 0.28910965978981684)",0.9996660545303815,0.008212907088174397,0.0010122099107287299,0.0013149904816960956,0.001858770216480643,1.0,4.0,0.0,0.0,95.68333172798157,9.752109233635803,,3.3333333333333335,
E-STLSQ,50,0.002,0.05925530975545678,400,2400,21,"(0.04872488080912729, 0.28910965978981684)",0.9996655621362514,0.008213270798271928,0.0011053122697682544,0.001345188017487548,0.0018610055986158613,1.0,4.0,0.0,0.0,9.54692029953003,11.887954313095586,1e-05,,
MIOSR,50,0.002,0.05925530975545678,400,2400,21,"(0.04872488080912729, 0.28910965978981684)",0.9996660545303815,0.008212907088174397,0.0010122099107287299,0.0013149904816960956,0.001858770216480643,1.0,4,0,0,68.25038814544678,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.08458098281751338,400,2400,21,"(0.04872488080912729, 0.28910965978981684)",0.999662129929422,0.008315287527848663,0.0016549463950301705,0.0020581027373891155,0.002885264640355345,1.0,4.0,0.0,0.0,5.141741752624512,6.5626828480611,1e-05,,
SSR,50,0.002,0.08458098281751338,400,2400,21,"(0.04872488080912729, 0.28910965978981684)",0.9996267938798672,0.009325804884310705,0.005134622878400216,0.005674718234201705,0.007464375960773317,1.0,4,0,0,0.2359330654144287,,"(0.001, 1e-05)",,
