Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,x0,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,50,0.002,0.01,400,2400,23,"(0.5172978838465893, 0.9469626038148141)",0.999802465722597,0.008178715616623946,0.000716834180837697,0.0007095620561939388,0.0007565029785897792,0.8,4.0,1.0,0.0,5.307474613189697,9.752109233635803,0.001,,
SSR,50,0.002,0.01,400,2400,23,"(0.5172978838465893, 0.9469626038148141)",0.9998026493955028,0.008167556560092309,0.00046349714867446515,0.0005352425155767523,0.0007005628369901373,1.0,4,0,0,0.23762011528015137,,"(1e-05, 1e-05)",,
SR3,50,0.002,0.01,400,2400,23,"(0.5172978838465893, 0.9469626038148141)",0.923432136972907,0.09672125980358838,1.07147801988028,0.9746229498987723,1.0,0.2727272727272727,3.0,7.0,1.0,232.0398678779602,8.832716109390496,,0.03333333333333333,
E-STLSQ,50,0.002,0.01,400,2400,23,"(0.5172978838465893, 0.9469626038148141)",0.9998024325842738,0.008180519812813375,0.0005928726673487346,0.0006477100735018887,0.0007550593526211458,0.8,4.0,1.0,0.0,9.55490779876709,9.752109233635803,0.001,,
MIOSR,50,0.002,0.01,400,2400,23,"(0.5172978838465893, 0.9469626038148141)",0.9998024923159342,0.008176272922423528,0.0005384198605059806,0.0006134340381127671,0.0007565029785897792,1.0,4,0,0,58.813371419906616,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.014273992181725854,400,2400,23,"(0.5172978838465893, 0.9469626038148141)",0.9998018242028917,0.008220495692063162,0.00092663264453144,0.0009468169242452151,0.0010716723414663676,0.8,4.0,1.0,0.0,5.189616441726685,9.752109233635803,0.001,,
SSR,50,0.002,0.014273992181725854,400,2400,23,"(0.5172978838465893, 0.9469626038148141)",0.9998020649827162,0.00820795187199824,0.0006841781103893199,0.0007861360525193913,0.0010157133451151878,1.0,4,0,0,0.23955583572387695,,"(1e-05, 1e-05)",,
SR3,50,0.002,0.014273992181725854,400,2400,23,"(0.5172978838465893, 0.9469626038148141)",0.9127201487068654,0.11476870775270231,1.0832750595367584,1.0193007690916371,1.0,0.25,3.0,8.0,1.0,219.26575994491577,4.0,,3.3333333333333335,
E-STLSQ,50,0.002,0.014273992181725854,400,2400,23,"(0.5172978838465893, 0.9469626038148141)",0.9998015983890538,0.008231840473464567,0.0008476357788940277,0.0009115141873054596,0.0010692599250663904,0.8,4.0,1.0,0.0,9.383230447769165,9.752109233635803,0.001,,
MIOSR,50,0.002,0.014273992181725854,400,2400,23,"(0.5172978838465893, 0.9469626038148141)",0.9998018735714226,0.008217562807468189,0.0007591190022676077,0.0008651094149961624,0.0010716723414663676,1.0,4,0,0,59.12534999847412,,"(0, 0)",,"(2, 2)"
