Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,x0,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,50,0.002,0.01,400,2400,34,"(0.038561680881409655, 0.780100460524675)",0.9999477658771333,0.0033158584299081703,0.003078559671490332,0.0035247728485297432,0.0042646744875689535,0.8,4.0,1.0,0.0,5.304534435272217,8.832716109390496,0.001,,
SSR,50,0.002,0.01,400,2400,34,"(0.038561680881409655, 0.780100460524675)",0.9999486519341623,0.003264941929895293,0.0005064222806940662,0.0006525249058845533,0.0009230007952503172,1.0,4,0,0,0.24655985832214355,,"(1e-05, 1e-05)",,
SR3,50,0.002,0.01,400,2400,34,"(0.038561680881409655, 0.780100460524675)",0.6446852770500665,0.16763411817009494,2.4196748810596804,1.5330933903469366,1.254595986584572,0.2222222222222222,4.0,14.0,0.0,211.17593121528625,0.25,,0.03333333333333333,
E-STLSQ,50,0.002,0.01,400,2400,34,"(0.038561680881409655, 0.780100460524675)",0.9999477194076951,0.0033180990669693195,0.0031108972123317187,0.003559535400784728,0.004310336405857207,0.8,4.0,1.0,0.0,9.373769044876099,8.832716109390496,0.001,,
MIOSR,50,0.002,0.01,400,2400,34,"(0.038561680881409655, 0.780100460524675)",0.9999485866593126,0.0032682708930893397,0.0004130103211876404,0.0005538054746135321,0.000785527057799662,1.0,4,0,0,61.98977327346802,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.014273992181725854,400,2400,34,"(0.038561680881409655, 0.780100460524675)",0.9999467803325311,0.0033587245769992483,0.004275285050091791,0.00489696402878609,0.0059443425301556555,0.8,4.0,1.0,0.0,5.208165407180786,8.832716109390496,0.001,,
SSR,50,0.002,0.014273992181725854,400,2400,34,"(0.038561680881409655, 0.780100460524675)",0.9999484324694479,0.003279904897536612,0.0006962240631198561,0.0009012787339913001,0.0012756434018315944,1.0,4,0,0,0.23609471321105957,,"(1e-05, 1e-05)",,
SR3,50,0.002,0.014273992181725854,400,2400,34,"(0.038561680881409655, 0.780100460524675)",0.6229473587512756,0.18080806793505072,2.408864788544777,1.4845654003978668,1.2239676805251858,0.23529411764705882,4.0,13.0,0.0,200.45682787895203,1.345900192632356,,3.3333333333333335,
E-STLSQ,50,0.002,0.014273992181725854,400,2400,34,"(0.038561680881409655, 0.780100460524675)",0.9999466102818084,0.0033655748903061687,0.004380599668229452,0.005015932861515694,0.006095327484556723,0.8,4.0,1.0,0.0,9.33291506767273,8.832716109390496,0.001,,
MIOSR,50,0.002,0.014273992181725854,400,2400,34,"(0.038561680881409655, 0.780100460524675)",0.9999484133717548,0.003280969110781144,0.0006028429035945949,0.0008026031674546432,0.001138251980962579,1.0,4,0,0,62.979771852493286,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.02037468528039708,400,2400,34,"(0.038561680881409655, 0.780100460524675)",0.9999447623713452,0.0034346426800082757,0.005870057221587684,0.00672792989679831,0.008205999082137172,0.8,4.0,1.0,0.0,5.184985160827637,8.832716109390496,0.001,,
SSR,50,0.002,0.02037468528039708,400,2400,34,"(0.038561680881409655, 0.780100460524675)",0.9999371302258611,0.0038238566570554253,0.003449286684664724,0.004023388645470896,0.005448229342679589,1.0,4,0,0,0.23729896545410156,,"(0.001, 1e-05)",,
SR3,50,0.002,0.02037468528039708,400,2400,34,"(0.038561680881409655, 0.780100460524675)",0.8420501734717029,0.13968301078588602,1.2150018876188704,0.9960238211297275,1.0,0.23076923076923078,3.0,9.0,1.0,190.55852007865906,4.0,,3.3333333333333335,
E-STLSQ,50,0.002,0.02037468528039708,400,2400,34,"(0.038561680881409655, 0.780100460524675)",0.9999440011958427,0.003461818865799811,0.006122957866975688,0.00700424368681846,0.008511007175453366,0.8,4.0,1.0,0.0,9.40298342704773,8.832716109390496,0.001,,
MIOSR,50,0.002,0.02037468528039708,400,2400,34,"(0.038561680881409655, 0.780100460524675)",0.9999478276737854,0.0033137510005989334,0.0008875474039208443,0.0011703905241613028,0.0016592235493456896,1.0,4,0,0,64.39839363098145,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.029082809839751277,400,2400,34,"(0.038561680881409655, 0.780100460524675)",0.9999408758396472,0.003563029509571866,0.007934915182805,0.009103882336511715,0.011181718964011189,0.8,4.0,1.0,0.0,5.174013137817383,8.832716109390496,0.001,,
SSR,50,0.002,0.029082809839751277,400,2400,34,"(0.038561680881409655, 0.780100460524675)",0.9999349663811609,0.0038908864180106453,0.0038396074035598627,0.004275874295607457,0.005529556490463605,1.0,4,0,0,0.23691773414611816,,"(0.001, 1e-05)",,
SR3,50,0.002,0.029082809839751277,400,2400,34,"(0.038561680881409655, 0.780100460524675)",0.7994846406195304,0.16814861296030448,1.28214438500951,0.9769800979497584,1.0,0.23076923076923078,3.0,9.0,1.0,191.0083110332489,4.416358054695248,,3.3333333333333335,
E-STLSQ,50,0.002,0.029082809839751277,400,2400,34,"(0.038561680881409655, 0.780100460524675)",0.9999398111363111,0.0035952159472035757,0.00835984337623303,0.009600748250531763,0.011830929752450458,0.8,4.0,1.0,0.0,9.395036697387695,8.832716109390496,0.001,,
MIOSR,50,0.002,0.029082809839751277,400,2400,34,"(0.038561680881409655, 0.780100460524675)",0.999946240317302,0.003388334137912406,0.0013217867376547645,0.0017213054324688524,0.0024382428245353083,1.0,4,0,0,67.01607751846313,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.04151278002752295,400,2400,34,"(0.038561680881409655, 0.780100460524675)",0.9999337249228427,0.0037735628350523917,0.010508210151108574,0.012076936883358645,0.014985262360676632,0.8,4.0,1.0,0.0,5.199624061584473,8.832716109390496,0.001,,
SSR,50,0.002,0.04151278002752295,400,2400,34,"(0.038561680881409655, 0.780100460524675)",0.9999298848388968,0.004041121103018458,0.004457267094736011,0.0047817626626301575,0.005694332428706339,1.0,4,0,0,0.23882126808166504,,"(0.001, 1e-05)",,
SR3,50,0.002,0.04151278002752295,400,2400,34,"(0.038561680881409655, 0.780100460524675)",0.7476211098100072,0.19842714543630974,1.366515530186488,0.9679938296712525,1.0,0.23076923076923078,3.0,9.0,1.0,190.70500445365906,4.0,,3.3333333333333335,
E-STLSQ,50,0.002,0.04151278002752295,400,2400,34,"(0.038561680881409655, 0.780100460524675)",0.9999306551302395,0.0038587696096456813,0.011249763956792008,0.0128976517167406,0.016079081463805923,0.8,4.0,1.0,0.0,9.20511269569397,8.832716109390496,0.001,,
MIOSR,50,0.002,0.04151278002752295,400,2400,34,"(0.038561680881409655, 0.780100460524675)",0.9999422531514257,0.003546253684080511,0.0019979896810314434,0.002560895848673977,0.0036216022000795435,1.0,4,0,0,67.0800142288208,,"(0, 0)",,"(2, 2)"
STLSQ,50,0.002,0.05925530975545678,400,2400,34,"(0.038561680881409655, 0.780100460524675)",0.7801437712840114,0.1326818350704985,1.9619732924818467,1.3292605798691315,1.1123226298196884,0.36363636363636365,4.0,7.0,0.0,5.192599534988403,3.281341424030552,0.01,,
SSR,50,0.002,0.05925530975545678,400,2400,34,"(0.038561680881409655, 0.780100460524675)",0.9999185477030093,0.004347754692537929,0.0053891712346211505,0.005698993363033563,0.0060286898995348896,1.0,4,0,0,0.2389984130859375,,"(0.001, 0.0)",,
SR3,50,0.002,0.05925530975545678,400,2400,34,"(0.038561680881409655, 0.780100460524675)",0.7300714330636338,0.21034189106851384,1.310956643759379,1.0696799374525896,1.1021073735846367,0.2727272727272727,3.0,7.0,1.0,205.8524944782257,4.416358054695248,,3.3333333333333335,
E-STLSQ,50,0.002,0.05925530975545678,400,2400,34,"(0.038561680881409655, 0.780100460524675)",0.7778891512339654,0.1332071700909344,1.9693230403590902,1.33395896638125,1.1188410661810362,0.36363636363636365,4.0,7.0,0.0,8.488044261932373,3.281341424030552,0.01,,
MIOSR,50,0.002,0.05925530975545678,400,2400,34,"(0.038561680881409655, 0.780100460524675)",0.8926282797321548,0.09654775805362496,1.0732395951008662,0.9934495487967919,1.0,0.42857142857142855,3,3,1,66.65470266342163,,"(0.01, 0)",,"(4, 2)"
STLSQ,50,0.002,0.08458098281751338,400,2400,34,"(0.038561680881409655, 0.780100460524675)",0.7810848550101972,0.12771636212478904,1.9653006051496242,1.3286038804200486,1.1371753441049306,0.4,4.0,6.0,0.0,5.161492109298706,3.6228946570556255,0.01,,
