Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,10,20,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",0.003996133804321289
E-STLSQ,0.5,0.002,0.002,10,20,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",0.3324105739593506
STLSQ,0.5,0.002,0.002,10,20,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",0.00706028938293457
SSR,0.5,0.002,0.002,10,20,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",0.03595685958862305
SR3,0.5,0.002,0.002,10,20,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",1.9711906909942627
MIOSR,0.5,0.002,0.002,10,20,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",2.5064148902893066
MIOSR-Opt,0.5,0.002,0.002,10,20,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",2.461278200149536
MIOSR-Build,0.5,0.002,0.002,10,20,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",0.04168272018432617
Preprocessing,0.8277532798848107,0.002,0.002,10,20,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",0.003146648406982422
E-STLSQ,0.8277532798848107,0.002,0.002,10,20,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",0.42082643508911133
STLSQ,0.8277532798848107,0.002,0.002,10,20,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",0.007134675979614258
SSR,0.8277532798848107,0.002,0.002,10,20,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",0.036875247955322266
SR3,0.8277532798848107,0.002,0.002,10,20,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",2.0478999614715576
MIOSR,0.8277532798848107,0.002,0.002,10,20,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",1.8326327800750732
MIOSR-Opt,0.8277532798848107,0.002,0.002,10,20,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",1.802880048751831
MIOSR-Build,0.8277532798848107,0.002,0.002,10,20,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",0.026839256286621094
Preprocessing,1.3703509847201238,0.002,0.002,10,20,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",0.0032563209533691406
E-STLSQ,1.3703509847201238,0.002,0.002,10,20,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",0.6578273773193359
STLSQ,1.3703509847201238,0.002,0.002,10,20,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",0.012824773788452148
SSR,1.3703509847201238,0.002,0.002,10,20,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",0.0396881103515625
SR3,1.3703509847201238,0.002,0.002,10,20,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",2.1844606399536133
MIOSR,1.3703509847201238,0.002,0.002,10,20,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",1.8336687088012695
MIOSR-Opt,1.3703509847201238,0.002,0.002,10,20,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",1.802234411239624
MIOSR-Build,1.3703509847201238,0.002,0.002,10,20,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",0.02754068374633789
Preprocessing,2.268625044390925,0.002,0.002,10,20,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",0.004013776779174805
E-STLSQ,2.268625044390925,0.002,0.002,10,20,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",0.5928192138671875
STLSQ,2.268625044390925,0.002,0.002,10,20,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",0.013434410095214844
SSR,2.268625044390925,0.002,0.002,10,20,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",0.04321432113647461
SR3,2.268625044390925,0.002,0.002,10,20,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",2.396204710006714
MIOSR,2.268625044390925,0.002,0.002,10,20,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",1.1272172927856445
MIOSR-Opt,2.268625044390925,0.002,0.002,10,20,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",1.0967354774475098
MIOSR-Build,2.268625044390925,0.002,0.002,10,20,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",0.027021169662475586
Preprocessing,3.7557236426468257,0.002,0.002,10,20,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",0.004518270492553711
E-STLSQ,3.7557236426468257,0.002,0.002,10,20,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",0.5336146354675293
STLSQ,3.7557236426468257,0.002,0.002,10,20,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",0.010947942733764648
SSR,3.7557236426468257,0.002,0.002,10,20,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",0.04803037643432617
SR3,3.7557236426468257,0.002,0.002,10,20,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",0.013555288314819336
MIOSR,3.7557236426468257,0.002,0.002,10,20,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",0.8632950782775879
