Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,3,20,"(0.5079790257457546, 2.081478226181048, 18.72714216738833)",0.1387157440185547
E-STLSQ,0.5,0.002,0.002,3,20,"(0.5079790257457546, 2.081478226181048, 18.72714216738833)",0.30519938468933105
STLSQ,0.5,0.002,0.002,3,20,"(0.5079790257457546, 2.081478226181048, 18.72714216738833)",0.008547544479370117
SSR,0.5,0.002,0.002,3,20,"(0.5079790257457546, 2.081478226181048, 18.72714216738833)",0.03572797775268555
SR3,0.5,0.002,0.002,3,20,"(0.5079790257457546, 2.081478226181048, 18.72714216738833)",1.928849697113037
MIOSR,0.5,0.002,0.002,3,20,"(0.5079790257457546, 2.081478226181048, 18.72714216738833)",3.348665952682495
MIOSR-Opt,0.5,0.002,0.002,3,20,"(0.5079790257457546, 2.081478226181048, 18.72714216738833)",2.494783639907837
MIOSR-Build,0.5,0.002,0.002,3,20,"(0.5079790257457546, 2.081478226181048, 18.72714216738833)",0.850024938583374
Preprocessing,0.8277532798848107,0.002,0.002,3,20,"(0.5079790257457546, 2.081478226181048, 18.72714216738833)",0.0032045841217041016
E-STLSQ,0.8277532798848107,0.002,0.002,3,20,"(0.5079790257457546, 2.081478226181048, 18.72714216738833)",0.5459814071655273
STLSQ,0.8277532798848107,0.002,0.002,3,20,"(0.5079790257457546, 2.081478226181048, 18.72714216738833)",0.012150049209594727
SSR,0.8277532798848107,0.002,0.002,3,20,"(0.5079790257457546, 2.081478226181048, 18.72714216738833)",0.036720991134643555
SR3,0.8277532798848107,0.002,0.002,3,20,"(0.5079790257457546, 2.081478226181048, 18.72714216738833)",2.008219003677368
MIOSR,0.8277532798848107,0.002,0.002,3,20,"(0.5079790257457546, 2.081478226181048, 18.72714216738833)",1.9039862155914307
MIOSR-Opt,0.8277532798848107,0.002,0.002,3,20,"(0.5079790257457546, 2.081478226181048, 18.72714216738833)",1.874110460281372
MIOSR-Build,0.8277532798848107,0.002,0.002,3,20,"(0.5079790257457546, 2.081478226181048, 18.72714216738833)",0.026951074600219727
Preprocessing,1.3703509847201238,0.002,0.002,3,20,"(0.5079790257457546, 2.081478226181048, 18.72714216738833)",0.003269672393798828
E-STLSQ,1.3703509847201238,0.002,0.002,3,20,"(0.5079790257457546, 2.081478226181048, 18.72714216738833)",0.47110819816589355
STLSQ,1.3703509847201238,0.002,0.002,3,20,"(0.5079790257457546, 2.081478226181048, 18.72714216738833)",0.008910417556762695
SSR,1.3703509847201238,0.002,0.002,3,20,"(0.5079790257457546, 2.081478226181048, 18.72714216738833)",0.03913140296936035
SR3,1.3703509847201238,0.002,0.002,3,20,"(0.5079790257457546, 2.081478226181048, 18.72714216738833)",0.21564006805419922
MIOSR,1.3703509847201238,0.002,0.002,3,20,"(0.5079790257457546, 2.081478226181048, 18.72714216738833)",1.1773815155029297
MIOSR-Opt,1.3703509847201238,0.002,0.002,3,20,"(0.5079790257457546, 2.081478226181048, 18.72714216738833)",1.146841287612915
MIOSR-Build,1.3703509847201238,0.002,0.002,3,20,"(0.5079790257457546, 2.081478226181048, 18.72714216738833)",0.026884794235229492
Preprocessing,2.268625044390925,0.002,0.002,3,20,"(0.5079790257457546, 2.081478226181048, 18.72714216738833)",0.004337310791015625
E-STLSQ,2.268625044390925,0.002,0.002,3,20,"(0.5079790257457546, 2.081478226181048, 18.72714216738833)",0.512169599533081
STLSQ,2.268625044390925,0.002,0.002,3,20,"(0.5079790257457546, 2.081478226181048, 18.72714216738833)",0.009696483612060547
SSR,2.268625044390925,0.002,0.002,3,20,"(0.5079790257457546, 2.081478226181048, 18.72714216738833)",0.04278731346130371
SR3,2.268625044390925,0.002,0.002,3,20,"(0.5079790257457546, 2.081478226181048, 18.72714216738833)",0.16634607315063477
MIOSR,2.268625044390925,0.002,0.002,3,20,"(0.5079790257457546, 2.081478226181048, 18.72714216738833)",1.094865322113037
MIOSR-Opt,2.268625044390925,0.002,0.002,3,20,"(0.5079790257457546, 2.081478226181048, 18.72714216738833)",1.063319206237793
MIOSR-Build,2.268625044390925,0.002,0.002,3,20,"(0.5079790257457546, 2.081478226181048, 18.72714216738833)",0.027974605560302734
Preprocessing,3.7557236426468257,0.002,0.002,3,20,"(0.5079790257457546, 2.081478226181048, 18.72714216738833)",0.004538774490356445
E-STLSQ,3.7557236426468257,0.002,0.002,3,20,"(0.5079790257457546, 2.081478226181048, 18.72714216738833)",0.5894718170166016
STLSQ,3.7557236426468257,0.002,0.002,3,20,"(0.5079790257457546, 2.081478226181048, 18.72714216738833)",0.010862112045288086
