Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,40,20,"(-0.9231297191971386, -4.4463395988814, 33.656046324602585)",0.00435185432434082
E-STLSQ,0.5,0.002,0.002,40,20,"(-0.9231297191971386, -4.4463395988814, 33.656046324602585)",0.36299729347229004
STLSQ,0.5,0.002,0.002,40,20,"(-0.9231297191971386, -4.4463395988814, 33.656046324602585)",0.009351968765258789
SSR,0.5,0.002,0.002,40,20,"(-0.9231297191971386, -4.4463395988814, 33.656046324602585)",0.03766608238220215
SR3,0.5,0.002,0.002,40,20,"(-0.9231297191971386, -4.4463395988814, 33.656046324602585)",2.0213942527770996
MIOSR,0.5,0.002,0.002,40,20,"(-0.9231297191971386, -4.4463395988814, 33.656046324602585)",3.067474603652954
MIOSR-Opt,0.5,0.002,0.002,40,20,"(-0.9231297191971386, -4.4463395988814, 33.656046324602585)",3.0169639587402344
MIOSR-Build,0.5,0.002,0.002,40,20,"(-0.9231297191971386, -4.4463395988814, 33.656046324602585)",0.04668235778808594
Preprocessing,0.8277532798848107,0.002,0.002,40,20,"(-0.9231297191971386, -4.4463395988814, 33.656046324602585)",0.0040395259857177734
E-STLSQ,0.8277532798848107,0.002,0.002,40,20,"(-0.9231297191971386, -4.4463395988814, 33.656046324602585)",0.44266343116760254
STLSQ,0.8277532798848107,0.002,0.002,40,20,"(-0.9231297191971386, -4.4463395988814, 33.656046324602585)",0.012874126434326172
SSR,0.8277532798848107,0.002,0.002,40,20,"(-0.9231297191971386, -4.4463395988814, 33.656046324602585)",0.03796744346618652
SR3,0.8277532798848107,0.002,0.002,40,20,"(-0.9231297191971386, -4.4463395988814, 33.656046324602585)",2.0678083896636963
MIOSR,0.8277532798848107,0.002,0.002,40,20,"(-0.9231297191971386, -4.4463395988814, 33.656046324602585)",2.016658067703247
MIOSR-Opt,0.8277532798848107,0.002,0.002,40,20,"(-0.9231297191971386, -4.4463395988814, 33.656046324602585)",1.9847886562347412
MIOSR-Build,0.8277532798848107,0.002,0.002,40,20,"(-0.9231297191971386, -4.4463395988814, 33.656046324602585)",0.02877950668334961
Preprocessing,1.3703509847201238,0.002,0.002,40,20,"(-0.9231297191971386, -4.4463395988814, 33.656046324602585)",0.0033965110778808594
E-STLSQ,1.3703509847201238,0.002,0.002,40,20,"(-0.9231297191971386, -4.4463395988814, 33.656046324602585)",0.6857569217681885
STLSQ,1.3703509847201238,0.002,0.002,40,20,"(-0.9231297191971386, -4.4463395988814, 33.656046324602585)",0.009647130966186523
SSR,1.3703509847201238,0.002,0.002,40,20,"(-0.9231297191971386, -4.4463395988814, 33.656046324602585)",0.04024910926818848
SR3,1.3703509847201238,0.002,0.002,40,20,"(-0.9231297191971386, -4.4463395988814, 33.656046324602585)",2.206599235534668
MIOSR,1.3703509847201238,0.002,0.002,40,20,"(-0.9231297191971386, -4.4463395988814, 33.656046324602585)",1.4374220371246338
MIOSR-Opt,1.3703509847201238,0.002,0.002,40,20,"(-0.9231297191971386, -4.4463395988814, 33.656046324602585)",1.405120611190796
MIOSR-Build,1.3703509847201238,0.002,0.002,40,20,"(-0.9231297191971386, -4.4463395988814, 33.656046324602585)",0.02878427505493164
Preprocessing,2.268625044390925,0.002,0.002,40,20,"(-0.9231297191971386, -4.4463395988814, 33.656046324602585)",0.0043201446533203125
E-STLSQ,2.268625044390925,0.002,0.002,40,20,"(-0.9231297191971386, -4.4463395988814, 33.656046324602585)",0.718975305557251
STLSQ,2.268625044390925,0.002,0.002,40,20,"(-0.9231297191971386, -4.4463395988814, 33.656046324602585)",0.014052391052246094
SSR,2.268625044390925,0.002,0.002,40,20,"(-0.9231297191971386, -4.4463395988814, 33.656046324602585)",0.04566144943237305
SR3,2.268625044390925,0.002,0.002,40,20,"(-0.9231297191971386, -4.4463395988814, 33.656046324602585)",2.419851064682007
MIOSR,2.268625044390925,0.002,0.002,40,20,"(-0.9231297191971386, -4.4463395988814, 33.656046324602585)",1.3566055297851562
MIOSR-Opt,2.268625044390925,0.002,0.002,40,20,"(-0.9231297191971386, -4.4463395988814, 33.656046324602585)",1.325040340423584
MIOSR-Build,2.268625044390925,0.002,0.002,40,20,"(-0.9231297191971386, -4.4463395988814, 33.656046324602585)",0.02795100212097168
Preprocessing,3.7557236426468257,0.002,0.002,40,20,"(-0.9231297191971386, -4.4463395988814, 33.656046324602585)",0.004866123199462891
E-STLSQ,3.7557236426468257,0.002,0.002,40,20,"(-0.9231297191971386, -4.4463395988814, 33.656046324602585)",0.602205753326416
STLSQ,3.7557236426468257,0.002,0.002,40,20,"(-0.9231297191971386, -4.4463395988814, 33.656046324602585)",0.011233329772949219
SSR,3.7557236426468257,0.002,0.002,40,20,"(-0.9231297191971386, -4.4463395988814, 33.656046324602585)",0.049101829528808594
SR3,3.7557236426468257,0.002,0.002,40,20,"(-0.9231297191971386, -4.4463395988814, 33.656046324602585)",0.05419015884399414
MIOSR,3.7557236426468257,0.002,0.002,40,20,"(-0.9231297191971386, -4.4463395988814, 33.656046324602585)",1.1329724788665771
MIOSR-Opt,3.7557236426468257,0.002,0.002,40,20,"(-0.9231297191971386, -4.4463395988814, 33.656046324602585)",1.1003942489624023
MIOSR-Build,3.7557236426468257,0.002,0.002,40,20,"(-0.9231297191971386, -4.4463395988814, 33.656046324602585)",0.028321504592895508
Preprocessing,6.217625127083679,0.002,0.002,40,20,"(-0.9231297191971386, -4.4463395988814, 33.656046324602585)",0.0061457157135009766
E-STLSQ,6.217625127083679,0.002,0.002,40,20,"(-0.9231297191971386, -4.4463395988814, 33.656046324602585)",0.7302677631378174
STLSQ,6.217625127083679,0.002,0.002,40,20,"(-0.9231297191971386, -4.4463395988814, 33.656046324602585)",0.011569976806640625
SSR,6.217625127083679,0.002,0.002,40,20,"(-0.9231297191971386, -4.4463395988814, 33.656046324602585)",0.06311345100402832
SR3,6.217625127083679,0.002,0.002,40,20,"(-0.9231297191971386, -4.4463395988814, 33.656046324602585)",0.022191286087036133
MIOSR,6.217625127083679,0.002,0.002,40,20,"(-0.9231297191971386, -4.4463395988814, 33.656046324602585)",1.0308301448822021
MIOSR-Opt,6.217625127083679,0.002,0.002,40,20,"(-0.9231297191971386, -4.4463395988814, 33.656046324602585)",0.9958226680755615
MIOSR-Build,6.217625127083679,0.002,0.002,40,20,"(-0.9231297191971386, -4.4463395988814, 33.656046324602585)",0.0295412540435791
