Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,42,20,"(-1.254598811526375, 4.507143064099161, 31.959818254342153)",0.004555702209472656
E-STLSQ,0.5,0.002,0.002,42,20,"(-1.254598811526375, 4.507143064099161, 31.959818254342153)",0.409534215927124
STLSQ,0.5,0.002,0.002,42,20,"(-1.254598811526375, 4.507143064099161, 31.959818254342153)",0.009135007858276367
SSR,0.5,0.002,0.002,42,20,"(-1.254598811526375, 4.507143064099161, 31.959818254342153)",0.037935733795166016
SR3,0.5,0.002,0.002,42,20,"(-1.254598811526375, 4.507143064099161, 31.959818254342153)",2.0352256298065186
MIOSR,0.5,0.002,0.002,42,20,"(-1.254598811526375, 4.507143064099161, 31.959818254342153)",2.7295024394989014
MIOSR-Opt,0.5,0.002,0.002,42,20,"(-1.254598811526375, 4.507143064099161, 31.959818254342153)",2.682424306869507
MIOSR-Build,0.5,0.002,0.002,42,20,"(-1.254598811526375, 4.507143064099161, 31.959818254342153)",0.043143510818481445
Preprocessing,0.8277532798848107,0.002,0.002,42,20,"(-1.254598811526375, 4.507143064099161, 31.959818254342153)",0.003442049026489258
E-STLSQ,0.8277532798848107,0.002,0.002,42,20,"(-1.254598811526375, 4.507143064099161, 31.959818254342153)",0.564544677734375
STLSQ,0.8277532798848107,0.002,0.002,42,20,"(-1.254598811526375, 4.507143064099161, 31.959818254342153)",0.01538991928100586
SSR,0.8277532798848107,0.002,0.002,42,20,"(-1.254598811526375, 4.507143064099161, 31.959818254342153)",0.043219566345214844
SR3,0.8277532798848107,0.002,0.002,42,20,"(-1.254598811526375, 4.507143064099161, 31.959818254342153)",2.1203393936157227
MIOSR,0.8277532798848107,0.002,0.002,42,20,"(-1.254598811526375, 4.507143064099161, 31.959818254342153)",1.7973206043243408
MIOSR-Opt,0.8277532798848107,0.002,0.002,42,20,"(-1.254598811526375, 4.507143064099161, 31.959818254342153)",1.7624037265777588
MIOSR-Build,0.8277532798848107,0.002,0.002,42,20,"(-1.254598811526375, 4.507143064099161, 31.959818254342153)",0.031683921813964844
Preprocessing,1.3703509847201238,0.002,0.002,42,20,"(-1.254598811526375, 4.507143064099161, 31.959818254342153)",0.0036389827728271484
E-STLSQ,1.3703509847201238,0.002,0.002,42,20,"(-1.254598811526375, 4.507143064099161, 31.959818254342153)",0.7794384956359863
STLSQ,1.3703509847201238,0.002,0.002,42,20,"(-1.254598811526375, 4.507143064099161, 31.959818254342153)",0.015412569046020508
SSR,1.3703509847201238,0.002,0.002,42,20,"(-1.254598811526375, 4.507143064099161, 31.959818254342153)",0.04935479164123535
SR3,1.3703509847201238,0.002,0.002,42,20,"(-1.254598811526375, 4.507143064099161, 31.959818254342153)",2.2533886432647705
MIOSR,1.3703509847201238,0.002,0.002,42,20,"(-1.254598811526375, 4.507143064099161, 31.959818254342153)",1.8449361324310303
MIOSR-Opt,1.3703509847201238,0.002,0.002,42,20,"(-1.254598811526375, 4.507143064099161, 31.959818254342153)",1.807013988494873
MIOSR-Build,1.3703509847201238,0.002,0.002,42,20,"(-1.254598811526375, 4.507143064099161, 31.959818254342153)",0.034229278564453125
Preprocessing,2.268625044390925,0.002,0.002,42,20,"(-1.254598811526375, 4.507143064099161, 31.959818254342153)",0.0051059722900390625
E-STLSQ,2.268625044390925,0.002,0.002,42,20,"(-1.254598811526375, 4.507143064099161, 31.959818254342153)",0.7619457244873047
STLSQ,2.268625044390925,0.002,0.002,42,20,"(-1.254598811526375, 4.507143064099161, 31.959818254342153)",0.019192934036254883
SSR,2.268625044390925,0.002,0.002,42,20,"(-1.254598811526375, 4.507143064099161, 31.959818254342153)",0.05661487579345703
SR3,2.268625044390925,0.002,0.002,42,20,"(-1.254598811526375, 4.507143064099161, 31.959818254342153)",2.5033185482025146
MIOSR,2.268625044390925,0.002,0.002,42,20,"(-1.254598811526375, 4.507143064099161, 31.959818254342153)",1.2379021644592285
MIOSR-Opt,2.268625044390925,0.002,0.002,42,20,"(-1.254598811526375, 4.507143064099161, 31.959818254342153)",1.2023394107818604
MIOSR-Build,2.268625044390925,0.002,0.002,42,20,"(-1.254598811526375, 4.507143064099161, 31.959818254342153)",0.03174638748168945
Preprocessing,3.7557236426468257,0.002,0.002,42,20,"(-1.254598811526375, 4.507143064099161, 31.959818254342153)",0.00505828857421875
E-STLSQ,3.7557236426468257,0.002,0.002,42,20,"(-1.254598811526375, 4.507143064099161, 31.959818254342153)",0.7374062538146973
STLSQ,3.7557236426468257,0.002,0.002,42,20,"(-1.254598811526375, 4.507143064099161, 31.959818254342153)",0.012841939926147461
SSR,3.7557236426468257,0.002,0.002,42,20,"(-1.254598811526375, 4.507143064099161, 31.959818254342153)",0.06085681915283203
SR3,3.7557236426468257,0.002,0.002,42,20,"(-1.254598811526375, 4.507143064099161, 31.959818254342153)",0.05202126502990723
MIOSR,3.7557236426468257,0.002,0.002,42,20,"(-1.254598811526375, 4.507143064099161, 31.959818254342153)",1.1972169876098633
MIOSR-Opt,3.7557236426468257,0.002,0.002,42,20,"(-1.254598811526375, 4.507143064099161, 31.959818254342153)",1.1626336574554443
MIOSR-Build,3.7557236426468257,0.002,0.002,42,20,"(-1.254598811526375, 4.507143064099161, 31.959818254342153)",0.030059814453125
Preprocessing,6.217625127083679,0.002,0.002,42,20,"(-1.254598811526375, 4.507143064099161, 31.959818254342153)",0.006685018539428711
