Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,27,20,"(-0.7427858948110426, 3.145837404945526, 32.06191870599039)",0.004152059555053711
E-STLSQ,0.5,0.002,0.002,27,20,"(-0.7427858948110426, 3.145837404945526, 32.06191870599039)",0.3572092056274414
STLSQ,0.5,0.002,0.002,27,20,"(-0.7427858948110426, 3.145837404945526, 32.06191870599039)",0.008454322814941406
SSR,0.5,0.002,0.002,27,20,"(-0.7427858948110426, 3.145837404945526, 32.06191870599039)",0.03595328330993652
SR3,0.5,0.002,0.002,27,20,"(-0.7427858948110426, 3.145837404945526, 32.06191870599039)",0.0023958683013916016
MIOSR,0.5,0.002,0.002,27,20,"(-0.7427858948110426, 3.145837404945526, 32.06191870599039)",2.9758944511413574
MIOSR-Opt,0.5,0.002,0.002,27,20,"(-0.7427858948110426, 3.145837404945526, 32.06191870599039)",2.929880380630493
MIOSR-Build,0.5,0.002,0.002,27,20,"(-0.7427858948110426, 3.145837404945526, 32.06191870599039)",0.04338693618774414
Preprocessing,0.8277532798848107,0.002,0.002,27,20,"(-0.7427858948110426, 3.145837404945526, 32.06191870599039)",0.003142833709716797
E-STLSQ,0.8277532798848107,0.002,0.002,27,20,"(-0.7427858948110426, 3.145837404945526, 32.06191870599039)",0.5683891773223877
STLSQ,0.8277532798848107,0.002,0.002,27,20,"(-0.7427858948110426, 3.145837404945526, 32.06191870599039)",0.013504743576049805
SSR,0.8277532798848107,0.002,0.002,27,20,"(-0.7427858948110426, 3.145837404945526, 32.06191870599039)",0.037191152572631836
SR3,0.8277532798848107,0.002,0.002,27,20,"(-0.7427858948110426, 3.145837404945526, 32.06191870599039)",2.024679660797119
MIOSR,0.8277532798848107,0.002,0.002,27,20,"(-0.7427858948110426, 3.145837404945526, 32.06191870599039)",2.2308549880981445
MIOSR-Opt,0.8277532798848107,0.002,0.002,27,20,"(-0.7427858948110426, 3.145837404945526, 32.06191870599039)",2.196638584136963
MIOSR-Build,0.8277532798848107,0.002,0.002,27,20,"(-0.7427858948110426, 3.145837404945526, 32.06191870599039)",0.03008580207824707
Preprocessing,1.3703509847201238,0.002,0.002,27,20,"(-0.7427858948110426, 3.145837404945526, 32.06191870599039)",0.0035822391510009766
E-STLSQ,1.3703509847201238,0.002,0.002,27,20,"(-0.7427858948110426, 3.145837404945526, 32.06191870599039)",0.614612340927124
STLSQ,1.3703509847201238,0.002,0.002,27,20,"(-0.7427858948110426, 3.145837404945526, 32.06191870599039)",0.010620355606079102
SSR,1.3703509847201238,0.002,0.002,27,20,"(-0.7427858948110426, 3.145837404945526, 32.06191870599039)",0.03902721405029297
SR3,1.3703509847201238,0.002,0.002,27,20,"(-0.7427858948110426, 3.145837404945526, 32.06191870599039)",2.1545591354370117
