Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,25,20,"(3.701241366272118, 0.8227692867255971, 18.36516822103207)",0.0045490264892578125
E-STLSQ,0.5,0.002,0.002,25,20,"(3.701241366272118, 0.8227692867255971, 18.36516822103207)",0.2821691036224365
STLSQ,0.5,0.002,0.002,25,20,"(3.701241366272118, 0.8227692867255971, 18.36516822103207)",0.005593776702880859
SSR,0.5,0.002,0.002,25,20,"(3.701241366272118, 0.8227692867255971, 18.36516822103207)",0.03633594512939453
SR3,0.5,0.002,0.002,25,20,"(3.701241366272118, 0.8227692867255971, 18.36516822103207)",1.9592630863189697
MIOSR,0.5,0.002,0.002,25,20,"(3.701241366272118, 0.8227692867255971, 18.36516822103207)",1.9866242408752441
MIOSR-Opt,0.5,0.002,0.002,25,20,"(3.701241366272118, 0.8227692867255971, 18.36516822103207)",1.9380273818969727
MIOSR-Build,0.5,0.002,0.002,25,20,"(3.701241366272118, 0.8227692867255971, 18.36516822103207)",0.04468989372253418
Preprocessing,0.8277532798848107,0.002,0.002,25,20,"(3.701241366272118, 0.8227692867255971, 18.36516822103207)",0.0034329891204833984
E-STLSQ,0.8277532798848107,0.002,0.002,25,20,"(3.701241366272118, 0.8227692867255971, 18.36516822103207)",0.5397026538848877
STLSQ,0.8277532798848107,0.002,0.002,25,20,"(3.701241366272118, 0.8227692867255971, 18.36516822103207)",0.012979984283447266
SSR,0.8277532798848107,0.002,0.002,25,20,"(3.701241366272118, 0.8227692867255971, 18.36516822103207)",0.037290334701538086
SR3,0.8277532798848107,0.002,0.002,25,20,"(3.701241366272118, 0.8227692867255971, 18.36516822103207)",2.0365326404571533
MIOSR,0.8277532798848107,0.002,0.002,25,20,"(3.701241366272118, 0.8227692867255971, 18.36516822103207)",1.8269150257110596
MIOSR-Opt,0.8277532798848107,0.002,0.002,25,20,"(3.701241366272118, 0.8227692867255971, 18.36516822103207)",1.7956290245056152
MIOSR-Build,0.8277532798848107,0.002,0.002,25,20,"(3.701241366272118, 0.8227692867255971, 18.36516822103207)",0.02823162078857422
Preprocessing,1.3703509847201238,0.002,0.002,25,20,"(3.701241366272118, 0.8227692867255971, 18.36516822103207)",0.003254413604736328
E-STLSQ,1.3703509847201238,0.002,0.002,25,20,"(3.701241366272118, 0.8227692867255971, 18.36516822103207)",0.5244786739349365
STLSQ,1.3703509847201238,0.002,0.002,25,20,"(3.701241366272118, 0.8227692867255971, 18.36516822103207)",0.0106353759765625
SSR,1.3703509847201238,0.002,0.002,25,20,"(3.701241366272118, 0.8227692867255971, 18.36516822103207)",0.039659976959228516
SR3,1.3703509847201238,0.002,0.002,25,20,"(3.701241366272118, 0.8227692867255971, 18.36516822103207)",0.1390829086303711
MIOSR,1.3703509847201238,0.002,0.002,25,20,"(3.701241366272118, 0.8227692867255971, 18.36516822103207)",1.270087480545044
MIOSR-Opt,1.3703509847201238,0.002,0.002,25,20,"(3.701241366272118, 0.8227692867255971, 18.36516822103207)",1.2390518188476562
MIOSR-Build,1.3703509847201238,0.002,0.002,25,20,"(3.701241366272118, 0.8227692867255971, 18.36516822103207)",0.027697324752807617
Preprocessing,2.268625044390925,0.002,0.002,25,20,"(3.701241366272118, 0.8227692867255971, 18.36516822103207)",0.003912210464477539
E-STLSQ,2.268625044390925,0.002,0.002,25,20,"(3.701241366272118, 0.8227692867255971, 18.36516822103207)",0.5174534320831299
STLSQ,2.268625044390925,0.002,0.002,25,20,"(3.701241366272118, 0.8227692867255971, 18.36516822103207)",0.010254621505737305
SSR,2.268625044390925,0.002,0.002,25,20,"(3.701241366272118, 0.8227692867255971, 18.36516822103207)",0.04452681541442871
SR3,2.268625044390925,0.002,0.002,25,20,"(3.701241366272118, 0.8227692867255971, 18.36516822103207)",0.06533670425415039
MIOSR,2.268625044390925,0.002,0.002,25,20,"(3.701241366272118, 0.8227692867255971, 18.36516822103207)",1.0919990539550781
MIOSR-Opt,2.268625044390925,0.002,0.002,25,20,"(3.701241366272118, 0.8227692867255971, 18.36516822103207)",1.059307336807251
