Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,3,462,"(0.6829878905957731, 0.2071539318555216, 0.5810614789035504, -0.20088268596959413, 0.0275042911391107, 2.530732816633347)",0.0038928985595703125
STLSQ,0.5,0.002,0.002,3,462,"(0.6829878905957731, 0.2071539318555216, 0.5810614789035504, -0.20088268596959413, 0.0275042911391107, 2.530732816633347)",0.26191186904907227
SSR,0.5,0.002,0.002,3,462,"(0.6829878905957731, 0.2071539318555216, 0.5810614789035504, -0.20088268596959413, 0.0275042911391107, 2.530732816633347)",8.300068140029907
SR3,0.5,0.002,0.002,3,462,"(0.6829878905957731, 0.2071539318555216, 0.5810614789035504, -0.20088268596959413, 0.0275042911391107, 2.530732816633347)",1.843445062637329
MIOSOS,0.5,0.002,0.002,3,462,"(0.6829878905957731, 0.2071539318555216, 0.5810614789035504, -0.20088268596959413, 0.0275042911391107, 2.530732816633347)",155.28248596191406
MIOSOS-Opt,0.5,0.002,0.002,3,462,"(0.6829878905957731, 0.2071539318555216, 0.5810614789035504, -0.20088268596959413, 0.0275042911391107, 2.530732816633347)",154.82026624679565
MIOSOS-Build,0.5,0.002,0.002,3,462,"(0.6829878905957731, 0.2071539318555216, 0.5810614789035504, -0.20088268596959413, 0.0275042911391107, 2.530732816633347)",0.35028505325317383
Warm-MIOSOS,0.5,0.002,0.002,3,462,"(0.6829878905957731, 0.2071539318555216, 0.5810614789035504, -0.20088268596959413, 0.0275042911391107, 2.530732816633347)",155.4564619064331
Warm-MIOSOS-Opt,0.5,0.002,0.002,3,462,"(0.6829878905957731, 0.2071539318555216, 0.5810614789035504, -0.20088268596959413, 0.0275042911391107, 2.530732816633347)",155.0689036846161
Warm-MIOSOS-Build,0.5,0.002,0.002,3,462,"(0.6829878905957731, 0.2071539318555216, 0.5810614789035504, -0.20088268596959413, 0.0275042911391107, 2.530732816633347)",0.38263511657714844
Preprocessing,0.8277532798848107,0.002,0.002,3,462,"(0.6829878905957731, 0.2071539318555216, 0.5810614789035504, -0.20088268596959413, 0.0275042911391107, 2.530732816633347)",0.0037260055541992188
STLSQ,0.8277532798848107,0.002,0.002,3,462,"(0.6829878905957731, 0.2071539318555216, 0.5810614789035504, -0.20088268596959413, 0.0275042911391107, 2.530732816633347)",0.6114068031311035
SSR,0.8277532798848107,0.002,0.002,3,462,"(0.6829878905957731, 0.2071539318555216, 0.5810614789035504, -0.20088268596959413, 0.0275042911391107, 2.530732816633347)",14.592772245407104
SR3,0.8277532798848107,0.002,0.002,3,462,"(0.6829878905957731, 0.2071539318555216, 0.5810614789035504, -0.20088268596959413, 0.0275042911391107, 2.530732816633347)",2.2983949184417725
MIOSOS,0.8277532798848107,0.002,0.002,3,462,"(0.6829878905957731, 0.2071539318555216, 0.5810614789035504, -0.20088268596959413, 0.0275042911391107, 2.530732816633347)",153.6017563343048
MIOSOS-Opt,0.8277532798848107,0.002,0.002,3,462,"(0.6829878905957731, 0.2071539318555216, 0.5810614789035504, -0.20088268596959413, 0.0275042911391107, 2.530732816633347)",153.12449884414673
MIOSOS-Build,0.8277532798848107,0.002,0.002,3,462,"(0.6829878905957731, 0.2071539318555216, 0.5810614789035504, -0.20088268596959413, 0.0275042911391107, 2.530732816633347)",0.32280611991882324
Warm-MIOSOS,0.8277532798848107,0.002,0.002,3,462,"(0.6829878905957731, 0.2071539318555216, 0.5810614789035504, -0.20088268596959413, 0.0275042911391107, 2.530732816633347)",153.51731705665588
Warm-MIOSOS-Opt,0.8277532798848107,0.002,0.002,3,462,"(0.6829878905957731, 0.2071539318555216, 0.5810614789035504, -0.20088268596959413, 0.0275042911391107, 2.530732816633347)",153.12302684783936
Warm-MIOSOS-Build,0.8277532798848107,0.002,0.002,3,462,"(0.6829878905957731, 0.2071539318555216, 0.5810614789035504, -0.20088268596959413, 0.0275042911391107, 2.530732816633347)",0.38614988327026367
Preprocessing,1.3703509847201238,0.002,0.002,3,462,"(0.6829878905957731, 0.2071539318555216, 0.5810614789035504, -0.20088268596959413, 0.0275042911391107, 2.530732816633347)",0.00461888313293457
STLSQ,1.3703509847201238,0.002,0.002,3,462,"(0.6829878905957731, 0.2071539318555216, 0.5810614789035504, -0.20088268596959413, 0.0275042911391107, 2.530732816633347)",0.8738551139831543
SSR,1.3703509847201238,0.002,0.002,3,462,"(0.6829878905957731, 0.2071539318555216, 0.5810614789035504, -0.20088268596959413, 0.0275042911391107, 2.530732816633347)",19.012467861175537
SR3,1.3703509847201238,0.002,0.002,3,462,"(0.6829878905957731, 0.2071539318555216, 0.5810614789035504, -0.20088268596959413, 0.0275042911391107, 2.530732816633347)",3.1876018047332764
MIOSOS,1.3703509847201238,0.002,0.002,3,462,"(0.6829878905957731, 0.2071539318555216, 0.5810614789035504, -0.20088268596959413, 0.0275042911391107, 2.530732816633347)",125.5015652179718
MIOSOS-Opt,1.3703509847201238,0.002,0.002,3,462,"(0.6829878905957731, 0.2071539318555216, 0.5810614789035504, -0.20088268596959413, 0.0275042911391107, 2.530732816633347)",124.9130699634552
MIOSOS-Build,1.3703509847201238,0.002,0.002,3,462,"(0.6829878905957731, 0.2071539318555216, 0.5810614789035504, -0.20088268596959413, 0.0275042911391107, 2.530732816633347)",0.34247684478759766
Warm-MIOSOS,1.3703509847201238,0.002,0.002,3,462,"(0.6829878905957731, 0.2071539318555216, 0.5810614789035504, -0.20088268596959413, 0.0275042911391107, 2.530732816633347)",125.32760500907898
