Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,4,462,"(0.3968070483796529, -0.9195909361753859, -0.4680488511071552, 0.41465059457009373, -0.09399798795355854, -2.02554162586429)",0.003923892974853516
STLSQ,0.5,0.002,0.002,4,462,"(0.3968070483796529, -0.9195909361753859, -0.4680488511071552, 0.41465059457009373, -0.09399798795355854, -2.02554162586429)",0.3091251850128174
SSR,0.5,0.002,0.002,4,462,"(0.3968070483796529, -0.9195909361753859, -0.4680488511071552, 0.41465059457009373, -0.09399798795355854, -2.02554162586429)",8.221534967422485
SR3,0.5,0.002,0.002,4,462,"(0.3968070483796529, -0.9195909361753859, -0.4680488511071552, 0.41465059457009373, -0.09399798795355854, -2.02554162586429)",1.8264050483703613
MIOSOS,0.5,0.002,0.002,4,462,"(0.3968070483796529, -0.9195909361753859, -0.4680488511071552, 0.41465059457009373, -0.09399798795355854, -2.02554162586429)",175.34045696258545
MIOSOS-Opt,0.5,0.002,0.002,4,462,"(0.3968070483796529, -0.9195909361753859, -0.4680488511071552, 0.41465059457009373, -0.09399798795355854, -2.02554162586429)",174.91979146003723
MIOSOS-Build,0.5,0.002,0.002,4,462,"(0.3968070483796529, -0.9195909361753859, -0.4680488511071552, 0.41465059457009373, -0.09399798795355854, -2.02554162586429)",0.313488245010376
Warm-MIOSOS,0.5,0.002,0.002,4,462,"(0.3968070483796529, -0.9195909361753859, -0.4680488511071552, 0.41465059457009373, -0.09399798795355854, -2.02554162586429)",175.57635116577148
Warm-MIOSOS-Opt,0.5,0.002,0.002,4,462,"(0.3968070483796529, -0.9195909361753859, -0.4680488511071552, 0.41465059457009373, -0.09399798795355854, -2.02554162586429)",175.17935466766357
Warm-MIOSOS-Build,0.5,0.002,0.002,4,462,"(0.3968070483796529, -0.9195909361753859, -0.4680488511071552, 0.41465059457009373, -0.09399798795355854, -2.02554162586429)",0.390927791595459
Preprocessing,0.8277532798848107,0.002,0.002,4,462,"(0.3968070483796529, -0.9195909361753859, -0.4680488511071552, 0.41465059457009373, -0.09399798795355854, -2.02554162586429)",0.003972768783569336
STLSQ,0.8277532798848107,0.002,0.002,4,462,"(0.3968070483796529, -0.9195909361753859, -0.4680488511071552, 0.41465059457009373, -0.09399798795355854, -2.02554162586429)",0.5767171382904053
SSR,0.8277532798848107,0.002,0.002,4,462,"(0.3968070483796529, -0.9195909361753859, -0.4680488511071552, 0.41465059457009373, -0.09399798795355854, -2.02554162586429)",14.590682744979858
SR3,0.8277532798848107,0.002,0.002,4,462,"(0.3968070483796529, -0.9195909361753859, -0.4680488511071552, 0.41465059457009373, -0.09399798795355854, -2.02554162586429)",2.298090934753418
MIOSOS,0.8277532798848107,0.002,0.002,4,462,"(0.3968070483796529, -0.9195909361753859, -0.4680488511071552, 0.41465059457009373, -0.09399798795355854, -2.02554162586429)",153.2398271560669
MIOSOS-Opt,0.8277532798848107,0.002,0.002,4,462,"(0.3968070483796529, -0.9195909361753859, -0.4680488511071552, 0.41465059457009373, -0.09399798795355854, -2.02554162586429)",152.7118501663208
MIOSOS-Build,0.8277532798848107,0.002,0.002,4,462,"(0.3968070483796529, -0.9195909361753859, -0.4680488511071552, 0.41465059457009373, -0.09399798795355854, -2.02554162586429)",0.3713510036468506
Warm-MIOSOS,0.8277532798848107,0.002,0.002,4,462,"(0.3968070483796529, -0.9195909361753859, -0.4680488511071552, 0.41465059457009373, -0.09399798795355854, -2.02554162586429)",153.01717281341553
Warm-MIOSOS-Opt,0.8277532798848107,0.002,0.002,4,462,"(0.3968070483796529, -0.9195909361753859, -0.4680488511071552, 0.41465059457009373, -0.09399798795355854, -2.02554162586429)",152.60647225379944
Warm-MIOSOS-Build,0.8277532798848107,0.002,0.002,4,462,"(0.3968070483796529, -0.9195909361753859, -0.4680488511071552, 0.41465059457009373, -0.09399798795355854, -2.02554162586429)",0.4027516841888428
Preprocessing,1.3703509847201238,0.002,0.002,4,462,"(0.3968070483796529, -0.9195909361753859, -0.4680488511071552, 0.41465059457009373, -0.09399798795355854, -2.02554162586429)",0.004636287689208984
STLSQ,1.3703509847201238,0.002,0.002,4,462,"(0.3968070483796529, -0.9195909361753859, -0.4680488511071552, 0.41465059457009373, -0.09399798795355854, -2.02554162586429)",0.8424811363220215
SSR,1.3703509847201238,0.002,0.002,4,462,"(0.3968070483796529, -0.9195909361753859, -0.4680488511071552, 0.41465059457009373, -0.09399798795355854, -2.02554162586429)",19.045954942703247
SR3,1.3703509847201238,0.002,0.002,4,462,"(0.3968070483796529, -0.9195909361753859, -0.4680488511071552, 0.41465059457009373, -0.09399798795355854, -2.02554162586429)",3.0922977924346924
MIOSOS,1.3703509847201238,0.002,0.002,4,462,"(0.3968070483796529, -0.9195909361753859, -0.4680488511071552, 0.41465059457009373, -0.09399798795355854, -2.02554162586429)",116.21372532844543
MIOSOS-Opt,1.3703509847201238,0.002,0.002,4,462,"(0.3968070483796529, -0.9195909361753859, -0.4680488511071552, 0.41465059457009373, -0.09399798795355854, -2.02554162586429)",115.58019685745239
MIOSOS-Build,1.3703509847201238,0.002,0.002,4,462,"(0.3968070483796529, -0.9195909361753859, -0.4680488511071552, 0.41465059457009373, -0.09399798795355854, -2.02554162586429)",0.36257076263427734
Warm-MIOSOS,1.3703509847201238,0.002,0.002,4,462,"(0.3968070483796529, -0.9195909361753859, -0.4680488511071552, 0.41465059457009373, -0.09399798795355854, -2.02554162586429)",116.3914430141449
