Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
MIOSR,5,0.02,0.025,36,400,17,0.0064085514337799375,0.007584100006404078,0.01093370089790724,1.0,14.0,0.0,0.0,62.20421075820923
STLSQ,5,0.02,0.025,36,400,17,0.0064085514337799375,0.007584100006404078,0.01093370089790724,1.0,14.0,0.0,0.0,1.425621509552002
SSR,5,0.02,0.025,36,400,17,0.006408551434282856,0.0075841000070356905,0.01093370089730572,1.0,14.0,0.0,0.0,0.9715392589569092
SR3,5,0.02,0.025,36,400,17,0.0446772015026386,0.04695025212426943,0.0820878144429692,0.5384615384615384,14.0,12.0,0.0,190.71511459350586
E-STLSQ,5,0.02,0.025,36,400,17,0.0064085514337799375,0.007584100006404078,0.01093370089790724,1.0,14.0,0.0,0.0,0.6968438625335693
MIOSR,5,0.02,0.05,36,400,17,0.01540591938867964,0.017827840851448652,0.026724767059368104,1.0,14.0,0.0,0.0,62.93777108192444
STLSQ,5,0.02,0.05,36,400,17,0.09781811791153154,0.1030266137599152,0.16467135532768706,0.6842105263157895,13.0,5.0,1.0,1.3203904628753662
SSR,5,0.02,0.05,36,400,17,0.27455203479888285,0.3690011161338456,0.6040852022963076,0.75,12.0,2.0,2.0,0.9448363780975342
SR3,5,0.02,0.05,36,400,17,0.9255723426668164,1.1401777633347554,2.1117836509441505,0.625,10.0,2.0,4.0,194.81060647964478
E-STLSQ,5,0.02,0.05,36,400,17,0.2507229495251311,0.25307578348296694,0.3975730864877812,0.5882352941176471,10.0,3.0,4.0,0.7534365653991699
MIOSR,5,0.02,0.075,36,400,17,0.027156487506232643,0.030715424380130862,0.047011290774978565,1.0,14.0,0.0,0.0,84.53485131263733
STLSQ,5,0.02,0.075,36,400,17,0.24815757346238107,0.2534790288033163,0.3599085656047083,0.7222222222222222,13.0,4.0,1.0,1.3806498050689697
SSR,5,0.02,0.075,36,400,17,0.6963572812761967,0.6770698672458917,0.8616095320750239,0.4782608695652174,11.0,9.0,3.0,0.9497203826904297
SR3,5,0.02,0.075,36,400,17,0.9059606785061567,1.107094209910373,2.034252828200835,0.625,10.0,2.0,4.0,192.70248222351074
E-STLSQ,5,0.02,0.075,36,400,17,0.24370703449149417,0.2568940546683861,0.3599085656047083,0.75,12.0,2.0,2.0,0.8016026020050049
MIOSR,5,0.02,0.1,36,400,17,0.04138570430366501,0.04615075487082561,0.07141339272115677,1.0,14.0,0.0,0.0,89.49270343780518
STLSQ,5,0.02,0.1,36,400,17,1.0369989483315092,0.9529531157964914,1.4593361705879129,0.43478260869565216,10.0,9.0,4.0,1.4447920322418213
SSR,5,0.02,0.1,36,400,17,0.8239590240040817,0.9946665644191323,1.9278708772027286,0.5789473684210527,11.0,5.0,3.0,0.9828107357025146
SR3,5,0.02,0.1,36,400,17,0.8829811312345497,1.064451324038294,1.9312761138486185,0.625,10.0,2.0,4.0,196.75997519493103
E-STLSQ,5,0.02,0.1,36,400,17,0.6549511189120474,0.7072982840523168,1.0,0.47058823529411764,8.0,3.0,6.0,0.7935624122619629
MIOSR,5,0.02,0.125,36,400,17,0.057953550335258355,0.0639758860838608,0.09951746138407724,1.0,14.0,0.0,0.0,89.86143469810486
