Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
MIOSR,5,0.02,0.025,36,400,48,0.0014193011870144829,0.0017645778761041205,0.004048938258941814,1.0,14.0,0.0,0.0,28.758317232131958
STLSQ,5,0.02,0.025,36,400,48,0.0014193011870144829,0.0017645778761041205,0.004048938258941814,1.0,14.0,0.0,0.0,1.1632401943206787
SSR,5,0.02,0.025,36,400,48,0.0014193011871637105,0.001764577876297966,0.004048938259475499,1.0,14.0,0.0,0.0,0.8387775421142578
SR3,5,0.02,0.025,36,400,48,0.0014193011870144829,0.0017645778761041205,0.004048938258941814,1.0,14.0,0.0,0.0,158.5950837135315
E-STLSQ,5,0.02,0.025,36,400,48,0.0014193011870144829,0.0017645778761041205,0.004048938258941814,1.0,14.0,0.0,0.0,0.6562013626098633
MIOSR,5,0.02,0.05,36,400,48,0.004902786454765891,0.0055058693003432885,0.010716738936502934,1.0,14.0,0.0,0.0,59.423206090927124
STLSQ,5,0.02,0.05,36,400,48,0.004902786454765891,0.0055058693003432885,0.010716738936502934,1.0,14.0,0.0,0.0,1.2061948776245117
SSR,5,0.02,0.05,36,400,48,0.0049027864544771245,0.005505869300231018,0.010716738936656256,1.0,14.0,0.0,0.0,0.8580763339996338
SR3,5,0.02,0.05,36,400,48,0.004902786454765891,0.0055058693003432885,0.010716738936502934,1.0,14.0,0.0,0.0,164.72456002235413
E-STLSQ,5,0.02,0.05,36,400,48,0.004902786454765891,0.0055058693003432885,0.010716738936502934,1.0,14.0,0.0,0.0,0.6985132694244385
MIOSR,5,0.02,0.075,36,400,48,0.010536673773438116,0.011450642133051723,0.01986191709323948,1.0,14.0,0.0,0.0,64.19496846199036
STLSQ,5,0.02,0.075,36,400,48,0.010536673773438116,0.011450642133051723,0.01986191709323948,1.0,14.0,0.0,0.0,1.2266268730163574
SSR,5,0.02,0.075,36,400,48,0.01053667377355831,0.011450642133184745,0.019861917093674686,1.0,14.0,0.0,0.0,0.8823466300964355
SR3,5,0.02,0.075,36,400,48,0.010536673773438116,0.011450642133051723,0.01986191709323948,1.0,14.0,0.0,0.0,166.96112036705017
E-STLSQ,5,0.02,0.075,36,400,48,0.010536673773438116,0.011450642133051723,0.01986191709323948,1.0,14.0,0.0,0.0,0.7023258209228516
MIOSR,5,0.02,0.1,36,400,48,0.018238253983168612,0.019592114074837585,0.031388807612576786,1.0,14.0,0.0,0.0,59.395015478134155
