Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
MIOSR,5,0.02,0.025,36,400,43,0.0013872991921526022,0.001522171013391384,0.0028683582993282997,1.0,14.0,0.0,0.0,11.702356815338135
STLSQ,5,0.02,0.025,36,400,43,0.0013872991921526022,0.001522171013391384,0.0028683582993282997,1.0,14.0,0.0,0.0,1.1899940967559814
SSR,5,0.02,0.025,36,400,43,0.001387299192497101,0.001522171013863758,0.002868358300669449,1.0,14.0,0.0,0.0,0.8465394973754883
SR3,5,0.02,0.025,36,400,43,0.0013872991921526022,0.001522171013391384,0.0028683582993282997,1.0,14.0,0.0,0.0,145.99010944366455
E-STLSQ,5,0.02,0.025,36,400,43,0.0013872991921526022,0.001522171013391384,0.0028683582993282997,1.0,14.0,0.0,0.0,0.579984188079834
MIOSR,5,0.02,0.05,36,400,43,0.0038747338364422063,0.004150789772032908,0.006394332582598583,1.0,14.0,0.0,0.0,55.4287166595459
STLSQ,5,0.02,0.05,36,400,43,0.0038747338364422063,0.004150789772032908,0.006394332582598583,1.0,14.0,0.0,0.0,1.2126669883728027
SSR,5,0.02,0.05,36,400,43,0.0038747338365636786,0.004150789772176276,0.006394332582810858,1.0,14.0,0.0,0.0,0.8626925945281982
SR3,5,0.02,0.05,36,400,43,0.0038747338364422063,0.004150789772032908,0.006394332582598583,1.0,14.0,0.0,0.0,162.6209602355957
E-STLSQ,5,0.02,0.05,36,400,43,0.0038747338364422063,0.004150789772032908,0.006394332582598583,1.0,14.0,0.0,0.0,0.6460480690002441
MIOSR,5,0.02,0.075,36,400,43,0.008310477178721444,0.009313522107819104,0.015298406200273451,1.0,14.0,0.0,0.0,36.38320732116699
STLSQ,5,0.02,0.075,36,400,43,0.008310477178721444,0.009313522107819104,0.015298406200273451,1.0,14.0,0.0,0.0,1.226806879043579
SSR,5,0.02,0.075,36,400,43,0.008310477178440419,0.009313522107601781,0.015298406199604653,1.0,14.0,0.0,0.0,0.8704063892364502
SR3,5,0.02,0.075,36,400,43,0.008310477178721444,0.009313522107819104,0.015298406200273451,1.0,14.0,0.0,0.0,165.37932443618774
E-STLSQ,5,0.02,0.075,36,400,43,0.008310477178721444,0.009313522107819104,0.015298406200273451,1.0,14.0,0.0,0.0,0.6850521564483643
MIOSR,5,0.02,0.1,36,400,43,0.015230882011759246,0.017036052886539345,0.027953567855745876,1.0,14.0,0.0,0.0,76.04663872718811
STLSQ,5,0.02,0.1,36,400,43,0.015230882011759246,0.017036052886539345,0.027953567855745876,1.0,14.0,0.0,0.0,1.2382268905639648
SSR,5,0.02,0.1,36,400,43,0.015230882011782432,0.01703605288651644,0.027953567855532713,1.0,14.0,0.0,0.0,0.9096484184265137
SR3,5,0.02,0.1,36,400,43,0.015230882011759246,0.017036052886539345,0.027953567855745876,1.0,14.0,0.0,0.0,166.2154405117035
E-STLSQ,5,0.02,0.1,36,400,43,0.015230882011759246,0.017036052886539345,0.027953567855745876,1.0,14.0,0.0,0.0,0.6818039417266846
MIOSR,5,0.02,0.125,36,400,43,0.024338783865718413,0.027202047840234996,0.04426749365193672,1.0,14.0,0.0,0.0,90.86100578308105
STLSQ,5,0.02,0.125,36,400,43,0.024338783865718413,0.027202047840234996,0.04426749365193672,1.0,14.0,0.0,0.0,1.2257003784179688
SSR,5,0.02,0.125,36,400,43,0.024338783865427368,0.027202047839879086,0.044267493650963496,1.0,14.0,0.0,0.0,0.8750131130218506
SR3,5,0.02,0.125,36,400,43,0.024338783865718413,0.027202047840234996,0.04426749365193672,1.0,14.0,0.0,0.0,166.7726547718048
E-STLSQ,5,0.02,0.125,36,400,43,0.024338783865718413,0.027202047840234996,0.04426749365193672,1.0,14.0,0.0,0.0,0.6818211078643799
MIOSR,5,0.02,0.15,36,400,43,0.03541179439538152,0.03968422662084328,0.06410171815812937,1.0,14.0,0.0,0.0,139.77147555351257
