Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
MIOSR,5,0.02,0.025,36,400,21,0.0062510917043291335,0.008255819541836342,0.014454527260750583,1.0,14.0,0.0,0.0,42.36093616485596
STLSQ,5,0.02,0.025,36,400,21,0.0062510917043291335,0.008255819541836342,0.014454527260750583,1.0,14.0,0.0,0.0,1.3009469509124756
SSR,5,0.02,0.025,36,400,21,0.006251091703851551,0.008255819541488796,0.014454527260546968,1.0,14.0,0.0,0.0,0.9386682510375977
SR3,5,0.02,0.025,36,400,21,0.0062510917043291335,0.008255819541836342,0.014454527260750583,1.0,14.0,0.0,0.0,169.86591029167175
E-STLSQ,5,0.02,0.025,36,400,21,0.0062510917043291335,0.008255819541836342,0.014454527260750583,1.0,14.0,0.0,0.0,0.7028660774230957
MIOSR,5,0.02,0.05,36,400,21,0.01482262350711743,0.018525468254250353,0.03214752849899871,1.0,14.0,0.0,0.0,19.8017475605011
STLSQ,5,0.02,0.05,36,400,21,0.01482262350711743,0.018525468254250353,0.03214752849899871,1.0,14.0,0.0,0.0,1.3071222305297852
SSR,5,0.02,0.05,36,400,21,0.014822623507171305,0.01852546825442777,0.03214752849947888,1.0,14.0,0.0,0.0,0.9388270378112793
SR3,5,0.02,0.05,36,400,21,0.01482262350711743,0.018525468254250353,0.03214752849899871,1.0,14.0,0.0,0.0,162.9220871925354
E-STLSQ,5,0.02,0.05,36,400,21,0.01482262350711743,0.018525468254250353,0.03214752849899871,1.0,14.0,0.0,0.0,0.7478451728820801
MIOSR,5,0.02,0.075,36,400,21,0.025815130619142226,0.030957402080964872,0.05291994006344325,1.0,14.0,0.0,0.0,20.590537071228027
STLSQ,5,0.02,0.075,36,400,21,0.025815130619142226,0.030957402080964872,0.05291994006344325,1.0,14.0,0.0,0.0,1.3658945560455322
SSR,5,0.02,0.075,36,400,21,0.02581513061901213,0.03095740208075768,0.0529199400630197,1.0,14.0,0.0,0.0,0.9550402164459229
SR3,5,0.02,0.075,36,400,21,0.025815130619142226,0.030957402080964872,0.05291994006344325,1.0,14.0,0.0,0.0,167.51232314109802
E-STLSQ,5,0.02,0.075,36,400,21,0.025815130619142226,0.030957402080964872,0.05291994006344325,1.0,14.0,0.0,0.0,0.7535049915313721
MIOSR,5,0.02,0.1,36,400,21,0.03917592939277071,0.045617366681265516,0.07660486759906193,1.0,14.0,0.0,0.0,38.93244194984436
STLSQ,5,0.02,0.1,36,400,21,0.03917592939277071,0.045617366681265516,0.07660486759906193,1.0,14.0,0.0,0.0,1.4213380813598633
SSR,5,0.02,0.1,36,400,21,0.039175929393184546,0.04561736668152333,0.07660486759876772,1.0,14.0,0.0,0.0,1.0367119312286377
SR3,5,0.02,0.1,36,400,21,0.03917592939277071,0.045617366681265516,0.07660486759906193,1.0,14.0,0.0,0.0,174.01949548721313
E-STLSQ,5,0.02,0.1,36,400,21,0.03917592939277071,0.045617366681265516,0.07660486759906193,1.0,14.0,0.0,0.0,0.7475805282592773
MIOSR,5,0.02,0.125,36,400,21,0.054827431029695936,0.06250294681552862,0.10301456983826562,1.0,14.0,0.0,0.0,108.48938345909119
STLSQ,5,0.02,0.125,36,400,21,0.7601147019716732,0.6513366768766716,0.8205653289163295,0.52,13.0,11.0,1.0,1.4100167751312256
SSR,5,0.02,0.125,36,400,21,0.05482743102940702,0.06250294681515373,0.10301456983761847,1.0,14.0,0.0,0.0,1.003474473953247
SR3,5,0.02,0.125,36,400,21,0.5324441200791109,0.569922308215892,0.7790131857087146,0.7222222222222222,13.0,4.0,1.0,178.49879574775696
E-STLSQ,5,0.02,0.125,36,400,21,0.4352923363458091,0.5315851899753229,0.8163532313704527,0.8666666666666667,13.0,1.0,1.0,0.7471048831939697
MIOSR,5,0.02,0.15,36,400,21,0.07265059696031897,0.08156245160267431,0.13194226301690248,1.0,14.0,0.0,0.0,78.64042925834656
STLSQ,5,0.02,0.15,36,400,21,0.5624935519559331,0.46933218329962206,0.6812301146971119,0.48148148148148145,13.0,13.0,1.0,1.4346685409545898
SSR,5,0.02,0.15,36,400,21,0.07265059695998394,0.08156245160225303,0.13194226301620227,1.0,14.0,0.0,0.0,1.0072901248931885
SR3,5,0.02,0.15,36,400,21,0.7663289890070585,0.8100709021631209,1.0668749583100146,0.6666666666666666,10.0,1.0,4.0,178.0499608516693
E-STLSQ,5,0.02,0.15,36,400,21,0.28238936457814967,0.3443390427664411,0.5948263152983264,0.8666666666666667,13.0,1.0,1.0,0.8170680999755859
MIOSR,5,0.02,0.175,36,400,21,0.09252975111304185,0.1027067390757171,0.16316387534402532,1.0,14.0,0.0,0.0,212.38129806518555
STLSQ,5,0.02,0.175,36,400,21,0.7106017194213188,0.5849101776370241,0.7768438395095763,0.5,12.0,10.0,2.0,1.431908130645752
SSR,5,0.02,0.175,36,400,21,0.6824179136228197,0.7838479916647255,1.0794285378009607,0.47368421052631576,9.0,5.0,5.0,0.9753122329711914
SR3,5,0.02,0.175,36,400,21,0.7778584250251716,0.8195195660490601,1.0769755926822435,0.6666666666666666,10.0,1.0,4.0,181.46357583999634
E-STLSQ,5,0.02,0.175,36,400,21,0.7159414040767776,0.6788296960795931,0.9424027235381305,0.5555555555555556,10.0,4.0,4.0,0.7988467216491699
MIOSR,5,0.02,0.19999999999999998,36,400,21,0.11433286303662193,0.12581688961054774,0.19652199767509448,1.0,14.0,0.0,0.0,489.40994691848755
STLSQ,5,0.02,0.19999999999999998,36,400,21,1.0850364937142793,0.9027504229463843,1.0,0.38095238095238093,8.0,7.0,6.0,1.474809169769287
SSR,5,0.02,0.19999999999999998,36,400,21,2.04071845210946,1.8124677902258286,2.4955807202015956,0.375,12.0,18.0,2.0,0.9884018898010254
SR3,5,0.02,0.19999999999999998,36,400,21,1.635071019937341,1.334028180908383,1.6990887019380605,0.43478260869565216,10.0,9.0,4.0,184.66433882713318
E-STLSQ,5,0.02,0.19999999999999998,36,400,21,1.0467303686800773,0.8847859624294855,1.0,0.4,8.0,6.0,6.0,0.788771390914917
MIOSR,5,0.02,0.22499999999999998,36,400,21,0.13793291920781875,0.1507494613692192,0.23176299150489754,1.0,14.0,0.0,0.0,601.4291183948517
STLSQ,5,0.02,0.22499999999999998,36,400,21,1.0089235182721776,0.9146204327321749,1.3272123510061544,0.38095238095238093,8.0,7.0,6.0,1.4540784358978271
SSR,5,0.02,0.22499999999999998,36,400,21,1.9851727393496943,1.7326405363803958,2.473649948877193,0.375,12.0,18.0,2.0,0.9548904895782471
SR3,5,0.02,0.22499999999999998,36,400,21,1.5337217954681817,1.230981742227568,1.433898919732122,0.43478260869565216,10.0,9.0,4.0,185.60128569602966
E-STLSQ,5,0.02,0.22499999999999998,36,400,21,0.6793029487055743,0.7031204189933725,1.0,0.47058823529411764,8.0,3.0,6.0,0.6662611961364746
MIOSR,5,0.02,0.24999999999999997,36,400,21,0.443942131797587,0.5697834374124376,1.0,0.5555555555555556,10.0,4.0,4.0,601.1788210868835
STLSQ,5,0.02,0.24999999999999997,36,400,21,1.1280756887911583,1.0091110385728392,1.3167517513049811,0.3,6.0,6.0,8.0,1.483377456665039
SSR,5,0.02,0.24999999999999997,36,400,21,1.0791003383659692,0.9591797296198374,1.654990171005383,0.42857142857142855,12.0,14.0,2.0,0.953251838684082
SR3,5,0.02,0.24999999999999997,36,400,21,1.3982276627079444,1.2241979667948253,1.7374941510258084,0.47619047619047616,10.0,7.0,4.0,187.02081680297852
E-STLSQ,5,0.02,0.24999999999999997,36,400,21,1.2205429755387456,1.0779844519421162,1.3167517513049811,0.2,4.0,6.0,10.0,0.7007350921630859
MIOSR,5,0.02,0.27499999999999997,36,400,21,0.46102675481492766,0.575988273927441,1.0,0.5555555555555556,10.0,4.0,4.0,601.7051148414612
STLSQ,5,0.02,0.27499999999999997,36,400,21,1.1127900574338254,0.9870721356740343,1.3022231994161748,0.2857142857142857,6.0,7.0,8.0,1.506958246231079
SSR,5,0.02,0.27499999999999997,36,400,21,0.87600234250055,0.8660443378997289,1.119204662057353,0.3333333333333333,6.0,4.0,8.0,0.96370530128479
SR3,5,0.02,0.27499999999999997,36,400,21,1.5107727263140094,1.3000177160214055,1.8532735467789814,0.43478260869565216,10.0,9.0,4.0,183.29684615135193
E-STLSQ,5,0.02,0.27499999999999997,36,400,21,1.242042397256746,1.0857361544244233,1.3022231994161748,0.19047619047619047,4.0,7.0,10.0,0.7453453540802002
MIOSR,5,0.02,0.3,36,400,21,0.6891753877703111,0.7818731564326235,1.0,0.3333333333333333,7.0,7.0,7.0,601.0790026187897
STLSQ,5,0.02,0.3,36,400,21,1.1088133899576378,0.9798724217001561,1.282990943232983,0.2857142857142857,6.0,7.0,8.0,1.426445722579956
SSR,5,0.02,0.3,36,400,21,0.8845836578368601,0.8721923593387259,1.1398699504597052,0.3333333333333333,6.0,4.0,8.0,0.9616265296936035
SR3,5,0.02,0.3,36,400,21,1.5168572511763248,1.3101412844600961,1.8931357856006537,0.36363636363636365,8.0,8.0,6.0,184.20397353172302
E-STLSQ,5,0.02,0.3,36,400,21,1.2901419751320158,1.0979584378249694,1.2642243143073617,0.13636363636363635,3.0,8.0,11.0,0.7057185173034668
