Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
MIOSR,5,0.02,0.025,36,400,23,0.004142811830353882,0.0062646946397495445,0.01327742653270636,1.0,14.0,0.0,0.0,60.07602906227112
STLSQ,5,0.02,0.025,36,400,23,0.004142811830353882,0.0062646946397495445,0.01327742653270636,1.0,14.0,0.0,0.0,1.4641547203063965
SSR,5,0.02,0.025,36,400,23,0.004142811830432535,0.00626469463999622,0.013277426533208292,1.0,14.0,0.0,0.0,1.006645679473877
SR3,5,0.02,0.025,36,400,23,0.004142811830353882,0.0062646946397495445,0.01327742653270636,1.0,14.0,0.0,0.0,178.07007598876953
E-STLSQ,5,0.02,0.025,36,400,23,0.004142811830353882,0.0062646946397495445,0.01327742653270636,1.0,14.0,0.0,0.0,0.7242460250854492
MIOSR,5,0.02,0.05,36,400,23,0.009881540215932008,0.013957003768959324,0.029398680932706367,1.0,14.0,0.0,0.0,43.12756705284119
STLSQ,5,0.02,0.05,36,400,23,0.009881540215932008,0.013957003768959324,0.029398680932706367,1.0,14.0,0.0,0.0,1.5754990577697754
SSR,5,0.02,0.05,36,400,23,0.009881540215475342,0.013957003768220259,0.02939868093129705,1.0,14.0,0.0,0.0,1.1298253536224365
SR3,5,0.02,0.05,36,400,23,0.009881540215932008,0.013957003768959324,0.029398680932706367,1.0,14.0,0.0,0.0,177.7480697631836
E-STLSQ,5,0.02,0.05,36,400,23,0.009881540215932008,0.013957003768959324,0.029398680932706367,1.0,14.0,0.0,0.0,0.7334868907928467
MIOSR,5,0.02,0.075,36,400,23,0.01797179303954867,0.02338098056840808,0.04820012508674998,1.0,14.0,0.0,0.0,62.29124927520752
STLSQ,5,0.02,0.075,36,400,23,0.01797179303954867,0.02338098056840808,0.04820012508674998,1.0,14.0,0.0,0.0,1.5043141841888428
SSR,5,0.02,0.075,36,400,23,0.017971793039751195,0.023380980568779724,0.048200125087520584,1.0,14.0,0.0,0.0,1.0721745491027832
SR3,5,0.02,0.075,36,400,23,0.03971576014291084,0.04682844469601973,0.06895930216245238,0.9333333333333333,14.0,1.0,0.0,186.63650393486023
E-STLSQ,5,0.02,0.075,36,400,23,0.03495353544333944,0.04414279975025073,0.06895930216245238,1.0,14.0,0.0,0.0,0.7201478481292725
MIOSR,5,0.02,0.1,36,400,23,0.028057373949883575,0.03468682041517821,0.06951531753164164,1.0,14.0,0.0,0.0,63.518800497055054
STLSQ,5,0.02,0.1,36,400,23,0.3840081993140286,0.47898071551789045,0.6485318297781273,0.8125,13.0,2.0,1.0,1.5117194652557373
