Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
STLSQ,5,0.02,0.1,36,400,35,0.07886593093297105,0.13469418179846365,0.3040163416914254,0.875,14.0,2.0,0.0,1.2047650814056396
SSR,5,0.02,0.1,36,400,35,0.020317809916175347,0.023208731639538554,0.03910659958993257,1.0,14.0,0.0,0.0,0.89434814453125
SR3,5,0.02,0.1,36,400,35,0.22844656444338984,0.3663615787066529,0.7068424005829474,0.8666666666666667,13.0,1.0,1.0,164.68303656578064
E-STLSQ,5,0.02,0.1,36,400,35,0.02031780991603689,0.023208731639397122,0.03910659958975282,1.0,14.0,0.0,0.0,0.6849017143249512
MIOSR,5,0.02,0.125,36,400,35,0.03061848278564713,0.0346906611912239,0.05728132969056787,1.0,14.0,0.0,0.0,65.82384705543518
STLSQ,5,0.02,0.125,36,400,35,0.03061848278564713,0.0346906611912239,0.05728132969056787,1.0,14.0,0.0,0.0,1.2063214778900146
SSR,5,0.02,0.125,36,400,35,0.030618482785827957,0.03469066119145963,0.05728132969108224,1.0,14.0,0.0,0.0,0.8538990020751953
SR3,5,0.02,0.125,36,400,35,0.23833736497571853,0.3749157797109335,0.741215089831397,0.8666666666666667,13.0,1.0,1.0,167.37349915504456
E-STLSQ,5,0.02,0.125,36,400,35,0.03017977619636412,0.034332602427531854,0.05728132969056787,1.0,14.0,0.0,0.0,0.7080705165863037
MIOSR,5,0.02,0.15,36,400,35,0.04313137767647368,0.04846402010790278,0.07877332947207583,1.0,14.0,0.0,0.0,190.79287314414978
STLSQ,5,0.02,0.15,36,400,35,0.04313137767647368,0.04846402010790278,0.07877332947207583,1.0,14.0,0.0,0.0,1.2570106983184814
SSR,5,0.02,0.15,36,400,35,0.043131377676282966,0.04846402010764406,0.07877332947131399,1.0,14.0,0.0,0.0,0.8613417148590088
SR3,5,0.02,0.15,36,400,35,0.04313137767647368,0.04846402010790278,0.07877332947207583,1.0,14.0,0.0,0.0,167.90819835662842
E-STLSQ,5,0.02,0.15,36,400,35,0.04313137767647368,0.04846402010790278,0.07877332947207583,1.0,14.0,0.0,0.0,0.6663289070129395
MIOSR,5,0.02,0.175,36,400,35,0.05763299175801788,0.06445870357418085,0.10350190964353823,1.0,14.0,0.0,0.0,357.82532024383545
STLSQ,5,0.02,0.175,36,400,35,0.05763299175801788,0.06445870357418085,0.10350190964353823,1.0,14.0,0.0,0.0,1.2531344890594482
SSR,5,0.02,0.175,36,400,35,0.05763299175799343,0.06445870357414826,0.10350190964326289,1.0,14.0,0.0,0.0,0.8581938743591309
SR3,5,0.02,0.175,36,400,35,0.05763299175801788,0.06445870357418085,0.10350190964353823,1.0,14.0,0.0,0.0,169.16431522369385
E-STLSQ,5,0.02,0.175,36,400,35,0.057764631815673644,0.0644674422156779,0.10350190964353823,1.0,14.0,0.0,0.0,0.7229657173156738
MIOSR,5,0.02,0.19999999999999998,36,400,35,0.39097082588339627,0.539867603887756,1.0,0.5555555555555556,10.0,4.0,4.0,600.5299022197723
STLSQ,5,0.02,0.19999999999999998,36,400,35,0.07401834809898004,0.08258258924367785,0.13134921407148514,1.0,14.0,0.0,0.0,1.2622129917144775
SSR,5,0.02,0.19999999999999998,36,400,35,0.0740183480985181,0.08258258924306154,0.13134921407016031,1.0,14.0,0.0,0.0,0.8665070533752441
SR3,5,0.02,0.19999999999999998,36,400,35,0.7422221907090891,0.7577402976827002,0.8880179867113933,0.6875,11.0,2.0,3.0,167.58556866645813
E-STLSQ,5,0.02,0.19999999999999998,36,400,35,0.07775873185009813,0.08560453275009434,0.13602348561113475,1.0,14.0,0.0,0.0,0.6944723129272461
MIOSR,5,0.02,0.22499999999999998,36,400,35,0.0921676805797719,0.10272461419869933,0.16215885372734495,1.0,14.0,0.0,0.0,600.3958411216736
STLSQ,5,0.02,0.22499999999999998,36,400,35,0.12186569329398873,0.11512494629668246,0.17580565992890052,0.7,14.0,6.0,0.0,1.2441749572753906
SSR,5,0.02,0.22499999999999998,36,400,35,0.0921676805801654,0.1027246141992274,0.16215885372849603,1.0,14.0,0.0,0.0,0.8408260345458984
SR3,5,0.02,0.22499999999999998,36,400,35,0.842238182084019,0.7690049057386421,0.8342011679175036,0.6666666666666666,12.0,4.0,2.0,166.59995007514954
E-STLSQ,5,0.02,0.22499999999999998,36,400,35,0.1290132476143314,0.1228346204624923,0.17580565992890052,0.75,12.0,2.0,2.0,0.6876318454742432
MIOSR,5,0.02,0.24999999999999997,36,400,35,0.4992828607459869,0.5960807722137738,1.0,0.5555555555555556,10.0,4.0,4.0,600.5299823284149
STLSQ,5,0.02,0.24999999999999997,36,400,35,0.22727464503696457,0.20486173698132693,0.31961760228209896,0.6086956521739131,14.0,9.0,0.0,1.2766673564910889
SSR,5,0.02,0.24999999999999997,36,400,35,0.2988886786949728,0.4231974540648405,0.9018522888046678,0.8666666666666667,13.0,1.0,1.0,0.8700623512268066
SR3,5,0.02,0.24999999999999997,36,400,35,1.0333097457293399,0.9481532773600095,1.0054502442023108,0.625,10.0,2.0,4.0,163.84267950057983
E-STLSQ,5,0.02,0.24999999999999997,36,400,35,0.14464087123501876,0.1386168066786367,0.20074663592745945,0.75,12.0,2.0,2.0,0.7205560207366943
MIOSR,5,0.02,0.27499999999999997,36,400,35,0.5141354392727091,0.6042473834645967,1.0,0.5555555555555556,10.0,4.0,4.0,600.5166659355164
STLSQ,5,0.02,0.27499999999999997,36,400,35,0.3412140363841369,0.31733062011094365,0.4393568998031916,0.6190476190476191,13.0,7.0,1.0,1.2539186477661133
SSR,5,0.02,0.27499999999999997,36,400,35,0.35028565384784416,0.43682527331413357,0.9102849341313138,0.6842105263157895,13.0,5.0,1.0,0.8278968334197998
SR3,5,0.02,0.27499999999999997,36,400,35,1.0563001450957672,0.9630519813259905,0.9784461882740457,0.5882352941176471,10.0,3.0,4.0,161.60474586486816
E-STLSQ,5,0.02,0.27499999999999997,36,400,35,0.35077584760702707,0.3503482453684028,0.4736800763659105,0.75,12.0,2.0,2.0,0.6796822547912598
MIOSR,5,0.02,0.3,36,400,35,0.1566166779229607,0.1739055280618059,0.2702081233436249,1.0,14.0,0.0,0.0,600.4872999191284
STLSQ,5,0.02,0.3,36,400,35,0.37506321642537405,0.3491670683097124,0.46749566633354356,0.6190476190476191,13.0,7.0,1.0,1.2018747329711914
SSR,5,0.02,0.3,36,400,35,0.6426763683498011,0.600758806646816,0.97837381495568,0.52,13.0,11.0,1.0,0.8201467990875244
SR3,5,0.02,0.3,36,400,35,1.0708299679090372,0.9674202091218385,0.984364059355332,0.5263157894736842,10.0,5.0,4.0,158.58012437820435
E-STLSQ,5,0.02,0.3,36,400,35,0.5080145736599888,0.5480973145621055,1.0,0.47368421052631576,9.0,5.0,5.0,0.6825680732727051
