Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
MIOSR,5,0.02,0.025,36,400,11,0.007206028572708101,0.009916091369153232,0.018267143791918072,1.0,14.0,0.0,0.0,17.72443962097168
STLSQ,5,0.02,0.025,36,400,11,0.007206028572708101,0.009916091369153232,0.018267143791918072,1.0,14.0,0.0,0.0,1.1647417545318604
SSR,5,0.02,0.025,36,400,11,0.007206028571811062,0.009916091368085859,0.018267143790277163,1.0,14.0,0.0,0.0,0.8305153846740723
SR3,5,0.02,0.025,36,400,11,0.007206028572708101,0.009916091369153232,0.018267143791918072,1.0,14.0,0.0,0.0,152.6335573196411
E-STLSQ,5,0.02,0.025,36,400,11,0.007206028572708101,0.009916091369153232,0.018267143791918072,1.0,14.0,0.0,0.0,0.6302535533905029
MIOSR,5,0.02,0.05,36,400,11,0.017852533022271747,0.023169487453475517,0.04221053915035555,1.0,14.0,0.0,0.0,43.0262188911438
STLSQ,5,0.02,0.05,36,400,11,0.25231734556359287,0.31804125613562306,0.5680369739690524,0.6666666666666666,12.0,4.0,2.0,1.1826317310333252
SSR,5,0.02,0.05,36,400,11,0.017852533022211806,0.02316948745352877,0.04221053915063788,1.0,14.0,0.0,0.0,0.8548381328582764
SR3,5,0.02,0.05,36,400,11,0.23013433237150488,0.37770318286370774,0.7086283771556513,0.8571428571428571,12.0,0.0,2.0,169.64577436447144
E-STLSQ,5,0.02,0.05,36,400,11,0.48730902455249014,0.48473429261091183,1.0,0.47368421052631576,9.0,5.0,5.0,0.6349923610687256
MIOSR,5,0.02,0.075,36,400,11,0.031870685079739794,0.039853512005720175,0.07172831434295368,1.0,14.0,0.0,0.0,12.165101528167725
STLSQ,5,0.02,0.075,36,400,11,0.602688701764523,0.6158117672536496,0.8373276918164888,0.6470588235294118,11.0,3.0,3.0,1.171349287033081
SSR,5,0.02,0.075,36,400,11,0.03187068507990478,0.03985351200629301,0.07172831434451199,1.0,14.0,0.0,0.0,0.8499975204467773
SR3,5,0.02,0.075,36,400,11,0.7032271979275587,0.7289160422382593,0.8387708245286267,0.6666666666666666,10.0,1.0,4.0,183.02434659004211
