Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
MIOSR,5,0.02,0.025,36,400,32,0.002153972850359108,0.0021918371913264,0.0035931540166853626,1.0,14.0,0.0,0.0,19.78734040260315
STLSQ,5,0.02,0.025,36,400,32,0.002153972850359108,0.0021918371913264,0.0035931540166853626,1.0,14.0,0.0,0.0,1.2545876502990723
SSR,5,0.02,0.025,36,400,32,0.002153972850008224,0.0021918371907605977,0.003593154015347655,1.0,14.0,0.0,0.0,0.9865922927856445
SR3,5,0.02,0.025,36,400,32,0.002153972850359108,0.0021918371913264,0.0035931540166853626,1.0,14.0,0.0,0.0,160.11081290245056
E-STLSQ,5,0.02,0.025,36,400,32,0.002153972850359108,0.0021918371913264,0.0035931540166853626,1.0,14.0,0.0,0.0,0.6112635135650635
MIOSR,5,0.02,0.05,36,400,32,0.006135294442590297,0.006901955326087422,0.012088266207122889,1.0,14.0,0.0,0.0,22.39361572265625
STLSQ,5,0.02,0.05,36,400,32,0.006135294442590297,0.006901955326087422,0.012088266207122889,1.0,14.0,0.0,0.0,1.2809503078460693
SSR,5,0.02,0.05,36,400,32,0.1970354334929334,0.24079087219663425,0.3849449477881456,0.7647058823529411,13.0,3.0,1.0,1.0403895378112793
SR3,5,0.02,0.05,36,400,32,0.10560634091506403,0.1353365121047921,0.2280127067451739,0.7647058823529411,13.0,3.0,1.0,173.00441026687622
E-STLSQ,5,0.02,0.05,36,400,32,0.060067380118368194,0.07286171964772593,0.1,0.8666666666666667,13.0,1.0,1.0,0.6541099548339844
MIOSR,5,0.02,0.075,36,400,32,0.013198859175590664,0.01457005779542155,0.0254546996492665,1.0,14.0,0.0,0.0,19.515409469604492
STLSQ,5,0.02,0.075,36,400,32,0.013198859175590664,0.01457005779542155,0.0254546996492665,1.0,14.0,0.0,0.0,1.3652420043945312
SSR,5,0.02,0.075,36,400,32,0.19920287911262344,0.23815184502259484,0.37788153290636206,0.7647058823529411,13.0,3.0,1.0,0.9697268009185791
SR3,5,0.02,0.075,36,400,32,0.19953175705461976,0.21918353366270782,0.3390503211811814,0.7222222222222222,13.0,4.0,1.0,173.25148582458496
E-STLSQ,5,0.02,0.075,36,400,32,0.1412204130839163,0.1918319100898197,0.3393632201665101,0.8666666666666667,13.0,1.0,1.0,0.6557712554931641
MIOSR,5,0.02,0.1,36,400,32,0.0228645294795034,0.025202196657725533,0.043644969189350125,1.0,14.0,0.0,0.0,33.49646830558777
STLSQ,5,0.02,0.1,36,400,32,0.20314334685758506,0.21867090686070467,0.3328238182010793,0.7222222222222222,13.0,4.0,1.0,1.3202235698699951
SSR,5,0.02,0.1,36,400,32,0.20438061235440844,0.23853060180381533,0.374520263372914,0.7647058823529411,13.0,3.0,1.0,0.975175142288208
SR3,5,0.02,0.1,36,400,32,0.3307438024774116,0.3557295872739749,0.5940753404885057,0.65,13.0,6.0,1.0,169.6634418964386
E-STLSQ,5,0.02,0.1,36,400,32,0.25276480264820184,0.38126831044130643,1.0,0.75,12.0,2.0,2.0,0.7032639980316162
MIOSR,5,0.02,0.125,36,400,32,0.03505787903435801,0.03873378453986454,0.06655909130313498,1.0,14.0,0.0,0.0,50.608060121536255
STLSQ,5,0.02,0.125,36,400,32,0.3220875208354215,0.35355993836224614,0.5360161969719072,0.7222222222222222,13.0,4.0,1.0,1.2485477924346924
