Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
MIOSR,5,0.02,0.025,36,400,14,0.005828805968345833,0.007877878299503125,0.013971730093884416,1.0,14.0,0.0,0.0,7.805006742477417
STLSQ,5,0.02,0.025,36,400,14,0.005828805968345833,0.007877878299503125,0.013971730093884416,1.0,14.0,0.0,0.0,1.2145259380340576
SSR,5,0.02,0.025,36,400,14,0.0058288059684790386,0.007877878299713344,0.013971730094280543,1.0,14.0,0.0,0.0,0.8764095306396484
SR3,5,0.02,0.025,36,400,14,0.005828805968345833,0.007877878299503125,0.013971730093884416,1.0,14.0,0.0,0.0,145.20389032363892
E-STLSQ,5,0.02,0.025,36,400,14,0.005828805968345833,0.007877878299503125,0.013971730093884416,1.0,14.0,0.0,0.0,0.5908045768737793
MIOSR,5,0.02,0.05,36,400,14,0.012924054379942752,0.0157877960619961,0.02768259477697077,1.0,14.0,0.0,0.0,16.754647254943848
STLSQ,5,0.02,0.05,36,400,14,0.012924054379942752,0.0157877960619961,0.02768259477697077,1.0,14.0,0.0,0.0,1.2531590461730957
SSR,5,0.02,0.05,36,400,14,0.012924054380117136,0.015787796062208908,0.02768259477727031,1.0,14.0,0.0,0.0,0.9435489177703857
SR3,5,0.02,0.05,36,400,14,0.012924054379942752,0.0157877960619961,0.02768259477697077,1.0,14.0,0.0,0.0,155.8543620109558
E-STLSQ,5,0.02,0.05,36,400,14,0.012924054379942752,0.0157877960619961,0.02768259477697077,1.0,14.0,0.0,0.0,0.6384329795837402
MIOSR,5,0.02,0.075,36,400,14,0.02125515159098253,0.02429235003409056,0.04129983170369589,1.0,14.0,0.0,0.0,22.019665241241455
STLSQ,5,0.02,0.075,36,400,14,0.02125515159098253,0.02429235003409056,0.04129983170369589,1.0,14.0,0.0,0.0,1.2885375022888184
SSR,5,0.02,0.075,36,400,14,0.021255151590495222,0.024292350033492793,0.04129983170283391,1.0,14.0,0.0,0.0,0.9687697887420654
SR3,5,0.02,0.075,36,400,14,0.02125515159098253,0.02429235003409056,0.04129983170369589,1.0,14.0,0.0,0.0,149.1141436100006
E-STLSQ,5,0.02,0.075,36,400,14,0.02125515159098253,0.02429235003409056,0.04129983170369589,1.0,14.0,0.0,0.0,0.6737320423126221
MIOSR,5,0.02,0.1,36,400,14,0.030766615861603255,0.0338658483920636,0.054697284419371606,1.0,14.0,0.0,0.0,31.456995964050293
STLSQ,5,0.02,0.1,36,400,14,0.3672711637092837,0.43432920551975884,0.6901760349042627,0.75,12.0,2.0,2.0,1.320758581161499
SSR,5,0.02,0.1,36,400,14,0.0307666158614797,0.033865848391956305,0.05469728441969868,1.0,14.0,0.0,0.0,0.996530294418335
SR3,5,0.02,0.1,36,400,14,0.47705908959656845,0.6122166451080344,0.9926494976033992,0.7142857142857143,10.0,0.0,4.0,152.9176516532898
E-STLSQ,5,0.02,0.1,36,400,14,0.3633972190381973,0.4333926417473354,0.6901760349042627,0.75,12.0,2.0,2.0,0.6000440120697021
MIOSR,5,0.02,0.125,36,400,14,0.041386910230223346,0.04487076187740597,0.06777624211852973,1.0,14.0,0.0,0.0,47.44799256324768
STLSQ,5,0.02,0.125,36,400,14,0.3756453976208455,0.43930491422630524,0.7061136309013296,0.75,12.0,2.0,2.0,1.314528465270996
SSR,5,0.02,0.125,36,400,14,0.041386910230182955,0.044870761877374425,0.06777624211716637,1.0,14.0,0.0,0.0,0.9449970722198486
SR3,5,0.02,0.125,36,400,14,0.5191616116404293,0.5608452679097423,0.7714159397676703,0.6470588235294118,11.0,3.0,3.0,155.2864007949829
E-STLSQ,5,0.02,0.125,36,400,14,0.37337160059166175,0.43872778157408576,0.7061136309013296,0.75,12.0,2.0,2.0,0.5581545829772949
MIOSR,5,0.02,0.15,36,400,14,0.05314863689930669,0.05754612301108778,0.08701381174780942,1.0,14.0,0.0,0.0,70.59880542755127
STLSQ,5,0.02,0.15,36,400,14,0.686193159423919,0.6029558730914404,0.6786757213889695,0.6,12.0,6.0,2.0,1.2862825393676758
SSR,5,0.02,0.15,36,400,14,0.09845935743200729,0.09812013014616466,0.1249601269892675,0.875,14.0,2.0,0.0,0.9071722030639648
SR3,5,0.02,0.15,36,400,14,0.5407309845601896,0.5783208989065863,0.7593629484882665,0.625,10.0,2.0,4.0,158.88420128822327
E-STLSQ,5,0.02,0.15,36,400,14,0.5709226252530454,0.5419863028562056,0.6786757213889695,0.6470588235294118,11.0,3.0,3.0,0.655372142791748
MIOSR,5,0.02,0.175,36,400,14,0.06599944704358458,0.07202220565813876,0.1136506107710269,1.0,14.0,0.0,0.0,147.42425990104675
STLSQ,5,0.02,0.175,36,400,14,0.8463125250160243,0.6602035987793118,0.6614140635560518,0.5,12.0,10.0,2.0,1.2385168075561523
SSR,5,0.02,0.175,36,400,14,0.586250966622967,0.6189808166748596,0.8450897208086138,0.6666666666666666,12.0,4.0,2.0,0.8268001079559326
SR3,5,0.02,0.175,36,400,14,1.0081232922144023,0.8883370036927302,1.0419009905188676,0.5263157894736842,10.0,5.0,4.0,160.02474641799927
E-STLSQ,5,0.02,0.175,36,400,14,0.5787445894565995,0.5826903883191665,1.0,0.6470588235294118,11.0,3.0,3.0,0.691307544708252
MIOSR,5,0.02,0.19999999999999998,36,400,14,0.07973312952906024,0.08834520614829795,0.143434152758794,1.0,14.0,0.0,0.0,376.9168655872345
STLSQ,5,0.02,0.19999999999999998,36,400,14,1.2437542641814605,0.8885385778610124,1.298795974870907,0.3870967741935484,12.0,17.0,2.0,1.292081356048584
SSR,5,0.02,0.19999999999999998,36,400,14,0.5958308546186872,0.6253187643136856,0.8544329024291435,0.6666666666666666,12.0,4.0,2.0,0.843900203704834
SR3,5,0.02,0.19999999999999998,36,400,14,0.5603750078872379,0.62351061210654,0.8611837657451633,0.6470588235294118,11.0,3.0,3.0,159.52220368385315
E-STLSQ,5,0.02,0.19999999999999998,36,400,14,0.5308409229255762,0.5088485178013467,0.7020596243556987,0.6470588235294118,11.0,3.0,3.0,0.709815502166748
MIOSR,5,0.02,0.22499999999999998,36,400,14,0.09422746804127567,0.10650083887184633,0.1761751332681074,1.0,14.0,0.0,0.0,600.3022012710571
STLSQ,5,0.02,0.22499999999999998,36,400,14,0.7155123212529876,0.6721292859162157,0.75772413324596,0.5238095238095238,11.0,7.0,3.0,1.2409846782684326
