Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
MIOSR,5,0.02,0.025,36,400,26,0.005026638041687149,0.007295707323157773,0.013127686834129904,1.0,14.0,0.0,0.0,10.765628576278687
STLSQ,5,0.02,0.025,36,400,26,0.4658220928293005,0.539861891635831,0.816008784760232,0.6666666666666666,12.0,4.0,2.0,1.0360803604125977
SSR,5,0.02,0.025,36,400,26,0.005026638041611199,0.0072957073235888565,0.013127686835222363,1.0,14.0,0.0,0.0,0.7664155960083008
SR3,5,0.02,0.025,36,400,26,0.7194519605886093,0.7563842379807902,0.9431364306005668,0.631578947368421,12.0,5.0,2.0,159.96963834762573
E-STLSQ,5,0.02,0.025,36,400,26,0.6275715965229228,0.6145410966862132,1.0,0.5555555555555556,10.0,4.0,4.0,0.511582612991333
MIOSR,5,0.02,0.05,36,400,26,0.009058709693598059,0.012426490090497544,0.023028223879365095,1.0,14.0,0.0,0.0,13.599003553390503
STLSQ,5,0.02,0.05,36,400,26,0.476994565081037,0.5376801811561228,0.8204086092968969,0.6666666666666666,12.0,4.0,2.0,1.07957124710083
SSR,5,0.02,0.05,36,400,26,0.7789802148904171,0.7685780853934984,0.9330844262142496,0.5454545454545454,12.0,8.0,2.0,0.7998251914978027
SR3,5,0.02,0.05,36,400,26,1.0816580183694426,1.0325531680648397,1.4310527832706175,0.5555555555555556,10.0,4.0,4.0,168.21454524993896
E-STLSQ,5,0.02,0.05,36,400,26,0.6811939183128354,0.6273154102381473,0.8204086092968969,0.5555555555555556,10.0,4.0,4.0,0.5330777168273926
MIOSR,5,0.02,0.075,36,400,26,0.01355457772313544,0.016241866988479296,0.030463302804838444,1.0,14.0,0.0,0.0,8.092459917068481
STLSQ,5,0.02,0.075,36,400,26,0.8431205388505222,0.79440441893615,1.0,0.5294117647058824,9.0,3.0,5.0,1.0644607543945312
SSR,5,0.02,0.075,36,400,26,0.5692662259218013,0.6295917236879229,0.8656362499012971,0.6666666666666666,12.0,4.0,2.0,0.7695868015289307
SR3,5,0.02,0.075,36,400,26,1.4632394065910224,1.5530518911125957,2.8679099479727093,0.5263157894736842,10.0,5.0,4.0,167.7489824295044
E-STLSQ,5,0.02,0.075,36,400,26,0.8298657526643736,0.7932122638254303,1.0,0.5625,9.0,2.0,5.0,0.5373988151550293
