Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
MIOSR,5,0.02,0.025,36,400,50,0.006512738057344468,0.007902332073907229,0.01217107511924631,1.0,14.0,0.0,0.0,25.913529634475708
STLSQ,5,0.02,0.025,36,400,50,0.006512738057344468,0.007902332073907229,0.01217107511924631,1.0,14.0,0.0,0.0,1.0381388664245605
SSR,5,0.02,0.025,36,400,50,0.006512738056773959,0.00790233207300482,0.012171075116963026,1.0,14.0,0.0,0.0,0.7888784408569336
SR3,5,0.02,0.025,36,400,50,0.006512738057344468,0.007902332073907229,0.01217107511924631,1.0,14.0,0.0,0.0,148.67061185836792
E-STLSQ,5,0.02,0.025,36,400,50,0.006512738057344468,0.007902332073907229,0.01217107511924631,1.0,14.0,0.0,0.0,0.5801594257354736
MIOSR,5,0.02,0.05,36,400,50,0.012229258895764789,0.01370911514613129,0.021540766747115025,1.0,14.0,0.0,0.0,20.24578332901001
STLSQ,5,0.02,0.05,36,400,50,0.012229258895764789,0.01370911514613129,0.021540766747115025,1.0,14.0,0.0,0.0,1.0510680675506592
SSR,5,0.02,0.05,36,400,50,0.012229258896335348,0.013709115146884948,0.02154076674822214,1.0,14.0,0.0,0.0,0.7852010726928711
SR3,5,0.02,0.05,36,400,50,0.31537575971576504,0.4423522827594599,0.8315144136563033,0.7647058823529411,13.0,3.0,1.0,157.81894779205322
E-STLSQ,5,0.02,0.05,36,400,50,0.012229258895764789,0.01370911514613129,0.021540766747115025,1.0,14.0,0.0,0.0,0.6007368564605713
MIOSR,5,0.02,0.075,36,400,50,0.017177363100190805,0.01802559043330071,0.02944475382778955,1.0,14.0,0.0,0.0,15.844111919403076
STLSQ,5,0.02,0.075,36,400,50,0.44428228785928137,0.4969933212408768,0.9184505362289012,0.5909090909090909,13.0,8.0,1.0,1.0547666549682617
SSR,5,0.02,0.075,36,400,50,0.017177363100288168,0.01802559043347144,0.02944475382841949,1.0,14.0,0.0,0.0,0.7706797122955322
SR3,5,0.02,0.075,36,400,50,0.46998312642957546,0.6457887920294318,1.1209005529064344,0.7142857142857143,10.0,0.0,4.0,159.49089336395264
E-STLSQ,5,0.02,0.075,36,400,50,0.11159836985344047,0.17225979665803748,0.3685632554041782,0.8666666666666667,13.0,1.0,1.0,0.6367900371551514
MIOSR,5,0.02,0.1,36,400,50,0.021366467912627685,0.02172490483984838,0.035545800558222096,1.0,14.0,0.0,0.0,24.836910009384155
STLSQ,5,0.02,0.1,36,400,50,0.20540565384283155,0.2541505053020736,0.4732226956997012,0.6842105263157895,13.0,5.0,1.0,1.0552961826324463
SSR,5,0.02,0.1,36,400,50,0.05015729884533423,0.0623113953237583,0.14288886614452326,0.8666666666666667,13.0,1.0,1.0,0.7792680263519287
SR3,5,0.02,0.1,36,400,50,0.639144814428617,0.6991305206071982,1.0029746789647171,0.6666666666666666,10.0,1.0,4.0,156.14633059501648
E-STLSQ,5,0.02,0.1,36,400,50,0.25910088048038316,0.3738788293597317,0.6909601305042027,0.7333333333333333,11.0,1.0,3.0,0.6151478290557861
MIOSR,5,0.02,0.125,36,400,50,0.024800571791759825,0.025934974412150164,0.03989079939805373,1.0,14.0,0.0,0.0,34.05276894569397
STLSQ,5,0.02,0.125,36,400,50,0.25637436517683243,0.27027172534458016,0.4438223569099649,0.65,13.0,6.0,1.0,1.0637378692626953
SSR,5,0.02,0.125,36,400,50,0.056105719549262835,0.06522244386867615,0.13771846526042947,0.8666666666666667,13.0,1.0,1.0,0.7813448905944824
SR3,5,0.02,0.125,36,400,50,0.5530672722991462,0.6693802762524084,1.0059291495213631,0.6875,11.0,2.0,3.0,154.8947880268097
E-STLSQ,5,0.02,0.125,36,400,50,0.2687870536037309,0.3022914115851553,0.48528779341404277,0.75,12.0,2.0,2.0,0.6908230781555176
MIOSR,5,0.02,0.15,36,400,50,0.027479280467731338,0.03176018488654181,0.0428741410078638,1.0,14.0,0.0,0.0,63.2217481136322
STLSQ,5,0.02,0.15,36,400,50,0.6345076966928438,0.6917537772191181,1.0,0.5333333333333333,8.0,1.0,6.0,1.0627408027648926
SSR,5,0.02,0.15,36,400,50,0.14279954214382162,0.19294309925417844,0.35515637901238706,0.75,12.0,2.0,2.0,0.7786765098571777
SR3,5,0.02,0.15,36,400,50,0.6358164092980768,0.6940107588101108,1.0083757455719717,0.6666666666666666,10.0,1.0,4.0,157.82519435882568
E-STLSQ,5,0.02,0.15,36,400,50,0.6345544095145642,0.6917560196678894,1.0,0.5333333333333333,8.0,1.0,6.0,0.5729129314422607
MIOSR,5,0.02,0.175,36,400,50,0.033933843825822485,0.03990816712324056,0.0573735353811502,1.0,14.0,0.0,0.0,185.0462362766266
STLSQ,5,0.02,0.175,36,400,50,0.6333581820849395,0.6887249454743781,1.0,0.5333333333333333,8.0,1.0,6.0,1.1493399143218994
SSR,5,0.02,0.175,36,400,50,0.7208535738868771,0.7822100110649357,1.013725738513176,0.4117647058823529,7.0,3.0,7.0,0.7814908027648926
SR3,5,0.02,0.175,36,400,50,0.6350019198021677,0.6915702678920559,1.01020687370465,0.6666666666666666,10.0,1.0,4.0,162.72135758399963
E-STLSQ,5,0.02,0.175,36,400,50,0.7411239665584631,0.732775465037162,1.0,0.47058823529411764,8.0,3.0,6.0,0.5939300060272217
MIOSR,5,0.02,0.19999999999999998,36,400,50,0.04624503088461622,0.05058850913480971,0.07357890209015361,1.0,14.0,0.0,0.0,380.69876289367676
STLSQ,5,0.02,0.19999999999999998,36,400,50,0.7519835167977026,0.7380478895047446,1.0,0.47058823529411764,8.0,3.0,6.0,1.1124463081359863
