Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
E-STLSQ,5,0.02,0.125,36,400,27,0.07325271258808254,0.07789565674297741,0.11568657507098579,0.8666666666666667,13.0,1.0,1.0,0.6613829135894775
MIOSR,5,0.02,0.15,36,400,27,0.03698767304099391,0.04015745987250631,0.059053864137940004,1.0,14.0,0.0,0.0,79.21678853034973
STLSQ,5,0.02,0.15,36,400,27,0.13748518090812087,0.15533594694247418,0.29088688912353816,0.8235294117647058,14.0,3.0,0.0,1.1314899921417236
SSR,5,0.02,0.15,36,400,27,0.07058310197890555,0.08198562181446575,0.1527379587600941,0.875,14.0,2.0,0.0,0.7790641784667969
SR3,5,0.02,0.15,36,400,27,0.7476846754068496,0.7832497727027409,1.0483561036237026,0.6666666666666666,10.0,1.0,4.0,157.0529820919037
E-STLSQ,5,0.02,0.15,36,400,27,0.32234464929700385,0.4034383609737952,0.7618640004500984,0.8666666666666667,13.0,1.0,1.0,0.7137665748596191
MIOSR,5,0.02,0.175,36,400,27,0.05058913419001855,0.054889586032021986,0.07962639828113649,1.0,14.0,0.0,0.0,155.67667984962463
STLSQ,5,0.02,0.175,36,400,27,0.46968788306575265,0.4555482362500926,0.7938055735550795,0.5416666666666666,13.0,10.0,1.0,1.1030538082122803
SSR,5,0.02,0.175,36,400,27,0.09429993298702623,0.10677848610976297,0.19349693405690893,0.875,14.0,2.0,0.0,0.7727499008178711
SR3,5,0.02,0.175,36,400,27,0.7543269562523477,0.7884252278282161,1.0622602794418858,0.6666666666666666,10.0,1.0,4.0,157.1640260219574
E-STLSQ,5,0.02,0.175,36,400,27,0.35337256690905106,0.43625354830541335,0.8313146553707238,0.8666666666666667,13.0,1.0,1.0,0.7230889797210693
MIOSR,5,0.02,0.19999999999999998,36,400,27,0.06603329019053811,0.07207911764491211,0.1028789469435114,1.0,14.0,0.0,0.0,406.22899556159973
STLSQ,5,0.02,0.19999999999999998,36,400,27,0.5488018075813104,0.6097995708882474,0.9085427357972211,0.5454545454545454,12.0,8.0,2.0,1.127866506576538
SSR,5,0.02,0.19999999999999998,36,400,27,0.12179444786558898,0.13421948845742557,0.2374343213376956,0.875,14.0,2.0,0.0,0.775137186050415
SR3,5,0.02,0.19999999999999998,36,400,27,0.7617317763087299,0.7941339471220055,1.0761493607717556,0.6666666666666666,10.0,1.0,4.0,153.76043009757996
E-STLSQ,5,0.02,0.19999999999999998,36,400,27,0.5967158332401692,0.7032494234125286,1.0,0.5294117647058824,9.0,3.0,5.0,0.7159626483917236
MIOSR,5,0.02,0.22499999999999998,36,400,27,0.42464520017160506,0.600476837656948,1.2253755335945138,0.5555555555555556,10.0,4.0,4.0,580.8948490619659
STLSQ,5,0.02,0.22499999999999998,36,400,27,0.6011098662648265,0.7015148205957712,1.0,0.5294117647058824,9.0,3.0,5.0,1.1282086372375488
SSR,5,0.02,0.22499999999999998,36,400,27,0.39980447109445694,0.44572461531422053,0.8066357207177712,0.6666666666666666,12.0,4.0,2.0,0.7717275619506836
SR3,5,0.02,0.22499999999999998,36,400,27,0.8019293702332825,0.8218215961603274,1.089903276822128,0.625,10.0,2.0,4.0,153.24051809310913
E-STLSQ,5,0.02,0.22499999999999998,36,400,27,0.5922607486719809,0.6912643827135101,1.0,0.5882352941176471,10.0,3.0,4.0,0.6649503707885742
MIOSR,5,0.02,0.24999999999999997,36,400,27,0.44089226820075894,0.6109630129328415,1.2664075570626283,0.5555555555555556,10.0,4.0,4.0,600.3045518398285
STLSQ,5,0.02,0.24999999999999997,36,400,27,0.6387672567346694,0.7158423896377013,1.0,0.45,9.0,6.0,5.0,1.148833990097046
SSR,5,0.02,0.24999999999999997,36,400,27,0.5598424971646742,0.5096689328566919,0.8193831562506368,0.5454545454545454,12.0,8.0,2.0,0.7727689743041992
SR3,5,0.02,0.24999999999999997,36,400,27,0.8018175484649918,0.8035494259678857,0.9971162560975974,0.5882352941176471,10.0,3.0,4.0,152.81036138534546
E-STLSQ,5,0.02,0.24999999999999997,36,400,27,0.601584516941474,0.6690561626030279,1.0,0.47368421052631576,9.0,5.0,5.0,0.7239882946014404
MIOSR,5,0.02,0.27499999999999997,36,400,27,0.12725223684234008,0.13717245613831688,0.18650117198394778,1.0,14.0,0.0,0.0,600.3559422492981
STLSQ,5,0.02,0.27499999999999997,36,400,27,0.879530025910651,0.667940584789936,0.8910160934326996,0.325,13.0,26.0,1.0,1.131955862045288
SSR,5,0.02,0.27499999999999997,36,400,27,0.8871262525702185,0.7384017789045795,1.0168604588919816,0.4,12.0,16.0,2.0,0.7727358341217041
SR3,5,0.02,0.27499999999999997,36,400,27,0.8134767845932712,0.8134905654528178,1.0114818979988265,0.5882352941176471,10.0,3.0,4.0,152.57068848609924
E-STLSQ,5,0.02,0.27499999999999997,36,400,27,0.5349884357324155,0.5798377896571628,1.0,0.47368421052631576,9.0,5.0,5.0,0.6964240074157715
MIOSR,5,0.02,0.3,36,400,27,0.1522954403930289,0.16294062147841526,0.21814331159523992,1.0,14.0,0.0,0.0,600.4420292377472
STLSQ,5,0.02,0.3,36,400,27,0.9112404848953929,0.804142480081248,1.0,0.34615384615384615,9.0,12.0,5.0,1.1449389457702637
SSR,5,0.02,0.3,36,400,27,0.8340582675798816,0.7922896069428876,1.0,0.4,8.0,6.0,6.0,0.7762396335601807
SR3,5,0.02,0.3,36,400,27,1.0065965842186575,0.9133251234315323,1.026384776692111,0.5555555555555556,10.0,4.0,4.0,152.0658519268036
E-STLSQ,5,0.02,0.3,36,400,27,1.0554462814164633,0.9567583627197084,1.0,0.16666666666666666,4.0,10.0,10.0,0.5252044200897217
