Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
SSR,5,0.02,0.1,36,400,29,0.7174423311368671,0.9848565004819025,2.0493025820787794,0.6,12.0,6.0,2.0,0.7737491130828857
SR3,5,0.02,0.1,36,400,29,0.45510887434389435,0.5592830991095279,0.7703864697486473,0.7142857142857143,10.0,0.0,4.0,146.207537651062
E-STLSQ,5,0.02,0.1,36,400,29,0.4889198387745223,0.4529700672156543,0.5107970786829976,0.75,12.0,2.0,2.0,0.5636672973632812
MIOSR,5,0.02,0.125,36,400,29,0.023669713868645935,0.026436383417116682,0.03592671704261019,1.0,14.0,0.0,0.0,58.81250786781311
STLSQ,5,0.02,0.125,36,400,29,0.8053304282085906,0.7867398843189454,1.0,0.47058823529411764,8.0,3.0,6.0,1.0632381439208984
SSR,5,0.02,0.125,36,400,29,0.6980297197851996,0.9462291452296864,1.9682582650234628,0.6,12.0,6.0,2.0,0.7743813991546631
SR3,5,0.02,0.125,36,400,29,0.685389918970719,0.6528333135076717,0.8792175456499993,0.6111111111111112,11.0,4.0,3.0,146.29147171974182
E-STLSQ,5,0.02,0.125,36,400,29,0.8068278727065884,0.7876684843475357,1.0,0.47058823529411764,8.0,3.0,6.0,0.5546488761901855
MIOSR,5,0.02,0.15,36,400,29,0.03386840252054316,0.03826498616831,0.05257732143988236,1.0,14.0,0.0,0.0,103.57383608818054
STLSQ,5,0.02,0.15,36,400,29,0.712872944014765,0.8449624431541791,1.431431837203576,0.5833333333333334,14.0,10.0,0.0,1.0690693855285645
SSR,5,0.02,0.15,36,400,29,0.6852605066855219,0.8999329475227978,1.8635378825575069,0.6,12.0,6.0,2.0,0.7747032642364502
SR3,5,0.02,0.15,36,400,29,0.756627656552886,0.7233054749641317,0.8735758390912197,0.5882352941176471,10.0,3.0,4.0,146.86540818214417
E-STLSQ,5,0.02,0.15,36,400,29,0.7358319102259626,0.8621446737050199,1.3660270591906858,0.47368421052631576,9.0,5.0,5.0,0.6535007953643799
MIOSR,5,0.02,0.175,36,400,29,0.04662836550578506,0.05221169206400575,0.07259829074393953,1.0,14.0,0.0,0.0,327.15047788619995
STLSQ,5,0.02,0.175,36,400,29,0.730771407786632,0.9234248627291967,1.5596212881180156,0.7,14.0,6.0,0.0,1.0889925956726074
SSR,5,0.02,0.175,36,400,29,0.6470727206175161,0.8401832181228222,1.7361433998287972,0.6,12.0,6.0,2.0,0.7737483978271484
SR3,5,0.02,0.175,36,400,29,0.8541803144923449,0.9504645000452343,1.53913333073706,0.56,14.0,11.0,0.0,148.03085064888
E-STLSQ,5,0.02,0.175,36,400,29,0.7416528179747517,0.9076171142176681,1.5098411470664457,0.5555555555555556,10.0,4.0,4.0,0.6046881675720215
MIOSR,5,0.02,0.19999999999999998,36,400,29,0.06141954350750123,0.0681940789337505,0.09582861117183872,1.0,14.0,0.0,0.0,332.64064383506775
STLSQ,5,0.02,0.19999999999999998,36,400,29,0.8037282105059521,0.9889053401091079,1.6566402910701246,0.6666666666666666,14.0,7.0,0.0,1.1485881805419922
SSR,5,0.02,0.19999999999999998,36,400,29,0.3506717636299971,0.4446169689735178,0.8364853310633071,0.75,12.0,2.0,2.0,0.7917759418487549
SR3,5,0.02,0.19999999999999998,36,400,29,0.8242409763288482,0.9906233594087356,1.6566402910701246,0.6363636363636364,14.0,8.0,0.0,148.40363574028015
E-STLSQ,5,0.02,0.19999999999999998,36,400,29,0.7910806367703116,0.9546987226005212,1.617255554510904,0.5555555555555556,10.0,4.0,4.0,0.6405677795410156
MIOSR,5,0.02,0.22499999999999998,36,400,29,0.07812983626081953,0.08612074304163586,0.12221138209431637,1.0,14.0,0.0,0.0,364.2939615249634
STLSQ,5,0.02,0.22499999999999998,36,400,29,0.8415221373799621,0.9759640181667907,1.6598253416761506,0.5384615384615384,14.0,12.0,0.0,1.1125059127807617
SSR,5,0.02,0.22499999999999998,36,400,29,0.8698409989800672,0.9565148650977617,1.616502188905428,0.4666666666666667,14.0,16.0,0.0,0.7751820087432861
SR3,5,0.02,0.22499999999999998,36,400,29,1.1989577473597166,1.0771917337870318,1.613460748713252,0.46153846153846156,12.0,12.0,2.0,149.85688495635986
E-STLSQ,5,0.02,0.22499999999999998,36,400,29,0.48441861006486103,0.6728424936957929,1.4851338280742967,0.5555555555555556,10.0,4.0,4.0,0.6171846389770508
MIOSR,5,0.02,0.24999999999999997,36,400,29,0.09661566505647827,0.10589225854532117,0.151658272712061,1.0,14.0,0.0,0.0,464.8162281513214
STLSQ,5,0.02,0.24999999999999997,36,400,29,0.851020422491357,0.9428775238694452,1.5899685523434346,0.5185185185185185,14.0,13.0,0.0,1.13584303855896
SSR,5,0.02,0.24999999999999997,36,400,29,0.43868543672703225,0.48859383424399877,0.8944312382350474,0.6,12.0,6.0,2.0,0.7765657901763916
SR3,5,0.02,0.24999999999999997,36,400,29,0.733296800075914,0.678784743577984,0.7185034433126545,0.5882352941176471,10.0,3.0,4.0,151.84907031059265
E-STLSQ,5,0.02,0.24999999999999997,36,400,29,0.712990943347248,0.7994762947427382,1.417553223757907,0.3333333333333333,7.0,7.0,7.0,0.6637771129608154
MIOSR,5,0.02,0.27499999999999997,36,400,29,0.11678035377117628,0.12740165774301768,0.18404535426492918,1.0,14.0,0.0,0.0,600.4374539852142
STLSQ,5,0.02,0.27499999999999997,36,400,29,1.002595772261587,0.8394265636545659,1.0,0.36363636363636365,8.0,8.0,6.0,1.13462495803833
SSR,5,0.02,0.27499999999999997,36,400,29,0.9193579070200947,0.7422104041855112,0.909245931909431,0.35,14.0,26.0,0.0,0.7751002311706543
SR3,5,0.02,0.27499999999999997,36,400,29,0.9282553667423787,0.8324043682067178,1.0419843717547257,0.5,10.0,6.0,4.0,150.13894486427307
E-STLSQ,5,0.02,0.27499999999999997,36,400,29,1.0526997651381969,0.9025583325550983,1.0,0.2857142857142857,6.0,7.0,8.0,0.5561914443969727
MIOSR,5,0.02,0.3,36,400,29,0.6594424065863477,0.7487746807299864,1.0,0.47368421052631576,9.0,5.0,5.0,600.4631781578064
STLSQ,5,0.02,0.3,36,400,29,0.8311598672183496,0.7406241718017508,1.0,0.2777777777777778,10.0,22.0,4.0,1.1397340297698975
SSR,5,0.02,0.3,36,400,29,1.0322532713766956,0.8368651293139395,1.0,0.2857142857142857,8.0,14.0,6.0,0.7747583389282227
SR3,5,0.02,0.3,36,400,29,0.8961943135382218,0.7901670679948668,1.0026455371521794,0.47619047619047616,10.0,7.0,4.0,148.98398971557617
E-STLSQ,5,0.02,0.3,36,400,29,0.8968241066696534,0.8145141452045104,1.0,0.2727272727272727,6.0,8.0,8.0,0.6056129932403564
