Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
SSR,5,0.02,0.19999999999999998,36,400,46,0.17671949422405603,0.19572014224349,0.3034693497465457,0.875,14.0,2.0,0.0,0.8430218696594238
SR3,5,0.02,0.19999999999999998,36,400,46,0.9898236161248384,0.909476068118641,0.9714730357451765,0.625,10.0,2.0,4.0,175.58071374893188
E-STLSQ,5,0.02,0.19999999999999998,36,400,46,0.2035831064494727,0.21882272654558982,0.3197487500984988,0.8666666666666667,13.0,1.0,1.0,0.7851240634918213
MIOSR,5,0.02,0.22499999999999998,36,400,46,0.1171400145158125,0.1396602752496228,0.2575118048748166,1.0,14.0,0.0,0.0,561.1577017307281
STLSQ,5,0.02,0.22499999999999998,36,400,46,0.9470457504599369,0.8475333808772266,1.0,0.4166666666666667,10.0,10.0,4.0,1.2381505966186523
SSR,5,0.02,0.22499999999999998,36,400,46,0.8307789391979349,0.8224802464037487,1.0,0.45454545454545453,10.0,8.0,4.0,0.8322744369506836
SR3,5,0.02,0.22499999999999998,36,400,46,0.9946742622164306,0.9143744177123669,0.9777136880697007,0.625,10.0,2.0,4.0,172.38564348220825
E-STLSQ,5,0.02,0.22499999999999998,36,400,46,0.6838666191491882,0.729602301707657,1.0,0.5555555555555556,10.0,4.0,4.0,0.7649974822998047
MIOSR,5,0.02,0.24999999999999997,36,400,46,0.1390671710437965,0.16313645373388205,0.29649271003423894,1.0,14.0,0.0,0.0,556.2675938606262
STLSQ,5,0.02,0.24999999999999997,36,400,46,1.0248244150974986,0.8619595334737361,1.0,0.391304347826087,9.0,9.0,5.0,1.2590727806091309
SSR,5,0.02,0.24999999999999997,36,400,46,0.9352005033945815,0.8439660420464941,1.0,0.3333333333333333,9.0,13.0,5.0,0.8199989795684814
SR3,5,0.02,0.24999999999999997,36,400,46,1.0003842683765438,0.9200579361423508,0.9836459433779174,0.625,10.0,2.0,4.0,167.40802097320557
E-STLSQ,5,0.02,0.24999999999999997,36,400,46,1.2705479780218023,1.0468193745659404,1.0,0.19047619047619047,4.0,7.0,10.0,0.6958653926849365
MIOSR,5,0.02,0.27499999999999997,36,400,46,0.16224401833522178,0.1881787140383239,0.33667611718787227,1.0,14.0,0.0,0.0,582.7873730659485
STLSQ,5,0.02,0.27499999999999997,36,400,46,0.9213159684458487,0.7886299922538434,0.8526841594900707,0.3448275862068966,10.0,15.0,4.0,1.256453275680542
SSR,5,0.02,0.27499999999999997,36,400,46,0.9537311648933885,0.8295617164457535,0.9907362522280242,0.3142857142857143,11.0,21.0,3.0,0.8186135292053223
SR3,5,0.02,0.27499999999999997,36,400,46,1.1527946349113607,0.9030562398814586,0.8911729014542784,0.4782608695652174,11.0,9.0,3.0,163.3105709552765
E-STLSQ,5,0.02,0.27499999999999997,36,400,46,0.955223461424814,0.8798058279755633,1.0,0.2727272727272727,6.0,8.0,8.0,0.5794343948364258
MIOSR,5,0.02,0.3,36,400,46,0.5513960416877282,0.6507903727989665,1.0,0.5555555555555556,10.0,4.0,4.0,600.3988983631134
STLSQ,5,0.02,0.3,36,400,46,0.7874994427276248,0.6893421942566407,0.8235636896198155,0.3333333333333333,11.0,19.0,3.0,1.3105616569519043
SSR,5,0.02,0.3,36,400,46,0.9064155549781239,0.7847148141484362,0.9336256108763301,0.3333333333333333,13.0,25.0,1.0,0.8321990966796875
SR3,5,0.02,0.3,36,400,46,1.3547648557359406,1.043343172925079,1.033586270795547,0.45454545454545453,10.0,8.0,4.0,160.97094917297363
E-STLSQ,5,0.02,0.3,36,400,46,0.9074273910017412,0.8628319311292983,1.0,0.21739130434782608,5.0,9.0,9.0,0.5985653400421143
