Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
SSR,5,0.02,0.15,36,400,38,0.301226660443009,0.2874902575403073,0.3914734610392898,0.7647058823529411,13.0,3.0,1.0,1.004335641860962
SR3,5,0.02,0.15,36,400,38,0.5252150765149391,0.5835052455594921,0.77322096153683,0.7058823529411765,12.0,3.0,2.0,163.81144881248474
E-STLSQ,5,0.02,0.15,36,400,38,0.6110046792960909,0.6994355849814499,1.0,0.5625,9.0,2.0,5.0,0.6255285739898682
MIOSR,5,0.02,0.175,36,400,38,0.4507380463324708,0.5714182128246539,1.0,0.5555555555555556,10.0,4.0,4.0,600.3797335624695
STLSQ,5,0.02,0.175,36,400,38,0.7073824194246939,0.5486913464262615,0.6362889350328743,0.48,12.0,11.0,2.0,1.2104401588439941
SSR,5,0.02,0.175,36,400,38,0.18766475391214094,0.18951371393789515,0.29948354343973815,0.7647058823529411,13.0,3.0,1.0,0.8381791114807129
SR3,5,0.02,0.175,36,400,38,0.6217900198378006,0.7052380643199077,1.0081036132095538,0.6875,11.0,2.0,3.0,162.3341269493103
E-STLSQ,5,0.02,0.175,36,400,38,0.7547582678169691,0.7021168067800898,1.0,0.4,8.0,6.0,6.0,0.7378456592559814
MIOSR,5,0.02,0.19999999999999998,36,400,38,0.543210199538203,0.6403082781245232,1.0,0.5555555555555556,10.0,4.0,4.0,600.5097806453705
STLSQ,5,0.02,0.19999999999999998,36,400,38,0.6934741945871826,0.5696354785687123,0.6524219298673537,0.5217391304347826,12.0,9.0,2.0,1.2439560890197754
SSR,5,0.02,0.19999999999999998,36,400,38,0.7673516110409956,0.7214978336137092,1.0,0.5,10.0,6.0,4.0,0.8345885276794434
SR3,5,0.02,0.19999999999999998,36,400,38,0.6369771637931759,0.7154313243761282,1.0193245539537092,0.6875,11.0,2.0,3.0,161.1428472995758
E-STLSQ,5,0.02,0.19999999999999998,36,400,38,0.8611140084847637,0.778178717934062,1.0,0.3333333333333333,7.0,7.0,7.0,0.7424147129058838
MIOSR,5,0.02,0.22499999999999998,36,400,38,0.9177235074048289,0.8585175812467656,1.0,0.2727272727272727,6.0,8.0,8.0,600.3580157756805
STLSQ,5,0.02,0.22499999999999998,36,400,38,0.9100541812714656,0.7880414279580231,1.1475046011093581,0.44,11.0,11.0,3.0,1.2729036808013916
SSR,5,0.02,0.22499999999999998,36,400,38,0.973137445163157,0.8541182321684657,1.0245379435305753,0.3103448275862069,9.0,15.0,5.0,0.8319790363311768
SR3,5,0.02,0.22499999999999998,36,400,38,0.6633839539997055,0.7274999134823841,1.030752636797507,0.6470588235294118,11.0,3.0,3.0,160.32436513900757
E-STLSQ,5,0.02,0.22499999999999998,36,400,38,0.8591577797614331,0.7795279207466993,1.0,0.4,8.0,6.0,6.0,0.7534728050231934
MIOSR,5,0.02,0.24999999999999997,36,400,38,0.8380268310284879,0.8478312816705472,1.0,0.2727272727272727,6.0,8.0,8.0,600.346540927887
STLSQ,5,0.02,0.24999999999999997,36,400,38,0.8846183070282709,0.7707347098610635,1.0,0.36,9.0,11.0,5.0,1.2855043411254883
SSR,5,0.02,0.24999999999999997,36,400,38,1.0223909319515976,0.902716431077814,1.0,0.28,7.0,11.0,7.0,0.8583920001983643
SR3,5,0.02,0.24999999999999997,36,400,38,1.0426959607590387,0.9564726540880029,1.0,0.5,8.0,2.0,6.0,163.67226767539978
E-STLSQ,5,0.02,0.24999999999999997,36,400,38,1.0962270926423803,0.9343226534859187,1.0,0.21739130434782608,5.0,9.0,9.0,0.7386951446533203
MIOSR,5,0.02,0.27499999999999997,36,400,38,0.5956978859716223,0.6665773382689109,1.0,0.5555555555555556,10.0,4.0,4.0,600.5542993545532
STLSQ,5,0.02,0.27499999999999997,36,400,38,0.6714204587741289,0.5753490441149817,0.6924355761068078,0.36363636363636365,12.0,19.0,2.0,1.2302227020263672
SSR,5,0.02,0.27499999999999997,36,400,38,0.989410177559328,0.8144687420908135,1.0,0.25,8.0,18.0,6.0,0.8284409046173096
SR3,5,0.02,0.27499999999999997,36,400,38,1.046625542121652,0.9599935136967438,1.0,0.5,8.0,2.0,6.0,162.39738988876343
E-STLSQ,5,0.02,0.27499999999999997,36,400,38,0.9224938592983571,0.8695219455231693,1.0,0.16666666666666666,4.0,10.0,10.0,0.651442289352417
MIOSR,5,0.02,0.3,36,400,38,0.19696162631990036,0.21098657580890678,0.3152401967074775,1.0,14.0,0.0,0.0,600.499116897583
STLSQ,5,0.02,0.3,36,400,38,0.8879447980149775,0.7596463325902769,0.809752903660095,0.3548387096774194,11.0,17.0,3.0,1.1458768844604492
SSR,5,0.02,0.3,36,400,38,1.0784477503846015,0.8624209644908655,1.0,0.22727272727272727,10.0,30.0,4.0,0.7638945579528809
SR3,5,0.02,0.3,36,400,38,1.0353014899309705,0.9483045730113093,1.0,0.47058823529411764,8.0,3.0,6.0,152.18023824691772
E-STLSQ,5,0.02,0.3,36,400,38,1.0509607687195255,0.9537411567209367,1.0,0.16666666666666666,4.0,10.0,10.0,0.560840368270874
