Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
MIOSR,5,0.02,0.025,36,400,36,0.006815955067359485,0.00837985124780025,0.013878771035934157,1.0,14.0,0.0,0.0,14.414233446121216
STLSQ,5,0.02,0.025,36,400,36,0.006815955067359485,0.00837985124780025,0.013878771035934157,1.0,14.0,0.0,0.0,1.2393088340759277
SSR,5,0.02,0.025,36,400,36,0.00681595506717579,0.00837985124756983,0.013878771035616966,1.0,14.0,0.0,0.0,0.9244410991668701
SR3,5,0.02,0.025,36,400,36,0.006815955067359485,0.00837985124780025,0.013878771035934157,1.0,14.0,0.0,0.0,126.10211682319641
E-STLSQ,5,0.02,0.025,36,400,36,0.006815955067359485,0.00837985124780025,0.013878771035934157,1.0,14.0,0.0,0.0,0.5795271396636963
MIOSR,5,0.02,0.05,36,400,36,0.015587296892179558,0.01827478967890007,0.029989257556605198,1.0,14.0,0.0,0.0,19.832545042037964
STLSQ,5,0.02,0.05,36,400,36,0.29428174974000465,0.3101895195157116,0.45112262009655035,0.6842105263157895,13.0,5.0,1.0,1.2501747608184814
SSR,5,0.02,0.05,36,400,36,0.01558729689194377,0.018274789678552884,0.029989257555879556,1.0,14.0,0.0,0.0,0.9163539409637451
SR3,5,0.02,0.05,36,400,36,0.43300725856222355,0.5315467455615692,0.7359785543061519,0.7142857142857143,10.0,0.0,4.0,150.8084375858307
E-STLSQ,5,0.02,0.05,36,400,36,0.163500758809022,0.2182792850503051,0.4118579036153739,0.8666666666666667,13.0,1.0,1.0,0.5866053104400635
MIOSR,5,0.02,0.075,36,400,36,0.026233617178339545,0.02977262901363662,0.04821396662009114,1.0,14.0,0.0,0.0,57.64768362045288
STLSQ,5,0.02,0.075,36,400,36,0.23607981460235897,0.2840695450124186,0.44979637430673225,0.8125,13.0,2.0,1.0,1.2633106708526611
SSR,5,0.02,0.075,36,400,36,0.9103648932362279,0.9827831733385173,1.7605242813901147,0.5454545454545454,12.0,8.0,2.0,0.9441220760345459
SR3,5,0.02,0.075,36,400,36,0.517531407331672,0.4967678111866532,0.7956201713410291,0.5909090909090909,13.0,8.0,1.0,156.63052320480347
E-STLSQ,5,0.02,0.075,36,400,36,0.2441086774008162,0.2861033416919391,0.45116418480939013,0.75,12.0,2.0,2.0,0.6095190048217773
MIOSR,5,0.02,0.1,36,400,36,0.038675459346386776,0.04290494550440192,0.06842917789412928,1.0,14.0,0.0,0.0,29.027613162994385
STLSQ,5,0.02,0.1,36,400,36,0.7830035001204301,0.6997947949926178,0.8539146788595683,0.5789473684210527,11.0,5.0,3.0,1.2313446998596191
SSR,5,0.02,0.1,36,400,36,0.9258703504735084,0.9756390562737014,1.727464102856684,0.5454545454545454,12.0,8.0,2.0,0.906879186630249
SR3,5,0.02,0.1,36,400,36,0.5340651577639288,0.491906228071646,0.797949306825206,0.5652173913043478,13.0,9.0,1.0,160.07800459861755
E-STLSQ,5,0.02,0.1,36,400,36,0.7447599005043701,0.7229575186407249,1.0,0.47058823529411764,8.0,3.0,6.0,0.6267738342285156
MIOSR,5,0.02,0.125,36,400,36,0.052817598552426195,0.05765035326397889,0.09049480296875756,1.0,14.0,0.0,0.0,94.41697311401367
