Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
MIOSR,5,0.02,0.025,36,400,5,0.003806627232047611,0.004577218582689527,0.007738565559870181,1.0,14.0,0.0,0.0,11.968210935592651
STLSQ,5,0.02,0.025,36,400,5,0.003806627232047611,0.004577218582689527,0.007738565559870181,1.0,14.0,0.0,0.0,1.2628450393676758
SSR,5,0.02,0.025,36,400,5,0.003806627231807301,0.004577218582419559,0.007738565559747279,1.0,14.0,0.0,0.0,0.8979699611663818
SR3,5,0.02,0.025,36,400,5,0.003806627232047611,0.004577218582689527,0.007738565559870181,1.0,14.0,0.0,0.0,152.5371434688568
E-STLSQ,5,0.02,0.025,36,400,5,0.003806627232047611,0.004577218582689527,0.007738565559870181,1.0,14.0,0.0,0.0,0.6443302631378174
MIOSR,5,0.02,0.05,36,400,5,0.009982357117102826,0.011386075376538959,0.018939882318149914,1.0,14.0,0.0,0.0,10.74847936630249
STLSQ,5,0.02,0.05,36,400,5,0.5205565387220823,0.8910538870616215,1.9482441475402414,0.6842105263157895,13.0,5.0,1.0,1.245988130569458
SSR,5,0.02,0.05,36,400,5,0.9423009643894732,0.8603137957206396,0.8703359536359001,0.625,10.0,2.0,4.0,0.8894505500793457
SR3,5,0.02,0.05,36,400,5,0.5205565387220823,0.8910538870616215,1.9482441475402414,0.6842105263157895,13.0,5.0,1.0,153.62608122825623
E-STLSQ,5,0.02,0.05,36,400,5,0.2861735692572363,0.6289758804276256,1.9299497734049176,0.75,12.0,2.0,2.0,0.6070282459259033
MIOSR,5,0.02,0.075,36,400,5,0.01848342257068387,0.020526222503393664,0.03350243637783801,1.0,14.0,0.0,0.0,18.15282154083252
STLSQ,5,0.02,0.075,36,400,5,0.5070606523129421,0.8509480552226768,1.8567351534862422,0.6842105263157895,13.0,5.0,1.0,1.2516725063323975
SSR,5,0.02,0.075,36,400,5,0.9389289406701782,1.3836912816977458,2.907174893959199,0.6,12.0,6.0,2.0,0.8897049427032471
SR3,5,0.02,0.075,36,400,5,0.5070606523129421,0.8509480552226768,1.8567351534862422,0.6842105263157895,13.0,5.0,1.0,151.58079481124878
E-STLSQ,5,0.02,0.075,36,400,5,0.0752407877433426,0.0996008828043962,0.19183562986494906,0.8666666666666667,13.0,1.0,1.0,0.6134066581726074
MIOSR,5,0.02,0.1,36,400,5,0.029272588032303287,0.03201259038451381,0.051319223907565936,1.0,14.0,0.0,0.0,18.94620990753174
STLSQ,5,0.02,0.1,36,400,5,0.4884647947584918,0.795737982418429,1.730934823012066,0.6842105263157895,13.0,5.0,1.0,1.264742136001587
SSR,5,0.02,0.1,36,400,5,0.905281800256843,1.3437984052350616,2.8129184488942887,0.6,12.0,6.0,2.0,0.8917355537414551
SR3,5,0.02,0.1,36,400,5,0.4884647947584918,0.795737982418429,1.730934823012066,0.6842105263157895,13.0,5.0,1.0,150.84475469589233
E-STLSQ,5,0.02,0.1,36,400,5,0.08220871173787432,0.10256378915538511,0.20021539057169724,0.8666666666666667,13.0,1.0,1.0,0.6202414035797119
MIOSR,5,0.02,0.125,36,400,5,0.04229204129367501,0.045803636634413274,0.07224889581836225,1.0,14.0,0.0,0.0,28.4882493019104
STLSQ,5,0.02,0.125,36,400,5,0.46694109227228137,0.7310858848271883,1.5824404434474335,0.6842105263157895,13.0,5.0,1.0,1.271672010421753
SSR,5,0.02,0.125,36,400,5,0.8959759144203645,1.2633489545785208,2.6160709877349433,0.6,12.0,6.0,2.0,0.8854575157165527
SR3,5,0.02,0.125,36,400,5,0.5813320199223697,0.6499807548913901,0.9078087950861305,0.6875,11.0,2.0,3.0,157.2593765258789
E-STLSQ,5,0.02,0.125,36,400,5,0.3499136224265257,0.5930190448060811,1.315412820271337,0.75,12.0,2.0,2.0,0.649869441986084
MIOSR,5,0.02,0.15,36,400,5,0.05746428293594288,0.061821250433793655,0.09611576798892352,1.0,14.0,0.0,0.0,39.744030475616455
STLSQ,5,0.02,0.15,36,400,5,0.4779797407138193,0.6662131278972105,1.4225935834527739,0.65,13.0,6.0,1.0,1.2859447002410889
SSR,5,0.02,0.15,36,400,5,0.866856120917189,1.1728544270322732,2.3913785774567904,0.6,12.0,6.0,2.0,0.8926105499267578
SR3,5,0.02,0.15,36,400,5,0.5926106557735745,0.6596774487307546,0.9201444490709113,0.6875,11.0,2.0,3.0,159.68488478660583
E-STLSQ,5,0.02,0.15,36,400,5,0.22964243462948417,0.3459729713233857,1.0,0.75,12.0,2.0,2.0,0.7042114734649658
MIOSR,5,0.02,0.175,36,400,5,0.07469334001075198,0.07995996665544293,0.12271039363991976,1.0,14.0,0.0,0.0,59.481661796569824
STLSQ,5,0.02,0.175,36,400,5,0.4509337946919358,0.5836233981279586,1.2287465046474155,0.5909090909090909,13.0,8.0,1.0,1.292797565460205
SSR,5,0.02,0.175,36,400,5,0.8429058895209413,1.0794038467971367,2.149914383619422,0.6,12.0,6.0,2.0,0.8914399147033691
